Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 08:47:19 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:20 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:23 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:24 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:25 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:29 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:31 2023;-67;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:36 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:40 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:41 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:43 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:48 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:49 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:51 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:54 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:56 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:58 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:47:59 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:01 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:02 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:06 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:09 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:11 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:14 2023;-89;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:15 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:16 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:18 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:19 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:20 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:21 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:24 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:25 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:26 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:28 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:29 2023;-67;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:31 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:33 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:34 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:36 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:37 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:40 2023;-87;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:41 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:43 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:46 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:49 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:51 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:52 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:54 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:57 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:58 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:48:59 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:04 2023;-81;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:05 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:08 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:14 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:17 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:18 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:19 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:21 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:22 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:26 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:27 2023;-87;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:30 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:32 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:37 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:41 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:44 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:45 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:48 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:50 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:51 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:55 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:56 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:49:58 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:00 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:03 2023;-85;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:05 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:09 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:13 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:14 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:17 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:18 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:19 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:22 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:23 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:24 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:25 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:27 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:28 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:31 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:33 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:36 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:38 2023;-67;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:39 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:41 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:43 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:44 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:45 2023;-87;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:48 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:50 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:51 2023;-86;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:55 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:50:57 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:00 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:02 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:04 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:05 2023;-85;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:06 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:07 2023;-86;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:09 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:10 2023;-81;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:11 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:15 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:17 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:19 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:21 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:27 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:28 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:31 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:34 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:40 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:42 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:45 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:46 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:48 2023;-89;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:49 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:50 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:51 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:53 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:54 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:55 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:56 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:51:57 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:01 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:03 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:07 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:08 2023;-78;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:12 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:16 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:18 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:22 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:23 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:25 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:27 2023;-80;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:29 2023;-83;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:30 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:31 2023;-80;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:32 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:34 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:36 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:40 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:44 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:46 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:48 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:50 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:54 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:56 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:58 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:52:59 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:02 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:03 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:04 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:05 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:07 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:09 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:12 2023;-80;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:13 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:14 2023;-79;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:16 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:17 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:18 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:22 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:23 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:26 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:28 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:30 2023;-87;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:31 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:33 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:39 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:40 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:41 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:42 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:44 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:45 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:46 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:48 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:52 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:58 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:53:59 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:01 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:02 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:06 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:07 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:08 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:10 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:11 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:13 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:17 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:19 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:21 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:22 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:24 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:25 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:27 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:28 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:29 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:30 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:31 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:34 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:35 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:36 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:40 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:42 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:43 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:44 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:48 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:50 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:51 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:53 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:55 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:56 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:57 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:58 2023;-83;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:54:59 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:03 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:04 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:05 2023;-86;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:07 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:09 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:12 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:13 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:14 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:17 2023;-83;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:18 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:21 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:23 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:24 2023;-82;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:26 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:27 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:28 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:29 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:30 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:31 2023;-82;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:32 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:34 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:35 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:36 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:37 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:41 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:45 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:48 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:49 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:50 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:52 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:54 2023;-84;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:55 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:57 2023;-77;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:55:58 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:02 2023;-74;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:03 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:04 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:06 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:09 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:11 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:12 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:13 2023;-68;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:14 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:15 2023;-85;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:16 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:20 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:21 2023;-85;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:24 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:25 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:26 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:27 2023;-73;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:29 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:30 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:31 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:32 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:33 2023;-70;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:36 2023;-72;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:38 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:42 2023;-87;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:43 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:45 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:48 2023;-88;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:49 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:52 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:53 2023;-69;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:56:56 2023;-71;-10.55, 3.8;0, 0;11.21349633
Fri Mar 24 08:57:01 2023;-71;-10.55, 3.8;0, 0;11.21349633
