Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 08:30:22 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:23 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:24 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:25 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:27 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:28 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:29 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:31 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:32 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:33 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:34 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:36 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:37 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:38 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:39 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:44 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:50 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:51 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:55 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:30:58 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:00 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:03 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:04 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:05 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:06 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:09 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:10 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:11 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:13 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:14 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:16 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:19 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:20 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:21 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:24 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:25 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:26 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:29 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:31 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:41 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:42 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:43 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:44 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:46 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:47 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:48 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:49 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:51 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:53 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:54 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:55 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:56 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:57 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:31:58 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:00 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:01 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:03 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:05 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:06 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:07 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:10 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:11 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:13 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:16 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:17 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:20 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:21 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:23 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:25 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:26 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:27 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:28 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:29 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:30 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:31 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:33 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:34 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:38 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:40 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:43 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:45 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:48 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:50 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:53 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:54 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:55 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:56 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:32:57 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:00 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:02 2023;-76;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:03 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:04 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:05 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:07 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:08 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:10 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:11 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:12 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:15 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:16 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:17 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:19 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:25 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:26 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:27 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:28 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:29 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:31 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:32 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:34 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:35 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:36 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:38 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:41 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:43 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:45 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:47 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:49 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:50 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:51 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:52 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:54 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:55 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:57 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:58 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:33:59 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:00 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:02 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:03 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:04 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:06 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:08 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:09 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:12 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:13 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:14 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:17 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:18 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:21 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:22 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:23 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:24 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:26 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:27 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:29 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:30 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:32 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:35 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:36 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:37 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:38 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:40 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:41 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:43 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:45 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:46 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:49 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:51 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:52 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:53 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:55 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:56 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:34:58 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:00 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:01 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:03 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:04 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:06 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:07 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:08 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:09 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:12 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:13 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:14 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:15 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:17 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:18 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:21 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:22 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:23 2023;-76;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:24 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:27 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:28 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:31 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:32 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:34 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:36 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:38 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:40 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:42 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:45 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:46 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:48 2023;-77;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:49 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:50 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:54 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:55 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:56 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:57 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:58 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:35:59 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:01 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:03 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:06 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:07 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:10 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:11 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:12 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:13 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:16 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:17 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:20 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:21 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:22 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:24 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:25 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:26 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:27 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:29 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:30 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:31 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:32 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:33 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:34 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:35 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:37 2023;-79;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:38 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:39 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:40 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:41 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:42 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:43 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:45 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:47 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:48 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:50 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:53 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:54 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:56 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:57 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:58 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:36:59 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:01 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:02 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:04 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:06 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:07 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:10 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:11 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:13 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:15 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:16 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:18 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:20 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:21 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:22 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:24 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:25 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:29 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:33 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:34 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:35 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:37 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:38 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:39 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:40 2023;-71;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:41 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:46 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:47 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:50 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:51 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:52 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:53 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:55 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:37:56 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:00 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:01 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:02 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:07 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:08 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:09 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:10 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:12 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:13 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:14 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:15 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:17 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:19 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:20 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:21 2023;-75;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:23 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:24 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:25 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:26 2023;-70;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:29 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:30 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:33 2023;-66;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:35 2023;-68;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:36 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:38 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:39 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:40 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:41 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:42 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:43 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:45 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:47 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:48 2023;-74;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:53 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:54 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:56 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:57 2023;-69;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:38:58 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:00 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:01 2023;-72;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:02 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:03 2023;-73;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:05 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:06 2023;-67;-10.55, -6;0, 0;12.13682413
Fri Mar 24 08:39:09 2023;-68;-10.55, -6;0, 0;12.13682413
