Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Fri Mar 24 09:06:12 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:13 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:18 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:20 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:22 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:23 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:25 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:26 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:34 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:35 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:37 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:38 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:39 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:42 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:44 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:46 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:49 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:51 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:53 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:54 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:55 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:57 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:06:58 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:01 2023;-56;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:02 2023;-60;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:03 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:06 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:09 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:11 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:12 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:13 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:14 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:16 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:17 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:18 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:19 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:22 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:23 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:26 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:27 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:28 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:32 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:33 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:34 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:36 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:37 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:38 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:42 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:44 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:47 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:49 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:53 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:54 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:55 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:07:56 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:00 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:02 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:03 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:06 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:09 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:10 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:11 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:15 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:16 2023;-60;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:18 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:19 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:20 2023;-64;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:21 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:25 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:26 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:27 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:29 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:30 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:33 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:35 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:38 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:39 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:40 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:42 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:44 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:46 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:47 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:50 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:52 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:54 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:55 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:08:58 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:00 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:01 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:04 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:08 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:10 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:11 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:14 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:15 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:17 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:18 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:21 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:23 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:27 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:30 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:31 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:32 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:35 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:37 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:38 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:40 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:42 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:43 2023;-57;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:46 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:47 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:48 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:50 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:51 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:53 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:55 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:09:57 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:01 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:05 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:08 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:09 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:11 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:13 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:15 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:16 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:17 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:19 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:20 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:22 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:23 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:24 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:25 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:28 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:29 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:31 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:32 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:33 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:34 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:36 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:37 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:38 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:40 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:45 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:48 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:50 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:52 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:54 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:55 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:56 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:57 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:10:59 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:00 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:02 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:03 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:04 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:05 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:07 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:08 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:09 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:11 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:12 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:16 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:18 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:20 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:22 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:23 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:25 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:26 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:27 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:29 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:31 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:32 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:34 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:35 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:36 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:37 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:38 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:39 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:40 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:43 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:44 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:45 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:47 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:48 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:49 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:50 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:52 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:53 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:54 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:11:57 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:01 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:02 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:03 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:07 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:08 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:10 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:11 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:12 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:13 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:15 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:16 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:17 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:20 2023;-51;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:21 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:22 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:24 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:25 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:26 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:27 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:28 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:29 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:30 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:31 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:33 2023;-53;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:34 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:35 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:36 2023;-52;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:38 2023;-55;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:39 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:41 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:43 2023;-54;10.55, 0;0, 0;10.55
Fri Mar 24 09:12:45 2023;-54;10.55, 0;0, 0;10.55
