Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
2023-05-09 20:59:44;-69;5.55, 15;0, 0;15.994
2023-05-09 20:59:44;-72;5.55, 15;0, 0;15.994
2023-05-09 20:59:47;-69;5.55, 15;0, 0;15.994
2023-05-09 20:59:47;-68;5.55, 15;0, 0;15.994
2023-05-09 20:59:48;-72;5.55, 15;0, 0;15.994
2023-05-09 20:59:51;-68;5.55, 15;0, 0;15.994
2023-05-09 20:59:51;-67;5.55, 15;0, 0;15.994
2023-05-09 20:59:51;-79;5.55, 15;0, 0;15.994
2023-05-09 20:59:54;-68;5.55, 15;0, 0;15.994
2023-05-09 20:59:54;-67;5.55, 15;0, 0;15.994
2023-05-09 20:59:54;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:00;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:00;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:00;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:03;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:10;-69;5.55, 15;0, 0;15.994
2023-05-09 21:00:10;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:10;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:13;-67;5.55, 15;0, 0;15.994
2023-05-09 21:00:23;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:26;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:26;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:29;-67;5.55, 15;0, 0;15.994
2023-05-09 21:00:29;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:29;-73;5.55, 15;0, 0;15.994
2023-05-09 21:00:32;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:35;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:38;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:38;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:41;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:42;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:45;-71;5.55, 15;0, 0;15.994
2023-05-09 21:00:45;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:45;-62;5.55, 15;0, 0;15.994
2023-05-09 21:00:45;-63;5.55, 15;0, 0;15.994
2023-05-09 21:00:45;-62;5.55, 15;0, 0;15.994
2023-05-09 21:00:46;-64;5.55, 15;0, 0;15.994
2023-05-09 21:00:51;-69;5.55, 15;0, 0;15.994
2023-05-09 21:00:51;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:51;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:54;-68;5.55, 15;0, 0;15.994
2023-05-09 21:00:54;-67;5.55, 15;0, 0;15.994
2023-05-09 21:00:54;-72;5.55, 15;0, 0;15.994
2023-05-09 21:00:57;-68;5.55, 15;0, 0;15.994
