Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
09/05/23 22:04;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:04;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-76;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-72;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-72;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:05;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-75;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-73;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-64;-10.55, -7.5;0, 0;12.944
09/05/23 22:06;-72;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-63;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-73;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-85;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-75;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-62;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:07;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-66;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-65;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-69;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-70;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-67;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-71;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-68;-10.55, -7.5;0, 0;12.944
09/05/23 22:08;-71;-10.55, -7.5;0, 0;12.944
