Date ISO;Rx Power [dBm]
2023-06-27 09:55:37;-47
2023-06-27 09:55:37;-48
2023-06-27 09:55:38;-72
2023-06-27 09:55:45;-48
2023-06-27 09:55:46;-52
2023-06-27 09:55:48;-48
2023-06-27 09:55:48;-52
2023-06-27 09:55:51;-48
2023-06-27 09:55:53;-47
2023-06-27 09:55:54;-52
2023-06-27 09:55:54;-87
2023-06-27 09:55:56;-49
2023-06-27 09:55:56;-49
2023-06-27 09:55:56;-52
2023-06-27 09:55:59;-48
2023-06-27 09:55:59;-52
2023-06-27 09:56:02;-48
2023-06-27 09:56:02;-52
2023-06-27 09:56:04;-47
2023-06-27 09:56:04;-52
2023-06-27 09:56:07;-48
2023-06-27 09:56:07;-49
2023-06-27 09:56:07;-52
2023-06-27 09:56:09;-49
2023-06-27 09:56:10;-49
2023-06-27 09:56:10;-52
2023-06-27 09:56:12;-48
2023-06-27 09:56:15;-52
2023-06-27 09:56:18;-49
2023-06-27 09:56:18;-87
2023-06-27 09:56:20;-47
2023-06-27 09:56:20;-52
2023-06-27 09:56:21;-86
2023-06-27 09:56:23;-48
2023-06-27 09:56:23;-48
2023-06-27 09:56:23;-52
2023-06-27 09:56:26;-49
2023-06-27 09:56:26;-52
2023-06-27 09:56:26;-86
2023-06-27 09:56:28;-48
2023-06-27 09:56:28;-49
2023-06-27 09:56:28;-52
2023-06-27 09:56:31;-48
2023-06-27 09:56:31;-52
2023-06-27 09:56:31;-87
2023-06-27 09:56:36;-47
2023-06-27 09:56:36;-49
2023-06-27 09:56:36;-52
2023-06-27 09:56:39;-48
2023-06-27 09:56:39;-49
2023-06-27 09:56:39;-52
2023-06-27 09:56:44;-49
2023-06-27 09:56:45;-48
2023-06-27 09:56:45;-48
2023-06-27 09:56:45;-50
2023-06-27 09:56:45;-50
2023-06-27 09:56:45;-52
2023-06-27 09:56:45;-52
2023-06-27 09:57:01;-49
2023-06-27 09:57:01;-50
2023-06-27 09:57:01;-51
2023-06-27 09:57:01;-77
2023-06-27 09:57:07;-56
2023-06-27 09:57:07;-57
2023-06-27 09:57:19;-48
2023-06-27 09:57:19;-49
2023-06-27 09:57:20;-49
2023-06-27 09:57:20;-51
