Date ISO;Rx Power [dBm]
2023-06-27 08:24:25;-62
2023-06-27 08:24:27;-57
2023-06-27 08:24:27;-58
2023-06-27 08:24:27;-61
2023-06-27 08:24:30;-57
2023-06-27 08:24:30;-58
2023-06-27 08:24:32;-57
2023-06-27 08:24:33;-57
2023-06-27 08:24:35;-56
2023-06-27 08:24:35;-58
2023-06-27 08:24:35;-61
2023-06-27 08:24:38;-57
2023-06-27 08:24:38;-62
2023-06-27 08:24:40;-57
2023-06-27 08:24:41;-58
2023-06-27 08:24:41;-62
2023-06-27 08:24:43;-57
2023-06-27 08:24:43;-62
2023-06-27 08:24:46;-56
2023-06-27 08:24:46;-58
2023-06-27 08:24:49;-58
2023-06-27 08:24:49;-62
2023-06-27 08:24:54;-57
2023-06-27 08:24:54;-58
2023-06-27 08:24:57;-56
2023-06-27 08:24:59;-57
2023-06-27 08:24:59;-58
2023-06-27 08:24:59;-62
2023-06-27 08:25:02;-57
2023-06-27 08:25:02;-57
2023-06-27 08:25:05;-56
2023-06-27 08:25:05;-62
2023-06-27 08:25:07;-57
2023-06-27 08:25:07;-58
2023-06-27 08:25:10;-57
2023-06-27 08:25:10;-57
2023-06-27 08:25:13;-57
2023-06-27 08:25:13;-60
2023-06-27 08:25:13;-61
2023-06-27 08:25:15;-57
2023-06-27 08:25:15;-59
2023-06-27 08:25:16;-62
2023-06-27 08:25:18;-57
2023-06-27 08:25:18;-57
2023-06-27 08:25:21;-57
2023-06-27 08:25:21;-59
2023-06-27 08:25:21;-62
2023-06-27 08:25:23;-58
2023-06-27 08:25:23;-58
2023-06-27 08:25:24;-62
2023-06-27 08:25:26;-57
2023-06-27 08:25:26;-61
2023-06-27 08:25:29;-57
2023-06-27 08:25:29;-57
2023-06-27 08:25:29;-62
2023-06-27 08:25:31;-57
2023-06-27 08:25:32;-58
2023-06-27 08:25:34;-57
2023-06-27 08:25:34;-58
2023-06-27 08:25:37;-58
2023-06-27 08:25:37;-62
2023-06-27 08:25:40;-57
2023-06-27 08:25:40;-61
2023-06-27 08:25:42;-57
2023-06-27 08:25:48;-57
2023-06-27 08:25:48;-58
2023-06-27 08:25:48;-62
2023-06-27 08:25:50;-57
2023-06-27 08:25:50;-57
2023-06-27 08:25:50;-61
2023-06-27 08:25:53;-58
2023-06-27 08:25:53;-57
2023-06-27 08:25:53;-62
2023-06-27 08:25:56;-58
2023-06-27 08:25:58;-71
2023-06-27 08:26:01;-57
2023-06-27 08:26:01;-62
2023-06-27 08:26:04;-57
2023-06-27 08:26:04;-58
2023-06-27 08:26:06;-57
2023-06-27 08:26:06;-58
2023-06-27 08:26:07;-62
2023-06-27 08:26:09;-59
2023-06-27 08:26:09;-62
2023-06-27 08:26:12;-57
2023-06-27 08:26:12;-57
2023-06-27 08:26:14;-56
2023-06-27 08:26:15;-62
2023-06-27 08:26:17;-58
2023-06-27 08:26:17;-58
2023-06-27 08:26:17;-62
2023-06-27 08:26:20;-57
2023-06-27 08:26:20;-58
2023-06-27 08:26:20;-61
2023-06-27 08:26:22;-57
2023-06-27 08:26:23;-62
2023-06-27 08:26:25;-57
2023-06-27 08:26:25;-57
2023-06-27 08:26:28;-58
2023-06-27 08:26:31;-57
2023-06-27 08:26:31;-61
2023-06-27 08:26:33;-57
2023-06-27 08:26:33;-58
2023-06-27 08:26:33;-62
2023-06-27 08:26:36;-57
2023-06-27 08:26:36;-62
2023-06-27 08:26:39;-57
2023-06-27 08:26:39;-58
2023-06-27 08:26:41;-57
2023-06-27 08:26:41;-58
2023-06-27 08:26:44;-55
2023-06-27 08:26:44;-58
2023-06-27 08:26:44;-62
2023-06-27 08:26:47;-57
2023-06-27 08:26:47;-58
2023-06-27 08:26:49;-57
2023-06-27 08:26:49;-62
2023-06-27 08:27:05;-59
2023-06-27 08:27:06;-61
2023-06-27 08:27:11;-58
2023-06-27 08:27:11;-62
2023-06-27 08:27:19;-57
2023-06-27 08:27:19;-59
2023-06-27 08:27:19;-62
2023-06-27 08:27:21;-57
2023-06-27 08:27:22;-59
2023-06-27 08:27:22;-61
2023-06-27 08:27:27;-57
2023-06-27 08:27:27;-58
2023-06-27 08:27:27;-62
2023-06-27 08:27:29;-57
2023-06-27 08:27:30;-58
2023-06-27 08:27:32;-57
2023-06-27 08:27:32;-62
2023-06-27 08:27:35;-57
2023-06-27 08:27:43;-57
2023-06-27 08:27:43;-61
2023-06-27 08:27:46;-57
2023-06-27 08:27:46;-57
2023-06-27 08:27:48;-57
2023-06-27 08:27:48;-62
2023-06-27 08:27:51;-57
2023-06-27 08:27:51;-58
2023-06-27 08:27:54;-56
2023-06-27 08:27:54;-57
2023-06-27 08:27:54;-62
2023-06-27 08:27:56;-59
2023-06-27 08:27:56;-58
2023-06-27 08:27:56;-58
2023-06-27 08:27:57;-56
2023-06-27 08:27:57;-59
2023-06-27 08:27:57;-59
2023-06-27 08:27:57;-63
2023-06-27 08:27:57;-64
2023-06-27 08:28:02;-58
2023-06-27 08:28:02;-58
2023-06-27 08:28:02;-62
2023-06-27 08:28:04;-57
2023-06-27 08:28:04;-59
2023-06-27 08:28:07;-57
2023-06-27 08:28:07;-62
2023-06-27 08:28:10;-71
2023-06-27 08:28:10;-57
2023-06-27 08:28:12;-57
2023-06-27 08:28:12;-57
2023-06-27 08:28:15;-57
2023-06-27 08:28:15;-58
2023-06-27 08:28:15;-62
2023-06-27 08:28:18;-57
2023-06-27 08:28:18;-58
2023-06-27 08:28:18;-62
2023-06-27 08:28:20;-57
2023-06-27 08:28:21;-62
2023-06-27 08:28:23;-62
2023-06-27 08:28:39;-59
2023-06-27 08:28:39;-58
2023-06-27 08:28:39;-59
2023-06-27 08:28:39;-57
2023-06-27 08:28:40;-57
2023-06-27 08:28:40;-60
2023-06-27 08:28:40;-59
2023-06-27 08:28:40;-58
2023-06-27 08:28:40;-59
2023-06-27 08:28:40;-60
