Date ISO;Rx Power [dBm]
2023-06-27 08:57:48;-70
2023-06-27 08:57:48;-72
2023-06-27 08:57:51;-70
2023-06-27 08:57:51;-73
2023-06-27 08:57:54;-72
2023-06-27 08:57:54;-75
2023-06-27 08:57:54;-69
2023-06-27 08:57:54;-70
2023-06-27 08:57:59;-69
2023-06-27 08:57:59;-67
2023-06-27 08:57:59;-72
2023-06-27 08:58:02;-70
2023-06-27 08:58:02;-67
2023-06-27 08:58:02;-72
2023-06-27 08:58:04;-69
2023-06-27 08:58:04;-67
2023-06-27 08:58:05;-72
2023-06-27 08:58:07;-69
2023-06-27 08:58:07;-69
2023-06-27 08:58:07;-72
2023-06-27 08:58:10;-68
2023-06-27 08:58:10;-73
2023-06-27 08:58:12;-70
2023-06-27 08:58:12;-68
2023-06-27 08:58:13;-73
2023-06-27 08:58:15;-69
2023-06-27 08:58:15;-68
2023-06-27 08:58:18;-78
2023-06-27 08:58:18;-73
2023-06-27 08:58:20;-70
2023-06-27 08:58:21;-68
2023-06-27 08:58:21;-72
2023-06-27 08:58:23;-69
2023-06-27 08:58:26;-70
2023-06-27 08:58:26;-72
2023-06-27 08:58:28;-69
2023-06-27 08:58:29;-72
2023-06-27 08:58:31;-69
2023-06-27 08:58:31;-69
2023-06-27 08:58:31;-72
2023-06-27 08:58:34;-83
2023-06-27 08:58:34;-72
2023-06-27 08:58:37;-69
2023-06-27 08:58:37;-72
2023-06-27 08:58:39;-69
2023-06-27 08:58:39;-67
2023-06-27 08:58:39;-72
2023-06-27 08:58:42;-69
2023-06-27 08:58:42;-67
2023-06-27 08:58:42;-72
2023-06-27 08:58:45;-68
2023-06-27 08:58:45;-68
2023-06-27 08:58:45;-72
2023-06-27 08:58:47;-69
2023-06-27 08:58:47;-67
2023-06-27 08:58:47;-72
2023-06-27 08:58:50;-69
2023-06-27 08:58:50;-70
2023-06-27 08:58:53;-69
2023-06-27 08:58:53;-72
2023-06-27 08:58:55;-69
2023-06-27 08:58:55;-68
2023-06-27 08:58:55;-72
2023-06-27 08:58:58;-69
2023-06-27 08:58:58;-72
2023-06-27 08:59:01;-69
2023-06-27 08:59:01;-72
2023-06-27 08:59:03;-69
2023-06-27 08:59:04;-72
2023-06-27 08:59:06;-69
2023-06-27 08:59:06;-72
2023-06-27 08:59:09;-69
2023-06-27 08:59:09;-69
2023-06-27 08:59:09;-72
2023-06-27 08:59:11;-68
