Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674662610.231420930;2023-01-25 16:03:30;-57;-5.55, 15;0, 0;15.994
1674662610.253985393;2023-01-25 16:03:30;-57;-5.55, 15;0, 0;15.994
1674662611.789734189;2023-01-25 16:03:31;-58;-5.55, 15;0, 0;15.994
1674662611.893322800;2023-01-25 16:03:31;-61;-5.55, 15;0, 0;15.994
1674662611.913634577;2023-01-25 16:03:31;-60;-5.55, 15;0, 0;15.994
1674662612.114566762;2023-01-25 16:03:32;17;-5.55, 15;0, 0;15.994
1674662612.244614799;2023-01-25 16:03:32;-59;-5.55, 15;0, 0;15.994
1674662612.375727355;2023-01-25 16:03:32;-53;-5.55, 15;0, 0;15.994
1674662612.421231225;2023-01-25 16:03:32;-54;-5.55, 15;0, 0;15.994
1674662613.264598465;2023-01-25 16:03:33;-50;-5.55, 15;0, 0;15.994
1674662616.499167075;2023-01-25 16:03:36;-57;-5.55, 15;0, 0;15.994
1674662616.517846723;2023-01-25 16:03:36;-55;-5.55, 15;0, 0;15.994
1674662617.634614907;2023-01-25 16:03:37;-57;-5.55, 15;0, 0;15.994
1674662617.692413926;2023-01-25 16:03:37;-55;-5.55, 15;0, 0;15.994
1674662617.710148055;2023-01-25 16:03:37;-56;-5.55, 15;0, 0;15.994
1674662618.668366314;2023-01-25 16:03:38;-57;-5.55, 15;0, 0;15.994
1674662619.569588647;2023-01-25 16:03:39;-56;-5.55, 15;0, 0;15.994
1674662619.636904906;2023-01-25 16:03:39;-61;-5.55, 15;0, 0;15.994
1674662620.742131702;2023-01-25 16:03:40;-56;-5.55, 15;0, 0;15.994
1674662620.762252868;2023-01-25 16:03:40;-56;-5.55, 15;0, 0;15.994
1674662622.203483886;2023-01-25 16:03:42;-53;-5.55, 15;0, 0;15.994
1674662622.513392775;2023-01-25 16:03:42;-52;-5.55, 15;0, 0;15.994
1674662625.980393791;2023-01-25 16:03:45;-58;-5.55, 15;0, 0;15.994
1674662626.190701661;2023-01-25 16:03:46;-57;-5.55, 15;0, 0;15.994
1674662627.708555716;2023-01-25 16:03:47;-57;-5.55, 15;0, 0;15.994
1674662628.549717401;2023-01-25 16:03:48;-57;-5.55, 15;0, 0;15.994
1674662628.569458253;2023-01-25 16:03:48;-56;-5.55, 15;0, 0;15.994
1674662628.731386141;2023-01-25 16:03:48;-56;-5.55, 15;0, 0;15.994
1674662628.753404030;2023-01-25 16:03:48;-56;-5.55, 15;0, 0;15.994
1674662629.409701715;2023-01-25 16:03:49;-57;-5.55, 15;0, 0;15.994
1674662629.608560067;2023-01-25 16:03:49;-57;-5.55, 15;0, 0;15.994
1674662630.496050640;2023-01-25 16:03:50;-56;-5.55, 15;0, 0;15.994
1674662630.780717140;2023-01-25 16:03:50;-57;-5.55, 15;0, 0;15.994
1674662630.824503085;2023-01-25 16:03:50;-57;-5.55, 15;0, 0;15.994
1674662632.149763991;2023-01-25 16:03:52;-58;-5.55, 15;0, 0;15.994
1674662632.693522269;2023-01-25 16:03:52;-56;-5.55, 15;0, 0;15.994
1674662632.716351954;2023-01-25 16:03:52;-80;-5.55, 15;0, 0;15.994
1674662636.422294859;2023-01-25 16:03:56;-57;-5.55, 15;0, 0;15.994
1674662636.508900563;2023-01-25 16:03:56;-61;-5.55, 15;0, 0;15.994
1674662637.193555359;2023-01-25 16:03:57;-57;-5.55, 15;0, 0;15.994
1674662638.189621951;2023-01-25 16:03:58;-57;-5.55, 15;0, 0;15.994
1674662639.185638802;2023-01-25 16:03:59;-57;-5.55, 15;0, 0;15.994
1674662640.036083746;2023-01-25 16:04:00;-57;-5.55, 15;0, 0;15.994
1674662640.054810412;2023-01-25 16:04:00;-56;-5.55, 15;0, 0;15.994
1674662641.068593282;2023-01-25 16:04:01;-59;-5.55, 15;0, 0;15.994
1674662641.324860986;2023-01-25 16:04:01;-55;-5.55, 15;0, 0;15.994
1674662641.344572430;2023-01-25 16:04:01;-55;-5.55, 15;0, 0;15.994
1674662642.418379818;2023-01-25 16:04:02;-57;-5.55, 15;0, 0;15.994
1674662642.437798152;2023-01-25 16:04:02;-57;-5.55, 15;0, 0;15.994
1674662642.462109059;2023-01-25 16:04:02;-52;-5.55, 15;0, 0;15.994
1674662642.548335818;2023-01-25 16:04:02;-50;-5.55, 15;0, 0;15.994
1674662642.567757337;2023-01-25 16:04:02;-51;-5.55, 15;0, 0;15.994
1674662645.764131205;2023-01-25 16:04:05;-57;-5.55, 15;0, 0;15.994
1674662646.615674946;2023-01-25 16:04:06;-57;-5.55, 15;0, 0;15.994
1674662647.087428834;2023-01-25 16:04:07;-56;-5.55, 15;0, 0;15.994
1674662647.468627871;2023-01-25 16:04:07;-57;-5.55, 15;0, 0;15.994
1674662647.630898963;2023-01-25 16:04:07;-56;-5.55, 15;0, 0;15.994
1674662647.675887982;2023-01-25 16:04:07;-53;-5.55, 15;0, 0;15.994
1674662647.720894093;2023-01-25 16:04:07;-61;-5.55, 15;0, 0;15.994
1674662647.740875834;2023-01-25 16:04:07;-62;-5.55, 15;0, 0;15.994
1674662648.809247148;2023-01-25 16:04:08;-57;-5.55, 15;0, 0;15.994
1674662648.828377944;2023-01-25 16:04:08;-56;-5.55, 15;0, 0;15.994
1674662650.090924703;2023-01-25 16:04:10;-57;-5.55, 15;0, 0;15.994
1674662650.653835184;2023-01-25 16:04:10;-58;-5.55, 15;0, 0;15.994
1674662650.851351091;2023-01-25 16:04:10;-61;-5.55, 15;0, 0;15.994
1674662650.946209184;2023-01-25 16:04:10;-59;-5.55, 15;0, 0;15.994
1674662650.964910998;2023-01-25 16:04:10;-60;-5.55, 15;0, 0;15.994
1674662651.116176350;2023-01-25 16:04:11;-53;-5.55, 15;0, 0;15.994
1674662651.991185257;2023-01-25 16:04:11;-56;-5.55, 15;0, 0;15.994
1674662654.999636478;2023-01-25 16:04:14;-57;-5.55, 15;0, 0;15.994
1674662655.021236922;2023-01-25 16:04:15;-56;-5.55, 15;0, 0;15.994
1674662655.171247940;2023-01-25 16:04:15;-56;-5.55, 15;0, 0;15.994
1674662655.190730033;2023-01-25 16:04:15;-56;-5.55, 15;0, 0;15.994
1674662656.111542292;2023-01-25 16:04:16;-56;-5.55, 15;0, 0;15.994
1674662656.131577088;2023-01-25 16:04:16;-56;-5.55, 15;0, 0;15.994
1674662656.891246458;2023-01-25 16:04:16;-57;-5.55, 15;0, 0;15.994
1674662657.674033957;2023-01-25 16:04:17;-52;-5.55, 15;0, 0;15.994
1674662658.518658050;2023-01-25 16:04:18;-57;-5.55, 15;0, 0;15.994
1674662658.648773753;2023-01-25 16:04:18;-57;-5.55, 15;0, 0;15.994
1674662658.916025957;2023-01-25 16:04:18;-57;-5.55, 15;0, 0;15.994
1674662658.982275883;2023-01-25 16:04:18;-62;-5.55, 15;0, 0;15.994
1674662659.001613346;2023-01-25 16:04:19;-62;-5.55, 15;0, 0;15.994
1674662661.034133992;2023-01-25 16:04:21;-53;-5.55, 15;0, 0;15.994
1674662661.054016159;2023-01-25 16:04:21;-55;-5.55, 15;0, 0;15.994
1674662661.213020900;2023-01-25 16:04:21;-58;-5.55, 15;0, 0;15.994
1674662661.473027011;2023-01-25 16:04:21;-52;-5.55, 15;0, 0;15.994
1674662661.492161177;2023-01-25 16:04:21;-53;-5.55, 15;0, 0;15.994
1674662666.582851397;2023-01-25 16:04:26;17;-5.55, 15;0, 0;15.994
1674662666.696338619;2023-01-25 16:04:26;-58;-5.55, 15;0, 0;15.994
1674662666.716821841;2023-01-25 16:04:26;-59;-5.55, 15;0, 0;15.994
1674662666.955122896;2023-01-25 16:04:26;-52;-5.55, 15;0, 0;15.994
1674662666.974569767;2023-01-25 16:04:26;-52;-5.55, 15;0, 0;15.994
1674662667.045139970;2023-01-25 16:04:27;-51;-5.55, 15;0, 0;15.994
1674662671.765586245;2023-01-25 16:04:31;-57;-5.55, 15;0, 0;15.994
1674662671.849359968;2023-01-25 16:04:31;-57;-5.55, 15;0, 0;15.994
1674662672.641411523;2023-01-25 16:04:32;-57;-5.55, 15;0, 0;15.994
1674662673.366431041;2023-01-25 16:04:33;-53;-5.55, 15;0, 0;15.994
1674662673.386924337;2023-01-25 16:04:33;-56;-5.55, 15;0, 0;15.994
