Date ISO;Rx Power [dBm]
2023-06-27 07:15:13;-73
2023-06-27 07:15:13;-76
2023-06-27 07:15:13;-80
2023-06-27 07:15:15;-76
2023-06-27 07:15:15;-77
2023-06-27 07:15:15;-80
2023-06-27 07:15:18;-77
2023-06-27 07:15:18;-77
2023-06-27 07:15:21;-76
2023-06-27 07:15:21;-77
2023-06-27 07:15:21;-80
2023-06-27 07:15:23;-76
2023-06-27 07:15:23;-77
2023-06-27 07:15:23;-80
2023-06-27 07:15:27;-81
2023-06-27 07:15:27;-77
2023-06-27 07:15:31;-77
2023-06-27 07:15:32;-80
2023-06-27 07:15:34;-77
2023-06-27 07:15:37;-77
2023-06-27 07:15:37;-84
2023-06-27 07:15:39;-77
2023-06-27 07:15:39;-77
2023-06-27 07:15:40;-79
2023-06-27 07:15:42;-77
2023-06-27 07:15:45;-77
2023-06-27 07:15:45;-80
2023-06-27 07:15:47;-77
2023-06-27 07:15:48;-76
2023-06-27 07:15:50;-76
2023-06-27 07:15:50;-77
2023-06-27 07:15:53;-77
2023-06-27 07:15:53;-77
2023-06-27 07:15:55;-76
2023-06-27 07:15:56;-77
2023-06-27 07:15:56;-80
2023-06-27 07:15:58;-76
2023-06-27 07:15:58;-77
2023-06-27 07:16:01;-76
2023-06-27 07:16:04;-76
2023-06-27 07:16:04;-80
2023-06-27 07:16:06;-77
2023-06-27 07:16:06;-77
2023-06-27 07:16:06;-80
2023-06-27 07:16:09;-77
2023-06-27 07:16:09;-80
2023-06-27 07:16:12;-77
2023-06-27 07:16:12;-77
2023-06-27 07:16:12;-80
2023-06-27 07:16:14;-77
2023-06-27 07:16:14;-75
2023-06-27 07:16:14;-80
2023-06-27 07:16:17;-76
2023-06-27 07:16:17;-77
2023-06-27 07:16:20;-77
2023-06-27 07:16:20;-78
2023-06-27 07:16:22;-77
2023-06-27 07:16:22;-77
2023-06-27 07:16:22;-80
2023-06-27 07:16:25;-76
2023-06-27 07:16:28;-76
2023-06-27 07:16:28;-75
2023-06-27 07:16:30;-76
2023-06-27 07:16:30;-77
2023-06-27 07:16:31;-80
2023-06-27 07:16:33;-77
2023-06-27 07:16:33;-80
2023-06-27 07:16:36;-77
2023-06-27 07:16:36;-78
2023-06-27 07:16:36;-80
2023-06-27 07:16:38;-76
2023-06-27 07:16:39;-80
2023-06-27 07:16:41;-76
2023-06-27 07:16:41;-76
2023-06-27 07:16:44;-78
2023-06-27 07:16:44;-80
2023-06-27 07:16:46;-77
2023-06-27 07:16:47;-79
2023-06-27 07:16:49;-74
2023-06-27 07:16:52;-76
2023-06-27 07:16:55;-77
2023-06-27 07:16:55;-80
2023-06-27 07:16:57;-76
2023-06-27 07:16:57;-77
2023-06-27 07:16:57;-80
2023-06-27 07:17:00;-77
2023-06-27 07:17:00;-76
2023-06-27 07:17:00;-79
2023-06-27 07:17:03;-77
2023-06-27 07:17:05;-76
2023-06-27 07:17:08;-76
2023-06-27 07:17:08;-80
2023-06-27 07:17:11;-75
2023-06-27 07:17:11;-76
2023-06-27 07:17:11;-80
2023-06-27 07:17:13;-76
2023-06-27 07:17:13;-77
2023-06-27 07:17:16;-77
