Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
2023-05-09 22:38:18;-73;5.55, 15;0, 0;15.994
2023-05-09 22:38:18;-80;5.55, 15;0, 0;15.994
2023-05-09 22:38:21;-75;5.55, 15;0, 0;15.994
2023-05-09 22:38:21;-74;5.55, 15;0, 0;15.994
2023-05-09 22:38:21;-74;5.55, 15;0, 0;15.994
2023-05-09 22:38:21;-110;5.55, 15;0, 0;15.994
2023-05-09 22:38:22;-78;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-75;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-74;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-74;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-76;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-78;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-77;5.55, 15;0, 0;15.994
2023-05-09 22:38:31;-75;5.55, 15;0, 0;15.994
2023-05-09 22:38:40;-75;5.55, 15;0, 0;15.994
2023-05-09 22:38:47;-73;5.55, 15;0, 0;15.994
2023-05-09 22:38:50;-73;5.55, 15;0, 0;15.994
2023-05-09 22:38:50;-75;5.55, 15;0, 0;15.994
2023-05-09 22:38:50;-79;5.55, 15;0, 0;15.994
2023-05-09 22:38:59;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:03;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:06;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:06;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:12;-74;5.55, 15;0, 0;15.994
2023-05-09 22:39:12;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:16;-79;5.55, 15;0, 0;15.994
2023-05-09 22:39:19;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:25;-74;5.55, 15;0, 0;15.994
2023-05-09 22:39:25;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:25;-80;5.55, 15;0, 0;15.994
2023-05-09 22:39:38;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:38;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:41;-74;5.55, 15;0, 0;15.994
2023-05-09 22:39:41;-79;5.55, 15;0, 0;15.994
2023-05-09 22:39:44;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:44;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:47;-75;5.55, 15;0, 0;15.994
2023-05-09 22:39:47;-76;5.55, 15;0, 0;15.994
2023-05-09 22:39:47;-80;5.55, 15;0, 0;15.994
2023-05-09 22:39:50;-74;5.55, 15;0, 0;15.994
2023-05-09 22:39:51;-82;5.55, 15;0, 0;15.994
2023-05-09 22:39:54;-77;5.55, 15;0, 0;15.994
2023-05-09 22:39:54;-79;5.55, 15;0, 0;15.994
2023-05-09 22:40:00;-75;5.55, 15;0, 0;15.994
2023-05-09 22:40:00;-76;5.55, 15;0, 0;15.994
2023-05-09 22:40:03;-75;5.55, 15;0, 0;15.994
2023-05-09 22:40:03;-76;5.55, 15;0, 0;15.994
