Date ISO;Rx Power [dBm]
2023-06-27 09:43:31;-51
2023-06-27 09:43:31;-55
2023-06-27 09:43:39;-50
2023-06-27 09:43:39;-55
2023-06-27 09:43:43;-57
2023-06-27 09:43:43;-59
2023-06-27 09:43:47;-50
2023-06-27 09:43:47;-52
2023-06-27 09:43:50;-51
2023-06-27 09:43:50;-51
2023-06-27 09:43:50;-55
2023-06-27 09:43:53;-50
2023-06-27 09:43:53;-51
2023-06-27 09:43:53;-55
2023-06-27 09:43:55;-56
2023-06-27 09:43:55;-51
2023-06-27 09:43:56;-51
2023-06-27 09:43:56;-51
2023-06-27 09:43:56;-52
2023-06-27 09:43:56;-57
2023-06-27 09:44:01;-50
2023-06-27 09:44:01;-67
2023-06-27 09:44:04;-80
2023-06-27 09:44:06;-50
2023-06-27 09:44:06;-51
2023-06-27 09:44:09;-51
2023-06-27 09:44:09;-55
2023-06-27 09:44:11;-51
2023-06-27 09:44:12;-51
2023-06-27 09:44:12;-55
2023-06-27 09:44:14;-50
2023-06-27 09:44:14;-51
2023-06-27 09:44:14;-56
2023-06-27 09:44:20;-51
2023-06-27 09:44:20;-55
2023-06-27 09:44:22;-51
2023-06-27 09:44:22;-55
2023-06-27 09:44:25;-52
2023-06-27 09:44:25;-55
2023-06-27 09:44:28;-71
2023-06-27 09:44:30;-49
2023-06-27 09:44:30;-55
2023-06-27 09:44:33;-51
2023-06-27 09:44:33;-55
2023-06-27 09:44:36;-55
2023-06-27 09:44:38;-50
2023-06-27 09:44:38;-55
2023-06-27 09:44:41;-49
2023-06-27 09:44:41;-51
2023-06-27 09:44:41;-55
2023-06-27 09:44:44;-50
2023-06-27 09:44:44;-55
2023-06-27 09:44:49;-56
2023-06-27 09:44:49;-56
2023-06-27 09:44:49;-56
2023-06-27 09:44:49;-58
2023-06-27 09:44:50;-52
2023-06-27 09:44:50;-52
2023-06-27 09:44:50;-52
2023-06-27 09:44:50;-53
2023-06-27 09:45:02;-51
2023-06-27 09:45:03;-55
2023-06-27 09:45:05;-51
2023-06-27 09:45:05;-50
2023-06-27 09:45:05;-51
2023-06-27 09:45:05;-50
2023-06-27 09:45:06;-53
2023-06-27 09:45:06;-57
2023-06-27 09:45:06;-56
2023-06-27 09:45:06;-57
2023-06-27 09:45:06;-58
2023-06-27 09:45:06;-58
2023-06-27 09:45:11;-52
2023-06-27 09:45:11;-55
2023-06-27 09:45:13;-50
2023-06-27 09:45:13;-52
2023-06-27 09:45:21;-51
2023-06-27 09:45:21;-52
2023-06-27 09:45:21;-56
2023-06-27 09:45:24;-50
2023-06-27 09:45:24;-55
2023-06-27 09:45:32;-51
2023-06-27 09:45:32;-49
2023-06-27 09:45:32;-49
2023-06-27 09:45:32;-50
2023-06-27 09:45:32;-49
2023-06-27 09:45:33;-51
2023-06-27 09:45:33;-58
2023-06-27 09:45:33;-58
2023-06-27 09:45:37;-50
2023-06-27 09:45:37;-55
2023-06-27 09:45:40;-52
2023-06-27 09:45:40;-55
2023-06-27 09:45:43;-52
2023-06-27 09:45:43;-55
2023-06-27 09:45:45;-51
2023-06-27 09:45:45;-51
2023-06-27 09:45:45;-55
2023-06-27 09:45:48;-51
2023-06-27 09:45:48;-55
2023-06-27 09:45:56;-51
2023-06-27 09:45:56;-55
2023-06-27 09:45:59;-50
2023-06-27 09:45:59;-51
2023-06-27 09:45:59;-55
2023-06-27 09:46:01;-50
2023-06-27 09:46:02;-55
2023-06-27 09:46:04;-76
2023-06-27 09:46:07;-50
2023-06-27 09:46:07;-51
2023-06-27 09:46:07;-55
2023-06-27 09:46:09;-51
2023-06-27 09:46:10;-55
2023-06-27 09:46:12;-50
2023-06-27 09:46:12;-55
2023-06-27 09:46:15;-50
2023-06-27 09:46:15;-56
2023-06-27 09:46:18;-56
2023-06-27 09:46:18;-56
2023-06-27 09:46:18;-52
2023-06-27 09:46:18;-52
2023-06-27 09:46:18;-52
2023-06-27 09:46:18;-53
2023-06-27 09:46:18;-54
2023-06-27 09:46:23;-51
2023-06-27 09:46:23;-55
2023-06-27 09:46:26;-51
2023-06-27 09:46:28;-50
2023-06-27 09:46:28;-55
2023-06-27 09:46:31;-51
2023-06-27 09:46:31;-56
2023-06-27 09:46:36;-52
2023-06-27 09:46:36;-52
2023-06-27 09:46:39;-51
2023-06-27 09:46:39;-52
2023-06-27 09:46:42;-52
2023-06-27 09:46:42;-55
2023-06-27 09:46:44;-51
2023-06-27 09:46:44;-51
2023-06-27 09:46:44;-56
2023-06-27 09:46:47;-51
2023-06-27 09:46:47;-56
2023-06-27 09:46:50;-51
2023-06-27 09:46:50;-51
2023-06-27 09:46:50;-56
2023-06-27 09:46:52;-50
2023-06-27 09:46:52;-70
2023-06-27 09:46:53;-56
2023-06-27 09:46:55;-51
2023-06-27 09:46:55;-51
2023-06-27 09:46:55;-56
2023-06-27 09:46:58;-52
2023-06-27 09:46:58;-56
2023-06-27 09:47:00;-56
2023-06-27 09:47:00;-56
2023-06-27 09:47:01;-53
2023-06-27 09:47:01;-57
2023-06-27 09:47:01;-58
2023-06-27 09:47:06;-51
2023-06-27 09:47:06;-51
2023-06-27 09:47:06;-55
2023-06-27 09:47:08;-51
2023-06-27 09:47:09;-51
2023-06-27 09:47:09;-55
2023-06-27 09:47:11;-51
2023-06-27 09:47:11;-52
2023-06-27 09:47:11;-56
2023-06-27 09:47:14;-50
2023-06-27 09:47:14;-51
2023-06-27 09:47:14;-56
2023-06-27 09:47:16;-50
2023-06-27 09:47:17;-51
2023-06-27 09:47:19;-50
2023-06-27 09:47:22;-50
2023-06-27 09:47:22;-51
2023-06-27 09:47:30;-51
2023-06-27 09:47:30;-51
2023-06-27 09:47:33;-52
2023-06-27 09:47:35;-51
2023-06-27 09:47:35;-56
2023-06-27 09:47:38;-50
2023-06-27 09:47:38;-52
2023-06-27 09:47:38;-55
2023-06-27 09:47:41;-85
2023-06-27 09:47:41;-51
2023-06-27 09:47:43;-51
2023-06-27 09:47:46;-51
2023-06-27 09:47:46;-51
2023-06-27 09:47:46;-55
2023-06-27 09:47:51;-51
2023-06-27 09:47:52;-55
2023-06-27 09:47:54;-50
2023-06-27 09:47:57;-50
2023-06-27 09:47:59;-50
2023-06-27 09:48:02;-51
2023-06-27 09:48:13;-50
2023-06-27 09:48:16;-51
2023-06-27 09:48:18;-50
2023-06-27 09:48:18;-51
2023-06-27 09:48:18;-55
2023-06-27 09:48:21;-51
2023-06-27 09:48:21;-51
2023-06-27 09:48:21;-55
2023-06-27 09:48:24;-50
2023-06-27 09:48:24;-50
2023-06-27 09:48:24;-55
2023-06-27 09:48:26;-50
2023-06-27 09:48:26;-51
2023-06-27 09:48:26;-55
2023-06-27 09:48:29;-51
2023-06-27 09:48:32;-50
2023-06-27 09:48:34;-51
2023-06-27 09:48:34;-51
2023-06-27 09:48:37;-50
2023-06-27 09:48:37;-51
2023-06-27 09:48:37;-55
2023-06-27 09:48:40;-51
2023-06-27 09:48:40;-51
2023-06-27 09:48:40;-56
2023-06-27 09:48:42;-49
2023-06-27 09:48:42;-51
2023-06-27 09:48:42;-55
2023-06-27 09:48:45;-51
2023-06-27 09:48:45;-51
2023-06-27 09:48:48;-50
2023-06-27 09:48:48;-52
2023-06-27 09:48:50;-50
2023-06-27 09:48:51;-55
2023-06-27 09:48:53;-50
2023-06-27 09:48:53;-51
2023-06-27 09:48:53;-55
2023-06-27 09:48:56;-50
2023-06-27 09:48:56;-51
2023-06-27 09:48:56;-55
2023-06-27 09:48:59;-55
2023-06-27 09:49:01;-50
2023-06-27 09:49:01;-55
2023-06-27 09:49:04;-50
2023-06-27 09:49:04;-51
2023-06-27 09:49:06;-51
2023-06-27 09:49:07;-51
2023-06-27 09:49:07;-55
2023-06-27 09:49:09;-50
2023-06-27 09:49:09;-51
2023-06-27 09:49:09;-55
2023-06-27 09:49:12;-50
2023-06-27 09:49:12;-51
2023-06-27 09:49:14;-50
2023-06-27 09:49:15;-52
2023-06-27 09:49:17;-50
2023-06-27 09:49:17;-51
2023-06-27 09:49:17;-55
2023-06-27 09:49:20;-50
2023-06-27 09:49:20;-51
2023-06-27 09:49:20;-76
2023-06-27 09:49:23;-55
2023-06-27 09:49:25;-55
2023-06-27 09:49:28;-51
2023-06-27 09:49:28;-55
2023-06-27 09:49:31;-51
2023-06-27 09:49:31;-55
2023-06-27 09:49:33;-50
2023-06-27 09:49:36;-50
2023-06-27 09:49:39;-56
2023-06-27 09:49:39;-56
2023-06-27 09:49:39;-53
2023-06-27 09:49:39;-51
2023-06-27 09:49:39;-52
2023-06-27 09:49:40;-54
2023-06-27 09:49:44;-50
2023-06-27 09:49:44;-55
2023-06-27 09:49:47;-55
2023-06-27 09:49:49;-50
2023-06-27 09:49:50;-55
2023-06-27 09:49:52;-50
2023-06-27 09:49:52;-53
2023-06-27 09:49:52;-55
2023-06-27 09:49:55;-50
2023-06-27 09:49:55;-51
2023-06-27 09:49:57;-51
2023-06-27 09:49:57;-52
2023-06-27 09:49:58;-55
2023-06-27 09:50:00;-51
2023-06-27 09:50:00;-51
2023-06-27 09:50:00;-55
2023-06-27 09:50:03;-50
2023-06-27 09:50:03;-51
2023-06-27 09:50:03;-56
2023-06-27 09:50:06;-52
2023-06-27 09:50:06;-55
