Date ISO;Rx Power [dBm]
2023-06-27 08:12:30;-63
2023-06-27 08:12:30;-69
2023-06-27 08:12:33;-69
2023-06-27 08:12:35;-63
2023-06-27 08:12:35;-64
2023-06-27 08:12:35;-69
2023-06-27 08:12:38;-64
2023-06-27 08:12:38;-69
2023-06-27 08:12:40;-64
2023-06-27 08:12:41;-63
2023-06-27 08:12:41;-69
2023-06-27 08:12:43;-63
2023-06-27 08:12:43;-87
2023-06-27 08:12:46;-64
2023-06-27 08:12:46;-69
2023-06-27 08:12:49;-63
2023-06-27 08:12:49;-64
2023-06-27 08:12:49;-69
2023-06-27 08:12:51;-64
2023-06-27 08:12:51;-65
2023-06-27 08:12:54;-63
2023-06-27 08:12:54;-63
2023-06-27 08:12:54;-69
2023-06-27 08:13:15;-64
2023-06-27 08:13:16;-69
2023-06-27 08:13:23;-63
2023-06-27 08:13:23;-64
2023-06-27 08:13:26;-63
2023-06-27 08:13:26;-64
2023-06-27 08:13:26;-68
2023-06-27 08:13:32;-75
2023-06-27 08:13:34;-63
2023-06-27 08:13:34;-64
2023-06-27 08:13:34;-68
2023-06-27 08:13:37;-64
2023-06-27 08:13:37;-64
2023-06-27 08:13:37;-68
2023-06-27 08:13:39;-64
2023-06-27 08:13:40;-64
2023-06-27 08:13:40;-69
2023-06-27 08:13:48;-63
2023-06-27 08:13:48;-68
2023-06-27 08:13:50;-65
2023-06-27 08:13:50;-69
2023-06-27 08:13:53;-63
2023-06-27 08:13:53;-65
2023-06-27 08:13:53;-69
2023-06-27 08:13:56;-63
2023-06-27 08:13:56;-64
2023-06-27 08:13:56;-70
2023-06-27 08:13:58;-63
2023-06-27 08:13:58;-69
2023-06-27 08:14:01;-63
2023-06-27 08:14:01;-63
2023-06-27 08:14:01;-69
2023-06-27 08:14:06;-63
2023-06-27 08:14:06;-77
2023-06-27 08:14:09;-63
2023-06-27 08:14:09;-65
2023-06-27 08:14:09;-68
2023-06-27 08:14:12;-64
2023-06-27 08:14:12;-69
2023-06-27 08:14:14;-63
2023-06-27 08:14:14;-64
2023-06-27 08:14:15;-69
2023-06-27 08:14:17;-69
2023-06-27 08:14:20;-63
2023-06-27 08:14:20;-64
2023-06-27 08:14:20;-69
2023-06-27 08:14:22;-63
2023-06-27 08:14:23;-68
2023-06-27 08:14:25;-64
2023-06-27 08:14:25;-65
2023-06-27 08:14:25;-69
2023-06-27 08:14:28;-63
2023-06-27 08:14:28;-63
2023-06-27 08:14:36;-63
2023-06-27 08:14:36;-69
2023-06-27 08:14:39;-69
2023-06-27 08:14:39;-64
2023-06-27 08:14:39;-63
2023-06-27 08:14:39;-63
2023-06-27 08:14:39;-67
2023-06-27 08:14:44;-69
2023-06-27 08:14:44;-67
2023-06-27 08:14:45;-68
2023-06-27 08:14:45;-68
2023-06-27 08:14:45;-63
2023-06-27 08:14:45;-63
2023-06-27 08:14:57;-69
2023-06-27 08:15:00;-64
2023-06-27 08:15:00;-69
2023-06-27 08:15:00;-69
2023-06-27 08:15:00;-69
2023-06-27 08:15:00;-73
2023-06-27 08:15:05;-63
2023-06-27 08:15:05;-64
2023-06-27 08:15:06;-69
2023-06-27 08:15:08;-63
2023-06-27 08:15:08;-64
2023-06-27 08:15:08;-69
2023-06-27 08:15:11;-69
2023-06-27 08:15:11;-61
2023-06-27 08:15:11;-61
2023-06-27 08:15:12;-63
2023-06-27 08:15:12;-63
2023-06-27 08:15:21;-63
2023-06-27 08:15:22;-69
2023-06-27 08:15:29;-63
2023-06-27 08:15:30;-64
2023-06-27 08:15:30;-69
2023-06-27 08:15:32;-64
2023-06-27 08:15:32;-64
2023-06-27 08:15:32;-69
2023-06-27 08:15:35;-63
2023-06-27 08:15:35;-65
2023-06-27 08:15:38;-64
2023-06-27 08:15:38;-65
2023-06-27 08:15:38;-69
2023-06-27 08:15:40;-63
2023-06-27 08:15:40;-69
2023-06-27 08:15:43;-79
2023-06-27 08:15:48;-64
2023-06-27 08:15:48;-63
2023-06-27 08:15:48;-69
2023-06-27 08:15:51;-63
2023-06-27 08:15:51;-69
2023-06-27 08:15:54;-64
2023-06-27 08:15:54;-68
2023-06-27 08:15:56;-63
2023-06-27 08:15:56;-69
2023-06-27 08:15:59;-63
2023-06-27 08:15:59;-64
2023-06-27 08:15:59;-69
