Date ISO;Rx Power [dBm]
2023-06-27 07:50:35;-74
2023-06-27 07:50:35;-74
2023-06-27 07:50:35;-79
2023-06-27 07:50:38;-74
2023-06-27 07:50:38;-74
2023-06-27 07:50:41;-73
2023-06-27 07:50:43;-73
2023-06-27 07:50:43;-74
2023-06-27 07:50:43;-78
2023-06-27 07:50:46;-74
2023-06-27 07:50:46;-74
2023-06-27 07:50:46;-78
2023-06-27 07:50:49;-73
2023-06-27 07:50:49;-78
2023-06-27 07:50:51;-74
2023-06-27 07:50:51;-74
2023-06-27 07:50:54;-74
2023-06-27 07:50:59;-74
2023-06-27 07:50:59;-74
2023-06-27 07:51:00;-78
2023-06-27 07:51:02;-74
2023-06-27 07:51:02;-72
2023-06-27 07:51:02;-79
2023-06-27 07:51:05;-74
2023-06-27 07:51:05;-74
2023-06-27 07:51:07;-74
2023-06-27 07:51:07;-74
2023-06-27 07:51:08;-78
2023-06-27 07:51:10;-74
2023-06-27 07:51:10;-73
2023-06-27 07:51:13;-74
2023-06-27 07:51:13;-78
2023-06-27 07:51:15;-75
2023-06-27 07:51:16;-79
2023-06-27 07:51:18;-73
2023-06-27 07:51:18;-74
2023-06-27 07:51:21;-73
2023-06-27 07:51:21;-74
2023-06-27 07:51:21;-78
2023-06-27 07:51:23;-75
2023-06-27 07:51:24;-74
2023-06-27 07:51:24;-78
2023-06-27 07:51:26;-74
2023-06-27 07:51:26;-78
2023-06-27 07:51:29;-74
2023-06-27 07:51:29;-74
2023-06-27 07:51:29;-79
2023-06-27 07:51:32;-74
2023-06-27 07:51:32;-73
2023-06-27 07:51:34;-74
2023-06-27 07:51:34;-77
2023-06-27 07:51:37;-74
2023-06-27 07:51:37;-75
2023-06-27 07:51:40;-74
2023-06-27 07:51:40;-78
2023-06-27 07:51:42;-74
2023-06-27 07:51:42;-73
2023-06-27 07:51:42;-78
2023-06-27 07:51:45;-74
2023-06-27 07:51:45;-74
2023-06-27 07:51:48;-74
2023-06-27 07:51:48;-78
2023-06-27 07:51:50;-75
2023-06-27 07:51:50;-74
2023-06-27 07:51:50;-78
2023-06-27 07:51:53;-74
2023-06-27 07:51:53;-74
2023-06-27 07:51:53;-78
2023-06-27 07:51:56;-75
2023-06-27 07:51:58;-74
2023-06-27 07:51:58;-74
2023-06-27 07:51:59;-78
2023-06-27 07:52:01;-75
2023-06-27 07:52:01;-74
2023-06-27 07:52:04;-74
2023-06-27 07:52:04;-73
2023-06-27 07:52:09;-78
2023-06-27 07:52:14;-74
2023-06-27 07:52:15;-74
2023-06-27 07:52:15;-75
2023-06-27 07:52:20;-74
2023-06-27 07:52:20;-75
2023-06-27 07:52:20;-53
2023-06-27 07:52:20;-73
2023-06-27 07:52:20;-73
2023-06-27 07:52:20;-74
2023-06-27 07:52:21;-75
2023-06-27 07:52:25;-74
2023-06-27 07:52:25;-74
2023-06-27 07:52:31;-74
2023-06-27 07:52:31;-78
2023-06-27 07:52:33;-74
2023-06-27 07:52:33;-74
2023-06-27 07:52:33;-78
2023-06-27 07:52:36;-73
2023-06-27 07:52:36;-75
2023-06-27 07:52:36;-80
2023-06-27 07:52:41;-75
2023-06-27 07:52:44;-73
2023-06-27 07:52:44;-78
2023-06-27 07:52:47;-73
2023-06-27 07:52:47;-78
2023-06-27 07:52:49;-75
2023-06-27 07:52:49;-73
2023-06-27 07:52:50;-78
2023-06-27 07:52:55;-74
2023-06-27 07:52:55;-78
2023-06-27 07:52:57;-74
2023-06-27 07:52:57;-73
2023-06-27 07:53:00;-74
2023-06-27 07:53:00;-74
2023-06-27 07:53:03;-73
2023-06-27 07:53:03;-74
2023-06-27 07:53:05;-74
2023-06-27 07:53:06;-74
2023-06-27 07:53:06;-78
2023-06-27 07:53:08;-73
2023-06-27 07:53:08;-74
2023-06-27 07:53:08;-78
2023-06-27 07:53:11;-79
2023-06-27 07:53:11;-72
2023-06-27 07:53:11;-72
2023-06-27 07:53:12;-72
2023-06-27 07:53:12;-70
2023-06-27 07:53:12;-72
2023-06-27 07:53:16;-74
2023-06-27 07:53:16;-79
2023-06-27 07:53:19;-73
2023-06-27 07:53:19;-74
2023-06-27 07:53:22;-74
2023-06-27 07:53:22;-74
2023-06-27 07:53:22;-78
2023-06-27 07:53:24;-74
2023-06-27 07:53:24;-74
2023-06-27 07:53:24;-79
2023-06-27 07:53:27;-74
2023-06-27 07:53:27;-74
2023-06-27 07:53:27;-78
2023-06-27 07:53:30;-75
2023-06-27 07:53:30;-78
2023-06-27 07:53:32;-74
2023-06-27 07:53:32;-78
2023-06-27 07:53:35;-74
2023-06-27 07:53:38;-73
2023-06-27 07:53:38;-78
2023-06-27 07:53:43;-77
2023-06-27 07:53:46;-74
2023-06-27 07:53:48;-75
2023-06-27 07:53:49;-78
2023-06-27 07:53:51;-78
2023-06-27 07:53:54;-74
2023-06-27 07:53:54;-78
2023-06-27 07:54:04;-73
2023-06-27 07:54:05;-74
2023-06-27 07:54:05;-79
2023-06-27 07:54:05;-77
2023-06-27 07:54:05;-77
2023-06-27 07:54:11;-78
2023-06-27 07:54:15;-74
2023-06-27 07:54:15;-78
2023-06-27 07:54:21;-73
2023-06-27 07:54:21;-78
2023-06-27 07:54:26;-73
2023-06-27 07:54:26;-79
2023-06-27 07:54:31;-74
2023-06-27 07:54:34;-73
2023-06-27 07:54:37;-74
2023-06-27 07:54:39;-79
2023-06-27 07:54:39;-78
2023-06-27 07:54:40;-73
2023-06-27 07:54:45;-73
2023-06-27 07:54:47;-74
2023-06-27 07:54:47;-75
2023-06-27 07:54:48;-78
2023-06-27 07:54:50;-72
2023-06-27 07:54:50;-78
2023-06-27 07:54:53;-73
2023-06-27 07:54:55;-74
2023-06-27 07:54:56;-77
2023-06-27 07:54:58;-74
2023-06-27 07:55:12;-75
2023-06-27 07:55:12;-78
2023-06-27 07:55:14;-74
2023-06-27 07:55:22;-73
2023-06-27 07:55:22;-75
2023-06-27 07:55:25;-74
2023-06-27 07:55:31;-76
2023-06-27 07:55:36;-74
2023-06-27 07:55:36;-74
2023-06-27 07:55:38;-74
2023-06-27 07:55:39;-78
2023-06-27 07:55:41;-74
2023-06-27 07:55:41;-75
2023-06-27 07:55:41;-78
2023-06-27 07:55:44;-74
2023-06-27 07:55:46;-74
2023-06-27 07:55:47;-78
2023-06-27 07:55:49;-73
2023-06-27 07:55:49;-78
2023-06-27 07:55:52;-74
2023-06-27 07:55:54;-74
2023-06-27 07:55:55;-75
2023-06-27 07:55:55;-78
2023-06-27 07:55:57;-73
2023-06-27 07:55:57;-72
2023-06-27 07:55:57;-78
2023-06-27 07:56:00;-74
2023-06-27 07:56:00;-74
2023-06-27 07:56:00;-78
2023-06-27 07:56:03;-75
2023-06-27 07:56:03;-78
