Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
09/05/23 20:42;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-72;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-71;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:42;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-71;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-72;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-57;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-77;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-79;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-77;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-67;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:43;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-70;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-65;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-63;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-64;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-69;10.55, 7.5;0, 0;12.944
09/05/23 20:44;-63;10.55, 7.5;0, 0;12.944
