Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
2023-05-10 01:18:10;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:11;-82;5.55, 15;0, 0;15.994
2023-05-10 01:18:17;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:17;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:20;-79;5.55, 15;0, 0;15.994
2023-05-10 01:18:23;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:23;-81;5.55, 15;0, 0;15.994
2023-05-10 01:18:26;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:26;-81;5.55, 15;0, 0;15.994
2023-05-10 01:18:29;-75;5.55, 15;0, 0;15.994
2023-05-10 01:18:30;-78;5.55, 15;0, 0;15.994
2023-05-10 01:18:30;-81;5.55, 15;0, 0;15.994
2023-05-10 01:18:33;-76;5.55, 15;0, 0;15.994
2023-05-10 01:18:33;-81;5.55, 15;0, 0;15.994
2023-05-10 01:18:36;-78;5.55, 15;0, 0;15.994
2023-05-10 01:18:36;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:39;-74;5.55, 15;0, 0;15.994
2023-05-10 01:18:39;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:39;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:45;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:49;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:52;-76;5.55, 15;0, 0;15.994
2023-05-10 01:18:52;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:55;-77;5.55, 15;0, 0;15.994
2023-05-10 01:18:58;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:01;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:01;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:08;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:08;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:11;-76;5.55, 15;0, 0;15.994
2023-05-10 01:19:11;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:11;-81;5.55, 15;0, 0;15.994
2023-05-10 01:19:14;-81;5.55, 15;0, 0;15.994
2023-05-10 01:19:17;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:17;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:20;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:27;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:30;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:30;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:30;-81;5.55, 15;0, 0;15.994
2023-05-10 01:19:33;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:33;-82;5.55, 15;0, 0;15.994
2023-05-10 01:19:36;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:36;-82;5.55, 15;0, 0;15.994
2023-05-10 01:19:39;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:40;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:43;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:49;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:52;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:52;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:52;-82;5.55, 15;0, 0;15.994
2023-05-10 01:19:55;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:55;-78;5.55, 15;0, 0;15.994
2023-05-10 01:19:59;-77;5.55, 15;0, 0;15.994
2023-05-10 01:19:59;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:02;-76;5.55, 15;0, 0;15.994
2023-05-10 01:20:05;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:11;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:14;-75;5.55, 15;0, 0;15.994
2023-05-10 01:20:15;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:18;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:18;-79;5.55, 15;0, 0;15.994
2023-05-10 01:20:18;-81;5.55, 15;0, 0;15.994
2023-05-10 01:20:21;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:24;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:34;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:37;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:37;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:40;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:43;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:43;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:49;-76;5.55, 15;0, 0;15.994
2023-05-10 01:20:50;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:53;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:56;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:56;-78;5.55, 15;0, 0;15.994
2023-05-10 01:20:56;-81;5.55, 15;0, 0;15.994
2023-05-10 01:20:59;-77;5.55, 15;0, 0;15.994
2023-05-10 01:20:59;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:02;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:02;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:05;-76;5.55, 15;0, 0;15.994
2023-05-10 01:21:05;-79;5.55, 15;0, 0;15.994
2023-05-10 01:21:06;-82;5.55, 15;0, 0;15.994
2023-05-10 01:21:09;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:09;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:09;-82;5.55, 15;0, 0;15.994
2023-05-10 01:21:12;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:12;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:15;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:18;-80;5.55, 15;0, 0;15.994
2023-05-10 01:21:21;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:21;-81;5.55, 15;0, 0;15.994
2023-05-10 01:21:28;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:28;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:31;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:31;-81;5.55, 15;0, 0;15.994
2023-05-10 01:21:34;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:34;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:37;-76;5.55, 15;0, 0;15.994
2023-05-10 01:21:37;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:40;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:40;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:44;-75;5.55, 15;0, 0;15.994
2023-05-10 01:21:44;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:47;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:50;-82;5.55, 15;0, 0;15.994
2023-05-10 01:21:50;-78;5.55, 15;0, 0;15.994
2023-05-10 01:21:53;-79;5.55, 15;0, 0;15.994
2023-05-10 01:21:56;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:56;-77;5.55, 15;0, 0;15.994
2023-05-10 01:21:56;-82;5.55, 15;0, 0;15.994
2023-05-10 01:22:06;-77;5.55, 15;0, 0;15.994
2023-05-10 01:22:06;-77;5.55, 15;0, 0;15.994
2023-05-10 01:22:09;-77;5.55, 15;0, 0;15.994
2023-05-10 01:22:12;-77;5.55, 15;0, 0;15.994
2023-05-10 01:22:15;-78;5.55, 15;0, 0;15.994
2023-05-10 01:22:16;-81;5.55, 15;0, 0;15.994
2023-05-10 01:22:19;-77;5.55, 15;0, 0;15.994
2023-05-10 01:22:19;-79;5.55, 15;0, 0;15.994
2023-05-10 01:22:22;-77;5.55, 15;0, 0;15.994
