TIMESTAMP;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 12:09:48 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:09:53 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:09:56 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:09:57 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:01 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:02 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:09 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:11 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:15 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:17 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:23 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:27 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:28 2023;-83;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:32 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:36 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:43 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:46 2023;-82;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:50 2023;-81;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:55 2023;-83;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:10:59 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:01 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:06 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:14 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:19 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:26 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:32 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:34 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:37 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:41 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:42 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:43 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:44 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:47 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:48 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:52 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:55 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:56 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:57 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:11:59 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:00 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:04 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:08 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:12 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:15 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:24 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:28 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:34 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:36 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:37 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:52 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:12:56 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:00 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:24 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:28 2023;-93;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:34 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:45 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:47 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:53 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:13:58 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:01 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:03 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:05 2023;-84;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:19 2023;-94;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:24 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:31 2023;-93;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:33 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:34 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:36 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:39 2023;-92;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:40 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:41 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:42 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:44 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:51 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:53 2023;-85;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:14:57 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:03 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:04 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:08 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:10 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:16 2023;-94;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:18 2023;-93;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:23 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:31 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:42 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:46 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:47 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:56 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:15:59 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:01 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:05 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:06 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:08 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:11 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:20 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:22 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:25 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:30 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:34 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:38 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:40 2023;-86;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:53 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:56 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:16:57 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:09 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:13 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:26 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:28 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:32 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:33 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:35 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:41 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:44 2023;-92;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:51 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:53 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:56 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:58 2023;-87;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:17:59 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:04 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:13 2023;-91;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:18 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:24 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:34 2023;-97;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:41 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:42 2023;-88;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:49 2023;-90;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:18:51 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:19:08 2023;-89;16.4, -8.15;4.6, 0;14.34093791
Thu Mar 16 12:19:10 2023;-89;16.4, -8.15;4.6, 0;14.34093791
