TIMESTAMP;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:46:39 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:40 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:41 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:42 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:43 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:44 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:45 2023;-74;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:47 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:48 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:50 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:51 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:55 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:56 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:57 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:46:59 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:00 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:03 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:04 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:05 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:06 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:08 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:09 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:11 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:12 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:15 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:18 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:21 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:26 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:27 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:28 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:31 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:32 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:35 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:37 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:39 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:41 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:42 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:44 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:45 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:46 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:47 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:50 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:52 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:53 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:54 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:56 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:57 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:47:59 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:03 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:05 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:06 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:07 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:08 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:10 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:11 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:12 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:15 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:17 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:18 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:20 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:22 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:26 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:28 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:29 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:31 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:35 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:39 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:40 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:43 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:44 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:45 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:47 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:49 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:51 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:52 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:53 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:55 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:48:56 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:00 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:01 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:02 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:04 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:05 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:06 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:07 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:11 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:12 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:15 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:17 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:19 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:20 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:21 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:24 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:25 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:28 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:29 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:31 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:34 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:36 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:38 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:39 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:41 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:42 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:43 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:44 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:47 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:49 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:50 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:51 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:52 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:53 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:54 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:55 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:56 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:49:59 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:00 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:01 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:02 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:04 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:06 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:07 2023;-74;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:09 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:10 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:11 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:12 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:13 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:14 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:15 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:16 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:17 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:19 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:20 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:23 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:24 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:25 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:26 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:29 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:30 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:31 2023;-64;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:32 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:34 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:36 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:37 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:38 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:40 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:41 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:42 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:43 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:44 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:45 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:46 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:48 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:50 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:51 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:52 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:53 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:54 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:56 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:50:59 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:02 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:04 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:05 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:07 2023;-74;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:08 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:09 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:10 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:12 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:13 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:14 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:16 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:17 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:19 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:22 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:23 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:28 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:29 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:32 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:34 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:35 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:38 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:40 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:41 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:42 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:44 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:45 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:46 2023;-71;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:49 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:50 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:51 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:52 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:54 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:55 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:56 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:57 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:51:59 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:01 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:06 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:07 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:08 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:11 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:13 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:15 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:16 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:17 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:21 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:25 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:30 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:31 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:32 2023;-72;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:33 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:35 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:36 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:37 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:38 2023;-67;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:40 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:41 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:42 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:43 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:47 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:48 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:49 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:51 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:52 2023;-73;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:53 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:54 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:56 2023;-65;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:58 2023;-66;-0.4, 15;4.6, 0;15.8113883
Thu Mar 16 10:52:59 2023;-74;-0.4, 15;4.6, 0;15.8113883
