TIMESTAMP;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:57:33 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:35 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:40 2023;-79;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:42 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:44 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:45 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:49 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:51 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:57:58 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:00 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:04 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:05 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:06 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:10 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:14 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:16 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:18 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:21 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:22 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:23 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:25 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:26 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:28 2023;-91;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:30 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:31 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:34 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:35 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:41 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:45 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:55 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:56 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:57 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:58:59 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:00 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:01 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:02 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:05 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:08 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:10 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:11 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:13 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:14 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:15 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:17 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:18 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:20 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:22 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:23 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:27 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:28 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:31 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:32 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:37 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:41 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:42 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:45 2023;-86;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:46 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:48 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:50 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:51 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:55 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 10:59:59 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:00 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:01 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:05 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:11 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:13 2023;-86;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:15 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:17 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:20 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:21 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:24 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:25 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:26 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:27 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:31 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:34 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:35 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:38 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:39 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:40 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:45 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:46 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:48 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:49 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:50 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:51 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:53 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:54 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:55 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:56 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:00:58 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:04 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:05 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:06 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:08 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:11 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:13 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:14 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:16 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:18 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:20 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:24 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:27 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:29 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:32 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:33 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:34 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:35 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:36 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:40 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:41 2023;-74;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:42 2023;-86;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:43 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:45 2023;-69;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:46 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:47 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:49 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:50 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:53 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:55 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:56 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:01:59 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:00 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:01 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:05 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:06 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:07 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:09 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:12 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:13 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:14 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:15 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:18 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:19 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:21 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:24 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:29 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:30 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:31 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:33 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:34 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:35 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:36 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:37 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:38 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:39 2023;-79;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:41 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:42 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:44 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:45 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:46 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:51 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:52 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:02:56 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:01 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:07 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:10 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:11 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:13 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:14 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:17 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:19 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:22 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:23 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:24 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:25 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:27 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:29 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:31 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:33 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:35 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:36 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:37 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:41 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:44 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:45 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:48 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:49 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:50 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:53 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:54 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:55 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:57 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:03:58 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:02 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:03 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:04 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:06 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:07 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:08 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:12 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:13 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:15 2023;-86;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:16 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:17 2023;-88;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:18 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:21 2023;-83;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:22 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:23 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:24 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:25 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:26 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:29 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:34 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:37 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:39 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:45 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:52 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:54 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:55 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:56 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:57 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:04:58 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:00 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:02 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:03 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:05 2023;-81;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:06 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:07 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:09 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:10 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:15 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:20 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:22 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:24 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:25 2023;-84;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:26 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:29 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:30 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:31 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:32 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:34 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:35 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:36 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:37 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:39 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:40 2023;-82;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:42 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:44 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:46 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:51 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:53 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:55 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:56 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:57 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:05:58 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:01 2023;-86;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:02 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:03 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:06 2023;-66;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:07 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:08 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:11 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:12 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:13 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:17 2023;-87;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:18 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:26 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:27 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:31 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:32 2023;-69;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:35 2023;-79;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:36 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:37 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:39 2023;-74;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:41 2023;-75;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:42 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:45 2023;-77;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:49 2023;-68;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:50 2023;-74;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:51 2023;-69;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:53 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:54 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:55 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:57 2023;-78;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:06:58 2023;-85;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:07:00 2023;-76;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:07:03 2023;-67;-5.4, -15;4.6, 0;18.02775638
Thu Mar 16 11:07:04 2023;-76;-5.4, -15;4.6, 0;18.02775638
