Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674664450.059641778;2023-01-25 16:34:10;-47;0, -15;0, 0;15
1674664451.543117240;2023-01-25 16:34:11;-42;0, -15;0, 0;15
1674664455.845348497;2023-01-25 16:34:15;-48;0, -15;0, 0;15
1674664456.238769497;2023-01-25 16:34:16;-47;0, -15;0, 0;15
1674664457.250857459;2023-01-25 16:34:17;-48;0, -15;0, 0;15
1674664457.271358589;2023-01-25 16:34:17;-47;0, -15;0, 0;15
1674664458.781184347;2023-01-25 16:34:18;-48;0, -15;0, 0;15
1674664458.801239236;2023-01-25 16:34:18;-47;0, -15;0, 0;15
1674664459.077897402;2023-01-25 16:34:19;-47;0, -15;0, 0;15
1674664459.098018662;2023-01-25 16:34:19;-47;0, -15;0, 0;15
1674664459.108918365;2023-01-25 16:34:19;-47;0, -15;0, 0;15
1674664459.129116291;2023-01-25 16:34:19;-47;0, -15;0, 0;15
1674664460.312632735;2023-01-25 16:34:20;-48;0, -15;0, 0;15
1674664460.372895735;2023-01-25 16:34:20;-52;0, -15;0, 0;15
1674664460.393343957;2023-01-25 16:34:20;-52;0, -15;0, 0;15
1674664462.461449826;2023-01-25 16:34:22;-43;0, -15;0, 0;15
1674664465.890591935;2023-01-25 16:34:25;-50;0, -15;0, 0;15
1674664465.910172935;2023-01-25 16:34:25;-49;0, -15;0, 0;15
1674664465.954783472;2023-01-25 16:34:25;-49;0, -15;0, 0;15
1674664465.977634213;2023-01-25 16:34:25;-53;0, -15;0, 0;15
1674664465.998033417;2023-01-25 16:34:25;-53;0, -15;0, 0;15
1674664467.776265527;2023-01-25 16:34:27;-49;0, -15;0, 0;15
1674664467.798021119;2023-01-25 16:34:27;-48;0, -15;0, 0;15
1674664468.012747360;2023-01-25 16:34:28;-49;0, -15;0, 0;15
1674664469.034493211;2023-01-25 16:34:29;-51;0, -15;0, 0;15
1674664469.256606878;2023-01-25 16:34:29;-49;0, -15;0, 0;15
1674664470.263819988;2023-01-25 16:34:30;-49;0, -15;0, 0;15
1674664470.285721359;2023-01-25 16:34:30;-49;0, -15;0, 0;15
1674664470.413717858;2023-01-25 16:34:30;-49;0, -15;0, 0;15
1674664470.435759192;2023-01-25 16:34:30;-49;0, -15;0, 0;15
1674664471.923062561;2023-01-25 16:34:31;-46;0, -15;0, 0;15
1674664471.945480821;2023-01-25 16:34:31;-45;0, -15;0, 0;15
1674664472.033053709;2023-01-25 16:34:32;-45;0, -15;0, 0;15
1674664475.195195263;2023-01-25 16:34:35;-49;0, -15;0, 0;15
1674664475.236602115;2023-01-25 16:34:35;-49;0, -15;0, 0;15
1674664475.363299874;2023-01-25 16:34:35;-48;0, -15;0, 0;15
1674664475.383782337;2023-01-25 16:34:35;-48;0, -15;0, 0;15
1674664476.433808466;2023-01-25 16:34:36;-49;0, -15;0, 0;15
1674664476.467160336;2023-01-25 16:34:36;-49;0, -15;0, 0;15
1674664476.551056503;2023-01-25 16:34:36;-49;0, -15;0, 0;15
1674664476.572322336;2023-01-25 16:34:36;-48;0, -15;0, 0;15
1674664477.613301428;2023-01-25 16:34:37;-48;0, -15;0, 0;15
1674664477.647067465;2023-01-25 16:34:37;-48;0, -15;0, 0;15
1674664478.822799576;2023-01-25 16:34:38;-49;0, -15;0, 0;15
1674664478.843876853;2023-01-25 16:34:38;-48;0, -15;0, 0;15
1674664479.013956835;2023-01-25 16:34:39;-48;0, -15;0, 0;15
1674664479.034421872;2023-01-25 16:34:39;-48;0, -15;0, 0;15
1674664485.595733627;2023-01-25 16:34:45;-48;0, -15;0, 0;15
1674664485.618342331;2023-01-25 16:34:45;-49;0, -15;0, 0;15
1674664485.638732423;2023-01-25 16:34:45;-49;0, -15;0, 0;15
1674664485.661712627;2023-01-25 16:34:45;-53;0, -15;0, 0;15
1674664485.682125368;2023-01-25 16:34:45;-53;0, -15;0, 0;15
1674664489.153773551;2023-01-25 16:34:49;-49;0, -15;0, 0;15
1674664489.164522699;2023-01-25 16:34:49;-47;0, -15;0, 0;15
1674664489.184505866;2023-01-25 16:34:49;-47;0, -15;0, 0;15
1674664489.766233384;2023-01-25 16:34:49;-47;0, -15;0, 0;15
1674664489.820915865;2023-01-25 16:34:49;-47;0, -15;0, 0;15
1674664491.536003587;2023-01-25 16:34:51;-49;0, -15;0, 0;15
1674664491.556334809;2023-01-25 16:34:51;-49;0, -15;0, 0;15
1674664491.622674827;2023-01-25 16:34:51;-45;0, -15;0, 0;15
1674664491.643742550;2023-01-25 16:34:51;-46;0, -15;0, 0;15
1674664491.665487494;2023-01-25 16:34:51;-44;0, -15;0, 0;15
1674664491.687723809;2023-01-25 16:34:51;-45;0, -15;0, 0;15
1674664495.073484992;2023-01-25 16:34:55;-48;0, -15;0, 0;15
1674664495.107346770;2023-01-25 16:34:55;-48;0, -15;0, 0;15
1674664495.311005214;2023-01-25 16:34:55;-48;0, -15;0, 0;15
1674664495.332219862;2023-01-25 16:34:55;-48;0, -15;0, 0;15
1674664495.895583973;2023-01-25 16:34:55;-49;0, -15;0, 0;15
1674664496.093868084;2023-01-25 16:34:56;-49;0, -15;0, 0;15
1674664496.116022695;2023-01-25 16:34:56;-49;0, -15;0, 0;15
1674664496.810726435;2023-01-25 16:34:56;-49;0, -15;0, 0;15
1674664496.877024824;2023-01-25 16:34:56;-53;0, -15;0, 0;15
1674664497.433600361;2023-01-25 16:34:57;-49;0, -15;0, 0;15
1674664497.454778083;2023-01-25 16:34:57;-49;0, -15;0, 0;15
1674664497.822261990;2023-01-25 16:34:57;-49;0, -15;0, 0;15
1674664498.545759212;2023-01-25 16:34:58;-49;0, -15;0, 0;15
1674664499.010075471;2023-01-25 16:34:59;-49;0, -15;0, 0;15
1674664499.039779286;2023-01-25 16:34:59;-49;0, -15;0, 0;15
1674664500.080294619;2023-01-25 16:35:00;-53;0, -15;0, 0;15
1674664500.788542989;2023-01-25 16:35:00;-45;0, -15;0, 0;15
1674664500.811166285;2023-01-25 16:35:00;-46;0, -15;0, 0;15
1674664501.038544303;2023-01-25 16:35:01;-46;0, -15;0, 0;15
1674664501.058628007;2023-01-25 16:35:01;-47;0, -15;0, 0;15
1674664504.539002264;2023-01-25 16:35:04;-50;0, -15;0, 0;15
1674664504.574832301;2023-01-25 16:35:04;-49;0, -15;0, 0;15
1674664504.764850042;2023-01-25 16:35:04;-49;0, -15;0, 0;15
1674664505.718619486;2023-01-25 16:35:05;-51;0, -15;0, 0;15
1674664505.740823837;2023-01-25 16:35:05;-50;0, -15;0, 0;15
1674664506.415580207;2023-01-25 16:35:06;-51;0, -15;0, 0;15
1674664506.435169911;2023-01-25 16:35:06;-50;0, -15;0, 0;15
1674664506.754991392;2023-01-25 16:35:06;-50;0, -15;0, 0;15
1674664506.775399800;2023-01-25 16:35:06;-49;0, -15;0, 0;15
1674664506.795009948;2023-01-25 16:35:06;-49;0, -15;0, 0;15
1674664506.815220503;2023-01-25 16:35:06;-49;0, -15;0, 0;15
1674664507.397252707;2023-01-25 16:35:07;-50;0, -15;0, 0;15
1674664507.417188133;2023-01-25 16:35:07;-50;0, -15;0, 0;15
1674664507.437167392;2023-01-25 16:35:07;-49;0, -15;0, 0;15
1674664507.452337522;2023-01-25 16:35:07;-50;0, -15;0, 0;15
1674664509.905104705;2023-01-25 16:35:09;17;0, -15;0, 0;15
1674664509.934641039;2023-01-25 16:35:09;17;0, -15;0, 0;15
1674664509.940315224;2023-01-25 16:35:09;17;0, -15;0, 0;15
1674664515.928513017;2023-01-25 16:35:15;-48;0, -15;0, 0;15
1674664515.943694591;2023-01-25 16:35:15;-48;0, -15;0, 0;15
1674664517.957377238;2023-01-25 16:35:17;-49;0, -15;0, 0;15
1674664517.978232441;2023-01-25 16:35:17;-49;0, -15;0, 0;15
1674664518.768017681;2023-01-25 16:35:18;-49;0, -15;0, 0;15
1674664518.789241644;2023-01-25 16:35:18;-49;0, -15;0, 0;15
1674664519.980447273;2023-01-25 16:35:19;-49;0, -15;0, 0;15
1674664524.922272270;2023-01-25 16:35:24;-50;0, -15;0, 0;15
1674664524.985183752;2023-01-25 16:35:24;-53;0, -15;0, 0;15
1674664525.626706474;2023-01-25 16:35:25;-50;0, -15;0, 0;15
1674664525.636271233;2023-01-25 16:35:25;-49;0, -15;0, 0;15
1674664526.386305621;2023-01-25 16:35:26;17;0, -15;0, 0;15
1674664526.406933732;2023-01-25 16:35:26;-49;0, -15;0, 0;15
1674664526.864868436;2023-01-25 16:35:26;-45;0, -15;0, 0;15
1674664526.884819158;2023-01-25 16:35:26;-45;0, -15;0, 0;15
1674664526.892271732;2023-01-25 16:35:26;-46;0, -15;0, 0;15
1674664530.268806823;2023-01-25 16:35:30;-49;0, -15;0, 0;15
1674664530.504920341;2023-01-25 16:35:30;-49;0, -15;0, 0;15
1674664531.298514285;2023-01-25 16:35:31;-50;0, -15;0, 0;15
1674664532.075523748;2023-01-25 16:35:32;-49;0, -15;0, 0;15
1674664532.393826155;2023-01-25 16:35:32;-49;0, -15;0, 0;15
1674664532.416359377;2023-01-25 16:35:32;-49;0, -15;0, 0;15
1674664533.153841951;2023-01-25 16:35:33;-50;0, -15;0, 0;15
1674664533.177720951;2023-01-25 16:35:33;-50;0, -15;0, 0;15
1674664533.622873302;2023-01-25 16:35:33;-49;0, -15;0, 0;15
1674664533.644940654;2023-01-25 16:35:33;-51;0, -15;0, 0;15
1674664534.353362783;2023-01-25 16:35:34;-49;0, -15;0, 0;15
1674664534.424855209;2023-01-25 16:35:34;-49;0, -15;0, 0;15
1674664534.468590117;2023-01-25 16:35:34;-45;0, -15;0, 0;15
1674664534.511117654;2023-01-25 16:35:34;-66;0, -15;0, 0;15
1674664535.504197227;2023-01-25 16:35:35;-53;0, -15;0, 0;15
1674664535.917641227;2023-01-25 16:35:35;-49;0, -15;0, 0;15
1674664535.937027560;2023-01-25 16:35:35;17;0, -15;0, 0;15
1674664536.231402560;2023-01-25 16:35:36;-47;0, -15;0, 0;15
1674664536.619219152;2023-01-25 16:35:36;-44;0, -15;0, 0;15
1674664536.641571912;2023-01-25 16:35:36;-49;0, -15;0, 0;15
1674664541.841153297;2023-01-25 16:35:41;-49;0, -15;0, 0;15
1674664541.862037520;2023-01-25 16:35:41;-49;0, -15;0, 0;15
1674664543.180045704;2023-01-25 16:35:43;-49;0, -15;0, 0;15
1674664544.516567407;2023-01-25 16:35:44;-49;0, -15;0, 0;15
1674664544.536633999;2023-01-25 16:35:44;-49;0, -15;0, 0;15
1674664545.383197758;2023-01-25 16:35:45;-49;0, -15;0, 0;15
1674664545.398354925;2023-01-25 16:35:45;-49;0, -15;0, 0;15
1674664545.446213888;2023-01-25 16:35:45;-54;0, -15;0, 0;15
1674664545.461273814;2023-01-25 16:35:45;-53;0, -15;0, 0;15
1674664545.712731851;2023-01-25 16:35:45;-52;0, -15;0, 0;15
1674664545.732042147;2023-01-25 16:35:45;-53;0, -15;0, 0;15
1674664545.755194610;2023-01-25 16:35:45;-48;0, -15;0, 0;15
1674664545.775230221;2023-01-25 16:35:45;-68;0, -15;0, 0;15
1674664545.818639480;2023-01-25 16:35:45;-47;0, -15;0, 0;15
1674664545.841631795;2023-01-25 16:35:45;-46;0, -15;0, 0;15
1674664545.861575054;2023-01-25 16:35:45;-47;0, -15;0, 0;15
1674664546.017929628;2023-01-25 16:35:46;-50;0, -15;0, 0;15
1674664546.263965739;2023-01-25 16:35:46;-55;0, -15;0, 0;15
1674664554.298078086;2023-01-25 16:35:54;-48;0, -15;0, 0;15
1674664554.318463383;2023-01-25 16:35:54;-48;0, -15;0, 0;15
1674664555.724188641;2023-01-25 16:35:55;-47;0, -15;0, 0;15
1674664555.743647178;2023-01-25 16:35:55;-48;0, -15;0, 0;15
1674664556.141785104;2023-01-25 16:35:56;-45;0, -15;0, 0;15
1674664556.455373085;2023-01-25 16:35:56;-46;0, -15;0, 0;15
1674664556.475621733;2023-01-25 16:35:56;-49;0, -15;0, 0;15
1674664561.141800249;2023-01-25 16:36:01;-49;0, -15;0, 0;15
1674664562.344393489;2023-01-25 16:36:02;-49;0, -15;0, 0;15
1674664562.457632230;2023-01-25 16:36:02;-49;0, -15;0, 0;15
1674664563.421638247;2023-01-25 16:36:03;-50;0, -15;0, 0;15
1674664563.441935803;2023-01-25 16:36:03;-50;0, -15;0, 0;15
1674664563.753000432;2023-01-25 16:36:03;-48;0, -15;0, 0;15
1674664563.777930469;2023-01-25 16:36:03;-48;0, -15;0, 0;15
1674664588.696864214;2023-01-25 16:36:28;-49;0, -15;0, 0;15
1674664588.718186177;2023-01-25 16:36:28;-49;0, -15;0, 0;15
1674664589.453164139;2023-01-25 16:36:29;-48;0, -15;0, 0;15
1674664590.179420306;2023-01-25 16:36:30;-48;0, -15;0, 0;15
1674664590.199297287;2023-01-25 16:36:30;-48;0, -15;0, 0;15
1674664590.943934046;2023-01-25 16:36:30;-49;0, -15;0, 0;15
1674664591.560474620;2023-01-25 16:36:31;-49;0, -15;0, 0;15
1674664591.604219008;2023-01-25 16:36:31;-53;0, -15;0, 0;15
1674664592.493200082;2023-01-25 16:36:32;-48;0, -15;0, 0;15
1674664593.526449230;2023-01-25 16:36:33;-49;0, -15;0, 0;15
1674664593.571684137;2023-01-25 16:36:33;-49;0, -15;0, 0;15
1674664593.594500285;2023-01-25 16:36:33;-48;0, -15;0, 0;15
1674664594.554760303;2023-01-25 16:36:34;-51;0, -15;0, 0;15
1674664594.603045673;2023-01-25 16:36:34;-47;0, -15;0, 0;15
1674664594.624209914;2023-01-25 16:36:34;-47;0, -15;0, 0;15
1674664594.667948118;2023-01-25 16:36:34;17;0, -15;0, 0;15
1674664594.755456432;2023-01-25 16:36:34;-50;0, -15;0, 0;15
1674664595.602763580;2023-01-25 16:36:35;-50;0, -15;0, 0;15
1674664602.420498335;2023-01-25 16:36:42;-49;0, -15;0, 0;15
1674664602.463090187;2023-01-25 16:36:42;-49;0, -15;0, 0;15
1674664602.703069613;2023-01-25 16:36:42;-49;0, -15;0, 0;15
1674664604.407364982;2023-01-25 16:36:44;-48;0, -15;0, 0;15
1674664604.582549445;2023-01-25 16:36:44;-49;0, -15;0, 0;15
1674664604.601470223;2023-01-25 16:36:44;-50;0, -15;0, 0;15
1674664608.358258424;2023-01-25 16:36:48;-48;0, -15;0, 0;15
1674664608.382756813;2023-01-25 16:36:48;-49;0, -15;0, 0;15
1674664608.399307165;2023-01-25 16:36:48;-49;0, -15;0, 0;15
1674664608.642624924;2023-01-25 16:36:48;-49;0, -15;0, 0;15
1674664608.683655128;2023-01-25 16:36:48;-49;0, -15;0, 0;15
1674664609.430766887;2023-01-25 16:36:49;-49;0, -15;0, 0;15
1674664610.449677405;2023-01-25 16:36:50;-49;0, -15;0, 0;15
1674664610.471772793;2023-01-25 16:36:50;-48;0, -15;0, 0;15
1674664610.493968756;2023-01-25 16:36:50;-49;0, -15;0, 0;15
1674664610.851997627;2023-01-25 16:36:50;-49;0, -15;0, 0;15
1674664610.873697460;2023-01-25 16:36:50;-48;0, -15;0, 0;15
1674664611.209853682;2023-01-25 16:36:51;-49;0, -15;0, 0;15
1674664611.233597219;2023-01-25 16:36:51;-49;0, -15;0, 0;15
1674664611.252918015;2023-01-25 16:36:51;-49;0, -15;0, 0;15
1674664611.275904108;2023-01-25 16:36:51;-52;0, -15;0, 0;15
1674664611.298219774;2023-01-25 16:36:51;-53;0, -15;0, 0;15
1674664611.936473256;2023-01-25 16:36:51;-49;0, -15;0, 0;15
1674664611.958638293;2023-01-25 16:36:51;-48;0, -15;0, 0;15
1674664612.225657218;2023-01-25 16:36:52;-48;0, -15;0, 0;15
1674664612.245679848;2023-01-25 16:36:52;-48;0, -15;0, 0;15
1674664614.021940347;2023-01-25 16:36:54;17;0, -15;0, 0;15
1674664614.042939088;2023-01-25 16:36:54;-48;0, -15;0, 0;15
1674664614.529696921;2023-01-25 16:36:54;-45;0, -15;0, 0;15
1674664614.550182902;2023-01-25 16:36:54;-46;0, -15;0, 0;15
1674664614.955247328;2023-01-25 16:36:54;-49;0, -15;0, 0;15
1674664618.425455455;2023-01-25 16:36:58;-49;0, -15;0, 0;15
1674664618.445016455;2023-01-25 16:36:58;-49;0, -15;0, 0;15
1674664619.360986770;2023-01-25 16:36:59;-48;0, -15;0, 0;15
1674664619.388989140;2023-01-25 16:36:59;-48;0, -15;0, 0;15
1674664619.654981307;2023-01-25 16:36:59;-49;0, -15;0, 0;15
1674664621.293483028;2023-01-25 16:37:01;-49;0, -15;0, 0;15
1674664621.313858806;2023-01-25 16:37:01;-48;0, -15;0, 0;15
1674664621.504201213;2023-01-25 16:37:01;-48;0, -15;0, 0;15
1674664622.085801712;2023-01-25 16:37:02;-49;0, -15;0, 0;15
1674664622.445046453;2023-01-25 16:37:02;-48;0, -15;0, 0;15
1674664622.489454583;2023-01-25 16:37:02;-49;0, -15;0, 0;15
1674664622.534438083;2023-01-25 16:37:02;-52;0, -15;0, 0;15
1674664623.129854693;2023-01-25 16:37:03;-53;0, -15;0, 0;15
1674664623.522291341;2023-01-25 16:37:03;-47;0, -15;0, 0;15
1674664624.088615656;2023-01-25 16:37:04;-51;0, -15;0, 0;15
1674664624.418518285;2023-01-25 16:37:04;-44;0, -15;0, 0;15
1674664670.824833109;2023-01-25 16:37:50;-44;0, -15;0, 0;15
1674664670.846838017;2023-01-25 16:37:50;-48;0, -15;0, 0;15
1674664671.030182757;2023-01-25 16:37:51;-48;0, -15;0, 0;15
1674664671.050098924;2023-01-25 16:37:51;-49;0, -15;0, 0;15
1674664672.517623942;2023-01-25 16:37:52;-50;0, -15;0, 0;15
1674664672.535875738;2023-01-25 16:37:52;-50;0, -15;0, 0;15
1674664672.617751275;2023-01-25 16:37:52;-48;0, -15;0, 0;15
1674664672.640640238;2023-01-25 16:37:52;-50;0, -15;0, 0;15
1674664672.911106127;2023-01-25 16:37:52;-44;0, -15;0, 0;15
1674664676.300214069;2023-01-25 16:37:56;-48;0, -15;0, 0;15
1674664676.420229365;2023-01-25 16:37:56;-48;0, -15;0, 0;15
1674664676.442998310;2023-01-25 16:37:56;-47;0, -15;0, 0;15
1674664676.765024680;2023-01-25 16:37:56;-49;0, -15;0, 0;15
1674664676.811272458;2023-01-25 16:37:56;-49;0, -15;0, 0;15
1674664676.856282421;2023-01-25 16:37:56;-52;0, -15;0, 0;15
1674664676.875647087;2023-01-25 16:37:56;-52;0, -15;0, 0;15
1674664678.029034920;2023-01-25 16:37:58;-48;0, -15;0, 0;15
1674664678.048935827;2023-01-25 16:37:58;-47;0, -15;0, 0;15
1674664678.235307290;2023-01-25 16:37:58;-48;0, -15;0, 0;15
1674664678.975130938;2023-01-25 16:37:58;-48;0, -15;0, 0;15
1674664679.000378475;2023-01-25 16:37:59;-49;0, -15;0, 0;15
1674664679.150461086;2023-01-25 16:37:59;-48;0, -15;0, 0;15
1674664680.486554289;2023-01-25 16:38:00;-47;0, -15;0, 0;15
1674664681.260620122;2023-01-25 16:38:01;-49;0, -15;0, 0;15
1674664681.464377196;2023-01-25 16:38:01;-53;0, -15;0, 0;15
1674664681.542813825;2023-01-25 16:38:01;-46;0, -15;0, 0;15
1674664681.562545529;2023-01-25 16:38:01;-51;0, -15;0, 0;15
1674664681.761530510;2023-01-25 16:38:01;-46;0, -15;0, 0;15
1674664682.749389028;2023-01-25 16:38:02;-49;0, -15;0, 0;15
1674664682.773777936;2023-01-25 16:38:02;-44;0, -15;0, 0;15
1674664682.793140324;2023-01-25 16:38:02;-44;0, -15;0, 0;15
1674664682.817547084;2023-01-25 16:38:02;-44;0, -15;0, 0;15
1674664682.862863973;2023-01-25 16:38:02;-44;0, -15;0, 0;15
1674664682.906325732;2023-01-25 16:38:02;-45;0, -15;0, 0;15
1674664699.184785518;2023-01-25 16:38:19;-48;0, -15;0, 0;15
1674664711.070370196;2023-01-25 16:38:31;-49;0, -15;0, 0;15
1674664711.196845937;2023-01-25 16:38:31;-49;0, -15;0, 0;15
1674664711.221783011;2023-01-25 16:38:31;-48;0, -15;0, 0;15
1674664711.265546585;2023-01-25 16:38:31;-48;0, -15;0, 0;15
1674664711.308091030;2023-01-25 16:38:31;-48;0, -15;0, 0;15
1674664712.198614696;2023-01-25 16:38:32;-49;0, -15;0, 0;15
1674664712.218445622;2023-01-25 16:38:32;-47;0, -15;0, 0;15
1674664712.261844659;2023-01-25 16:38:32;-48;0, -15;0, 0;15
1674664713.084284788;2023-01-25 16:38:33;-48;0, -15;0, 0;15
1674664713.106287399;2023-01-25 16:38:33;-48;0, -15;0, 0;15
1674664713.873094121;2023-01-25 16:38:33;-49;0, -15;0, 0;15
1674664713.895679713;2023-01-25 16:38:33;-48;0, -15;0, 0;15
1674664714.419100917;2023-01-25 16:38:34;-48;0, -15;0, 0;15
1674664714.442054583;2023-01-25 16:38:34;-48;0, -15;0, 0;15
1674664714.481023213;2023-01-25 16:38:34;-49;0, -15;0, 0;15
1674664714.504373380;2023-01-25 16:38:34;-53;0, -15;0, 0;15
1674664715.766891157;2023-01-25 16:38:35;-46;0, -15;0, 0;15
1674664715.787151583;2023-01-25 16:38:35;-48;0, -15;0, 0;15
1674664716.316859619;2023-01-25 16:38:36;-49;0, -15;0, 0;15
1674664716.336940045;2023-01-25 16:38:36;-49;0, -15;0, 0;15
1674664720.021677524;2023-01-25 16:38:40;-49;0, -15;0, 0;15
1674664720.089184210;2023-01-25 16:38:40;-54;0, -15;0, 0;15
1674664720.108609617;2023-01-25 16:38:40;-54;0, -15;0, 0;15
1674664721.414584894;2023-01-25 16:38:41;-49;0, -15;0, 0;15
1674664721.430128838;2023-01-25 16:38:41;-68;0, -15;0, 0;15
1674664721.613339209;2023-01-25 16:38:41;-47;0, -15;0, 0;15
1674664721.633978653;2023-01-25 16:38:41;-47;0, -15;0, 0;15
1674664722.807385764;2023-01-25 16:38:42;-49;0, -15;0, 0;15
1674664722.963341152;2023-01-25 16:38:42;-48;0, -15;0, 0;15
1674664722.983293449;2023-01-25 16:38:42;-48;0, -15;0, 0;15
1674664724.150723485;2023-01-25 16:38:44;-48;0, -15;0, 0;15
1674664724.168135504;2023-01-25 16:38:44;-48;0, -15;0, 0;15
1674664724.178813837;2023-01-25 16:38:44;-48;0, -15;0, 0;15
1674664724.198811985;2023-01-25 16:38:44;-48;0, -15;0, 0;15
1674664724.374249429;2023-01-25 16:38:44;-48;0, -15;0, 0;15
1674664724.401958152;2023-01-25 16:38:44;-47;0, -15;0, 0;15
1674664731.215447592;2023-01-25 16:38:51;-48;0, -15;0, 0;15
1674664731.238186333;2023-01-25 16:38:51;-49;0, -15;0, 0;15
1674664732.723202461;2023-01-25 16:38:52;-49;0, -15;0, 0;15
1674664732.762991350;2023-01-25 16:38:52;-48;0, -15;0, 0;15
1674664732.783551776;2023-01-25 16:38:52;-48;0, -15;0, 0;15
1674664734.072905127;2023-01-25 16:38:54;-48;0, -15;0, 0;15
1674664734.095320849;2023-01-25 16:38:54;-48;0, -15;0, 0;15
1674664734.169502201;2023-01-25 16:38:54;-48;0, -15;0, 0;15
1674664735.343321645;2023-01-25 16:38:55;-47;0, -15;0, 0;15
1674664735.363094034;2023-01-25 16:38:55;-48;0, -15;0, 0;15
1674664735.447055904;2023-01-25 16:38:55;-47;0, -15;0, 0;15
1674664735.469599219;2023-01-25 16:38:55;-47;0, -15;0, 0;15
1674664735.730824774;2023-01-25 16:38:55;-49;0, -15;0, 0;15
1674664739.444870754;2023-01-25 16:38:59;-49;0, -15;0, 0;15
1674664740.170862901;2023-01-25 16:39:00;-48;0, -15;0, 0;15
1674664740.194476531;2023-01-25 16:39:00;-49;0, -15;0, 0;15
1674664740.228714049;2023-01-25 16:39:00;-48;0, -15;0, 0;15
1674664740.254093475;2023-01-25 16:39:00;-48;0, -15;0, 0;15
1674664741.001213364;2023-01-25 16:39:01;-50;0, -15;0, 0;15
1674664741.083337179;2023-01-25 16:39:01;-50;0, -15;0, 0;15
1674664741.789956974;2023-01-25 16:39:01;-50;0, -15;0, 0;15
1674664741.827161993;2023-01-25 16:39:01;-49;0, -15;0, 0;15
1674664741.846710789;2023-01-25 16:39:01;-49;0, -15;0, 0;15
1674664742.444371344;2023-01-25 16:39:02;-68;0, -15;0, 0;15
1674664742.488115752;2023-01-25 16:39:02;-50;0, -15;0, 0;15
1674664743.295944066;2023-01-25 16:39:03;-49;0, -15;0, 0;15
1674664743.318033788;2023-01-25 16:39:03;-49;0, -15;0, 0;15
1674664743.603334140;2023-01-25 16:39:03;-49;0, -15;0, 0;15
1674664744.595136158;2023-01-25 16:39:04;-52;0, -15;0, 0;15
1674664744.818438936;2023-01-25 16:39:04;-48;0, -15;0, 0;15
1674664744.838235343;2023-01-25 16:39:04;-48;0, -15;0, 0;15
1674664745.779248361;2023-01-25 16:39:05;-44;0, -15;0, 0;15
1674664745.797798842;2023-01-25 16:39:05;-47;0, -15;0, 0;15
