Date ISO;Rx Power [dBm]
2023-06-27 07:26:05;-79
2023-06-27 07:26:07;-78
2023-06-27 07:26:07;-80
2023-06-27 07:26:07;-82
2023-06-27 07:26:10;-83
2023-06-27 07:26:13;-79
2023-06-27 07:26:13;-79
2023-06-27 07:26:15;-78
2023-06-27 07:26:15;-79
2023-06-27 07:26:15;-83
2023-06-27 07:26:18;-78
2023-06-27 07:26:19;-78
2023-06-27 07:26:19;-78
2023-06-27 07:26:31;-78
2023-06-27 07:26:31;-79
2023-06-27 07:26:32;-82
2023-06-27 07:26:37;-80
2023-06-27 07:26:37;-83
2023-06-27 07:26:48;-78
2023-06-27 07:26:48;-76
2023-06-27 07:26:48;-79
2023-06-27 07:26:53;-78
2023-06-27 07:26:53;-79
2023-06-27 07:26:55;-78
2023-06-27 07:26:56;-78
2023-06-27 07:26:58;-78
2023-06-27 07:26:58;-79
2023-06-27 07:27:01;-78
2023-06-27 07:27:01;-80
2023-06-27 07:27:06;-79
2023-06-27 07:27:09;-77
2023-06-27 07:27:12;-78
2023-06-27 07:27:12;-78
2023-06-27 07:27:14;-77
2023-06-27 07:27:14;-78
2023-06-27 07:27:14;-82
2023-06-27 07:27:17;-78
2023-06-27 07:27:17;-79
2023-06-27 07:27:17;-82
2023-06-27 07:27:20;-84
2023-06-27 07:27:20;-80
2023-06-27 07:27:20;-82
2023-06-27 07:27:25;-77
2023-06-27 07:27:25;-79
2023-06-27 07:27:28;-78
2023-06-27 07:27:28;-82
2023-06-27 07:27:30;-77
2023-06-27 07:27:30;-80
2023-06-27 07:27:31;-83
2023-06-27 07:27:33;-78
2023-06-27 07:27:36;-76
2023-06-27 07:27:36;-79
2023-06-27 07:27:38;-78
2023-06-27 07:27:38;-80
2023-06-27 07:27:41;-78
2023-06-27 07:27:41;-80
2023-06-27 07:27:41;-82
2023-06-27 07:27:49;-78
2023-06-27 07:27:49;-77
2023-06-27 07:27:50;-80
2023-06-27 07:27:55;-77
2023-06-27 07:27:55;-80
2023-06-27 07:27:57;-79
2023-06-27 07:27:57;-79
2023-06-27 07:28:00;-82
2023-06-27 07:28:03;-79
2023-06-27 07:28:03;-77
2023-06-27 07:28:05;-78
2023-06-27 07:28:08;-80
2023-06-27 07:28:08;-82
2023-06-27 07:28:11;-77
2023-06-27 07:28:11;-80
2023-06-27 07:28:11;-81
2023-06-27 07:28:13;-82
2023-06-27 07:28:16;-80
2023-06-27 07:28:19;-78
2023-06-27 07:28:19;-81
2023-06-27 07:28:21;-78
2023-06-27 07:28:21;-79
2023-06-27 07:28:24;-78
2023-06-27 07:28:24;-81
2023-06-27 07:28:27;-80
2023-06-27 07:28:29;-78
2023-06-27 07:28:30;-82
2023-06-27 07:28:32;-78
2023-06-27 07:28:32;-78
2023-06-27 07:28:33;-85
2023-06-27 07:28:38;-82
2023-06-27 07:28:40;-77
2023-06-27 07:28:40;-79
2023-06-27 07:28:43;-78
2023-06-27 07:28:43;-80
2023-06-27 07:28:43;-82
2023-06-27 07:28:45;-79
2023-06-27 07:28:46;-80
2023-06-27 07:28:46;-82
2023-06-27 07:28:48;-78
2023-06-27 07:28:48;-80
2023-06-27 07:28:48;-82
2023-06-27 07:28:51;-81
2023-06-27 07:28:51;-82
2023-06-27 07:28:54;-79
2023-06-27 07:28:56;-79
2023-06-27 07:28:56;-79
2023-06-27 07:29:02;-78
2023-06-27 07:29:02;-79
2023-06-27 07:29:04;-78
2023-06-27 07:29:04;-80
2023-06-27 07:29:04;-76
2023-06-27 07:29:07;-79
2023-06-27 07:29:10;-79
2023-06-27 07:29:10;-82
2023-06-27 07:29:12;-78
2023-06-27 07:29:12;-79
2023-06-27 07:29:15;-78
2023-06-27 07:29:15;-82
2023-06-27 07:29:23;-78
2023-06-27 07:29:26;-79
2023-06-27 07:29:28;-79
2023-06-27 07:29:28;-81
2023-06-27 07:29:29;-82
2023-06-27 07:29:31;-78
2023-06-27 07:29:31;-80
2023-06-27 07:29:34;-78
2023-06-27 07:29:42;-78
2023-06-27 07:29:42;-79
2023-06-27 07:29:42;-81
2023-06-27 07:29:45;-79
2023-06-27 07:29:45;-78
2023-06-27 07:29:45;-81
2023-06-27 07:29:47;-79
2023-06-27 07:29:47;-80
2023-06-27 07:29:50;-80
2023-06-27 07:29:50;-81
2023-06-27 07:29:53;-79
2023-06-27 07:29:53;-79
2023-06-27 07:29:55;-77
2023-06-27 07:29:55;-79
2023-06-27 07:29:58;-77
2023-06-27 07:29:58;-79
2023-06-27 07:30:01;-77
2023-06-27 07:30:06;-79
2023-06-27 07:30:09;-77
2023-06-27 07:30:09;-80
2023-06-27 07:30:09;-82
2023-06-27 07:30:11;-78
2023-06-27 07:30:11;-79
2023-06-27 07:30:12;-82
2023-06-27 07:30:14;-78
2023-06-27 07:30:17;-82
2023-06-27 07:30:19;-78
2023-06-27 07:30:22;-78
2023-06-27 07:30:25;-78
2023-06-27 07:30:25;-80
2023-06-27 07:30:25;-81
2023-06-27 07:30:28;-79
2023-06-27 07:30:30;-81
2023-06-27 07:30:33;-77
2023-06-27 07:30:33;-80
2023-06-27 07:30:35;-78
2023-06-27 07:30:36;-82
2023-06-27 07:30:38;-78
2023-06-27 07:30:38;-79
2023-06-27 07:30:38;-82
2023-06-27 07:30:41;-78
2023-06-27 07:30:41;-82
2023-06-27 07:30:44;-79
2023-06-27 07:30:46;-78
2023-06-27 07:30:46;-80
2023-06-27 07:30:49;-78
2023-06-27 07:30:49;-81
2023-06-27 07:30:52;-77
2023-06-27 07:30:52;-82
2023-06-27 07:30:54;-77
2023-06-27 07:30:54;-81
2023-06-27 07:31:00;-78
2023-06-27 07:31:00;-79
2023-06-27 07:31:02;-78
2023-06-27 07:31:02;-83
2023-06-27 07:31:05;-61
2023-06-27 07:31:05;-82
2023-06-27 07:31:08;-78
2023-06-27 07:31:11;-78
2023-06-27 07:31:11;-78
2023-06-27 07:31:11;-112
2023-06-27 07:31:11;-80
2023-06-27 07:31:16;-78
2023-06-27 07:31:16;-79
2023-06-27 07:31:37;-80
2023-06-27 07:31:45;-78
2023-06-27 07:31:45;-82
2023-06-27 07:31:56;-78
2023-06-27 07:31:56;-81
2023-06-27 07:31:56;-82
2023-06-27 07:31:59;-78
2023-06-27 07:32:01;-78
2023-06-27 07:32:09;-78
2023-06-27 07:32:09;-78
2023-06-27 07:32:10;-82
2023-06-27 07:32:12;-78
2023-06-27 07:32:12;-79
2023-06-27 07:32:12;-81
2023-06-27 07:32:15;-78
2023-06-27 07:32:15;-80
2023-06-27 07:32:18;-79
2023-06-27 07:32:20;-78
2023-06-27 07:32:20;-80
2023-06-27 07:32:20;-82
2023-06-27 07:32:23;-78
2023-06-27 07:32:23;-79
2023-06-27 07:32:23;-82
2023-06-27 07:32:28;-79
2023-06-27 07:32:31;-77
2023-06-27 07:32:34;-79
2023-06-27 07:32:34;-79
2023-06-27 07:32:36;-78
2023-06-27 07:32:36;-81
2023-06-27 07:32:36;-82
2023-06-27 07:32:39;-79
2023-06-27 07:32:42;-78
2023-06-27 07:32:42;-79
2023-06-27 07:32:44;-78
2023-06-27 07:32:44;-79
2023-06-27 07:32:44;-82
2023-06-27 07:32:47;-78
2023-06-27 07:32:47;-81
2023-06-27 07:32:50;-78
2023-06-27 07:32:50;-81
2023-06-27 07:32:58;-77
