Date ISO;Rx Power [dBm]
2023-06-27 06:53:31;-67
2023-06-27 06:53:32;-72
2023-06-27 06:53:34;-67
2023-06-27 06:53:37;-67
2023-06-27 06:53:37;-72
2023-06-27 06:53:39;-66
2023-06-27 06:53:40;-73
2023-06-27 06:53:40;-72
2023-06-27 06:53:42;-67
2023-06-27 06:53:42;-68
2023-06-27 06:53:42;-72
2023-06-27 06:53:45;-72
2023-06-27 06:53:47;-67
2023-06-27 06:53:48;-72
2023-06-27 06:53:50;-66
2023-06-27 06:53:50;-67
2023-06-27 06:53:50;-72
2023-06-27 06:53:53;-67
2023-06-27 06:53:53;-72
2023-06-27 06:54:01;-67
2023-06-27 06:54:01;-72
2023-06-27 06:54:04;-66
2023-06-27 06:54:04;-67
2023-06-27 06:54:04;-72
2023-06-27 06:54:06;-67
2023-06-27 06:54:06;-67
2023-06-27 06:54:09;-67
2023-06-27 06:54:09;-72
2023-06-27 06:54:12;-67
2023-06-27 06:54:12;-67
2023-06-27 06:54:14;-67
2023-06-27 06:54:14;-68
2023-06-27 06:54:14;-72
2023-06-27 06:54:17;-67
2023-06-27 06:54:17;-67
2023-06-27 06:54:17;-72
2023-06-27 06:54:20;-67
2023-06-27 06:54:20;-67
2023-06-27 06:54:20;-72
2023-06-27 06:54:22;-66
2023-06-27 06:54:23;-72
2023-06-27 06:54:25;-67
2023-06-27 06:54:25;-65
2023-06-27 06:54:25;-72
2023-06-27 06:54:28;-67
2023-06-27 06:54:28;-68
2023-06-27 06:54:28;-72
2023-06-27 06:54:30;-67
2023-06-27 06:54:30;-67
2023-06-27 06:54:31;-72
2023-06-27 06:54:33;-66
2023-06-27 06:54:33;-67
2023-06-27 06:54:36;-67
2023-06-27 06:54:39;-67
2023-06-27 06:54:39;-72
2023-06-27 06:54:44;-67
2023-06-27 06:54:44;-67
2023-06-27 06:54:46;-67
2023-06-27 06:54:47;-67
2023-06-27 06:54:47;-72
2023-06-27 06:54:52;-67
2023-06-27 06:54:52;-67
2023-06-27 06:54:52;-72
2023-06-27 06:54:55;-67
2023-06-27 06:54:55;-67
2023-06-27 06:54:55;-105
2023-06-27 06:54:57;-72
2023-06-27 06:55:03;-72
2023-06-27 06:55:05;-67
2023-06-27 06:55:05;-68
2023-06-27 06:55:05;-72
2023-06-27 06:55:08;-66
2023-06-27 06:55:08;-67
2023-06-27 06:55:08;-72
2023-06-27 06:55:11;-67
2023-06-27 06:55:11;-67
2023-06-27 06:55:13;-67
2023-06-27 06:55:13;-68
2023-06-27 06:55:14;-72
2023-06-27 06:55:16;-68
2023-06-27 06:55:16;-72
2023-06-27 06:55:19;-67
2023-06-27 06:55:19;-67
2023-06-27 06:55:19;-72
2023-06-27 06:55:21;-68
2023-06-27 06:55:21;-68
2023-06-27 06:55:27;-83
2023-06-27 06:55:27;-67
2023-06-27 06:55:27;-72
2023-06-27 06:55:29;-67
2023-06-27 06:55:30;-68
2023-06-27 06:55:30;-72
2023-06-27 06:55:32;-67
2023-06-27 06:55:32;-67
2023-06-27 06:55:35;-66
2023-06-27 06:55:35;-67
2023-06-27 06:55:37;-67
2023-06-27 06:55:38;-68
2023-06-27 06:55:38;-72
2023-06-27 06:55:40;-67
2023-06-27 06:55:40;-68
2023-06-27 06:55:43;-67
2023-06-27 06:55:43;-67
2023-06-27 06:55:46;-67
2023-06-27 06:55:46;-72
2023-06-27 06:55:48;-67
2023-06-27 06:55:48;-72
2023-06-27 06:55:51;-67
2023-06-27 06:55:51;-67
2023-06-27 06:55:51;-73
2023-06-27 06:55:54;-67
2023-06-27 06:55:54;-67
2023-06-27 06:55:54;-72
2023-06-27 06:55:56;-67
2023-06-27 06:55:56;-67
2023-06-27 06:55:59;-67
2023-06-27 06:55:59;-67
2023-06-27 06:55:59;-72
2023-06-27 06:56:02;-67
2023-06-27 06:56:02;-67
2023-06-27 06:56:02;-72
2023-06-27 06:56:04;-67
2023-06-27 06:56:04;-67
2023-06-27 06:56:04;-72
2023-06-27 06:56:07;-67
2023-06-27 06:56:07;-68
2023-06-27 06:56:10;-66
2023-06-27 06:56:15;-66
2023-06-27 06:56:15;-67
2023-06-27 06:56:15;-72
2023-06-27 06:56:18;-67
2023-06-27 06:56:18;-67
2023-06-27 06:56:18;-72
2023-06-27 06:56:20;-67
2023-06-27 06:56:20;-66
2023-06-27 06:56:21;-72
2023-06-27 06:56:23;-69
2023-06-27 06:56:23;-72
2023-06-27 06:56:26;-68
2023-06-27 06:56:26;-72
2023-06-27 06:56:28;-67
2023-06-27 06:56:31;-66
2023-06-27 06:56:31;-69
2023-06-27 06:56:31;-72
2023-06-27 06:56:34;-71
2023-06-27 06:56:34;-69
2023-06-27 06:56:35;-67
2023-06-27 06:56:35;-67
2023-06-27 06:56:39;-66
2023-06-27 06:56:39;-67
2023-06-27 06:56:39;-72
2023-06-27 06:56:42;-67
2023-06-27 06:56:42;-72
2023-06-27 06:56:45;-67
2023-06-27 06:56:45;-72
2023-06-27 06:56:47;-68
2023-06-27 06:56:47;-68
2023-06-27 06:56:50;-67
2023-06-27 06:56:50;-68
2023-06-27 06:56:50;-72
2023-06-27 06:56:53;-67
2023-06-27 06:56:53;-68
2023-06-27 06:56:53;-72
2023-06-27 06:56:55;-66
2023-06-27 06:56:55;-68
2023-06-27 06:56:55;-72
2023-06-27 06:56:58;-72
2023-06-27 06:57:01;-67
2023-06-27 06:57:01;-72
2023-06-27 06:57:03;-66
2023-06-27 06:57:03;-67
2023-06-27 06:57:03;-72
2023-06-27 06:57:06;-67
2023-06-27 06:57:06;-67
2023-06-27 06:57:09;-66
2023-06-27 06:57:09;-68
2023-06-27 06:57:09;-72
2023-06-27 06:57:11;-66
2023-06-27 06:57:11;-67
2023-06-27 06:57:14;-66
2023-06-27 06:57:14;-67
2023-06-27 06:57:14;-72
2023-06-27 06:57:17;-67
2023-06-27 06:57:17;-67
2023-06-27 06:57:17;-72
2023-06-27 06:57:19;-67
2023-06-27 06:57:19;-68
2023-06-27 06:57:20;-72
2023-06-27 06:57:22;-66
2023-06-27 06:57:22;-68
2023-06-27 06:57:25;-67
2023-06-27 06:57:25;-68
2023-06-27 06:57:25;-72
2023-06-27 06:57:27;-67
2023-06-27 06:57:28;-67
2023-06-27 06:57:28;-72
2023-06-27 06:57:30;-67
2023-06-27 06:57:30;-67
2023-06-27 06:57:33;-66
2023-06-27 06:57:33;-67
2023-06-27 06:57:33;-72
2023-06-27 06:57:36;-67
2023-06-27 06:57:36;-72
2023-06-27 06:57:38;-67
2023-06-27 06:57:38;-67
2023-06-27 06:57:38;-72
2023-06-27 06:57:41;-67
2023-06-27 06:57:41;-67
2023-06-27 06:57:44;-68
2023-06-27 06:57:44;-67
2023-06-27 06:57:44;-72
2023-06-27 06:57:46;-66
2023-06-27 06:57:46;-68
2023-06-27 06:57:49;-67
2023-06-27 06:57:52;-67
2023-06-27 06:57:52;-72
2023-06-27 06:57:54;-66
2023-06-27 06:57:54;-68
2023-06-27 06:57:54;-85
2023-06-27 06:57:57;-68
2023-06-27 06:57:57;-68
2023-06-27 06:57:57;-72
2023-06-27 06:58:00;-67
2023-06-27 06:58:00;-67
2023-06-27 06:58:00;-72
2023-06-27 06:58:02;-72
2023-06-27 06:58:05;-67
2023-06-27 06:58:05;-67
2023-06-27 06:58:05;-72
2023-06-27 06:58:08;-67
2023-06-27 06:58:08;-67
2023-06-27 06:58:08;-72
2023-06-27 06:58:10;-67
2023-06-27 06:58:11;-72
2023-06-27 06:58:13;-67
2023-06-27 06:58:13;-95
2023-06-27 06:58:13;-72
2023-06-27 06:58:16;-67
2023-06-27 06:58:16;-72
2023-06-27 06:58:18;-67
2023-06-27 06:58:19;-72
2023-06-27 06:58:21;-67
