Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
09/05/23 23:33;-67;0, -15;0, 0;15
09/05/23 23:33;-67;0, -15;0, 0;15
09/05/23 23:33;-72;0, -15;0, 0;15
09/05/23 23:33;-68;0, -15;0, 0;15
09/05/23 23:33;-67;0, -15;0, 0;15
09/05/23 23:33;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-73;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-66;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-66;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-73;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-72;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-73;0, -15;0, 0;15
09/05/23 23:34;-67;0, -15;0, 0;15
09/05/23 23:34;-68;0, -15;0, 0;15
09/05/23 23:34;-73;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-73;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-73;0, -15;0, 0;15
09/05/23 23:35;-66;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-69;0, -15;0, 0;15
09/05/23 23:35;-77;0, -15;0, 0;15
09/05/23 23:35;-68;0, -15;0, 0;15
09/05/23 23:35;-69;0, -15;0, 0;15
09/05/23 23:35;-66;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-66;0, -15;0, 0;15
09/05/23 23:35;-66;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-66;0, -15;0, 0;15
09/05/23 23:35;-68;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-68;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-73;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-68;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-67;0, -15;0, 0;15
09/05/23 23:35;-68;0, -15;0, 0;15
09/05/23 23:35;-72;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-64;0, -15;0, 0;15
09/05/23 23:36;-68;0, -15;0, 0;15
09/05/23 23:36;-70;0, -15;0, 0;15
09/05/23 23:36;17;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-72;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-68;0, -15;0, 0;15
09/05/23 23:36;-72;0, -15;0, 0;15
09/05/23 23:36;-68;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-66;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-79;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-72;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-72;0, -15;0, 0;15
09/05/23 23:36;-70;0, -15;0, 0;15
09/05/23 23:36;-69;0, -15;0, 0;15
09/05/23 23:36;-68;0, -15;0, 0;15
09/05/23 23:36;-69;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-73;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:36;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-68;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-73;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-68;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-68;0, -15;0, 0;15
09/05/23 23:37;-73;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-68;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-66;0, -15;0, 0;15
09/05/23 23:37;-64;0, -15;0, 0;15
09/05/23 23:37;-63;0, -15;0, 0;15
09/05/23 23:37;-63;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-73;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-67;0, -15;0, 0;15
09/05/23 23:37;-72;0, -15;0, 0;15
