Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
09/05/23 22:54;-73;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-81;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-81;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-81;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-81;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-81;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:54;-75;-5.55, 15;0, 0;15.994
09/05/23 22:54;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-75;-5.55, 15;0, 0;15.994
09/05/23 22:55;-81;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-79;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-77;-5.55, 15;0, 0;15.994
09/05/23 22:55;-109;-5.55, 15;0, 0;15.994
09/05/23 22:55;-78;-5.55, 15;0, 0;15.994
09/05/23 22:55;-112;-5.55, 15;0, 0;15.994
09/05/23 22:55;-110;-5.55, 15;0, 0;15.994
09/05/23 22:55;-82;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:55;-77;-5.55, 15;0, 0;15.994
09/05/23 22:55;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-78;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-78;-5.55, 15;0, 0;15.994
09/05/23 22:56;-75;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-78;-5.55, 15;0, 0;15.994
09/05/23 22:56;-79;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-78;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-76;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:56;-78;-5.55, 15;0, 0;15.994
09/05/23 22:56;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-76;-5.55, 15;0, 0;15.994
09/05/23 22:57;-74;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-76;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-78;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-79;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-79;-5.55, 15;0, 0;15.994
09/05/23 22:57;-83;-5.55, 15;0, 0;15.994
09/05/23 22:57;-77;-5.55, 15;0, 0;15.994
09/05/23 22:57;-76;-5.55, 15;0, 0;15.994
09/05/23 22:58;-78;-5.55, 15;0, 0;15.994
09/05/23 22:58;-76;-5.55, 15;0, 0;15.994
09/05/23 22:58;-76;-5.55, 15;0, 0;15.994
09/05/23 22:58;-77;-5.55, 15;0, 0;15.994
09/05/23 22:58;-77;-5.55, 15;0, 0;15.994
09/05/23 22:58;-79;-5.55, 15;0, 0;15.994
09/05/23 22:58;-77;-5.55, 15;0, 0;15.994
09/05/23 22:58;-78;-5.55, 15;0, 0;15.994
09/05/23 22:58;-77;-5.55, 15;0, 0;15.994
09/05/23 22:58;-78;-5.55, 15;0, 0;15.994
09/05/23 22:58;-75;-5.55, 15;0, 0;15.994
09/05/23 22:58;-75;-5.55, 15;0, 0;15.994
09/05/23 22:58;-78;-5.55, 15;0, 0;15.994
09/05/23 22:58;-76;-5.55, 15;0, 0;15.994
09/05/23 22:58;-76;-5.55, 15;0, 0;15.994
