Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1679644665.243574561;2023-03-24 07:57:45;-54;5.55, 15;0, 0;15.99382693
1679644665.262524357;2023-03-24 07:57:45;-53;5.55, 15;0, 0;15.99382693
1679644665.503562487;2023-03-24 07:57:45;-53;5.55, 15;0, 0;15.99382693
1679644665.549599876;2023-03-24 07:57:45;-55;5.55, 15;0, 0;15.99382693
1679644665.594587524;2023-03-24 07:57:45;-59;5.55, 15;0, 0;15.99382693
1679644667.282301097;2023-03-24 07:57:47;-53;5.55, 15;0, 0;15.99382693
1679644667.302051245;2023-03-24 07:57:47;-54;5.55, 15;0, 0;15.99382693
1679644668.904309744;2023-03-24 07:57:48;-54;5.55, 15;0, 0;15.99382693
1679644669.501133059;2023-03-24 07:57:49;-60;5.55, 15;0, 0;15.99382693
1679644669.520014818;2023-03-24 07:57:49;-60;5.55, 15;0, 0;15.99382693
1679644669.808619947;2023-03-24 07:57:49;17;5.55, 15;0, 0;15.99382693
1679644673.780111963;2023-03-24 07:57:53;-54;5.55, 15;0, 0;15.99382693
1679644674.102453389;2023-03-24 07:57:54;-54;5.55, 15;0, 0;15.99382693
1679644674.542728667;2023-03-24 07:57:54;-54;5.55, 15;0, 0;15.99382693
1679644674.913693000;2023-03-24 07:57:54;-54;5.55, 15;0, 0;15.99382693
1679644674.933028963;2023-03-24 07:57:54;-52;5.55, 15;0, 0;15.99382693
1679644675.582837944;2023-03-24 07:57:55;-55;5.55, 15;0, 0;15.99382693
1679644675.603611573;2023-03-24 07:57:55;-53;5.55, 15;0, 0;15.99382693
1679644675.972962462;2023-03-24 07:57:55;-55;5.55, 15;0, 0;15.99382693
1679644675.993664888;2023-03-24 07:57:55;-53;5.55, 15;0, 0;15.99382693
1679644676.725032277;2023-03-24 07:57:56;-55;5.55, 15;0, 0;15.99382693
1679644676.767772888;2023-03-24 07:57:56;-55;5.55, 15;0, 0;15.99382693
1679644676.793391425;2023-03-24 07:57:56;-58;5.55, 15;0, 0;15.99382693
1679644677.468676795;2023-03-24 07:57:57;-55;5.55, 15;0, 0;15.99382693
1679644678.060205831;2023-03-24 07:57:58;-54;5.55, 15;0, 0;15.99382693
1679644678.288720553;2023-03-24 07:57:58;-54;5.55, 15;0, 0;15.99382693
1679644678.308129831;2023-03-24 07:57:58;-52;5.55, 15;0, 0;15.99382693
1679644679.027465164;2023-03-24 07:57:59;-66;5.55, 15;0, 0;15.99382693
1679644679.254961127;2023-03-24 07:57:59;-60;5.55, 15;0, 0;15.99382693
1679644679.274287812;2023-03-24 07:57:59;-59;5.55, 15;0, 0;15.99382693
1679644679.981254275;2023-03-24 07:57:59;-47;5.55, 15;0, 0;15.99382693
1679644683.224996032;2023-03-24 07:58:03;-54;5.55, 15;0, 0;15.99382693
1679644683.244619402;2023-03-24 07:58:03;-52;5.55, 15;0, 0;15.99382693
1679644683.684024680;2023-03-24 07:58:03;-55;5.55, 15;0, 0;15.99382693
1679644683.704050828;2023-03-24 07:58:03;-53;5.55, 15;0, 0;15.99382693
1679644684.097476568;2023-03-24 07:58:04;-55;5.55, 15;0, 0;15.99382693
1679644684.116791068;2023-03-24 07:58:04;-55;5.55, 15;0, 0;15.99382693
1679644684.483749272;2023-03-24 07:58:04;-54;5.55, 15;0, 0;15.99382693
1679644684.882751179;2023-03-24 07:58:04;-55;5.55, 15;0, 0;15.99382693
1679644684.903902661;2023-03-24 07:58:04;-53;5.55, 15;0, 0;15.99382693
1679644685.865405234;2023-03-24 07:58:05;-53;5.55, 15;0, 0;15.99382693
1679644686.142878178;2023-03-24 07:58:06;-53;5.55, 15;0, 0;15.99382693
1679644686.164468678;2023-03-24 07:58:06;-52;5.55, 15;0, 0;15.99382693
1679644686.677563141;2023-03-24 07:58:06;-55;5.55, 15;0, 0;15.99382693
1679644686.696875845;2023-03-24 07:58:06;-53;5.55, 15;0, 0;15.99382693
1679644686.907602993;2023-03-24 07:58:06;-54;5.55, 15;0, 0;15.99382693
1679644687.498375733;2023-03-24 07:58:07;-54;5.55, 15;0, 0;15.99382693
1679644687.520001529;2023-03-24 07:58:07;-53;5.55, 15;0, 0;15.99382693
1679644687.674104122;2023-03-24 07:58:07;-54;5.55, 15;0, 0;15.99382693
1679644687.694151881;2023-03-24 07:58:07;-52;5.55, 15;0, 0;15.99382693
1679644687.906007529;2023-03-24 07:58:07;-55;5.55, 15;0, 0;15.99382693
1679644687.925349325;2023-03-24 07:58:07;-55;5.55, 15;0, 0;15.99382693
1679644687.949776677;2023-03-24 07:58:07;-56;5.55, 15;0, 0;15.99382693
1679644687.993523511;2023-03-24 07:58:07;-59;5.55, 15;0, 0;15.99382693
1679644688.545077547;2023-03-24 07:58:08;-67;5.55, 15;0, 0;15.99382693
1679644688.564160658;2023-03-24 07:58:08;-66;5.55, 15;0, 0;15.99382693
1679644688.638830399;2023-03-24 07:58:08;-61;5.55, 15;0, 0;15.99382693
1679644688.658113399;2023-03-24 07:58:08;17;5.55, 15;0, 0;15.99382693
1679644689.437556713;2023-03-24 07:58:09;-63;5.55, 15;0, 0;15.99382693
1679644689.672613435;2023-03-24 07:58:09;-47;5.55, 15;0, 0;15.99382693
1679644689.692238028;2023-03-24 07:58:09;-47;5.55, 15;0, 0;15.99382693
1679644693.050539896;2023-03-24 07:58:13;-55;5.55, 15;0, 0;15.99382693
1679644693.211314656;2023-03-24 07:58:13;-54;5.55, 15;0, 0;15.99382693
1679644693.528662100;2023-03-24 07:58:13;-55;5.55, 15;0, 0;15.99382693
1679644693.552366766;2023-03-24 07:58:13;-55;5.55, 15;0, 0;15.99382693
1679644693.596059896;2023-03-24 07:58:13;-59;5.55, 15;0, 0;15.99382693
1679644694.491331359;2023-03-24 07:58:14;-54;5.55, 15;0, 0;15.99382693
1679644694.511548229;2023-03-24 07:58:14;-55;5.55, 15;0, 0;15.99382693
1679644694.753903099;2023-03-24 07:58:14;-53;5.55, 15;0, 0;15.99382693
1679644694.773784618;2023-03-24 07:58:14;-53;5.55, 15;0, 0;15.99382693
1679644695.955109024;2023-03-24 07:58:15;-55;5.55, 15;0, 0;15.99382693
1679644695.974494247;2023-03-24 07:58:15;-53;5.55, 15;0, 0;15.99382693
1679644696.279327969;2023-03-24 07:58:16;-55;5.55, 15;0, 0;15.99382693
1679644696.300147228;2023-03-24 07:58:16;-53;5.55, 15;0, 0;15.99382693
1679644696.864003394;2023-03-24 07:58:16;-55;5.55, 15;0, 0;15.99382693
1679644697.214539487;2023-03-24 07:58:17;-54;5.55, 15;0, 0;15.99382693
1679644697.676413153;2023-03-24 07:58:17;-55;5.55, 15;0, 0;15.99382693
1679644698.003053856;2023-03-24 07:58:18;-55;5.55, 15;0, 0;15.99382693
1679644698.677668986;2023-03-24 07:58:18;17;5.55, 15;0, 0;15.99382693
1679644699.086461467;2023-03-24 07:58:19;-61;5.55, 15;0, 0;15.99382693
1679644699.106780059;2023-03-24 07:58:19;-65;5.55, 15;0, 0;15.99382693
1679644699.404958893;2023-03-24 07:58:19;-61;5.55, 15;0, 0;15.99382693
1679644699.448685041;2023-03-24 07:58:19;-57;5.55, 15;0, 0;15.99382693
1679644699.536182059;2023-03-24 07:58:19;-48;5.55, 15;0, 0;15.99382693
1679644699.579893578;2023-03-24 07:58:19;-47;5.55, 15;0, 0;15.99382693
1679644699.623643041;2023-03-24 07:58:19;-48;5.55, 15;0, 0;15.99382693
1679644703.093358613;2023-03-24 07:58:23;-54;5.55, 15;0, 0;15.99382693
1679644703.909292390;2023-03-24 07:58:23;-54;5.55, 15;0, 0;15.99382693
1679644704.317693686;2023-03-24 07:58:24;-54;5.55, 15;0, 0;15.99382693
1679644704.842502038;2023-03-24 07:58:24;-63;5.55, 15;0, 0;15.99382693
1679644704.887510926;2023-03-24 07:58:24;-61;5.55, 15;0, 0;15.99382693
1679644704.928769241;2023-03-24 07:58:24;-62;5.55, 15;0, 0;15.99382693
1679644704.972491352;2023-03-24 07:58:24;17;5.55, 15;0, 0;15.99382693
1679644709.555305757;2023-03-24 07:58:29;-54;5.55, 15;0, 0;15.99382693
1679644709.685245053;2023-03-24 07:58:29;-53;5.55, 15;0, 0;15.99382693
1679644709.703993164;2023-03-24 07:58:29;-53;5.55, 15;0, 0;15.99382693
1679644710.375016664;2023-03-24 07:58:30;-55;5.55, 15;0, 0;15.99382693
1679644710.397531442;2023-03-24 07:58:30;-55;5.55, 15;0, 0;15.99382693
1679644711.094038404;2023-03-24 07:58:31;-54;5.55, 15;0, 0;15.99382693
1679644711.290476200;2023-03-24 07:58:31;-55;5.55, 15;0, 0;15.99382693
1679644711.920525070;2023-03-24 07:58:31;-52;5.55, 15;0, 0;15.99382693
1679644712.117882404;2023-03-24 07:58:32;-53;5.55, 15;0, 0;15.99382693
1679644712.137429089;2023-03-24 07:58:32;-55;5.55, 15;0, 0;15.99382693
1679644712.953576255;2023-03-24 07:58:32;-55;5.55, 15;0, 0;15.99382693
1679644712.971866125;2023-03-24 07:58:32;-54;5.55, 15;0, 0;15.99382693
1679644713.107817310;2023-03-24 07:58:33;-53;5.55, 15;0, 0;15.99382693
1679644713.129088181;2023-03-24 07:58:33;-53;5.55, 15;0, 0;15.99382693
1679644713.752819403;2023-03-24 07:58:33;-57;5.55, 15;0, 0;15.99382693
1679644713.774002847;2023-03-24 07:58:33;-53;5.55, 15;0, 0;15.99382693
1679644713.901745403;2023-03-24 07:58:33;-55;5.55, 15;0, 0;15.99382693
1679644714.577855643;2023-03-24 07:58:34;-60;5.55, 15;0, 0;15.99382693
1679644714.847503069;2023-03-24 07:58:34;-61;5.55, 15;0, 0;15.99382693
1679644714.936562420;2023-03-24 07:58:34;-61;5.55, 15;0, 0;15.99382693
1679644714.955925846;2023-03-24 07:58:34;-60;5.55, 15;0, 0;15.99382693
1679644715.182853865;2023-03-24 07:58:35;-52;5.55, 15;0, 0;15.99382693
1679644715.202103328;2023-03-24 07:58:35;-52;5.55, 15;0, 0;15.99382693
1679644719.297839010;2023-03-24 07:58:39;-55;5.55, 15;0, 0;15.99382693
1679644719.943831584;2023-03-24 07:58:39;-54;5.55, 15;0, 0;15.99382693
1679644719.966332584;2023-03-24 07:58:39;-54;5.55, 15;0, 0;15.99382693
1679644720.010126677;2023-03-24 07:58:40;-59;5.55, 15;0, 0;15.99382693
1679644720.704132398;2023-03-24 07:58:40;-55;5.55, 15;0, 0;15.99382693
1679644720.723975065;2023-03-24 07:58:40;-53;5.55, 15;0, 0;15.99382693
1679644720.854204806;2023-03-24 07:58:40;-53;5.55, 15;0, 0;15.99382693
1679644720.873828195;2023-03-24 07:58:40;-55;5.55, 15;0, 0;15.99382693
1679644721.794183583;2023-03-24 07:58:41;-55;5.55, 15;0, 0;15.99382693
1679644721.812899842;2023-03-24 07:58:41;-55;5.55, 15;0, 0;15.99382693
1679644721.930447046;2023-03-24 07:58:41;-55;5.55, 15;0, 0;15.99382693
1679644721.951857138;2023-03-24 07:58:41;-53;5.55, 15;0, 0;15.99382693
1679644723.123133878;2023-03-24 07:58:43;-55;5.55, 15;0, 0;15.99382693
1679644723.224132693;2023-03-24 07:58:43;-54;5.55, 15;0, 0;15.99382693
1679644723.242929138;2023-03-24 07:58:43;-53;5.55, 15;0, 0;15.99382693
1679644724.732153118;2023-03-24 07:58:44;-61;5.55, 15;0, 0;15.99382693
1679644724.752247100;2023-03-24 07:58:44;-62;5.55, 15;0, 0;15.99382693
1679644728.499240394;2023-03-24 07:58:48;-55;5.55, 15;0, 0;15.99382693
1679644728.881856801;2023-03-24 07:58:48;-55;5.55, 15;0, 0;15.99382693
1679644729.424774264;2023-03-24 07:58:49;-55;5.55, 15;0, 0;15.99382693
1679644729.630411263;2023-03-24 07:58:49;-53;5.55, 15;0, 0;15.99382693
1679644729.650860356;2023-03-24 07:58:49;-53;5.55, 15;0, 0;15.99382693
1679644731.108555670;2023-03-24 07:58:51;-55;5.55, 15;0, 0;15.99382693
1679644731.321876225;2023-03-24 07:58:51;-53;5.55, 15;0, 0;15.99382693
1679644731.899758725;2023-03-24 07:58:51;-55;5.55, 15;0, 0;15.99382693
1679644732.095908151;2023-03-24 07:58:52;-55;5.55, 15;0, 0;15.99382693
1679644734.499300761;2023-03-24 07:58:54;-60;5.55, 15;0, 0;15.99382693
1679644734.519716149;2023-03-24 07:58:54;-60;5.55, 15;0, 0;15.99382693
1679644734.697906686;2023-03-24 07:58:54;-64;5.55, 15;0, 0;15.99382693
1679644734.783021464;2023-03-24 07:58:54;-51;5.55, 15;0, 0;15.99382693
1679644734.803345483;2023-03-24 07:58:54;-52;5.55, 15;0, 0;15.99382693
1679644734.930497242;2023-03-24 07:58:54;-47;5.55, 15;0, 0;15.99382693
1679644738.426623925;2023-03-24 07:58:58;-55;5.55, 15;0, 0;15.99382693
1679644739.258231924;2023-03-24 07:58:59;-55;5.55, 15;0, 0;15.99382693
1679644739.963368091;2023-03-24 07:58:59;-55;5.55, 15;0, 0;15.99382693
1679644740.071785183;2023-03-24 07:59:00;-55;5.55, 15;0, 0;15.99382693
1679644740.722941053;2023-03-24 07:59:00;-57;5.55, 15;0, 0;15.99382693
1679644740.744357072;2023-03-24 07:59:00;-55;5.55, 15;0, 0;15.99382693
1679644740.884280590;2023-03-24 07:59:00;-54;5.55, 15;0, 0;15.99382693
1679644741.530592571;2023-03-24 07:59:01;-55;5.55, 15;0, 0;15.99382693
1679644741.549519405;2023-03-24 07:59:01;-53;5.55, 15;0, 0;15.99382693
1679644741.658131071;2023-03-24 07:59:01;-53;5.55, 15;0, 0;15.99382693
1679644742.337406719;2023-03-24 07:59:02;-53;5.55, 15;0, 0;15.99382693
1679644742.454086311;2023-03-24 07:59:02;-55;5.55, 15;0, 0;15.99382693
1679644742.475618404;2023-03-24 07:59:02;-53;5.55, 15;0, 0;15.99382693
1679644743.196992533;2023-03-24 07:59:03;-55;5.55, 15;0, 0;15.99382693
1679644743.219377996;2023-03-24 07:59:03;-53;5.55, 15;0, 0;15.99382693
1679644743.313090515;2023-03-24 07:59:03;-53;5.55, 15;0, 0;15.99382693
1679644743.344116903;2023-03-24 07:59:03;-55;5.55, 15;0, 0;15.99382693
1679644743.363329607;2023-03-24 07:59:03;-54;5.55, 15;0, 0;15.99382693
1679644743.432891089;2023-03-24 07:59:03;-57;5.55, 15;0, 0;15.99382693
1679644743.520391811;2023-03-24 07:59:03;-69;5.55, 15;0, 0;15.99382693
1679644748.123453882;2023-03-24 07:59:08;-55;5.55, 15;0, 0;15.99382693
1679644748.513582678;2023-03-24 07:59:08;-55;5.55, 15;0, 0;15.99382693
1679644748.922480326;2023-03-24 07:59:08;-55;5.55, 15;0, 0;15.99382693
1679644748.956730048;2023-03-24 07:59:08;-54;5.55, 15;0, 0;15.99382693
1679644749.020805826;2023-03-24 07:59:09;-55;5.55, 15;0, 0;15.99382693
1679644749.678499289;2023-03-24 07:59:09;-55;5.55, 15;0, 0;15.99382693
1679644750.532215399;2023-03-24 07:59:10;-55;5.55, 15;0, 0;15.99382693
1679644751.604255713;2023-03-24 07:59:11;-55;5.55, 15;0, 0;15.99382693
1679644752.376984157;2023-03-24 07:59:12;-53;5.55, 15;0, 0;15.99382693
1679644752.874707194;2023-03-24 07:59:12;-55;5.55, 15;0, 0;15.99382693
1679644753.080758379;2023-03-24 07:59:13;-61;5.55, 15;0, 0;15.99382693
1679644753.099760027;2023-03-24 07:59:13;-61;5.55, 15;0, 0;15.99382693
1679644753.149491824;2023-03-24 07:59:13;-67;5.55, 15;0, 0;15.99382693
1679644753.168810249;2023-03-24 07:59:13;-67;5.55, 15;0, 0;15.99382693
1679644753.326968175;2023-03-24 07:59:13;-62;5.55, 15;0, 0;15.99382693
1679644753.349461268;2023-03-24 07:59:13;-62;5.55, 15;0, 0;15.99382693
1679644753.961998101;2023-03-24 07:59:13;17;5.55, 15;0, 0;15.99382693
1679644753.981924027;2023-03-24 07:59:13;17;5.55, 15;0, 0;15.99382693
1679644754.218369601;2023-03-24 07:59:14;-51;5.55, 15;0, 0;15.99382693
1679644757.772963413;2023-03-24 07:59:17;-55;5.55, 15;0, 0;15.99382693
1679644757.888821691;2023-03-24 07:59:17;-55;5.55, 15;0, 0;15.99382693
1679644757.908526284;2023-03-24 07:59:17;-53;5.55, 15;0, 0;15.99382693
1679644758.554478783;2023-03-24 07:59:18;-55;5.55, 15;0, 0;15.99382693
1679644758.574249024;2023-03-24 07:59:18;-53;5.55, 15;0, 0;15.99382693
1679644758.694875265;2023-03-24 07:59:18;-53;5.55, 15;0, 0;15.99382693
1679644758.714516654;2023-03-24 07:59:18;-54;5.55, 15;0, 0;15.99382693
1679644759.333105524;2023-03-24 07:59:19;-54;5.55, 15;0, 0;15.99382693
1679644759.354539690;2023-03-24 07:59:19;-55;5.55, 15;0, 0;15.99382693
1679644759.504558653;2023-03-24 07:59:19;-55;5.55, 15;0, 0;15.99382693
1679644759.523931264;2023-03-24 07:59:19;-55;5.55, 15;0, 0;15.99382693
1679644760.173280523;2023-03-24 07:59:20;-55;5.55, 15;0, 0;15.99382693
1679644760.250578653;2023-03-24 07:59:20;-56;5.55, 15;0, 0;15.99382693
1679644760.313629338;2023-03-24 07:59:20;-60;5.55, 15;0, 0;15.99382693
1679644760.915866967;2023-03-24 07:59:20;-55;5.55, 15;0, 0;15.99382693
1679644760.934754189;2023-03-24 07:59:20;-55;5.55, 15;0, 0;15.99382693
1679644760.980160782;2023-03-24 07:59:20;-54;5.55, 15;0, 0;15.99382693
1679644761.704963411;2023-03-24 07:59:21;-57;5.55, 15;0, 0;15.99382693
1679644762.422089411;2023-03-24 07:59:22;-55;5.55, 15;0, 0;15.99382693
1679644762.560898725;2023-03-24 07:59:22;-55;5.55, 15;0, 0;15.99382693
1679644763.503356280;2023-03-24 07:59:23;-58;5.55, 15;0, 0;15.99382693
1679644763.579640465;2023-03-24 07:59:23;17;5.55, 15;0, 0;15.99382693
1679644767.412099426;2023-03-24 07:59:27;-53;5.55, 15;0, 0;15.99382693
1679644768.043411981;2023-03-24 07:59:28;-55;5.55, 15;0, 0;15.99382693
1679644768.063693778;2023-03-24 07:59:28;-55;5.55, 15;0, 0;15.99382693
1679644768.186611315;2023-03-24 07:59:28;-53;5.55, 15;0, 0;15.99382693
1679644768.206386259;2023-03-24 07:59:28;-53;5.55, 15;0, 0;15.99382693
1679644768.837293611;2023-03-24 07:59:28;-55;5.55, 15;0, 0;15.99382693
1679644768.969874110;2023-03-24 07:59:28;-55;5.55, 15;0, 0;15.99382693
1679644768.990839425;2023-03-24 07:59:28;-55;5.55, 15;0, 0;15.99382693
1679644769.648054869;2023-03-24 07:59:29;-55;5.55, 15;0, 0;15.99382693
1679644769.778701443;2023-03-24 07:59:29;-53;5.55, 15;0, 0;15.99382693
1679644770.444683054;2023-03-24 07:59:30;-53;5.55, 15;0, 0;15.99382693
1679644770.583403665;2023-03-24 07:59:30;-54;5.55, 15;0, 0;15.99382693
1679644770.603003258;2023-03-24 07:59:30;-53;5.55, 15;0, 0;15.99382693
1679644771.234453776;2023-03-24 07:59:31;-55;5.55, 15;0, 0;15.99382693
1679644771.255885887;2023-03-24 07:59:31;-53;5.55, 15;0, 0;15.99382693
1679644771.372757702;2023-03-24 07:59:31;-55;5.55, 15;0, 0;15.99382693
1679644771.392472016;2023-03-24 07:59:31;-53;5.55, 15;0, 0;15.99382693
1679644771.426161942;2023-03-24 07:59:31;-53;5.55, 15;0, 0;15.99382693
1679644771.470676202;2023-03-24 07:59:31;-56;5.55, 15;0, 0;15.99382693
1679644771.514392072;2023-03-24 07:59:31;-60;5.55, 15;0, 0;15.99382693
1679644772.164888460;2023-03-24 07:59:32;-55;5.55, 15;0, 0;15.99382693
1679644773.445940700;2023-03-24 07:59:33;-51;5.55, 15;0, 0;15.99382693
1679644773.465294237;2023-03-24 07:59:33;-52;5.55, 15;0, 0;15.99382693
1679644773.917195607;2023-03-24 07:59:33;-51;5.55, 15;0, 0;15.99382693
1679644773.937401959;2023-03-24 07:59:33;-53;5.55, 15;0, 0;15.99382693
1679644777.034463050;2023-03-24 07:59:37;-55;5.55, 15;0, 0;15.99382693
1679644777.078231272;2023-03-24 07:59:37;-54;5.55, 15;0, 0;15.99382693
1679644777.121954643;2023-03-24 07:59:37;-59;5.55, 15;0, 0;15.99382693
1679644778.126470012;2023-03-24 07:59:38;-55;5.55, 15;0, 0;15.99382693
1679644778.404902790;2023-03-24 07:59:38;-53;5.55, 15;0, 0;15.99382693
1679644779.599757326;2023-03-24 07:59:39;-54;5.55, 15;0, 0;15.99382693
1679644779.619556067;2023-03-24 07:59:39;-54;5.55, 15;0, 0;15.99382693
1679644781.287185270;2023-03-24 07:59:41;-54;5.55, 15;0, 0;15.99382693
1679644781.309730196;2023-03-24 07:59:41;-52;5.55, 15;0, 0;15.99382693
1679644781.550650566;2023-03-24 07:59:41;-54;5.55, 15;0, 0;15.99382693
1679644782.677293621;2023-03-24 07:59:42;-60;5.55, 15;0, 0;15.99382693
1679644783.137277306;2023-03-24 07:59:43;-52;5.55, 15;0, 0;15.99382693
1679644783.156813824;2023-03-24 07:59:43;-52;5.55, 15;0, 0;15.99382693
1679644783.526059805;2023-03-24 07:59:43;-47;5.55, 15;0, 0;15.99382693
1679644783.545640028;2023-03-24 07:59:43;-47;5.55, 15;0, 0;15.99382693
1679644788.121126080;2023-03-24 07:59:48;-55;5.55, 15;0, 0;15.99382693
1679644788.140174136;2023-03-24 07:59:48;-53;5.55, 15;0, 0;15.99382693
1679644788.383699432;2023-03-24 07:59:48;-55;5.55, 15;0, 0;15.99382693
1679644790.551432264;2023-03-24 07:59:50;-55;5.55, 15;0, 0;15.99382693
1679644790.803052746;2023-03-24 07:59:50;-52;5.55, 15;0, 0;15.99382693
1679644790.822284671;2023-03-24 07:59:50;-53;5.55, 15;0, 0;15.99382693
1679644791.167155005;2023-03-24 07:59:51;-55;5.55, 15;0, 0;15.99382693
1679644791.210919819;2023-03-24 07:59:51;-60;5.55, 15;0, 0;15.99382693
1679644791.230224708;2023-03-24 07:59:51;-59;5.55, 15;0, 0;15.99382693
1679644796.720002112;2023-03-24 07:59:56;-57;5.55, 15;0, 0;15.99382693
1679644796.762450427;2023-03-24 07:59:56;-54;5.55, 15;0, 0;15.99382693
1679644796.804656557;2023-03-24 07:59:56;-59;5.55, 15;0, 0;15.99382693
1679644796.823983520;2023-03-24 07:59:56;-59;5.55, 15;0, 0;15.99382693
1679644797.738595501;2023-03-24 07:59:57;-57;5.55, 15;0, 0;15.99382693
1679644799.255015555;2023-03-24 07:59:59;-55;5.55, 15;0, 0;15.99382693
1679644799.274500426;2023-03-24 07:59:59;-53;5.55, 15;0, 0;15.99382693
1679644799.964940388;2023-03-24 07:59:59;-54;5.55, 15;0, 0;15.99382693
1679644800.006219147;2023-03-24 08:00:00;-55;5.55, 15;0, 0;15.99382693
1679644800.025475333;2023-03-24 08:00:00;-54;5.55, 15;0, 0;15.99382693
1679644800.700220092;2023-03-24 08:00:00;-55;5.55, 15;0, 0;15.99382693
1679644800.721198277;2023-03-24 08:00:00;-53;5.55, 15;0, 0;15.99382693
1679644801.448717221;2023-03-24 08:00:01;-53;5.55, 15;0, 0;15.99382693
1679644802.632270479;2023-03-24 08:00:02;-56;5.55, 15;0, 0;15.99382693
1679644802.676065646;2023-03-24 08:00:02;-51;5.55, 15;0, 0;15.99382693
1679644802.719753238;2023-03-24 08:00:02;-48;5.55, 15;0, 0;15.99382693
1679644802.807266498;2023-03-24 08:00:02;-48;5.55, 15;0, 0;15.99382693
1679644802.826603350;2023-03-24 08:00:02;-47;5.55, 15;0, 0;15.99382693
1679644806.158996662;2023-03-24 08:00:06;-55;5.55, 15;0, 0;15.99382693
1679644806.662345458;2023-03-24 08:00:06;-53;5.55, 15;0, 0;15.99382693
1679644807.450777032;2023-03-24 08:00:07;-55;5.55, 15;0, 0;15.99382693
1679644807.926766198;2023-03-24 08:00:07;-54;5.55, 15;0, 0;15.99382693
1679644807.946730365;2023-03-24 08:00:07;-53;5.55, 15;0, 0;15.99382693
1679644810.334360919;2023-03-24 08:00:10;-53;5.55, 15;0, 0;15.99382693
1679644811.147580604;2023-03-24 08:00:11;-55;5.55, 15;0, 0;15.99382693
