Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1679645712.038253233;2023-03-24 08:15:12;-55;0, -15;0, 0;15
1679645713.173124751;2023-03-24 08:15:13;-53;0, -15;0, 0;15
1679645713.193350288;2023-03-24 08:15:13;-55;0, -15;0, 0;15
1679645717.236537082;2023-03-24 08:15:17;-53;0, -15;0, 0;15
1679645717.256286934;2023-03-24 08:15:17;-53;0, -15;0, 0;15
1679645719.586386451;2023-03-24 08:15:19;-56;0, -15;0, 0;15
1679645719.636952062;2023-03-24 08:15:19;-54;0, -15;0, 0;15
1679645719.650192433;2023-03-24 08:15:19;-54;0, -15;0, 0;15
1679645719.807890692;2023-03-24 08:15:19;-54;0, -15;0, 0;15
1679645719.828044340;2023-03-24 08:15:19;-54;0, -15;0, 0;15
1679645722.195188857;2023-03-24 08:15:22;-56;0, -15;0, 0;15
1679645722.206750616;2023-03-24 08:15:22;-53;0, -15;0, 0;15
1679645722.227136246;2023-03-24 08:15:22;-53;0, -15;0, 0;15
1679645722.235699764;2023-03-24 08:15:22;-54;0, -15;0, 0;15
1679645722.345767301;2023-03-24 08:15:22;-55;0, -15;0, 0;15
1679645728.578222335;2023-03-24 08:15:28;-56;0, -15;0, 0;15
1679645728.588002575;2023-03-24 08:15:28;-71;0, -15;0, 0;15
1679645728.608025724;2023-03-24 08:15:28;-54;0, -15;0, 0;15
1679645728.617713724;2023-03-24 08:15:28;-53;0, -15;0, 0;15
1679645731.272614185;2023-03-24 08:15:31;-55;0, -15;0, 0;15
1679645731.292975370;2023-03-24 08:15:31;-53;0, -15;0, 0;15
1679645732.599019647;2023-03-24 08:15:32;-54;0, -15;0, 0;15
1679645732.620193258;2023-03-24 08:15:32;-54;0, -15;0, 0;15
1679645736.666160885;2023-03-24 08:15:36;-56;0, -15;0, 0;15
1679645737.065139811;2023-03-24 08:15:37;-54;0, -15;0, 0;15
1679645737.169704219;2023-03-24 08:15:37;-58;0, -15;0, 0;15
1679645737.188991552;2023-03-24 08:15:37;-59;0, -15;0, 0;15
1679645737.213412496;2023-03-24 08:15:37;-61;0, -15;0, 0;15
1679645737.824445940;2023-03-24 08:15:37;-56;0, -15;0, 0;15
1679645738.124298811;2023-03-24 08:15:38;-55;0, -15;0, 0;15
1679645738.146753903;2023-03-24 08:15:38;-53;0, -15;0, 0;15
1679645738.667444569;2023-03-24 08:15:38;-55;0, -15;0, 0;15
1679645738.686197458;2023-03-24 08:15:38;-55;0, -15;0, 0;15
1679645738.897145903;2023-03-24 08:15:38;-56;0, -15;0, 0;15
1679645739.478958643;2023-03-24 08:15:39;-55;0, -15;0, 0;15
1679645739.499993625;2023-03-24 08:15:39;-53;0, -15;0, 0;15
1679645739.732866347;2023-03-24 08:15:39;-54;0, -15;0, 0;15
1679645739.752295050;2023-03-24 08:15:39;-53;0, -15;0, 0;15
1679645740.075248809;2023-03-24 08:15:40;-56;0, -15;0, 0;15
1679645740.118478587;2023-03-24 08:15:40;-58;0, -15;0, 0;15
1679645740.163423680;2023-03-24 08:15:40;-61;0, -15;0, 0;15
1679645740.182755087;2023-03-24 08:15:40;-61;0, -15;0, 0;15
1679645741.038678068;2023-03-24 08:15:41;-56;0, -15;0, 0;15
1679645741.577719586;2023-03-24 08:15:41;-57;0, -15;0, 0;15
1679645741.599146938;2023-03-24 08:15:41;-54;0, -15;0, 0;15
1679645746.830037324;2023-03-24 08:15:46;-57;0, -15;0, 0;15
1679645747.045236472;2023-03-24 08:15:47;-56;0, -15;0, 0;15
1679645747.066242157;2023-03-24 08:15:47;-53;0, -15;0, 0;15
1679645747.639606231;2023-03-24 08:15:47;-56;0, -15;0, 0;15
1679645747.661409972;2023-03-24 08:15:47;-54;0, -15;0, 0;15
1679645747.936505045;2023-03-24 08:15:47;-54;0, -15;0, 0;15
1679645747.956424119;2023-03-24 08:15:47;-54;0, -15;0, 0;15
1679645749.255241008;2023-03-24 08:15:49;-56;0, -15;0, 0;15
1679645749.276333804;2023-03-24 08:15:49;-54;0, -15;0, 0;15
1679645750.138891729;2023-03-24 08:15:50;-56;0, -15;0, 0;15
1679645751.036331025;2023-03-24 08:15:51;-56;0, -15;0, 0;15
1679645751.055893655;2023-03-24 08:15:51;-56;0, -15;0, 0;15
1679645751.251056284;2023-03-24 08:15:51;-53;0, -15;0, 0;15
1679645751.294860580;2023-03-24 08:15:51;-58;0, -15;0, 0;15
1679645751.317563580;2023-03-24 08:15:51;-58;0, -15;0, 0;15
1679645751.339894210;2023-03-24 08:15:51;-61;0, -15;0, 0;15
1679645751.359228914;2023-03-24 08:15:51;-61;0, -15;0, 0;15
1679645752.288850358;2023-03-24 08:15:52;-58;0, -15;0, 0;15
1679645752.308782598;2023-03-24 08:15:52;-57;0, -15;0, 0;15
1679645756.776007262;2023-03-24 08:15:56;-54;0, -15;0, 0;15
1679645756.862625707;2023-03-24 08:15:56;-53;0, -15;0, 0;15
1679645756.886523744;2023-03-24 08:15:56;-58;0, -15;0, 0;15
1679645758.307491484;2023-03-24 08:15:58;-56;0, -15;0, 0;15
1679645758.546483872;2023-03-24 08:15:58;-55;0, -15;0, 0;15
1679645758.565130595;2023-03-24 08:15:58;-55;0, -15;0, 0;15
1679645759.105752020;2023-03-24 08:15:59;-56;0, -15;0, 0;15
1679645759.125266798;2023-03-24 08:15:59;-56;0, -15;0, 0;15
1679645759.297747742;2023-03-24 08:15:59;-53;0, -15;0, 0;15
1679645759.318930446;2023-03-24 08:15:59;-53;0, -15;0, 0;15
1679645759.903525631;2023-03-24 08:15:59;-56;0, -15;0, 0;15
1679645760.107506131;2023-03-24 08:16:00;-54;0, -15;0, 0;15
1679645760.128909464;2023-03-24 08:16:00;-54;0, -15;0, 0;15
1679645760.702535464;2023-03-24 08:16:00;-56;0, -15;0, 0;15
1679645760.723910723;2023-03-24 08:16:00;-55;0, -15;0, 0;15
1679645760.907717130;2023-03-24 08:16:00;-56;0, -15;0, 0;15
1679645761.190098463;2023-03-24 08:16:01;-61;0, -15;0, 0;15
1679645761.210441371;2023-03-24 08:16:01;-61;0, -15;0, 0;15
1679645761.645194685;2023-03-24 08:16:01;-55;0, -15;0, 0;15
1679645761.665657130;2023-03-24 08:16:01;-55;0, -15;0, 0;15
1679645762.006530981;2023-03-24 08:16:02;-59;0, -15;0, 0;15
1679645762.028990722;2023-03-24 08:16:02;-59;0, -15;0, 0;15
1679645762.288964315;2023-03-24 08:16:02;-55;0, -15;0, 0;15
1679645765.593514572;2023-03-24 08:16:05;-56;0, -15;0, 0;15
1679645765.615259942;2023-03-24 08:16:05;-56;0, -15;0, 0;15
1679645770.905433735;2023-03-24 08:16:10;-64;0, -15;0, 0;15
1679645770.925423939;2023-03-24 08:16:10;-61;0, -15;0, 0;15
1679645772.439194642;2023-03-24 08:16:12;-64;0, -15;0, 0;15
1679645777.269022046;2023-03-24 08:16:17;-56;0, -15;0, 0;15
1679645777.289044583;2023-03-24 08:16:17;-55;0, -15;0, 0;15
1679645786.347307226;2023-03-24 08:16:26;-55;0, -15;0, 0;15
1679645786.367550226;2023-03-24 08:16:26;-53;0, -15;0, 0;15
1679645786.452291485;2023-03-24 08:16:26;-53;0, -15;0, 0;15
1679645786.473348374;2023-03-24 08:16:26;-53;0, -15;0, 0;15
1679645788.827523558;2023-03-24 08:16:28;-56;0, -15;0, 0;15
1679645788.847605651;2023-03-24 08:16:28;-54;0, -15;0, 0;15
1679645791.639441890;2023-03-24 08:16:31;-60;0, -15;0, 0;15
1679645795.139309332;2023-03-24 08:16:35;-56;0, -15;0, 0;15
1679645795.282596517;2023-03-24 08:16:35;-55;0, -15;0, 0;15
1679645795.305604443;2023-03-24 08:16:35;-53;0, -15;0, 0;15
1679645795.961011406;2023-03-24 08:16:35;-54;0, -15;0, 0;15
1679645796.066581609;2023-03-24 08:16:36;-54;0, -15;0, 0;15
1679645796.084279369;2023-03-24 08:16:36;-53;0, -15;0, 0;15
1679645796.119034739;2023-03-24 08:16:36;-54;0, -15;0, 0;15
1679645796.162841350;2023-03-24 08:16:36;-58;0, -15;0, 0;15
1679645796.205355683;2023-03-24 08:16:36;-61;0, -15;0, 0;15
1679645796.846234183;2023-03-24 08:16:36;-57;0, -15;0, 0;15
1679645797.686733923;2023-03-24 08:16:37;-55;0, -15;0, 0;15
1679645798.911934404;2023-03-24 08:16:38;-56;0, -15;0, 0;15
1679645798.933287330;2023-03-24 08:16:38;-53;0, -15;0, 0;15
1679645799.166033737;2023-03-24 08:16:39;-53;0, -15;0, 0;15
1679645799.185269959;2023-03-24 08:16:39;-53;0, -15;0, 0;15
1679645799.923248774;2023-03-24 08:16:39;-62;0, -15;0, 0;15
1679645800.195455311;2023-03-24 08:16:40;17;0, -15;0, 0;15
1679645800.237224329;2023-03-24 08:16:40;-55;0, -15;0, 0;15
1679645800.261637625;2023-03-24 08:16:40;-56;0, -15;0, 0;15
1679645800.280995718;2023-03-24 08:16:40;-56;0, -15;0, 0;15
1679645800.305387107;2023-03-24 08:16:40;-55;0, -15;0, 0;15
1679645800.350427218;2023-03-24 08:16:40;17;0, -15;0, 0;15
1679645800.948162680;2023-03-24 08:16:40;-58;0, -15;0, 0;15
1679645801.398780680;2023-03-24 08:16:41;-59;0, -15;0, 0;15
1679645805.250176900;2023-03-24 08:16:45;-56;0, -15;0, 0;15
1679645805.475001659;2023-03-24 08:16:45;-54;0, -15;0, 0;15
1679645805.719293141;2023-03-24 08:16:45;-59;0, -15;0, 0;15
1679645805.738514196;2023-03-24 08:16:45;-58;0, -15;0, 0;15
1679645805.762972289;2023-03-24 08:16:45;-71;0, -15;0, 0;15
1679645808.368163269;2023-03-24 08:16:48;-56;0, -15;0, 0;15
1679645810.488231397;2023-03-24 08:16:50;-58;0, -15;0, 0;15
1679645810.507815267;2023-03-24 08:16:50;-57;0, -15;0, 0;15
1679645810.744492767;2023-03-24 08:16:50;-56;0, -15;0, 0;15
1679645814.109518673;2023-03-24 08:16:54;-55;0, -15;0, 0;15
1679645815.598773690;2023-03-24 08:16:55;-55;0, -15;0, 0;15
1679645815.648802690;2023-03-24 08:16:55;-53;0, -15;0, 0;15
1679645815.651942301;2023-03-24 08:16:55;-53;0, -15;0, 0;15
1679645816.886582727;2023-03-24 08:16:56;-55;0, -15;0, 0;15
1679645816.949441782;2023-03-24 08:16:56;-58;0, -15;0, 0;15
1679645816.972262338;2023-03-24 08:16:56;-62;0, -15;0, 0;15
1679645816.992736004;2023-03-24 08:16:56;-61;0, -15;0, 0;15
1679645818.433754911;2023-03-24 08:16:58;-55;0, -15;0, 0;15
1679645818.449522948;2023-03-24 08:16:58;-80;0, -15;0, 0;15
1679645828.775587257;2023-03-24 08:17:08;-57;0, -15;0, 0;15
1679645834.782637142;2023-03-24 08:17:14;-59;0, -15;0, 0;15
1679645834.794257827;2023-03-24 08:17:14;-61;0, -15;0, 0;15
1679645834.814282364;2023-03-24 08:17:14;-61;0, -15;0, 0;15
1679645840.009277991;2023-03-24 08:17:20;-57;0, -15;0, 0;15
1679645843.437886192;2023-03-24 08:17:23;-56;0, -15;0, 0;15
1679645843.456166563;2023-03-24 08:17:23;-53;0, -15;0, 0;15
1679645843.576640803;2023-03-24 08:17:23;-53;0, -15;0, 0;15
1679645844.233601507;2023-03-24 08:17:24;-56;0, -15;0, 0;15
1679645844.368896229;2023-03-24 08:17:24;-58;0, -15;0, 0;15
1679645844.388330581;2023-03-24 08:17:24;-56;0, -15;0, 0;15
1679645844.626118525;2023-03-24 08:17:24;-79;0, -15;0, 0;15
1679645845.579835784;2023-03-24 08:17:25;-55;0, -15;0, 0;15
1679645845.600101358;2023-03-24 08:17:25;-88;0, -15;0, 0;15
1679645845.724846765;2023-03-24 08:17:25;-58;0, -15;0, 0;15
1679645848.956146430;2023-03-24 08:17:28;-55;0, -15;0, 0;15
1679645849.065353467;2023-03-24 08:17:29;-56;0, -15;0, 0;15
1679645849.757437985;2023-03-24 08:17:29;-55;0, -15;0, 0;15
1679645849.779896522;2023-03-24 08:17:29;-53;0, -15;0, 0;15
1679645849.839872003;2023-03-24 08:17:29;-56;0, -15;0, 0;15
1679645849.859189392;2023-03-24 08:17:29;-55;0, -15;0, 0;15
1679645850.581397373;2023-03-24 08:17:30;-56;0, -15;0, 0;15
1679645850.601773651;2023-03-24 08:17:30;-54;0, -15;0, 0;15
1679645850.735624317;2023-03-24 08:17:30;-54;0, -15;0, 0;15
1679645850.756655910;2023-03-24 08:17:30;-53;0, -15;0, 0;15
1679645851.455687428;2023-03-24 08:17:31;-56;0, -15;0, 0;15
1679645851.531236391;2023-03-24 08:17:31;-57;0, -15;0, 0;15
1679645851.554707021;2023-03-24 08:17:31;-58;0, -15;0, 0;15
1679645851.598434650;2023-03-24 08:17:31;-62;0, -15;0, 0;15
1679645852.222428020;2023-03-24 08:17:32;-56;0, -15;0, 0;15
1679645852.244907798;2023-03-24 08:17:32;-54;0, -15;0, 0;15
1679645852.283350502;2023-03-24 08:17:32;-57;0, -15;0, 0;15
1679645852.305491317;2023-03-24 08:17:32;-55;0, -15;0, 0;15
1679645853.076676205;2023-03-24 08:17:33;-56;0, -15;0, 0;15
1679645853.808302316;2023-03-24 08:17:33;-58;0, -15;0, 0;15
1679645853.894143371;2023-03-24 08:17:33;-54;0, -15;0, 0;15
1679645854.882418778;2023-03-24 08:17:34;-55;0, -15;0, 0;15
1679645854.902011945;2023-03-24 08:17:34;-55;0, -15;0, 0;15
1679645854.951237815;2023-03-24 08:17:34;-59;0, -15;0, 0;15
1679645855.172071315;2023-03-24 08:17:35;-59;0, -15;0, 0;15
1679645855.219928148;2023-03-24 08:17:35;-58;0, -15;0, 0;15
1679645855.239283000;2023-03-24 08:17:35;-59;0, -15;0, 0;15
1679645858.736484665;2023-03-24 08:17:38;-55;0, -15;0, 0;15
1679645859.546194757;2023-03-24 08:17:39;-56;0, -15;0, 0;15
1679645859.566197405;2023-03-24 08:17:39;-56;0, -15;0, 0;15
1679645860.111114256;2023-03-24 08:17:40;-56;0, -15;0, 0;15
1679645860.133704701;2023-03-24 08:17:40;-56;0, -15;0, 0;15
1679645860.218045386;2023-03-24 08:17:40;-61;0, -15;0, 0;15
1679645864.306727106;2023-03-24 08:17:44;-53;0, -15;0, 0;15
1679645864.327563902;2023-03-24 08:17:44;-54;0, -15;0, 0;15
1679645864.793913994;2023-03-24 08:17:44;-57;0, -15;0, 0;15
1679645869.127818510;2023-03-24 08:17:49;-55;0, -15;0, 0;15
1679645869.412773788;2023-03-24 08:17:49;-53;0, -15;0, 0;15
1679645869.432596806;2023-03-24 08:17:49;-55;0, -15;0, 0;15
1679645869.991667658;2023-03-24 08:17:49;-56;0, -15;0, 0;15
1679645870.011332473;2023-03-24 08:17:50;-54;0, -15;0, 0;15
1679645870.266710750;2023-03-24 08:17:50;-53;0, -15;0, 0;15
1679645870.287794269;2023-03-24 08:17:50;-54;0, -15;0, 0;15
1679645871.381107287;2023-03-24 08:17:51;-62;0, -15;0, 0;15
1679645872.496545360;2023-03-24 08:17:52;-55;0, -15;0, 0;15
1679645872.517602101;2023-03-24 08:17:52;-55;0, -15;0, 0;15
1679645872.762931027;2023-03-24 08:17:52;-55;0, -15;0, 0;15
1679645873.303566230;2023-03-24 08:17:53;-62;0, -15;0, 0;15
1679645874.313090452;2023-03-24 08:17:54;-59;0, -15;0, 0;15
1679645882.286521836;2023-03-24 08:18:02;-56;0, -15;0, 0;15
1679645882.306056076;2023-03-24 08:18:02;-54;0, -15;0, 0;15
1679645882.479082132;2023-03-24 08:18:02;-54;0, -15;0, 0;15
1679645882.499803965;2023-03-24 08:18:02;-54;0, -15;0, 0;15
1679645882.522888539;2023-03-24 08:18:02;-58;0, -15;0, 0;15
1679645882.543481317;2023-03-24 08:18:02;-58;0, -15;0, 0;15
1679645889.926912498;2023-03-24 08:18:09;-55;0, -15;0, 0;15
1679645889.947038016;2023-03-24 08:18:09;-55;0, -15;0, 0;15
1679645894.144380625;2023-03-24 08:18:14;-63;0, -15;0, 0;15
1679645894.187350995;2023-03-24 08:18:14;-58;0, -15;0, 0;15
1679645902.903817027;2023-03-24 08:18:22;-54;0, -15;0, 0;15
1679645902.923893527;2023-03-24 08:18:22;-54;0, -15;0, 0;15
1679645903.155054471;2023-03-24 08:18:23;-54;0, -15;0, 0;15
1679645903.413570156;2023-03-24 08:18:23;-57;0, -15;0, 0;15
1679645903.432853138;2023-03-24 08:18:23;-60;0, -15;0, 0;15
1679645907.315744339;2023-03-24 08:18:27;-56;0, -15;0, 0;15
1679645908.137283024;2023-03-24 08:18:28;-56;0, -15;0, 0;15
1679645908.155898154;2023-03-24 08:18:28;-55;0, -15;0, 0;15
1679645908.340636950;2023-03-24 08:18:28;-53;0, -15;0, 0;15
1679645908.946879412;2023-03-24 08:18:28;-56;0, -15;0, 0;15
1679645908.967069153;2023-03-24 08:18:28;-53;0, -15;0, 0;15
1679645909.086776560;2023-03-24 08:18:29;-54;0, -15;0, 0;15
1679645909.104290394;2023-03-24 08:18:29;-54;0, -15;0, 0;15
1679645909.761775449;2023-03-24 08:18:29;-56;0, -15;0, 0;15
1679645909.781770116;2023-03-24 08:18:29;-53;0, -15;0, 0;15
1679645909.872043208;2023-03-24 08:18:29;-54;0, -15;0, 0;15
1679645910.551827411;2023-03-24 08:18:30;-56;0, -15;0, 0;15
1679645910.571960689;2023-03-24 08:18:30;-54;0, -15;0, 0;15
1679645910.724283282;2023-03-24 08:18:30;-56;0, -15;0, 0;15
1679645911.605731818;2023-03-24 08:18:31;-58;0, -15;0, 0;15
1679645913.743112169;2023-03-24 08:18:33;-63;0, -15;0, 0;15
1679645913.762124021;2023-03-24 08:18:33;-63;0, -15;0, 0;15
1679645917.068085871;2023-03-24 08:18:37;-55;0, -15;0, 0;15
1679645917.155358074;2023-03-24 08:18:37;-54;0, -15;0, 0;15
1679645917.198369685;2023-03-24 08:18:37;-58;0, -15;0, 0;15
1679645917.261648333;2023-03-24 08:18:37;-61;0, -15;0, 0;15
1679645917.845624592;2023-03-24 08:18:37;-56;0, -15;0, 0;15
1679645917.865864759;2023-03-24 08:18:37;-56;0, -15;0, 0;15
1679645917.924772963;2023-03-24 08:18:37;-56;0, -15;0, 0;15
1679645918.698174333;2023-03-24 08:18:38;-57;0, -15;0, 0;15
1679645918.718090351;2023-03-24 08:18:38;-56;0, -15;0, 0;15
1679645919.438251184;2023-03-24 08:18:39;-55;0, -15;0, 0;15
1679645920.119200535;2023-03-24 08:18:40;-55;0, -15;0, 0;15
1679645920.187864776;2023-03-24 08:18:40;-62;0, -15;0, 0;15
1679645920.954392979;2023-03-24 08:18:40;-57;0, -15;0, 0;15
1679645920.973528276;2023-03-24 08:18:40;-53;0, -15;0, 0;15
1679645922.450706164;2023-03-24 08:18:42;-54;0, -15;0, 0;15
1679645922.830735645;2023-03-24 08:18:42;-55;0, -15;0, 0;15
1679645926.985722791;2023-03-24 08:18:46;-57;0, -15;0, 0;15
1679645927.006244513;2023-03-24 08:18:47;-55;0, -15;0, 0;15
1679645927.815014105;2023-03-24 08:18:47;-56;0, -15;0, 0;15
1679645928.665894956;2023-03-24 08:18:48;-56;0, -15;0, 0;15
1679645929.628282419;2023-03-24 08:18:49;-56;0, -15;0, 0;15
1679645929.643899270;2023-03-24 08:18:49;-53;0, -15;0, 0;15
1679645930.654508381;2023-03-24 08:18:50;-56;0, -15;0, 0;15
1679645930.674439455;2023-03-24 08:18:50;-55;0, -15;0, 0;15
1679645930.755797973;2023-03-24 08:18:50;-55;0, -15;0, 0;15
1679645931.842090695;2023-03-24 08:18:51;-54;0, -15;0, 0;15
1679645932.513078917;2023-03-24 08:18:52;-59;0, -15;0, 0;15
1679645932.556826324;2023-03-24 08:18:52;-58;0, -15;0, 0;15
1679645932.576156491;2023-03-24 08:18:52;-58;0, -15;0, 0;15
1679645932.689344806;2023-03-24 08:18:52;-52;0, -15;0, 0;15
1679645932.709642102;2023-03-24 08:18:52;-51;0, -15;0, 0;15
1679645932.733081120;2023-03-24 08:18:52;-54;0, -15;0, 0;15
1679645932.776837009;2023-03-24 08:18:52;-58;0, -15;0, 0;15
1679645932.820620398;2023-03-24 08:18:52;-61;0, -15;0, 0;15
1679645932.843099732;2023-03-24 08:18:52;-60;0, -15;0, 0;15
1679645932.900795750;2023-03-24 08:18:52;-56;0, -15;0, 0;15
1679645932.920130565;2023-03-24 08:18:52;-57;0, -15;0, 0;15
1679645933.040837750;2023-03-24 08:18:53;-63;0, -15;0, 0;15
1679645933.060386694;2023-03-24 08:18:53;-65;0, -15;0, 0;15
1679645976.960022390;2023-03-24 08:19:36;-56;0, -15;0, 0;15
1679645977.117312853;2023-03-24 08:19:37;-55;0, -15;0, 0;15
1679645977.160178446;2023-03-24 08:19:37;-59;0, -15;0, 0;15
1679645977.203849335;2023-03-24 08:19:37;-62;0, -15;0, 0;15
1679645978.162569242;2023-03-24 08:19:38;-56;0, -15;0, 0;15
1679645978.436352464;2023-03-24 08:19:38;-56;0, -15;0, 0;15
1679645978.455618741;2023-03-24 08:19:38;-55;0, -15;0, 0;15
1679645979.942560333;2023-03-24 08:19:39;-55;0, -15;0, 0;15
1679645979.961742592;2023-03-24 08:19:39;-56;0, -15;0, 0;15
1679645980.108551444;2023-03-24 08:19:40;-55;0, -15;0, 0;15
1679645980.128092092;2023-03-24 08:19:40;-55;0, -15;0, 0;15
1679645980.151069129;2023-03-24 08:19:40;-57;0, -15;0, 0;15
1679645980.195104074;2023-03-24 08:19:40;-57;0, -15;0, 0;15
1679645980.241105574;2023-03-24 08:19:40;-55;0, -15;0, 0;15
1679645980.284855444;2023-03-24 08:19:40;-62;0, -15;0, 0;15
1679645981.341226684;2023-03-24 08:19:41;-59;0, -15;0, 0;15
1679645984.803064497;2023-03-24 08:19:44;-56;0, -15;0, 0;15
1679645984.822589497;2023-03-24 08:19:44;-55;0, -15;0, 0;15
1679645985.185984515;2023-03-24 08:19:45;-54;0, -15;0, 0;15
1679645985.205919274;2023-03-24 08:19:45;-54;0, -15;0, 0;15
1679645985.717324515;2023-03-24 08:19:45;-56;0, -15;0, 0;15
1679645985.739820607;2023-03-24 08:19:45;-59;0, -15;0, 0;15
