Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1679648624.482809812;2023-03-24 09:03:44;-46;10.55, 0;0, 0;10.55
1679648628.961513995;2023-03-24 09:03:48;-47;10.55, 0;0, 0;10.55
1679648628.981553032;2023-03-24 09:03:48;-47;10.55, 0;0, 0;10.55
1679648629.882810642;2023-03-24 09:03:49;-49;10.55, 0;0, 0;10.55
1679648629.904011624;2023-03-24 09:03:49;-47;10.55, 0;0, 0;10.55
1679648631.365395919;2023-03-24 09:03:51;-47;10.55, 0;0, 0;10.55
1679648631.686768641;2023-03-24 09:03:51;-49;10.55, 0;0, 0;10.55
1679648631.711262215;2023-03-24 09:03:51;-49;10.55, 0;0, 0;10.55
1679648631.755011178;2023-03-24 09:03:51;-55;10.55, 0;0, 0;10.55
1679648631.774317549;2023-03-24 09:03:51;-55;10.55, 0;0, 0;10.55
1679648633.016527992;2023-03-24 09:03:53;-48;10.55, 0;0, 0;10.55
1679648633.036838141;2023-03-24 09:03:53;-47;10.55, 0;0, 0;10.55
1679648633.946556788;2023-03-24 09:03:53;-53;10.55, 0;0, 0;10.55
1679648633.965219196;2023-03-24 09:03:53;-53;10.55, 0;0, 0;10.55
1679648634.199032529;2023-03-24 09:03:54;-47;10.55, 0;0, 0;10.55
1679648634.218542418;2023-03-24 09:03:54;-47;10.55, 0;0, 0;10.55
1679648634.576512584;2023-03-24 09:03:54;-53;10.55, 0;0, 0;10.55
1679648634.596409029;2023-03-24 09:03:54;-53;10.55, 0;0, 0;10.55
1679648635.261566510;2023-03-24 09:03:55;-60;10.55, 0;0, 0;10.55
1679648639.034038859;2023-03-24 09:03:59;-50;10.55, 0;0, 0;10.55
1679648639.230635489;2023-03-24 09:03:59;-47;10.55, 0;0, 0;10.55
1679648640.017824859;2023-03-24 09:04:00;-52;10.55, 0;0, 0;10.55
1679648640.037320248;2023-03-24 09:04:00;-52;10.55, 0;0, 0;10.55
1679648640.120785173;2023-03-24 09:04:00;-47;10.55, 0;0, 0;10.55
1679648640.798299006;2023-03-24 09:04:00;-50;10.55, 0;0, 0;10.55
1679648640.918176803;2023-03-24 09:04:00;-49;10.55, 0;0, 0;10.55
1679648641.579868247;2023-03-24 09:04:01;-49;10.55, 0;0, 0;10.55
1679648641.721652821;2023-03-24 09:04:01;-46;10.55, 0;0, 0;10.55
1679648642.390444376;2023-03-24 09:04:02;-48;10.55, 0;0, 0;10.55
1679648642.412363154;2023-03-24 09:04:02;-48;10.55, 0;0, 0;10.55
1679648642.880464172;2023-03-24 09:04:02;-49;10.55, 0;0, 0;10.55
1679648642.905072912;2023-03-24 09:04:02;-48;10.55, 0;0, 0;10.55
1679648642.948829579;2023-03-24 09:04:02;-53;10.55, 0;0, 0;10.55
1679648644.237909319;2023-03-24 09:04:04;-46;10.55, 0;0, 0;10.55
1679648644.514152245;2023-03-24 09:04:04;-56;10.55, 0;0, 0;10.55
1679648644.533458171;2023-03-24 09:04:04;-56;10.55, 0;0, 0;10.55
1679648648.065408076;2023-03-24 09:04:08;-46;10.55, 0;0, 0;10.55
1679648648.084312206;2023-03-24 09:04:08;-46;10.55, 0;0, 0;10.55
1679648648.488909020;2023-03-24 09:04:08;-49;10.55, 0;0, 0;10.55
1679648648.508167817;2023-03-24 09:04:08;-48;10.55, 0;0, 0;10.55
1679648648.532678409;2023-03-24 09:04:08;-50;10.55, 0;0, 0;10.55
1679648648.576426742;2023-03-24 09:04:08;-55;10.55, 0;0, 0;10.55
1679648650.418031908;2023-03-24 09:04:10;-49;10.55, 0;0, 0;10.55
1679648650.437300056;2023-03-24 09:04:10;-46;10.55, 0;0, 0;10.55
1679648651.147316593;2023-03-24 09:04:11;-78;10.55, 0;0, 0;10.55
1679648651.235819926;2023-03-24 09:04:11;-49;10.55, 0;0, 0;10.55
1679648651.258258426;2023-03-24 09:04:11;-47;10.55, 0;0, 0;10.55
1679648651.909528315;2023-03-24 09:04:11;-49;10.55, 0;0, 0;10.55
1679648651.928898870;2023-03-24 09:04:11;-46;10.55, 0;0, 0;10.55
1679648652.045497981;2023-03-24 09:04:12;-47;10.55, 0;0, 0;10.55
1679648652.064900759;2023-03-24 09:04:12;-48;10.55, 0;0, 0;10.55
1679648652.694479462;2023-03-24 09:04:12;-49;10.55, 0;0, 0;10.55
1679648652.715452314;2023-03-24 09:04:12;-49;10.55, 0;0, 0;10.55
1679648652.828906166;2023-03-24 09:04:12;-48;10.55, 0;0, 0;10.55
1679648653.743010128;2023-03-24 09:04:13;-47;10.55, 0;0, 0;10.55
1679648653.871723517;2023-03-24 09:04:13;-48;10.55, 0;0, 0;10.55
1679648654.347808443;2023-03-24 09:04:14;-57;10.55, 0;0, 0;10.55
1679648654.411545406;2023-03-24 09:04:14;-50;10.55, 0;0, 0;10.55
1679648654.479570294;2023-03-24 09:04:14;-49;10.55, 0;0, 0;10.55
1679648654.522768702;2023-03-24 09:04:14;-52;10.55, 0;0, 0;10.55
1679648654.542120554;2023-03-24 09:04:14;-52;10.55, 0;0, 0;10.55
1679648654.767990424;2023-03-24 09:04:14;-53;10.55, 0;0, 0;10.55
1679648654.856803350;2023-03-24 09:04:14;-60;10.55, 0;0, 0;10.55
1679648654.876080646;2023-03-24 09:04:14;-61;10.55, 0;0, 0;10.55
1679648658.305597144;2023-03-24 09:04:18;-48;10.55, 0;0, 0;10.55
1679648658.399296070;2023-03-24 09:04:18;-48;10.55, 0;0, 0;10.55
1679648658.419484218;2023-03-24 09:04:18;-48;10.55, 0;0, 0;10.55
1679648659.064368310;2023-03-24 09:04:19;-48;10.55, 0;0, 0;10.55
1679648659.090516958;2023-03-24 09:04:19;-48;10.55, 0;0, 0;10.55
1679648659.727824828;2023-03-24 09:04:19;-49;10.55, 0;0, 0;10.55
1679648659.771581328;2023-03-24 09:04:19;-55;10.55, 0;0, 0;10.55
1679648659.790867514;2023-03-24 09:04:19;-55;10.55, 0;0, 0;10.55
1679648660.685556309;2023-03-24 09:04:20;-47;10.55, 0;0, 0;10.55
1679648661.536164290;2023-03-24 09:04:21;-49;10.55, 0;0, 0;10.55
1679648662.217335457;2023-03-24 09:04:22;-49;10.55, 0;0, 0;10.55
1679648662.237230753;2023-03-24 09:04:22;-48;10.55, 0;0, 0;10.55
1679648662.276818345;2023-03-24 09:04:22;-47;10.55, 0;0, 0;10.55
1679648662.297166808;2023-03-24 09:04:22;-47;10.55, 0;0, 0;10.55
1679648662.969404919;2023-03-24 09:04:22;-49;10.55, 0;0, 0;10.55
1679648663.013287234;2023-03-24 09:04:23;-49;10.55, 0;0, 0;10.55
1679648663.032543808;2023-03-24 09:04:23;-52;10.55, 0;0, 0;10.55
1679648663.223134734;2023-03-24 09:04:23;-52;10.55, 0;0, 0;10.55
1679648664.236865529;2023-03-24 09:04:24;-60;10.55, 0;0, 0;10.55
1679648664.257158196;2023-03-24 09:04:24;-60;10.55, 0;0, 0;10.55
1679648667.474301083;2023-03-24 09:04:27;-48;10.55, 0;0, 0;10.55
1679648667.493639490;2023-03-24 09:04:27;-48;10.55, 0;0, 0;10.55
1679648667.636551138;2023-03-24 09:04:27;-47;10.55, 0;0, 0;10.55
1679648667.656059213;2023-03-24 09:04:27;-46;10.55, 0;0, 0;10.55
1679648668.381275212;2023-03-24 09:04:28;-49;10.55, 0;0, 0;10.55
1679648668.404658675;2023-03-24 09:04:28;-47;10.55, 0;0, 0;10.55
1679648668.523102027;2023-03-24 09:04:28;-47;10.55, 0;0, 0;10.55
1679648668.545725601;2023-03-24 09:04:28;-47;10.55, 0;0, 0;10.55
1679648669.164483212;2023-03-24 09:04:29;-48;10.55, 0;0, 0;10.55
1679648669.184660971;2023-03-24 09:04:29;-47;10.55, 0;0, 0;10.55
1679648669.312905582;2023-03-24 09:04:29;-47;10.55, 0;0, 0;10.55
1679648670.122568489;2023-03-24 09:04:30;-48;10.55, 0;0, 0;10.55
1679648670.141863452;2023-03-24 09:04:30;-48;10.55, 0;0, 0;10.55
1679648670.299257989;2023-03-24 09:04:30;-47;10.55, 0;0, 0;10.55
1679648670.320675841;2023-03-24 09:04:30;-47;10.55, 0;0, 0;10.55
1679648670.950476803;2023-03-24 09:04:30;-49;10.55, 0;0, 0;10.55
1679648671.016019970;2023-03-24 09:04:31;-54;10.55, 0;0, 0;10.55
1679648671.993295062;2023-03-24 09:04:31;-48;10.55, 0;0, 0;10.55
1679648672.300676302;2023-03-24 09:04:32;-47;10.55, 0;0, 0;10.55
1679648673.128164765;2023-03-24 09:04:33;-47;10.55, 0;0, 0;10.55
1679648673.280682450;2023-03-24 09:04:33;-49;10.55, 0;0, 0;10.55
1679648673.301039265;2023-03-24 09:04:33;-48;10.55, 0;0, 0;10.55
1679648674.184841635;2023-03-24 09:04:34;-60;10.55, 0;0, 0;10.55
1679648679.403308557;2023-03-24 09:04:39;-48;10.55, 0;0, 0;10.55
1679648679.673260335;2023-03-24 09:04:39;-47;10.55, 0;0, 0;10.55
1679648679.692707891;2023-03-24 09:04:39;-46;10.55, 0;0, 0;10.55
1679648680.486760909;2023-03-24 09:04:40;-48;10.55, 0;0, 0;10.55
1679648680.549857816;2023-03-24 09:04:40;-49;10.55, 0;0, 0;10.55
1679648682.051704834;2023-03-24 09:04:42;-49;10.55, 0;0, 0;10.55
1679648682.073268834;2023-03-24 09:04:42;-49;10.55, 0;0, 0;10.55
1679648682.474600796;2023-03-24 09:04:42;-51;10.55, 0;0, 0;10.55
1679648682.494780130;2023-03-24 09:04:42;-52;10.55, 0;0, 0;10.55
1679648683.297059407;2023-03-24 09:04:43;17;10.55, 0;0, 0;10.55
1679648687.762369886;2023-03-24 09:04:47;-49;10.55, 0;0, 0;10.55
1679648689.326331440;2023-03-24 09:04:49;-49;10.55, 0;0, 0;10.55
1679648690.300116366;2023-03-24 09:04:50;-49;10.55, 0;0, 0;10.55
1679648690.667153477;2023-03-24 09:04:50;-46;10.55, 0;0, 0;10.55
1679648691.689931846;2023-03-24 09:04:51;-50;10.55, 0;0, 0;10.55
1679648691.715620032;2023-03-24 09:04:51;-49;10.55, 0;0, 0;10.55
1679648691.760628643;2023-03-24 09:04:51;-54;10.55, 0;0, 0;10.55
1679648692.435931142;2023-03-24 09:04:52;-51;10.55, 0;0, 0;10.55
1679648692.874731123;2023-03-24 09:04:52;-52;10.55, 0;0, 0;10.55
1679648692.893985160;2023-03-24 09:04:52;-52;10.55, 0;0, 0;10.55
1679648696.978055010;2023-03-24 09:04:56;-47;10.55, 0;0, 0;10.55
1679648697.311918139;2023-03-24 09:04:57;-48;10.55, 0;0, 0;10.55
1679648697.332206528;2023-03-24 09:04:57;-49;10.55, 0;0, 0;10.55
1679648698.605484972;2023-03-24 09:04:58;-47;10.55, 0;0, 0;10.55
1679648699.038500638;2023-03-24 09:04:59;-47;10.55, 0;0, 0;10.55
1679648700.627862285;2023-03-24 09:05:00;-47;10.55, 0;0, 0;10.55
1679648701.454388081;2023-03-24 09:05:01;-48;10.55, 0;0, 0;10.55
1679648702.433530321;2023-03-24 09:05:02;17;10.55, 0;0, 0;10.55
1679648702.452808414;2023-03-24 09:05:02;-51;10.55, 0;0, 0;10.55
1679648703.335823802;2023-03-24 09:05:03;-60;10.55, 0;0, 0;10.55
1679648706.525519152;2023-03-24 09:05:06;-49;10.55, 0;0, 0;10.55
1679648707.538624115;2023-03-24 09:05:07;-48;10.55, 0;0, 0;10.55
1679648707.602234281;2023-03-24 09:05:07;-47;10.55, 0;0, 0;10.55
1679648710.093632002;2023-03-24 09:05:10;-49;10.55, 0;0, 0;10.55
1679648710.155973169;2023-03-24 09:05:10;-46;10.55, 0;0, 0;10.55
1679648726.927872659;2023-03-24 09:05:26;-48;10.55, 0;0, 0;10.55
1679648727.484642232;2023-03-24 09:05:27;-49;10.55, 0;0, 0;10.55
1679648727.506319695;2023-03-24 09:05:27;-47;10.55, 0;0, 0;10.55
1679648727.747604973;2023-03-24 09:05:27;-45;10.55, 0;0, 0;10.55
1679648727.768795806;2023-03-24 09:05:27;-45;10.55, 0;0, 0;10.55
1679648728.930484898;2023-03-24 09:05:28;-49;10.55, 0;0, 0;10.55
1679648728.951325232;2023-03-24 09:05:28;-47;10.55, 0;0, 0;10.55
1679648729.746358546;2023-03-24 09:05:29;-70;10.55, 0;0, 0;10.55
1679648729.766226564;2023-03-24 09:05:29;-47;10.55, 0;0, 0;10.55
1679648729.915813212;2023-03-24 09:05:29;-45;10.55, 0;0, 0;10.55
1679648729.937611768;2023-03-24 09:05:29;-45;10.55, 0;0, 0;10.55
1679648730.553846657;2023-03-24 09:05:30;-48;10.55, 0;0, 0;10.55
1679648730.572968138;2023-03-24 09:05:30;-45;10.55, 0;0, 0;10.55
1679648730.711307712;2023-03-24 09:05:30;-49;10.55, 0;0, 0;10.55
1679648730.730713656;2023-03-24 09:05:30;-46;10.55, 0;0, 0;10.55
1679648730.973834545;2023-03-24 09:05:30;-51;10.55, 0;0, 0;10.55
1679648730.993185230;2023-03-24 09:05:30;-52;10.55, 0;0, 0;10.55
1679648731.135416138;2023-03-24 09:05:31;17;10.55, 0;0, 0;10.55
1679648731.179849360;2023-03-24 09:05:31;-48;10.55, 0;0, 0;10.55
1679648731.204857415;2023-03-24 09:05:31;-48;10.55, 0;0, 0;10.55
1679648731.224157489;2023-03-24 09:05:31;-48;10.55, 0;0, 0;10.55
1679648731.248599897;2023-03-24 09:05:31;-49;10.55, 0;0, 0;10.55
1679648731.292386323;2023-03-24 09:05:31;-51;10.55, 0;0, 0;10.55
1679648731.336103304;2023-03-24 09:05:31;-58;10.55, 0;0, 0;10.55
1679648731.753874600;2023-03-24 09:05:31;-54;10.55, 0;0, 0;10.55
1679648731.773212804;2023-03-24 09:05:31;-54;10.55, 0;0, 0;10.55
1679648736.185856172;2023-03-24 09:05:36;-49;10.55, 0;0, 0;10.55
1679648736.437274283;2023-03-24 09:05:36;-48;10.55, 0;0, 0;10.55
1679648736.456646820;2023-03-24 09:05:36;-47;10.55, 0;0, 0;10.55
1679648736.647412616;2023-03-24 09:05:36;-49;10.55, 0;0, 0;10.55
1679648736.671334690;2023-03-24 09:05:36;-49;10.55, 0;0, 0;10.55
1679648736.715001690;2023-03-24 09:05:36;-56;10.55, 0;0, 0;10.55
1679648739.927243225;2023-03-24 09:05:39;-49;10.55, 0;0, 0;10.55
1679648741.161624835;2023-03-24 09:05:41;-49;10.55, 0;0, 0;10.55
1679648741.182471187;2023-03-24 09:05:41;-49;10.55, 0;0, 0;10.55
1679648745.441675777;2023-03-24 09:05:45;-48;10.55, 0;0, 0;10.55
1679648745.461850981;2023-03-24 09:05:45;-46;10.55, 0;0, 0;10.55
1679648746.078820925;2023-03-24 09:05:46;-49;10.55, 0;0, 0;10.55
1679648746.122511721;2023-03-24 09:05:46;-49;10.55, 0;0, 0;10.55
1679648746.166719518;2023-03-24 09:05:46;-53;10.55, 0;0, 0;10.55
1679648746.946794017;2023-03-24 09:05:46;-49;10.55, 0;0, 0;10.55
1679648747.626506924;2023-03-24 09:05:47;-48;10.55, 0;0, 0;10.55
1679648748.117789887;2023-03-24 09:05:48;-48;10.55, 0;0, 0;10.55
1679648748.774638905;2023-03-24 09:05:48;-48;10.55, 0;0, 0;10.55
1679648749.314035831;2023-03-24 09:05:49;-48;10.55, 0;0, 0;10.55
1679648749.946153330;2023-03-24 09:05:49;-47;10.55, 0;0, 0;10.55
1679648750.495865719;2023-03-24 09:05:50;-53;10.55, 0;0, 0;10.55
1679648750.889304070;2023-03-24 09:05:50;-49;10.55, 0;0, 0;10.55
1679648750.909061459;2023-03-24 09:05:50;-51;10.55, 0;0, 0;10.55
1679648751.302828126;2023-03-24 09:05:51;-50;10.55, 0;0, 0;10.55
1679648751.323026774;2023-03-24 09:05:51;-49;10.55, 0;0, 0;10.55
1679648754.724259901;2023-03-24 09:05:54;-48;10.55, 0;0, 0;10.55
1679648754.743926420;2023-03-24 09:05:54;-47;10.55, 0;0, 0;10.55
1679648755.146603031;2023-03-24 09:05:55;-48;10.55, 0;0, 0;10.55
1679648755.165740864;2023-03-24 09:05:55;-45;10.55, 0;0, 0;10.55
1679648755.543809456;2023-03-24 09:05:55;-49;10.55, 0;0, 0;10.55
1679648755.565307123;2023-03-24 09:05:55;-48;10.55, 0;0, 0;10.55
1679648755.945791160;2023-03-24 09:05:55;-48;10.55, 0;0, 0;10.55
1679648756.497554678;2023-03-24 09:05:56;-47;10.55, 0;0, 0;10.55
1679648756.518491845;2023-03-24 09:05:56;-45;10.55, 0;0, 0;10.55
1679648759.015712584;2023-03-24 09:05:59;-47;10.55, 0;0, 0;10.55
1679648759.036268584;2023-03-24 09:05:59;-46;10.55, 0;0, 0;10.55
1679648760.120819120;2023-03-24 09:06:00;-53;10.55, 0;0, 0;10.55
1679648765.511898413;2023-03-24 09:06:05;-49;10.55, 0;0, 0;10.55
1679648767.740154560;2023-03-24 09:06:07;-48;10.55, 0;0, 0;10.55
1679648767.753472412;2023-03-24 09:06:07;-47;10.55, 0;0, 0;10.55
1679648767.770421838;2023-03-24 09:06:07;-47;10.55, 0;0, 0;10.55
1679648767.790445875;2023-03-24 09:06:07;-47;10.55, 0;0, 0;10.55
1679648777.053836203;2023-03-24 09:06:17;-48;10.55, 0;0, 0;10.55
1679648777.151882203;2023-03-24 09:06:17;-47;10.55, 0;0, 0;10.55
1679648777.172682925;2023-03-24 09:06:17;-47;10.55, 0;0, 0;10.55
1679648784.124856254;2023-03-24 09:06:24;-49;10.55, 0;0, 0;10.55
1679648785.110640161;2023-03-24 09:06:25;-48;10.55, 0;0, 0;10.55
1679648785.391943920;2023-03-24 09:06:25;-64;10.55, 0;0, 0;10.55
1679648789.448242084;2023-03-24 09:06:29;-49;10.55, 0;0, 0;10.55
1679648789.467343566;2023-03-24 09:06:29;-46;10.55, 0;0, 0;10.55
1679648790.115759658;2023-03-24 09:06:30;-48;10.55, 0;0, 0;10.55
1679648790.135200140;2023-03-24 09:06:30;-47;10.55, 0;0, 0;10.55
1679648790.228265695;2023-03-24 09:06:30;-48;10.55, 0;0, 0;10.55
1679648790.887304065;2023-03-24 09:06:30;-49;10.55, 0;0, 0;10.55
1679648790.995721917;2023-03-24 09:06:30;-47;10.55, 0;0, 0;10.55
1679648791.015763361;2023-03-24 09:06:31;-47;10.55, 0;0, 0;10.55
1679648791.701346083;2023-03-24 09:06:31;-49;10.55, 0;0, 0;10.55
1679648791.805885898;2023-03-24 09:06:31;-47;10.55, 0;0, 0;10.55
1679648791.922939898;2023-03-24 09:06:31;-49;10.55, 0;0, 0;10.55
1679648791.992954268;2023-03-24 09:06:31;-54;10.55, 0;0, 0;10.55
1679648792.012348027;2023-03-24 09:06:32;-54;10.55, 0;0, 0;10.55
1679648792.564896768;2023-03-24 09:06:32;-49;10.55, 0;0, 0;10.55
1679648792.586051157;2023-03-24 09:06:32;-49;10.55, 0;0, 0;10.55
1679648793.472964212;2023-03-24 09:06:33;-49;10.55, 0;0, 0;10.55
1679648793.493389415;2023-03-24 09:06:33;-46;10.55, 0;0, 0;10.55
1679648804.676464983;2023-03-24 09:06:44;-55;10.55, 0;0, 0;10.55
1679648808.450897962;2023-03-24 09:06:48;-48;10.55, 0;0, 0;10.55
1679648808.766192221;2023-03-24 09:06:48;-47;10.55, 0;0, 0;10.55
1679648810.362163202;2023-03-24 09:06:50;-50;10.55, 0;0, 0;10.55
1679648810.381457016;2023-03-24 09:06:50;-49;10.55, 0;0, 0;10.55
1679648810.675570998;2023-03-24 09:06:50;-46;10.55, 0;0, 0;10.55
1679648813.135002015;2023-03-24 09:06:53;-49;10.55, 0;0, 0;10.55
1679648813.154756348;2023-03-24 09:06:53;-47;10.55, 0;0, 0;10.55
1679648813.425004422;2023-03-24 09:06:53;-49;10.55, 0;0, 0;10.55
1679648813.488476607;2023-03-24 09:06:53;-67;10.55, 0;0, 0;10.55
1679648813.818522977;2023-03-24 09:06:53;-49;10.55, 0;0, 0;10.55
1679648814.448542884;2023-03-24 09:06:54;-55;10.55, 0;0, 0;10.55
1679648814.468615810;2023-03-24 09:06:54;-56;10.55, 0;0, 0;10.55
1679648815.123534977;2023-03-24 09:06:55;-58;10.55, 0;0, 0;10.55
1679648858.365686673;2023-03-24 09:07:38;-49;10.55, 0;0, 0;10.55
1679648858.534174580;2023-03-24 09:07:38;-48;10.55, 0;0, 0;10.55
1679648860.527504709;2023-03-24 09:07:40;-49;10.55, 0;0, 0;10.55
1679648860.593774783;2023-03-24 09:07:40;-55;10.55, 0;0, 0;10.55
1679648861.176275245;2023-03-24 09:07:41;-50;10.55, 0;0, 0;10.55
1679648861.617148412;2023-03-24 09:07:41;-50;10.55, 0;0, 0;10.55
1679648862.780305781;2023-03-24 09:07:42;-56;10.55, 0;0, 0;10.55
1679648862.799581744;2023-03-24 09:07:42;-57;10.55, 0;0, 0;10.55
1679648863.185319374;2023-03-24 09:07:43;-52;10.55, 0;0, 0;10.55
1679648863.204670318;2023-03-24 09:07:43;-51;10.55, 0;0, 0;10.55
1679648866.902108260;2023-03-24 09:07:46;-50;10.55, 0;0, 0;10.55
1679648866.921320520;2023-03-24 09:07:46;-48;10.55, 0;0, 0;10.55
1679648869.026603389;2023-03-24 09:07:49;-48;10.55, 0;0, 0;10.55
1679648869.046956648;2023-03-24 09:07:49;-48;10.55, 0;0, 0;10.55
1679648869.973154129;2023-03-24 09:07:49;-52;10.55, 0;0, 0;10.55
1679648869.994067129;2023-03-24 09:07:49;-49;10.55, 0;0, 0;10.55
1679648870.176197499;2023-03-24 09:07:50;-49;10.55, 0;0, 0;10.55
1679648871.156662184;2023-03-24 09:07:51;-49;10.55, 0;0, 0;10.55
1679648871.326331443;2023-03-24 09:07:51;-50;10.55, 0;0, 0;10.55
1679648871.720147072;2023-03-24 09:07:51;-54;10.55, 0;0, 0;10.55
1679648871.765242721;2023-03-24 09:07:51;-49;10.55, 0;0, 0;10.55
1679648871.853944720;2023-03-24 09:07:51;17;10.55, 0;0, 0;10.55
1679648871.873254776;2023-03-24 09:07:51;17;10.55, 0;0, 0;10.55
1679648871.942628702;2023-03-24 09:07:51;-55;10.55, 0;0, 0;10.55
1679648872.409159702;2023-03-24 09:07:52;-50;10.55, 0;0, 0;10.55
1679648872.772911794;2023-03-24 09:07:52;-53;10.55, 0;0, 0;10.55
1679648872.792248757;2023-03-24 09:07:52;-54;10.55, 0;0, 0;10.55
1679648876.377831866;2023-03-24 09:07:56;-49;10.55, 0;0, 0;10.55
1679648876.500430107;2023-03-24 09:07:56;-49;10.55, 0;0, 0;10.55
1679648877.175412477;2023-03-24 09:07:57;-47;10.55, 0;0, 0;10.55
