Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1679643783.010945180;2023-03-24 07:43:03;-53;-5.55, 15;0, 0;15.99382693
1679643787.071229344;2023-03-24 07:43:07;-54;-5.55, 15;0, 0;15.99382693
1679643787.090968825;2023-03-24 07:43:07;-53;-5.55, 15;0, 0;15.99382693
1679643787.359583918;2023-03-24 07:43:07;-55;-5.55, 15;0, 0;15.99382693
1679643787.901787862;2023-03-24 07:43:07;-55;-5.55, 15;0, 0;15.99382693
1679643787.925484899;2023-03-24 07:43:07;-59;-5.55, 15;0, 0;15.99382693
1679643787.969248214;2023-03-24 07:43:07;-62;-5.55, 15;0, 0;15.99382693
1679643788.486995806;2023-03-24 07:43:08;-55;-5.55, 15;0, 0;15.99382693
1679643788.506853547;2023-03-24 07:43:08;-54;-5.55, 15;0, 0;15.99382693
1679643788.896073343;2023-03-24 07:43:08;-56;-5.55, 15;0, 0;15.99382693
1679643788.916958472;2023-03-24 07:43:08;-52;-5.55, 15;0, 0;15.99382693
1679643789.354800491;2023-03-24 07:43:09;-55;-5.55, 15;0, 0;15.99382693
1679643789.723192287;2023-03-24 07:43:09;-55;-5.55, 15;0, 0;15.99382693
1679643789.743033935;2023-03-24 07:43:09;-54;-5.55, 15;0, 0;15.99382693
1679643790.160083064;2023-03-24 07:43:10;-55;-5.55, 15;0, 0;15.99382693
1679643790.534031823;2023-03-24 07:43:10;-55;-5.55, 15;0, 0;15.99382693
1679643790.949465453;2023-03-24 07:43:10;-55;-5.55, 15;0, 0;15.99382693
1679643791.360728360;2023-03-24 07:43:11;-56;-5.55, 15;0, 0;15.99382693
1679643791.627306174;2023-03-24 07:43:11;-65;-5.55, 15;0, 0;15.99382693
1679643792.008705971;2023-03-24 07:43:12;-60;-5.55, 15;0, 0;15.99382693
1679643792.028449841;2023-03-24 07:43:12;-61;-5.55, 15;0, 0;15.99382693
1679643792.284492507;2023-03-24 07:43:12;-59;-5.55, 15;0, 0;15.99382693
1679643792.303799841;2023-03-24 07:43:12;-56;-5.55, 15;0, 0;15.99382693
1679643792.683265415;2023-03-24 07:43:12;-59;-5.55, 15;0, 0;15.99382693
1679643801.892616224;2023-03-24 07:43:21;-66;-5.55, 15;0, 0;15.99382693
1679643806.867145554;2023-03-24 07:43:26;-55;-5.55, 15;0, 0;15.99382693
1679643806.887867869;2023-03-24 07:43:26;-53;-5.55, 15;0, 0;15.99382693
1679643809.385051386;2023-03-24 07:43:29;-55;-5.55, 15;0, 0;15.99382693
1679643809.404977775;2023-03-24 07:43:29;-53;-5.55, 15;0, 0;15.99382693
1679643824.932281210;2023-03-24 07:43:44;-55;-5.55, 15;0, 0;15.99382693
1679643824.952623062;2023-03-24 07:43:44;-54;-5.55, 15;0, 0;15.99382693
1679643825.019087580;2023-03-24 07:43:45;-54;-5.55, 15;0, 0;15.99382693
1679643825.535866228;2023-03-24 07:43:45;-58;-5.55, 15;0, 0;15.99382693
1679643826.429912450;2023-03-24 07:43:46;-55;-5.55, 15;0, 0;15.99382693
1679643826.497329561;2023-03-24 07:43:46;-53;-5.55, 15;0, 0;15.99382693
1679643826.516069728;2023-03-24 07:43:46;-53;-5.55, 15;0, 0;15.99382693
1679643827.200091024;2023-03-24 07:43:47;-55;-5.55, 15;0, 0;15.99382693
1679643827.220227912;2023-03-24 07:43:47;-54;-5.55, 15;0, 0;15.99382693
1679643827.324543616;2023-03-24 07:43:47;-55;-5.55, 15;0, 0;15.99382693
1679643828.113634949;2023-03-24 07:43:48;-55;-5.55, 15;0, 0;15.99382693
1679643828.133425745;2023-03-24 07:43:48;-54;-5.55, 15;0, 0;15.99382693
1679643828.849752986;2023-03-24 07:43:48;-53;-5.55, 15;0, 0;15.99382693
1679643828.897381967;2023-03-24 07:43:48;-55;-5.55, 15;0, 0;15.99382693
1679643829.642131152;2023-03-24 07:43:49;-54;-5.55, 15;0, 0;15.99382693
1679643830.658666947;2023-03-24 07:43:50;-60;-5.55, 15;0, 0;15.99382693
1679643830.677937799;2023-03-24 07:43:50;17;-5.55, 15;0, 0;15.99382693
1679643831.382168836;2023-03-24 07:43:51;-60;-5.55, 15;0, 0;15.99382693
1679643831.425863447;2023-03-24 07:43:51;-61;-5.55, 15;0, 0;15.99382693
1679643831.489604410;2023-03-24 07:43:51;-57;-5.55, 15;0, 0;15.99382693
1679643831.514667262;2023-03-24 07:43:51;-54;-5.55, 15;0, 0;15.99382693
1679643856.401832043;2023-03-24 07:44:16;-56;-5.55, 15;0, 0;15.99382693
1679643856.422056673;2023-03-24 07:44:16;-53;-5.55, 15;0, 0;15.99382693
1679643864.143822261;2023-03-24 07:44:24;-54;-5.55, 15;0, 0;15.99382693
1679643864.302528872;2023-03-24 07:44:24;-55;-5.55, 15;0, 0;15.99382693
1679643864.880015372;2023-03-24 07:44:24;-65;-5.55, 15;0, 0;15.99382693
1679643864.923814112;2023-03-24 07:44:24;-71;-5.55, 15;0, 0;15.99382693
1679643864.967484038;2023-03-24 07:44:24;-61;-5.55, 15;0, 0;15.99382693
1679643865.098727334;2023-03-24 07:44:25;-56;-5.55, 15;0, 0;15.99382693
1679643865.118114575;2023-03-24 07:44:25;-56;-5.55, 15;0, 0;15.99382693
1679643865.142499649;2023-03-24 07:44:25;-61;-5.55, 15;0, 0;15.99382693
1679643865.444024760;2023-03-24 07:44:25;-53;-5.55, 15;0, 0;15.99382693
1679643865.463397279;2023-03-24 07:44:25;-54;-5.55, 15;0, 0;15.99382693
1679643868.751551499;2023-03-24 07:44:28;-55;-5.55, 15;0, 0;15.99382693
1679643869.399279461;2023-03-24 07:44:29;-55;-5.55, 15;0, 0;15.99382693
1679643869.418777702;2023-03-24 07:44:29;-54;-5.55, 15;0, 0;15.99382693
1679643869.538304739;2023-03-24 07:44:29;-54;-5.55, 15;0, 0;15.99382693
1679643869.557838072;2023-03-24 07:44:29;-53;-5.55, 15;0, 0;15.99382693
1679643870.238331942;2023-03-24 07:44:30;-55;-5.55, 15;0, 0;15.99382693
1679643870.321523183;2023-03-24 07:44:30;-53;-5.55, 15;0, 0;15.99382693
1679643870.342735628;2023-03-24 07:44:30;-53;-5.55, 15;0, 0;15.99382693
1679643870.374380516;2023-03-24 07:44:30;-53;-5.55, 15;0, 0;15.99382693
1679643871.080291016;2023-03-24 07:44:31;-56;-5.55, 15;0, 0;15.99382693
1679643871.744100775;2023-03-24 07:44:31;-55;-5.55, 15;0, 0;15.99382693
1679643871.891710238;2023-03-24 07:44:31;-55;-5.55, 15;0, 0;15.99382693
1679643871.912799682;2023-03-24 07:44:31;-56;-5.55, 15;0, 0;15.99382693
1679643878.435354752;2023-03-24 07:44:38;-53;-5.55, 15;0, 0;15.99382693
1679643884.102949360;2023-03-24 07:44:44;17;-5.55, 15;0, 0;15.99382693
1679643884.123590508;2023-03-24 07:44:44;17;-5.55, 15;0, 0;15.99382693
1679643885.242973137;2023-03-24 07:44:45;-59;-5.55, 15;0, 0;15.99382693
1679643885.262296508;2023-03-24 07:44:45;-59;-5.55, 15;0, 0;15.99382693
1679643888.416936450;2023-03-24 07:44:48;-55;-5.55, 15;0, 0;15.99382693
1679643888.435418506;2023-03-24 07:44:48;-55;-5.55, 15;0, 0;15.99382693
1679643889.212384116;2023-03-24 07:44:49;-56;-5.55, 15;0, 0;15.99382693
1679643889.231773079;2023-03-24 07:44:49;-55;-5.55, 15;0, 0;15.99382693
1679643889.589261949;2023-03-24 07:44:49;-55;-5.55, 15;0, 0;15.99382693
1679643890.061718727;2023-03-24 07:44:50;-55;-5.55, 15;0, 0;15.99382693
1679643890.081521690;2023-03-24 07:44:50;-53;-5.55, 15;0, 0;15.99382693
1679643890.462966986;2023-03-24 07:44:50;-55;-5.55, 15;0, 0;15.99382693
1679643890.910454745;2023-03-24 07:44:50;-55;-5.55, 15;0, 0;15.99382693
1679643890.931759523;2023-03-24 07:44:50;-54;-5.55, 15;0, 0;15.99382693
1679643891.064428837;2023-03-24 07:44:51;-54;-5.55, 15;0, 0;15.99382693
1679643891.087711615;2023-03-24 07:44:51;-58;-5.55, 15;0, 0;15.99382693
1679643891.131461708;2023-03-24 07:44:51;-63;-5.55, 15;0, 0;15.99382693
1679643891.150809967;2023-03-24 07:44:51;-63;-5.55, 15;0, 0;15.99382693
1679643891.668016319;2023-03-24 07:44:51;-55;-5.55, 15;0, 0;15.99382693
1679643891.687025152;2023-03-24 07:44:51;-53;-5.55, 15;0, 0;15.99382693
1679643892.059279929;2023-03-24 07:44:52;-55;-5.55, 15;0, 0;15.99382693
1679643892.078701874;2023-03-24 07:44:52;-53;-5.55, 15;0, 0;15.99382693
1679643892.489297522;2023-03-24 07:44:52;-55;-5.55, 15;0, 0;15.99382693
1679643892.509282299;2023-03-24 07:44:52;-55;-5.55, 15;0, 0;15.99382693
1679643892.866351262;2023-03-24 07:44:52;-56;-5.55, 15;0, 0;15.99382693
1679643892.885537947;2023-03-24 07:44:52;-53;-5.55, 15;0, 0;15.99382693
1679643893.279348984;2023-03-24 07:44:53;-55;-5.55, 15;0, 0;15.99382693
1679643893.299699947;2023-03-24 07:44:53;-55;-5.55, 15;0, 0;15.99382693
1679643893.550543836;2023-03-24 07:44:53;-64;-5.55, 15;0, 0;15.99382693
1679643893.569801891;2023-03-24 07:44:53;-65;-5.55, 15;0, 0;15.99382693
1679643893.984328280;2023-03-24 07:44:53;-60;-5.55, 15;0, 0;15.99382693
1679643894.003645336;2023-03-24 07:44:54;-60;-5.55, 15;0, 0;15.99382693
1679643894.611915224;2023-03-24 07:44:54;-54;-5.55, 15;0, 0;15.99382693
