Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:05:47 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:48 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:51 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:54 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:55 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:58 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:05:59 2023;-83;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:00 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:01 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:02 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:04 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:05 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:07 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:08 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:11 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:12 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:13 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:14 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:16 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:17 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:20 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:21 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:22 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:24 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:25 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:26 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:29 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:31 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:33 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:35 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:36 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:41 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:43 2023;-83;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:44 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:45 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:46 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:47 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:48 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:49 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:50 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:53 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:54 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:55 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:57 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:06:58 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:00 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:01 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:02 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:03 2023;-83;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:05 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:06 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:07 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:10 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:11 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:13 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:15 2023;-79;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:18 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:20 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:22 2023;-82;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:23 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:24 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:25 2023;-83;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:28 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:29 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:32 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:33 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:38 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:41 2023;-80;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:44 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:45 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:47 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:54 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:58 2023;-81;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:07:59 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:02 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:04 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:06 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:08 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:10 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:14 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:15 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:19 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:22 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:23 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:25 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:32 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:37 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:38 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:41 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:43 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:44 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:45 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:46 2023;-94;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:51 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:52 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:53 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:08:57 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:01 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:03 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:05 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:10 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:16 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:17 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:18 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:22 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:26 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:28 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:29 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:31 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:32 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:34 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:36 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:37 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:40 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:42 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:45 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:47 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:51 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:54 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:56 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:09:59 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:02 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:07 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:09 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:10 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:13 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:15 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:24 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:26 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:29 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:34 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:38 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:39 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:42 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:44 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:49 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:50 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:51 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:53 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:56 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:10:59 2023;-93;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:00 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:03 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:04 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:06 2023;-94;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:10 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:13 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:15 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:19 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:24 2023;-92;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:25 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:28 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:29 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:31 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:33 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:35 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:40 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:41 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:43 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:44 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:45 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:46 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:48 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:53 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:55 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:56 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:11:59 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:00 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:05 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:07 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:09 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:10 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:11 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:13 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:15 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:17 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:18 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:20 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:21 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:22 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:25 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:29 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:31 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:37 2023;-77;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:40 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:42 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:44 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:45 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:49 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:53 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:54 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:12:56 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:00 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:02 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:03 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:06 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:08 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:09 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:15 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:16 2023;-97;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:19 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:21 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:23 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:24 2023;-93;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:25 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:29 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:30 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:32 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:33 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:34 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:37 2023;-84;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:41 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:44 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:45 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:48 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:50 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:51 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:52 2023;-78;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:53 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:55 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:56 2023;-86;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:57 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:13:59 2023;-85;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:00 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:02 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:06 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:11 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:13 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:19 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:21 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:24 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:27 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:28 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:32 2023;-74;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:35 2023;-95;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:42 2023;-90;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:43 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:44 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:45 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:47 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:48 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:49 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:50 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:55 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:56 2023;-92;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:14:58 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:00 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:04 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:06 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:08 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:09 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:10 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:12 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:13 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:17 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:20 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:24 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:25 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:29 2023;-88;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:31 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:35 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:39 2023;-91;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:51 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:53 2023;-89;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:57 2023;-87;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:15:59 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:01 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:05 2023;-75;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:09 2023;-76;16.4, 10;4.6, 0;15.46738504
Thu Mar 16 10:16:14 2023;-86;16.4, 10;4.6, 0;15.46738504
