TIMESTAMP;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Wed Jan 25 16:25:41 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:42 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:43 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:44 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:45 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:47 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:49 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:51 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:54 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:56 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:58 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:25:59 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:02 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:03 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:04 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:08 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:09 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:10 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:11 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:12 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:13 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:14 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:15 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:16 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:17 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:18 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:19 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:20 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:21 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:23 2023;-77;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:25 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:26 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:27 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:28 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:29 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:31 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:33 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:34 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:35 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:36 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:37 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:38 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:40 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:41 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:42 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:44 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:46 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:47 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:48 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:50 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:51 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:52 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:53 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:54 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:56 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:57 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:58 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:26:59 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:02 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:03 2023;-77;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:04 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:05 2023;-79;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:06 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:10 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:11 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:12 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:13 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:15 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:16 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:17 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:18 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:20 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:21 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:22 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:23 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:24 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:25 2023;-67;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:26 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:28 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:29 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:30 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:31 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:33 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:35 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:38 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:39 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:40 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:41 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:43 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:44 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:45 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:46 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:47 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:49 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:50 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:51 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:54 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:57 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:58 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:27:59 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:02 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:03 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:04 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:05 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:08 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:09 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:10 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:12 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:14 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:15 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:16 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:17 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:19 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:20 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:21 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:22 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:23 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:24 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:25 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:26 2023;-79;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:27 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:30 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:31 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:32 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:34 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:36 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:37 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:39 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:40 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:41 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:42 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:45 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:46 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:47 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:49 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:50 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:51 2023;-77;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:52 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:54 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:55 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:57 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:58 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:28:59 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:02 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:04 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:05 2023;-67;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:06 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:07 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:09 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:10 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:12 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:13 2023;-82;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:16 2023;-62;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:17 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:18 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:19 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:21 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:22 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:23 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:24 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:25 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:26 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:27 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:28 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:31 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:32 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:33 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:34 2023;-67;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:36 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:37 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:39 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:41 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:46 2023;-77;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:47 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:48 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:51 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:52 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:53 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:55 2023;-68;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:56 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:29:59 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:01 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:04 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:05 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:06 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:10 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:11 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:12 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:14 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:15 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:16 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:17 2023;-77;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:18 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:19 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:21 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:22 2023;-78;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:24 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:25 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:27 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:29 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:30 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:31 2023;-83;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:32 2023;-83;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:33 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:34 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:35 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:38 2023;-75;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:39 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:40 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:41 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:43 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:44 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:45 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:47 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:48 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:49 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:50 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:51 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:52 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:53 2023;-79;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:56 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:57 2023;-76;-10.55, 0;0, 0;10.55
Wed Jan 25 16:30:58 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:01 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:03 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:04 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:05 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:06 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:07 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:08 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:09 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:10 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:11 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:12 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:14 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:15 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:16 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:17 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:18 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:20 2023;-71;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:21 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:23 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:24 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:25 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:26 2023;-69;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:28 2023;-70;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:29 2023;-63;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:30 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:31 2023;-74;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:33 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:34 2023;-64;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:35 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:37 2023;-73;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:38 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:40 2023;-72;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:41 2023;-65;-10.55, 0;0, 0;10.55
Wed Jan 25 16:31:43 2023;-64;-10.55, 0;0, 0;10.55
