Timestamp;Date ISO;Rx Power [dBm]
1679665230.785934678;2023-03-24 13:40:30;-62
1679665231.750915122;2023-03-24 13:40:31;-62
1679665231.871090362;2023-03-24 13:40:31;-62
1679665233.254200436;2023-03-24 13:40:33;-61
1679665233.375997158;2023-03-24 13:40:33;-110
1679665238.089725544;2023-03-24 13:40:38;-62
1679665238.235956766;2023-03-24 13:40:38;-61
1679665239.250774210;2023-03-24 13:40:39;-62
1679665239.381002802;2023-03-24 13:40:39;-62
1679665239.400663284;2023-03-24 13:40:39;-61
1679665240.358722283;2023-03-24 13:40:40;-62
1679665240.561052450;2023-03-24 13:40:40;-61
1679665240.581276913;2023-03-24 13:40:40;-61
1679665241.045769153;2023-03-24 13:40:41;-63
1679665241.839760893;2023-03-24 13:40:41;-65
1679665241.869783190;2023-03-24 13:40:41;-64
1679665243.682600114;2023-03-24 13:40:43;-59
1679665247.684849964;2023-03-24 13:40:47;-62
1679665247.705129964;2023-03-24 13:40:47;-62
1679665248.607756667;2023-03-24 13:40:48;-63
1679665249.297170296;2023-03-24 13:40:49;-62
1679665249.318564185;2023-03-24 13:40:49;-63
1679665250.088705074;2023-03-24 13:40:50;-62
1679665250.109823425;2023-03-24 13:40:50;-62
1679665250.220088407;2023-03-24 13:40:50;-61
1679665250.241414555;2023-03-24 13:40:50;-60
1679665251.131405777;2023-03-24 13:40:51;-63
1679665251.277355647;2023-03-24 13:40:51;-60
1679665251.301220832;2023-03-24 13:40:51;-60
1679665251.979938628;2023-03-24 13:40:51;-63
1679665251.999495350;2023-03-24 13:40:51;-63
1679665252.130009424;2023-03-24 13:40:52;-65
1679665252.355877146;2023-03-24 13:40:52;-63
1679665252.399577443;2023-03-24 13:40:52;-62
1679665252.445968628;2023-03-24 13:40:52;-64
1679665252.534714757;2023-03-24 13:40:52;17
1679665252.979893331;2023-03-24 13:40:52;17
1679665252.999774868;2023-03-24 13:40:52;17
1679665253.377799998;2023-03-24 13:40:53;-58
1679665253.396065553;2023-03-24 13:40:53;-58
1679665253.693734979;2023-03-24 13:40:53;-64
1679665256.720459477;2023-03-24 13:40:56;-62
1679665257.140468032;2023-03-24 13:40:57;-62
1679665257.538714865;2023-03-24 13:40:57;-63
1679665257.890928847;2023-03-24 13:40:57;-63
1679665257.913431384;2023-03-24 13:40:57;-63
1679665257.957142050;2023-03-24 13:40:57;-69
1679665258.717770291;2023-03-24 13:40:58;-61
1679665258.739907865;2023-03-24 13:40:58;-60
1679665259.444330938;2023-03-24 13:40:59;-62
1679665259.463933087;2023-03-24 13:40:59;-62
1679665259.762417846;2023-03-24 13:40:59;-61
1679665259.781748735;2023-03-24 13:40:59;-61
1679665261.790107178;2023-03-24 13:41:01;-64
1679665261.811193381;2023-03-24 13:41:01;-63
1679665262.799938288;2023-03-24 13:41:02;-65
1679665262.820291640;2023-03-24 13:41:02;-64
1679665287.398508977;2023-03-24 13:41:27;-62
1679665298.969963285;2023-03-24 13:41:38;-62
1679665298.991516841;2023-03-24 13:41:38;-64
1679665300.016619859;2023-03-24 13:41:40;-62
1679665301.290313636;2023-03-24 13:41:41;-61
1679665301.309891691;2023-03-24 13:41:41;-60
1679665305.090365948;2023-03-24 13:41:45;-63
1679665305.740626540;2023-03-24 13:41:45;-62
1679665305.763872411;2023-03-24 13:41:45;-62
1679665305.981331096;2023-03-24 13:41:45;-60
1679665306.562895410;2023-03-24 13:41:46;-63
1679665306.621029410;2023-03-24 13:41:46;-60
1679665306.646779447;2023-03-24 13:41:46;-64
1679665306.690421540;2023-03-24 13:41:46;-69
1679665307.369566947;2023-03-24 13:41:47;-62
1679665307.390437206;2023-03-24 13:41:47;-63
1679665308.977881946;2023-03-24 13:41:48;-63
1679665308.998152761;2023-03-24 13:41:48;-63
1679665309.248635631;2023-03-24 13:41:49;-61
1679665310.449819408;2023-03-24 13:41:50;-68
1679665311.932917185;2023-03-24 13:41:51;-65
1679665350.150753366;2023-03-24 13:42:30;-61
1679665351.019931217;2023-03-24 13:42:31;-65
1679665351.859540569;2023-03-24 13:42:31;-64
1679665352.632064587;2023-03-24 13:42:32;-62
1679665353.500469290;2023-03-24 13:42:33;-62
1679665354.322621752;2023-03-24 13:42:34;-61
1679665355.413351548;2023-03-24 13:42:35;-60
1679665355.433232918;2023-03-24 13:42:35;-60
1679665364.407240987;2023-03-24 13:42:44;-63
1679665364.427270894;2023-03-24 13:42:44;-71
1679665364.751369876;2023-03-24 13:42:44;-61
1679665369.048829818;2023-03-24 13:42:49;-62
1679665369.070078318;2023-03-24 13:42:49;-62
1679665369.908872873;2023-03-24 13:42:49;-64
1679665369.929685039;2023-03-24 13:42:49;-65
1679665370.821291965;2023-03-24 13:42:50;-64
1679665370.841344816;2023-03-24 13:42:50;-65
1679665371.647891372;2023-03-24 13:42:51;-62
1679665372.607224612;2023-03-24 13:42:52;-62
1679665373.481659667;2023-03-24 13:42:53;-62
1679665374.911004258;2023-03-24 13:42:54;17
1679665374.930733462;2023-03-24 13:42:54;-61
1679665375.364780555;2023-03-24 13:42:55;-63
1679665381.182436977;2023-03-24 13:43:01;-62
1679665382.019888736;2023-03-24 13:43:02;-63
1679665382.992602013;2023-03-24 13:43:02;-64
1679665383.862527642;2023-03-24 13:43:03;-65
1679665385.293652197;2023-03-24 13:43:05;-64
1679665401.535759761;2023-03-24 13:43:21;-61
1679665401.556124946;2023-03-24 13:43:21;-61
1679665417.501492844;2023-03-24 13:43:37;-62
1679665418.213940825;2023-03-24 13:43:38;-69
1679665418.233221510;2023-03-24 13:43:38;-62
1679665418.968913140;2023-03-24 13:43:38;-65
1679665418.988470547;2023-03-24 13:43:38;-62
1679665419.788991584;2023-03-24 13:43:39;-61
1679665420.062985898;2023-03-24 13:43:40;-61
1679665420.086145954;2023-03-24 13:43:40;-62
1679665420.128679194;2023-03-24 13:43:40;-69
1679665420.148036287;2023-03-24 13:43:40;-69
1679665421.724522731;2023-03-24 13:43:41;-61
1679665423.264113007;2023-03-24 13:43:43;-60
1679665427.368950394;2023-03-24 13:43:47;-62
1679665427.389153820;2023-03-24 13:43:47;-61
1679665427.492748468;2023-03-24 13:43:47;-61
1679665428.160266690;2023-03-24 13:43:48;-62
1679665428.282020282;2023-03-24 13:43:48;-61
1679665428.969058560;2023-03-24 13:43:48;-62
1679665428.989501597;2023-03-24 13:43:48;-63
1679665429.101583634;2023-03-24 13:43:49;-60
1679665429.123029893;2023-03-24 13:43:49;-61
1679665429.810572152;2023-03-24 13:43:49;-63
1679665429.904615800;2023-03-24 13:43:49;-62
1679665430.599992281;2023-03-24 13:43:50;-62
1679665430.621490855;2023-03-24 13:43:50;-62
1679665430.730696855;2023-03-24 13:43:50;-61
1679665431.245157132;2023-03-24 13:43:51;-62
1679665431.290071003;2023-03-24 13:43:51;-62
1679665431.333827466;2023-03-24 13:43:51;-69
1679665432.311563224;2023-03-24 13:43:52;-82
1679665432.594589483;2023-03-24 13:43:52;-68
1679665432.616527502;2023-03-24 13:43:52;-68
1679665433.386938094;2023-03-24 13:43:53;-64
1679665433.405765409;2023-03-24 13:43:53;-65
1679665433.661573186;2023-03-24 13:43:53;-59
1679665433.681609131;2023-03-24 13:43:53;-59
1679665437.688583499;2023-03-24 13:43:57;-63
1679665439.590799331;2023-03-24 13:43:59;-62
1679665439.611650646;2023-03-24 13:43:59;-62
1679665440.030494238;2023-03-24 13:44:00;-62
1679665440.413550164;2023-03-24 13:44:00;-62
1679665440.436065201;2023-03-24 13:44:00;-62
1679665441.221195237;2023-03-24 13:44:01;-62
1679665441.239159663;2023-03-24 13:44:01;-76
1679665441.627153552;2023-03-24 13:44:01;-62
1679665442.053865793;2023-03-24 13:44:02;-62
1679665442.582624440;2023-03-24 13:44:02;-70
1679665442.672865403;2023-03-24 13:44:02;-63
1679665442.763281755;2023-03-24 13:44:02;-59
1679665442.806394533;2023-03-24 13:44:02;-58
1679665442.827664699;2023-03-24 13:44:02;-58
1679665442.852666255;2023-03-24 13:44:02;-59
1679665443.342217199;2023-03-24 13:44:03;-59
1679665446.759183382;2023-03-24 13:44:06;-62
1679665446.931675975;2023-03-24 13:44:06;-60
1679665447.591722937;2023-03-24 13:44:07;-62
1679665447.752938882;2023-03-24 13:44:07;-60
1679665448.112791604;2023-03-24 13:44:08;-62
1679665448.176482863;2023-03-24 13:44:08;-63
1679665448.200226659;2023-03-24 13:44:08;-69
1679665449.391176288;2023-03-24 13:44:09;-62
1679665449.410704899;2023-03-24 13:44:09;-62
1679665450.047964566;2023-03-24 13:44:10;-62
1679665450.308296232;2023-03-24 13:44:10;-60
1679665450.336688936;2023-03-24 13:44:10;-61
1679665451.610818416;2023-03-24 13:44:11;-63
1679665451.633031305;2023-03-24 13:44:11;-63
1679665472.073207738;2023-03-24 13:44:32;-64
1679665477.790936475;2023-03-24 13:44:37;-62
1679665485.683804637;2023-03-24 13:44:45;-64
1679665485.728478248;2023-03-24 13:44:45;-64
1679665486.699936710;2023-03-24 13:44:46;-64
1679665486.720973081;2023-03-24 13:44:46;-63
1679665486.822029451;2023-03-24 13:44:46;-63
1679665487.660171969;2023-03-24 13:44:47;-63
1679665489.182652209;2023-03-24 13:44:49;-63
1679665489.910117653;2023-03-24 13:44:49;-64
1679665490.653142745;2023-03-24 13:44:50;-63
1679665490.863315300;2023-03-24 13:44:50;-68
1679665490.883476800;2023-03-24 13:44:50;-68
1679665491.481900633;2023-03-24 13:44:51;-68
1679665491.550641541;2023-03-24 13:44:51;17
1679665491.594394596;2023-03-24 13:44:51;-58
1679665491.613722244;2023-03-24 13:44:51;17
1679665491.639357763;2023-03-24 13:44:51;-58
1679665491.683433411;2023-03-24 13:44:51;-62
1679665491.918338337;2023-03-24 13:44:51;-58
1679665495.427109501;2023-03-24 13:44:55;-64
1679665495.783366816;2023-03-24 13:44:55;-64
1679665495.809644279;2023-03-24 13:44:55;-73
1679665496.222461557;2023-03-24 13:44:56;-64
1679665496.243424945;2023-03-24 13:44:56;-63
1679665496.596590093;2023-03-24 13:44:56;-62
1679665496.923213112;2023-03-24 13:44:56;-63
1679665496.986291852;2023-03-24 13:44:56;-63
1679665497.010705093;2023-03-24 13:44:57;-70
1679665498.877411666;2023-03-24 13:44:58;-65
1679665498.897680944;2023-03-24 13:44:58;-63
1679665500.309641517;2023-03-24 13:45:00;-76
1679665500.496482332;2023-03-24 13:45:00;-63
1679665500.764747702;2023-03-24 13:45:00;-63
1679665500.779871591;2023-03-24 13:45:00;-63
1679665501.819745553;2023-03-24 13:45:01;-63
1679665505.432198810;2023-03-24 13:45:05;-63
1679665506.269942014;2023-03-24 13:45:06;-63
1679665507.047336291;2023-03-24 13:45:07;-64
1679665507.750030272;2023-03-24 13:45:07;-63
1679665507.770983346;2023-03-24 13:45:07;-64
1679665508.182434642;2023-03-24 13:45:08;-63
1679665508.251987383;2023-03-24 13:45:08;-69
1679665509.262383493;2023-03-24 13:45:09;-63
1679665509.361145938;2023-03-24 13:45:09;-63
1679665510.523551233;2023-03-24 13:45:10;17
1679665511.503554196;2023-03-24 13:45:11;-63
1679665511.523233733;2023-03-24 13:45:11;-63
1679665514.798913101;2023-03-24 13:45:14;-64
1679665514.818752731;2023-03-24 13:45:14;-63
1679665514.911096694;2023-03-24 13:45:14;-64
1679665515.701784304;2023-03-24 13:45:15;-63
1679665515.785722971;2023-03-24 13:45:15;-64
1679665532.421480350;2023-03-24 13:45:32;-63
1679665532.440085887;2023-03-24 13:45:32;-61
1679665532.517031239;2023-03-24 13:45:32;-62
1679665532.536356794;2023-03-24 13:45:32;-62
1679665539.761469827;2023-03-24 13:45:39;-63
1679665540.072402382;2023-03-24 13:45:40;-63
1679665540.094814938;2023-03-24 13:45:40;-64
1679665540.114160882;2023-03-24 13:45:40;-63
1679665540.138576493;2023-03-24 13:45:40;-70
1679665541.509139696;2023-03-24 13:45:41;-63
1679665541.630272011;2023-03-24 13:45:41;-64
1679665541.651296696;2023-03-24 13:45:41;-63
1679665542.736769770;2023-03-24 13:45:42;-64
1679665542.757679158;2023-03-24 13:45:42;-64
1679665542.860079862;2023-03-24 13:45:42;-61
1679665542.882002695;2023-03-24 13:45:42;-61
1679665543.931755769;2023-03-24 13:45:43;-65
1679665543.952990787;2023-03-24 13:45:43;-65
1679665544.125647195;2023-03-24 13:45:44;-62
1679665544.528620639;2023-03-24 13:45:44;-66
1679665544.549029657;2023-03-24 13:45:44;-67
1679665548.590118840;2023-03-24 13:45:48;-61
1679665548.611409229;2023-03-24 13:45:48;-61
1679665549.287702043;2023-03-24 13:45:49;-63
1679665550.248640135;2023-03-24 13:45:50;-62
1679665550.270124117;2023-03-24 13:45:50;-61
1679665551.061749413;2023-03-24 13:45:51;-64
1679665551.239166413;2023-03-24 13:45:51;-64
1679665551.261297116;2023-03-24 13:45:51;-63
1679665551.286197839;2023-03-24 13:45:51;-63
1679665551.305550098;2023-03-24 13:45:51;-65
1679665551.329945950;2023-03-24 13:45:51;-70
1679665552.631476504;2023-03-24 13:45:52;-64
1679665553.458927800;2023-03-24 13:45:53;-62
1679665553.478467578;2023-03-24 13:45:53;-63
1679665553.519442411;2023-03-24 13:45:53;-61
1679665554.521656244;2023-03-24 13:45:54;-60
1679665559.104004204;2023-03-24 13:45:59;-64
1679665559.791358296;2023-03-24 13:45:59;-64
1679665560.549061092;2023-03-24 13:46:00;-64
1679665560.570263648;2023-03-24 13:46:00;-64
1679665561.527786907;2023-03-24 13:46:01;-63
1679665561.550277536;2023-03-24 13:46:01;-64
1679665562.272811888;2023-03-24 13:46:02;-64
1679665562.291699258;2023-03-24 13:46:02;-71
1679665562.506253480;2023-03-24 13:46:02;-64
1679665562.550259073;2023-03-24 13:46:02;-71
1679665564.214072609;2023-03-24 13:46:04;-61
1679665564.234170220;2023-03-24 13:46:04;-61
1679665565.220273830;2023-03-24 13:46:05;-62
1679665565.239639201;2023-03-24 13:46:05;-63
1679665569.442206068;2023-03-24 13:46:09;-63
1679665570.259293624;2023-03-24 13:46:10;-64
1679665571.001155623;2023-03-24 13:46:11;-65
1679665571.714145937;2023-03-24 13:46:11;-62
1679665572.446586104;2023-03-24 13:46:12;-62
1679665572.466168493;2023-03-24 13:46:12;-75
1679665573.135361659;2023-03-24 13:46:13;-63
1679665573.215777288;2023-03-24 13:46:13;-61
1679665573.946965529;2023-03-24 13:46:13;-60
1679665574.030133714;2023-03-24 13:46:14;-59
1679665574.072644621;2023-03-24 13:46:14;-59
1679665574.116759362;2023-03-24 13:46:14;-63
1679665574.139126306;2023-03-24 13:46:14;-63
1679665574.450362769;2023-03-24 13:46:14;-57
1679665577.898583563;2023-03-24 13:46:17;-63
1679665578.670567378;2023-03-24 13:46:18;-63
1679665579.320903674;2023-03-24 13:46:19;-64
1679665580.104151692;2023-03-24 13:46:20;-63
1679665580.916521099;2023-03-24 13:46:20;-65
1679665580.937956969;2023-03-24 13:46:20;-65
1679665581.681555432;2023-03-24 13:46:21;-63
1679665581.782383098;2023-03-24 13:46:21;-78
1679665582.449215727;2023-03-24 13:46:22;-63
1679665582.469695987;2023-03-24 13:46:22;-64
1679665582.587934487;2023-03-24 13:46:22;-62
1679665583.509230727;2023-03-24 13:46:23;-60
1679665583.639585856;2023-03-24 13:46:23;17
1679665583.659280690;2023-03-24 13:46:23;17
1679665606.911919139;2023-03-24 13:46:46;-62
1679665607.943338712;2023-03-24 13:46:47;-62
1679665607.961993231;2023-03-24 13:46:47;-61
1679665608.593373490;2023-03-24 13:46:48;-62
1679665608.614506508;2023-03-24 13:46:48;-62
1679665608.750845601;2023-03-24 13:46:48;-61
1679665608.769105026;2023-03-24 13:46:48;-61
1679665609.389052100;2023-03-24 13:46:49;-63
1679665609.549520174;2023-03-24 13:46:49;-61
1679665610.189960359;2023-03-24 13:46:50;-63
1679665610.211980248;2023-03-24 13:46:50;-63
1679665611.034529025;2023-03-24 13:46:51;-63
1679665611.333025173;2023-03-24 13:46:51;-63
1679665611.420478229;2023-03-24 13:46:51;-70
1679665612.152618487;2023-03-24 13:46:52;-66
1679665612.167458969;2023-03-24 13:46:52;-68
1679665613.299516950;2023-03-24 13:46:53;-58
1679665613.322018820;2023-03-24 13:46:53;-58
1679665616.796115966;2023-03-24 13:46:56;-63
1679665616.818896096;2023-03-24 13:46:56;-63
1679665616.930855170;2023-03-24 13:46:56;-61
1679665616.965566633;2023-03-24 13:46:56;-61
1679665616.984276929;2023-03-24 13:46:56;-61
1679665617.008026133;2023-03-24 13:46:57;-63
1679665617.051813392;2023-03-24 13:46:57;-69
1679665617.071094410;2023-03-24 13:46:57;-63
1679665617.735174317;2023-03-24 13:46:57;-64
1679665618.382088262;2023-03-24 13:46:58;-63
1679665618.401944336;2023-03-24 13:46:58;-62
1679665619.234691354;2023-03-24 13:46:59;-63
1679665619.380852631;2023-03-24 13:46:59;-61
1679665619.400134816;2023-03-24 13:46:59;-61
1679665620.072098205;2023-03-24 13:47:00;-62
1679665621.012358241;2023-03-24 13:47:01;-62
1679665621.687958241;2023-03-24 13:47:01;-63
1679665621.833805093;2023-03-24 13:47:01;-65
1679665621.942086000;2023-03-24 13:47:01;-68
1679665621.962342074;2023-03-24 13:47:01;-67
1679665622.094775019;2023-03-24 13:47:02;-62
1679665622.780658148;2023-03-24 13:47:02;-64
1679665622.866906537;2023-03-24 13:47:02;-60
1679665622.910685166;2023-03-24 13:47:02;-57
1679665622.998117537;2023-03-24 13:47:02;-59
1679665623.020620814;2023-03-24 13:47:03;-59
1679665626.947134979;2023-03-24 13:47:06;-65
1679665627.048343775;2023-03-24 13:47:07;-63
1679665627.068801330;2023-03-24 13:47:07;-62
1679665627.749607034;2023-03-24 13:47:07;-63
1679665627.896850885;2023-03-24 13:47:07;-63
1679665627.922407737;2023-03-24 13:47:07;-62
1679665628.680178755;2023-03-24 13:47:08;-62
1679665628.702457996;2023-03-24 13:47:08;-62
1679665628.963230737;2023-03-24 13:47:08;-61
1679665629.164423570;2023-03-24 13:47:09;-62
1679665629.208205033;2023-03-24 13:47:09;-63
1679665629.227513459;2023-03-24 13:47:09;-64
1679665629.251944811;2023-03-24 13:47:09;-69
1679665629.271238588;2023-03-24 13:47:09;-70
1679665629.859615292;2023-03-24 13:47:09;-64
1679665630.922343458;2023-03-24 13:47:10;-62
1679665632.653478975;2023-03-24 13:47:12;-58
1679665632.873993308;2023-03-24 13:47:12;-64
1679665632.892317142;2023-03-24 13:47:12;-64
1679665636.660084602;2023-03-24 13:47:16;-62
1679665636.680374917;2023-03-24 13:47:16;-61
1679665637.531627269;2023-03-24 13:47:17;-63
1679665637.951574157;2023-03-24 13:47:17;-63
1679665638.349797324;2023-03-24 13:47:18;-62
1679665639.178083657;2023-03-24 13:47:19;-62
1679665639.631609860;2023-03-24 13:47:19;-63
1679665639.992284100;2023-03-24 13:47:19;-63
1679665640.011634841;2023-03-24 13:47:20;-64
1679665640.390876415;2023-03-24 13:47:20;-62
1679665640.457059859;2023-03-24 13:47:20;-69
1679665641.622295988;2023-03-24 13:47:21;17
1679665642.394777506;2023-03-24 13:47:22;-58
1679665645.992912615;2023-03-24 13:47:25;-63
1679665646.035065652;2023-03-24 13:47:26;-63
1679665646.124683856;2023-03-24 13:47:26;-70
1679665646.771091337;2023-03-24 13:47:26;-63
1679665647.101073096;2023-03-24 13:47:27;-61
1679665648.601276966;2023-03-24 13:47:28;-62
1679665648.819153892;2023-03-24 13:47:28;-61
1679665648.876508262;2023-03-24 13:47:28;-61
1679665648.898301503;2023-03-24 13:47:28;-61
1679665648.922044984;2023-03-24 13:47:28;-64
1679665648.937376114;2023-03-24 13:47:28;-63
1679665648.960885077;2023-03-24 13:47:28;-70
1679665650.186108706;2023-03-24 13:47:30;-62
1679665650.209295928;2023-03-24 13:47:30;-62
1679665650.688988483;2023-03-24 13:47:30;-62
1679665651.064837261;2023-03-24 13:47:31;-68
1679665651.743611927;2023-03-24 13:47:31;17
1679665652.158611834;2023-03-24 13:47:32;-60
1679665652.474933963;2023-03-24 13:47:32;-64
1679665652.497397649;2023-03-24 13:47:32;-64
1679665655.601173832;2023-03-24 13:47:35;-63
1679665656.658741276;2023-03-24 13:47:36;-63
1679665658.250359701;2023-03-24 13:47:38;-63
1679665658.270102478;2023-03-24 13:47:38;-62
1679665658.509231460;2023-03-24 13:47:38;-61
1679665659.200073793;2023-03-24 13:47:39;-64
1679665659.522441756;2023-03-24 13:47:39;-64
1679665660.090970718;2023-03-24 13:47:40;-64
1679665660.134705422;2023-03-24 13:47:40;-70
1679665661.412430828;2023-03-24 13:47:41;-63
1679665661.432173791;2023-03-24 13:47:41;-63
1679665665.549133752;2023-03-24 13:47:45;-63
1679665665.571251567;2023-03-24 13:47:45;-63
1679665665.639732881;2023-03-24 13:47:45;-61
1679665665.727277641;2023-03-24 13:47:45;-70
1679665665.746599752;2023-03-24 13:47:45;-70
1679665666.312707622;2023-03-24 13:47:46;-63
1679665666.331559122;2023-03-24 13:47:46;-61
1679665666.481287011;2023-03-24 13:47:46;-61
1679665666.500701066;2023-03-24 13:47:46;-77
1679665667.310929103;2023-03-24 13:47:47;-62
1679665667.330400380;2023-03-24 13:47:47;-63
1679665668.077009936;2023-03-24 13:47:48;-63
1679665668.852481380;2023-03-24 13:47:48;-65
1679665668.943171768;2023-03-24 13:47:48;-63
1679665669.665045805;2023-03-24 13:47:49;-62
1679665669.759149842;2023-03-24 13:47:49;-63
1679665670.863793452;2023-03-24 13:47:50;17
1679665671.684795841;2023-03-24 13:47:51;-64
1679665671.728568100;2023-03-24 13:47:51;-58
1679665674.820331709;2023-03-24 13:47:54;-63
1679665675.350822246;2023-03-24 13:47:55;-63
1679665675.371365431;2023-03-24 13:47:55;-63
1679665675.896548079;2023-03-24 13:47:55;-65
1679665675.920375875;2023-03-24 13:47:55;-62
1679665676.296616727;2023-03-24 13:47:56;-63
1679665676.709542949;2023-03-24 13:47:56;-63
1679665676.982406208;2023-03-24 13:47:56;-71
1679665678.012389448;2023-03-24 13:47:58;-65
1679665678.356495374;2023-03-24 13:47:58;-62
1679665679.641842892;2023-03-24 13:47:59;-63
1679665679.662655966;2023-03-24 13:47:59;-63
1679665679.896570447;2023-03-24 13:47:59;-62
1679665680.600174761;2023-03-24 13:48:00;17
1679665680.619878539;2023-03-24 13:48:00;-112
1679665680.965944632;2023-03-24 13:48:00;-64
1679665681.236767706;2023-03-24 13:48:01;-58
1679665681.255540168;2023-03-24 13:48:01;-58
1679665684.661324129;2023-03-24 13:48:04;-64
1679665684.860091074;2023-03-24 13:48:04;-63
1679665685.474167277;2023-03-24 13:48:05;-64
1679665685.661607370;2023-03-24 13:48:05;-61
1679665685.684071240;2023-03-24 13:48:05;-61
1679665686.706454517;2023-03-24 13:48:06;-61
1679665687.517944276;2023-03-24 13:48:07;-62
1679665687.732063924;2023-03-24 13:48:07;-63
1679665688.169954683;2023-03-24 13:48:08;-63
1679665688.213704127;2023-03-24 13:48:08;-62
1679665688.258693942;2023-03-24 13:48:08;-69
1679665689.280246553;2023-03-24 13:48:09;-63
1679665689.301654182;2023-03-24 13:48:09;-63
1679665689.402726590;2023-03-24 13:48:09;-61
1679665690.752716348;2023-03-24 13:48:10;-58
1679665690.772046718;2023-03-24 13:48:10;-57
1679665695.229379623;2023-03-24 13:48:15;-63
1679665695.257783827;2023-03-24 13:48:15;-63
1679665696.137809234;2023-03-24 13:48:16;-63
1679665696.957741900;2023-03-24 13:48:16;-62
1679665696.994639604;2023-03-24 13:48:16;-63
1679665697.016565641;2023-03-24 13:48:17;-61
1679665697.701861473;2023-03-24 13:48:17;-64
1679665697.722794177;2023-03-24 13:48:17;-63
1679665697.761344196;2023-03-24 13:48:17;-63
1679665698.528339306;2023-03-24 13:48:18;-62
1679665698.550302195;2023-03-24 13:48:18;-63
1679665699.269136287;2023-03-24 13:48:19;-68
1679665699.326465917;2023-03-24 13:48:19;-65
