Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
10/05/23 02:37;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:37;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:37;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:37;-81;10.55, 7.5;0, 0;12.944
10/05/23 02:37;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:37;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-84;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-79;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-78;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-81;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:38;-80;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-80;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-80;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-78;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-79;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-76;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-114;10.55, 7.5;0, 0;12.944
10/05/23 02:39;-77;10.55, 7.5;0, 0;12.944
