Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
10/05/23 02:05;-74;0, -15;0, 0;15
10/05/23 02:05;-77;0, -15;0, 0;15
10/05/23 02:05;-73;0, -15;0, 0;15
10/05/23 02:05;-74;0, -15;0, 0;15
10/05/23 02:05;-74;0, -15;0, 0;15
10/05/23 02:05;-74;0, -15;0, 0;15
10/05/23 02:06;-77;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-71;0, -15;0, 0;15
10/05/23 02:06;-69;0, -15;0, 0;15
10/05/23 02:06;-71;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-75;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-77;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-77;0, -15;0, 0;15
10/05/23 02:06;-78;0, -15;0, 0;15
10/05/23 02:06;-76;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-78;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-75;0, -15;0, 0;15
10/05/23 02:06;-78;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-78;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-73;0, -15;0, 0;15
10/05/23 02:06;-77;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:06;-78;0, -15;0, 0;15
10/05/23 02:06;-74;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:07;-72;0, -15;0, 0;15
10/05/23 02:07;-75;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-77;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-77;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-75;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-75;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-74;0, -15;0, 0;15
10/05/23 02:07;-77;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-73;0, -15;0, 0;15
10/05/23 02:07;-78;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-78;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-78;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-77;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-77;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-73;0, -15;0, 0;15
10/05/23 02:08;-76;0, -15;0, 0;15
10/05/23 02:08;-77;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-83;0, -15;0, 0;15
10/05/23 02:08;-78;0, -15;0, 0;15
10/05/23 02:08;-77;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-74;0, -15;0, 0;15
10/05/23 02:08;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-83;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-77;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-72;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-73;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:09;-74;0, -15;0, 0;15
10/05/23 02:09;-75;0, -15;0, 0;15
10/05/23 02:09;-78;0, -15;0, 0;15
10/05/23 02:10;-74;0, -15;0, 0;15
10/05/23 02:10;-74;0, -15;0, 0;15
10/05/23 02:10;-78;0, -15;0, 0;15
10/05/23 02:10;-73;0, -15;0, 0;15
10/05/23 02:10;-74;0, -15;0, 0;15
10/05/23 02:10;-78;0, -15;0, 0;15
10/05/23 02:10;-74;0, -15;0, 0;15
10/05/23 02:10;-75;0, -15;0, 0;15
10/05/23 02:10;-75;0, -15;0, 0;15
10/05/23 02:10;-73;0, -15;0, 0;15
10/05/23 02:10;-78;0, -15;0, 0;15
10/05/23 02:10;-73;0, -15;0, 0;15
10/05/23 02:10;-75;0, -15;0, 0;15
10/05/23 02:10;-73;0, -15;0, 0;15
