Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
2023-05-10 01:34:12;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:12;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:15;-75;-5.55, 15;0, 0;15.994
2023-05-10 01:34:18;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:21;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:21;-78;-5.55, 15;0, 0;15.994
2023-05-10 01:34:24;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:24;-81;-5.55, 15;0, 0;15.994
2023-05-10 01:34:27;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:28;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:28;-81;-5.55, 15;0, 0;15.994
2023-05-10 01:34:31;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:31;-81;-5.55, 15;0, 0;15.994
2023-05-10 01:34:34;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:34;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:37;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:37;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:37;-83;-5.55, 15;0, 0;15.994
2023-05-10 01:34:40;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:40;-78;-5.55, 15;0, 0;15.994
2023-05-10 01:34:43;-76;-5.55, 15;0, 0;15.994
2023-05-10 01:34:43;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:47;-78;-5.55, 15;0, 0;15.994
2023-05-10 01:34:50;-75;-5.55, 15;0, 0;15.994
2023-05-10 01:34:50;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:53;-77;-5.55, 15;0, 0;15.994
2023-05-10 01:34:53;-78;-5.55, 15;0, 0;15.994
2023-05-10 01:34:53;-82;-5.55, 15;0, 0;15.994
2023-05-10 01:34:56;-77;-5.55, 15;0, 0;15.994
