Date ISO;Rx Power [dBm]
2023-06-27 10:17:34;-83
2023-06-27 10:17:35;-59
2023-06-27 10:17:37;-56
2023-06-27 10:17:37;-56
2023-06-27 10:17:40;-56
2023-06-27 10:17:40;-56
2023-06-27 10:17:43;-55
2023-06-27 10:17:43;-59
2023-06-27 10:17:45;-77
2023-06-27 10:17:45;-58
2023-06-27 10:17:45;-60
2023-06-27 10:17:48;-55
2023-06-27 10:17:48;-56
2023-06-27 10:17:48;-59
2023-06-27 10:17:50;-55
2023-06-27 10:17:51;-57
2023-06-27 10:17:51;-59
2023-06-27 10:17:53;-55
2023-06-27 10:17:53;-60
2023-06-27 10:17:56;-55
2023-06-27 10:17:56;-72
2023-06-27 10:18:01;-53
2023-06-27 10:18:01;-62
2023-06-27 10:18:02;-60
2023-06-27 10:18:02;-62
2023-06-27 10:18:07;-56
2023-06-27 10:18:07;-55
2023-06-27 10:18:07;-57
2023-06-27 10:18:07;-54
2023-06-27 10:18:07;-59
2023-06-27 10:18:07;-59
2023-06-27 10:18:07;-61
2023-06-27 10:18:12;-59
2023-06-27 10:18:12;-61
2023-06-27 10:18:13;-56
2023-06-27 10:18:13;-57
2023-06-27 10:18:13;-58
2023-06-27 10:18:13;-58
2023-06-27 10:18:17;-56
2023-06-27 10:18:17;-59
2023-06-27 10:18:23;-55
2023-06-27 10:18:23;-55
2023-06-27 10:18:23;-59
2023-06-27 10:18:25;-55
2023-06-27 10:18:26;-59
2023-06-27 10:18:28;-55
2023-06-27 10:18:28;-58
2023-06-27 10:18:28;-62
2023-06-27 10:18:33;-55
2023-06-27 10:18:33;-55
2023-06-27 10:18:36;-55
2023-06-27 10:18:36;-59
2023-06-27 10:18:39;-55
2023-06-27 10:18:39;-57
2023-06-27 10:18:39;-59
2023-06-27 10:18:42;-59
2023-06-27 10:18:47;-55
2023-06-27 10:18:49;-55
2023-06-27 10:18:50;-59
2023-06-27 10:18:52;-55
2023-06-27 10:18:52;-56
2023-06-27 10:18:55;-59
2023-06-27 10:18:58;-55
2023-06-27 10:18:58;-56
2023-06-27 10:18:58;-59
2023-06-27 10:19:00;-56
2023-06-27 10:19:00;-56
2023-06-27 10:19:00;-72
2023-06-27 10:19:03;-62
2023-06-27 10:19:04;-63
2023-06-27 10:19:04;-63
2023-06-27 10:19:04;-62
2023-06-27 10:19:04;-60
2023-06-27 10:19:08;-55
2023-06-27 10:19:08;-59
2023-06-27 10:19:11;-55
2023-06-27 10:19:14;-56
2023-06-27 10:19:16;-55
2023-06-27 10:19:16;-56
2023-06-27 10:19:19;-56
2023-06-27 10:19:19;-59
2023-06-27 10:19:22;-56
2023-06-27 10:19:22;-59
2023-06-27 10:19:25;-59
2023-06-27 10:19:27;-55
2023-06-27 10:19:30;-55
2023-06-27 10:19:30;-59
2023-06-27 10:19:38;-55
2023-06-27 10:19:38;-59
2023-06-27 10:19:41;-56
2023-06-27 10:19:41;-59
2023-06-27 10:19:43;-78
2023-06-27 10:19:43;-55
2023-06-27 10:19:43;-59
2023-06-27 10:19:46;-56
2023-06-27 10:19:48;-55
2023-06-27 10:19:49;-57
2023-06-27 10:19:49;-59
2023-06-27 10:19:51;-56
2023-06-27 10:19:51;-59
2023-06-27 10:19:54;-70
2023-06-27 10:19:54;-59
2023-06-27 10:19:57;-56
2023-06-27 10:19:57;-59
2023-06-27 10:19:59;-55
2023-06-27 10:19:59;-59
2023-06-27 10:20:02;-55
2023-06-27 10:20:02;-59
2023-06-27 10:20:05;-55
2023-06-27 10:20:05;-55
2023-06-27 10:20:07;-55
2023-06-27 10:20:07;-55
2023-06-27 10:20:07;-59
2023-06-27 10:20:10;-55
2023-06-27 10:20:10;-56
2023-06-27 10:20:10;-59
2023-06-27 10:20:13;-55
2023-06-27 10:20:13;-56
2023-06-27 10:20:21;-55
2023-06-27 10:20:21;-59
2023-06-27 10:20:23;-55
2023-06-27 10:20:23;-56
2023-06-27 10:20:24;-59
2023-06-27 10:20:26;-55
2023-06-27 10:20:26;-55
2023-06-27 10:20:29;-56
2023-06-27 10:20:29;-59
2023-06-27 10:20:32;-59
2023-06-27 10:20:34;-55
2023-06-27 10:20:34;-59
2023-06-27 10:20:37;-55
2023-06-27 10:20:37;-56
2023-06-27 10:20:37;-59
2023-06-27 10:20:39;-55
2023-06-27 10:20:40;-56
2023-06-27 10:20:40;-59
2023-06-27 10:20:42;-59
2023-06-27 10:20:45;-54
2023-06-27 10:20:45;-56
2023-06-27 10:20:45;-59
2023-06-27 10:20:48;-55
2023-06-27 10:20:48;-56
2023-06-27 10:20:48;-59
2023-06-27 10:20:53;-59
