Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
2023-05-10 00:23:31;-77;5.55, 15;0, 0;15.994
2023-05-10 00:23:31;-77;5.55, 15;0, 0;15.994
2023-05-10 00:23:37;-77;5.55, 15;0, 0;15.994
2023-05-10 00:23:38;-78;5.55, 15;0, 0;15.994
2023-05-10 00:23:44;-76;5.55, 15;0, 0;15.994
2023-05-10 00:23:44;-76;5.55, 15;0, 0;15.994
2023-05-10 00:23:44;-82;5.55, 15;0, 0;15.994
2023-05-10 00:23:50;-76;5.55, 15;0, 0;15.994
2023-05-10 00:23:50;-76;5.55, 15;0, 0;15.994
2023-05-10 00:23:53;-77;5.55, 15;0, 0;15.994
2023-05-10 00:23:57;-76;5.55, 15;0, 0;15.994
2023-05-10 00:24:00;-78;5.55, 15;0, 0;15.994
2023-05-10 00:24:00;-82;5.55, 15;0, 0;15.994
2023-05-10 00:24:03;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:03;-78;5.55, 15;0, 0;15.994
2023-05-10 00:24:03;-83;5.55, 15;0, 0;15.994
2023-05-10 00:24:12;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:13;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:16;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:19;-75;5.55, 15;0, 0;15.994
2023-05-10 00:24:22;-76;5.55, 15;0, 0;15.994
2023-05-10 00:24:22;-76;5.55, 15;0, 0;15.994
2023-05-10 00:24:25;-78;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-81;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-75;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-78;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-41;5.55, 15;0, 0;15.994
2023-05-10 00:24:32;-81;5.55, 15;0, 0;15.994
2023-05-10 00:24:47;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:54;-77;5.55, 15;0, 0;15.994
2023-05-10 00:24:57;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:03;-78;5.55, 15;0, 0;15.994
2023-05-10 00:25:03;-78;5.55, 15;0, 0;15.994
2023-05-10 00:25:07;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:07;-78;5.55, 15;0, 0;15.994
2023-05-10 00:25:10;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:19;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:19;-78;5.55, 15;0, 0;15.994
2023-05-10 00:25:22;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:23;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:26;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:29;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:29;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:32;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:32;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:32;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:38;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:38;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:45;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:45;-83;5.55, 15;0, 0;15.994
2023-05-10 00:25:48;-78;5.55, 15;0, 0;15.994
2023-05-10 00:25:51;-77;5.55, 15;0, 0;15.994
2023-05-10 00:25:54;-76;5.55, 15;0, 0;15.994
2023-05-10 00:25:57;-76;5.55, 15;0, 0;15.994
2023-05-10 00:26:01;-78;5.55, 15;0, 0;15.994
2023-05-10 00:26:01;-74;5.55, 15;0, 0;15.994
2023-05-10 00:26:01;-74;5.55, 15;0, 0;15.994
2023-05-10 00:26:02;-69;5.55, 15;0, 0;15.994
2023-05-10 00:26:07;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:07;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:07;-83;5.55, 15;0, 0;15.994
2023-05-10 00:26:10;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:10;-78;5.55, 15;0, 0;15.994
2023-05-10 00:26:13;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:17;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:20;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:23;-78;5.55, 15;0, 0;15.994
2023-05-10 00:26:29;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:30;-76;5.55, 15;0, 0;15.994
2023-05-10 00:26:30;-76;5.55, 15;0, 0;15.994
2023-05-10 00:26:30;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:30;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:30;-74;5.55, 15;0, 0;15.994
2023-05-10 00:26:39;-77;5.55, 15;0, 0;15.994
2023-05-10 00:26:40;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:40;-71;5.55, 15;0, 0;15.994
2023-05-10 00:26:56;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:56;-75;5.55, 15;0, 0;15.994
2023-05-10 00:26:56;-71;5.55, 15;0, 0;15.994
2023-05-10 00:27:04;-77;5.55, 15;0, 0;15.994
2023-05-10 00:27:04;-77;5.55, 15;0, 0;15.994
2023-05-10 00:27:08;-74;5.55, 15;0, 0;15.994
2023-05-10 00:27:08;-73;5.55, 15;0, 0;15.994
2023-05-10 00:27:08;-74;5.55, 15;0, 0;15.994
2023-05-10 00:27:08;-71;5.55, 15;0, 0;15.994
2023-05-10 00:27:14;-77;5.55, 15;0, 0;15.994
2023-05-10 00:27:14;-77;5.55, 15;0, 0;15.994
2023-05-10 00:27:17;-75;5.55, 15;0, 0;15.994
2023-05-10 00:27:20;-76;5.55, 15;0, 0;15.994
2023-05-10 00:27:20;-78;5.55, 15;0, 0;15.994
2023-05-10 00:27:23;-76;5.55, 15;0, 0;15.994
2023-05-10 00:27:27;-81;5.55, 15;0, 0;15.994
2023-05-10 00:27:27;-81;5.55, 15;0, 0;15.994
2023-05-10 00:27:27;-75;5.55, 15;0, 0;15.994
2023-05-10 00:27:27;-76;5.55, 15;0, 0;15.994
2023-05-10 00:27:28;-70;5.55, 15;0, 0;15.994
2023-05-10 00:27:33;-76;5.55, 15;0, 0;15.994
2023-05-10 00:27:33;-78;5.55, 15;0, 0;15.994
2023-05-10 00:27:36;-77;5.55, 15;0, 0;15.994
2023-05-10 00:27:36;-76;5.55, 15;0, 0;15.994
