Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
10/05/23 01:27;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:27;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:27;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:27;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:28;-75;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:29;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:30;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:31;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:32;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:33;-77;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-78;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-115;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-74;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:34;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-77;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:35;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-77;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:36;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-80;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:37;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-87;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:38;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-82;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:39;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-86;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:40;-115;-10.55, -7.5;0, 0;12.944
10/05/23 01:41;-84;-10.55, -7.5;0, 0;12.944
10/05/23 01:41;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:41;-85;-10.55, -7.5;0, 0;12.944
10/05/23 01:41;-79;-10.55, -7.5;0, 0;12.944
10/05/23 01:42;-83;-10.55, -7.5;0, 0;12.944
10/05/23 01:42;-81;-10.55, -7.5;0, 0;12.944
10/05/23 01:42;-83;-10.55, -7.5;0, 0;12.944
