TIMESTAMP;DATA_ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678961109.053545663;2023-03-16 10:05:09;-73;16.4, 10;4.6, 0;15.46738504
1678961110.291875681;2023-03-16 10:05:10;-72;16.4, 10;4.6, 0;15.46738504
1678961110.313203181;2023-03-16 10:05:10;-73;16.4, 10;4.6, 0;15.46738504
1678961111.401520625;2023-03-16 10:05:11;-73;16.4, 10;4.6, 0;15.46738504
1678961111.420860810;2023-03-16 10:05:11;-74;16.4, 10;4.6, 0;15.46738504
1678961111.544663847;2023-03-16 10:05:11;-73;16.4, 10;4.6, 0;15.46738504
1678961116.111949011;2023-03-16 10:05:16;-69;16.4, 10;4.6, 0;15.46738504
1678961116.823402825;2023-03-16 10:05:16;-72;16.4, 10;4.6, 0;15.46738504
1678961116.961992047;2023-03-16 10:05:16;-73;16.4, 10;4.6, 0;15.46738504
1678961117.671926269;2023-03-16 10:05:17;-71;16.4, 10;4.6, 0;15.46738504
1678961117.693074084;2023-03-16 10:05:17;-71;16.4, 10;4.6, 0;15.46738504
1678961117.810861139;2023-03-16 10:05:17;-70;16.4, 10;4.6, 0;15.46738504
1678961118.362733824;2023-03-16 10:05:18;-73;16.4, 10;4.6, 0;15.46738504
1678961119.441606990;2023-03-16 10:05:19;-73;16.4, 10;4.6, 0;15.46738504
1678961120.307537879;2023-03-16 10:05:20;-75;16.4, 10;4.6, 0;15.46738504
1678961121.063109600;2023-03-16 10:05:21;-77;16.4, 10;4.6, 0;15.46738504
1678961121.084143786;2023-03-16 10:05:21;-76;16.4, 10;4.6, 0;15.46738504
1678961122.354533581;2023-03-16 10:05:22;-76;16.4, 10;4.6, 0;15.46738504
1678961151.907271286;2023-03-16 10:05:51;-74;16.4, 10;4.6, 0;15.46738504
1678961153.210660896;2023-03-16 10:05:53;-73;16.4, 10;4.6, 0;15.46738504
1678961153.231973877;2023-03-16 10:05:53;-73;16.4, 10;4.6, 0;15.46738504
1678961153.453005803;2023-03-16 10:05:53;-71;16.4, 10;4.6, 0;15.46738504
1678961153.471996988;2023-03-16 10:05:53;-72;16.4, 10;4.6, 0;15.46738504
1678961154.024515358;2023-03-16 10:05:54;-74;16.4, 10;4.6, 0;15.46738504
1678961154.322138729;2023-03-16 10:05:54;-71;16.4, 10;4.6, 0;15.46738504
1678961154.341842655;2023-03-16 10:05:54;-71;16.4, 10;4.6, 0;15.46738504
1678961155.108887043;2023-03-16 10:05:55;-72;16.4, 10;4.6, 0;15.46738504
1678961155.342147358;2023-03-16 10:05:55;-71;16.4, 10;4.6, 0;15.46738504
1678961155.988311857;2023-03-16 10:05:55;-74;16.4, 10;4.6, 0;15.46738504
1678961156.213168431;2023-03-16 10:05:56;-74;16.4, 10;4.6, 0;15.46738504
1678961156.233480005;2023-03-16 10:05:56;-73;16.4, 10;4.6, 0;15.46738504
1678961161.377823595;2023-03-16 10:06:01;-72;16.4, 10;4.6, 0;15.46738504
1678961167.874039147;2023-03-16 10:06:07;-70;16.4, 10;4.6, 0;15.46738504
1678961167.894244350;2023-03-16 10:06:07;-72;16.4, 10;4.6, 0;15.46738504
1678961172.156896959;2023-03-16 10:06:12;-73;16.4, 10;4.6, 0;15.46738504
1678961172.177401292;2023-03-16 10:06:12;-73;16.4, 10;4.6, 0;15.46738504
1678961173.011926458;2023-03-16 10:06:13;-74;16.4, 10;4.6, 0;15.46738504
1678961173.032405606;2023-03-16 10:06:13;-73;16.4, 10;4.6, 0;15.46738504
1678961173.297175680;2023-03-16 10:06:13;-73;16.4, 10;4.6, 0;15.46738504
1678961173.317143847;2023-03-16 10:06:13;-72;16.4, 10;4.6, 0;15.46738504
1678961174.240934198;2023-03-16 10:06:14;-76;16.4, 10;4.6, 0;15.46738504
1678961175.107574439;2023-03-16 10:06:15;-79;16.4, 10;4.6, 0;15.46738504
1678961175.129738327;2023-03-16 10:06:15;-76;16.4, 10;4.6, 0;15.46738504
1678961182.211949786;2023-03-16 10:06:22;-72;16.4, 10;4.6, 0;15.46738504
1678961182.233222656;2023-03-16 10:06:22;-73;16.4, 10;4.6, 0;15.46738504
1678961183.076977026;2023-03-16 10:06:23;-73;16.4, 10;4.6, 0;15.46738504
1678961183.096759971;2023-03-16 10:06:23;-73;16.4, 10;4.6, 0;15.46738504
1678961183.156228045;2023-03-16 10:06:23;-74;16.4, 10;4.6, 0;15.46738504
1678961206.751670457;2023-03-16 10:06:46;-74;16.4, 10;4.6, 0;15.46738504
1678961210.421328529;2023-03-16 10:06:50;-73;16.4, 10;4.6, 0;15.46738504
1678961212.699977657;2023-03-16 10:06:52;-73;16.4, 10;4.6, 0;15.46738504
1678961212.973906175;2023-03-16 10:06:52;-73;16.4, 10;4.6, 0;15.46738504
1678961212.993719897;2023-03-16 10:06:52;-73;16.4, 10;4.6, 0;15.46738504
1678961214.439787137;2023-03-16 10:06:54;-72;16.4, 10;4.6, 0;15.46738504
1678961221.160074041;2023-03-16 10:07:01;-75;16.4, 10;4.6, 0;15.46738504
1678961221.441022374;2023-03-16 10:07:01;-72;16.4, 10;4.6, 0;15.46738504
1678961221.578328985;2023-03-16 10:07:01;-73;16.4, 10;4.6, 0;15.46738504
1678961222.821057725;2023-03-16 10:07:02;-73;16.4, 10;4.6, 0;15.46738504
1678961222.840103929;2023-03-16 10:07:02;-72;16.4, 10;4.6, 0;15.46738504
1678961223.691517095;2023-03-16 10:07:03;-72;16.4, 10;4.6, 0;15.46738504
1678961223.710828835;2023-03-16 10:07:03;-72;16.4, 10;4.6, 0;15.46738504
1678961223.991086298;2023-03-16 10:07:03;-73;16.4, 10;4.6, 0;15.46738504
1678961232.688872552;2023-03-16 10:07:12;-77;16.4, 10;4.6, 0;15.46738504
1678961232.710020238;2023-03-16 10:07:12;-73;16.4, 10;4.6, 0;15.46738504
1678961232.783993589;2023-03-16 10:07:12;-73;16.4, 10;4.6, 0;15.46738504
1678961232.803529904;2023-03-16 10:07:12;-73;16.4, 10;4.6, 0;15.46738504
1678961234.179921237;2023-03-16 10:07:14;-76;16.4, 10;4.6, 0;15.46738504
1678961239.856488326;2023-03-16 10:07:19;-72;16.4, 10;4.6, 0;15.46738504
1678961239.877678048;2023-03-16 10:07:19;-71;16.4, 10;4.6, 0;15.46738504
1678961241.456492695;2023-03-16 10:07:21;-73;16.4, 10;4.6, 0;15.46738504
1678961241.477407103;2023-03-16 10:07:21;-73;16.4, 10;4.6, 0;15.46738504
1678961242.173577324;2023-03-16 10:07:22;-73;16.4, 10;4.6, 0;15.46738504
1678961242.263498880;2023-03-16 10:07:22;-70;16.4, 10;4.6, 0;15.46738504
1678961242.284935917;2023-03-16 10:07:22;-71;16.4, 10;4.6, 0;15.46738504
1678961243.017463268;2023-03-16 10:07:23;-72;16.4, 10;4.6, 0;15.46738504
1678961243.132744805;2023-03-16 10:07:23;-71;16.4, 10;4.6, 0;15.46738504
1678961243.152662157;2023-03-16 10:07:23;-71;16.4, 10;4.6, 0;15.46738504
1678961248.879654987;2023-03-16 10:07:28;-72;16.4, 10;4.6, 0;15.46738504
1678961248.900292654;2023-03-16 10:07:28;-72;16.4, 10;4.6, 0;15.46738504
1678961269.033733679;2023-03-16 10:07:49;-76;16.4, 10;4.6, 0;15.46738504
1678961269.055162975;2023-03-16 10:07:49;-76;16.4, 10;4.6, 0;15.46738504
1678961269.119271994;2023-03-16 10:07:49;-77;16.4, 10;4.6, 0;15.46738504
1678961270.457467697;2023-03-16 10:07:50;-76;16.4, 10;4.6, 0;15.46738504
1678961270.481179308;2023-03-16 10:07:50;-75;16.4, 10;4.6, 0;15.46738504
1678961271.452780622;2023-03-16 10:07:51;-74;16.4, 10;4.6, 0;15.46738504
1678961271.472735659;2023-03-16 10:07:51;-71;16.4, 10;4.6, 0;15.46738504
1678961271.508906270;2023-03-16 10:07:51;-77;16.4, 10;4.6, 0;15.46738504
1678961271.528260011;2023-03-16 10:07:51;-75;16.4, 10;4.6, 0;15.46738504
1678961272.412991566;2023-03-16 10:07:52;-76;16.4, 10;4.6, 0;15.46738504
1678961273.670392195;2023-03-16 10:07:53;-72;16.4, 10;4.6, 0;15.46738504
1678961277.821155507;2023-03-16 10:07:57;-79;16.4, 10;4.6, 0;15.46738504
1678961277.930735266;2023-03-16 10:07:57;-75;16.4, 10;4.6, 0;15.46738504
1678961277.950515729;2023-03-16 10:07:57;-75;16.4, 10;4.6, 0;15.46738504
1678961278.953380914;2023-03-16 10:07:58;-77;16.4, 10;4.6, 0;15.46738504
1678961279.002680340;2023-03-16 10:07:59;-76;16.4, 10;4.6, 0;15.46738504
1678961279.023976043;2023-03-16 10:07:59;-77;16.4, 10;4.6, 0;15.46738504
1678961279.901480895;2023-03-16 10:07:59;-77;16.4, 10;4.6, 0;15.46738504
1678961280.804024838;2023-03-16 10:08:00;-80;16.4, 10;4.6, 0;15.46738504
1678961281.687895579;2023-03-16 10:08:01;-75;16.4, 10;4.6, 0;15.46738504
1678961282.430830782;2023-03-16 10:08:02;-72;16.4, 10;4.6, 0;15.46738504
1678961288.392742297;2023-03-16 10:08:08;-72;16.4, 10;4.6, 0;15.46738504
1678961288.412635964;2023-03-16 10:08:08;-71;16.4, 10;4.6, 0;15.46738504
1678961288.448370945;2023-03-16 10:08:08;-72;16.4, 10;4.6, 0;15.46738504
1678961288.469369927;2023-03-16 10:08:08;-72;16.4, 10;4.6, 0;15.46738504
1678961289.360927185;2023-03-16 10:08:09;-74;16.4, 10;4.6, 0;15.46738504
1678961289.380414185;2023-03-16 10:08:09;-74;16.4, 10;4.6, 0;15.46738504
1678961289.461617315;2023-03-16 10:08:09;-73;16.4, 10;4.6, 0;15.46738504
1678961291.953891628;2023-03-16 10:08:11;-73;16.4, 10;4.6, 0;15.46738504
1678961291.973401813;2023-03-16 10:08:11;-73;16.4, 10;4.6, 0;15.46738504
1678961292.024419832;2023-03-16 10:08:12;-72;16.4, 10;4.6, 0;15.46738504
1678961292.045228276;2023-03-16 10:08:12;-73;16.4, 10;4.6, 0;15.46738504
1678961293.784161220;2023-03-16 10:08:13;-67;16.4, 10;4.6, 0;15.46738504
1678961293.807861127;2023-03-16 10:08:13;-73;16.4, 10;4.6, 0;15.46738504
1678961297.449161606;2023-03-16 10:08:17;-74;16.4, 10;4.6, 0;15.46738504
1678961297.509174384;2023-03-16 10:08:17;-73;16.4, 10;4.6, 0;15.46738504
1678961298.293772476;2023-03-16 10:08:18;-77;16.4, 10;4.6, 0;15.46738504
1678961298.361093272;2023-03-16 10:08:18;-76;16.4, 10;4.6, 0;15.46738504
1678961298.383395550;2023-03-16 10:08:18;-75;16.4, 10;4.6, 0;15.46738504
1678961299.091013383;2023-03-16 10:08:19;-75;16.4, 10;4.6, 0;15.46738504
1678961299.216429790;2023-03-16 10:08:19;-75;16.4, 10;4.6, 0;15.46738504
1678961299.477888846;2023-03-16 10:08:19;-72;16.4, 10;4.6, 0;15.46738504
1678961300.770995975;2023-03-16 10:08:20;-73;16.4, 10;4.6, 0;15.46738504
1678961301.686551678;2023-03-16 10:08:21;-74;16.4, 10;4.6, 0;15.46738504
1678961301.707914659;2023-03-16 10:08:21;-74;16.4, 10;4.6, 0;15.46738504
1678961311.819632098;2023-03-16 10:08:31;-74;16.4, 10;4.6, 0;15.46738504
1678961312.660342190;2023-03-16 10:08:32;-73;16.4, 10;4.6, 0;15.46738504
1678961313.420947041;2023-03-16 10:08:33;-75;16.4, 10;4.6, 0;15.46738504
1678961313.441791060;2023-03-16 10:08:33;-77;16.4, 10;4.6, 0;15.46738504
1678961314.273404170;2023-03-16 10:08:34;-77;16.4, 10;4.6, 0;15.46738504
1678961314.293094300;2023-03-16 10:08:34;-73;16.4, 10;4.6, 0;15.46738504
1678961314.360639893;2023-03-16 10:08:34;-71;16.4, 10;4.6, 0;15.46738504
1678961315.091807651;2023-03-16 10:08:35;-73;16.4, 10;4.6, 0;15.46738504
1678961315.111074096;2023-03-16 10:08:35;-74;16.4, 10;4.6, 0;15.46738504
1678961315.212642448;2023-03-16 10:08:35;-71;16.4, 10;4.6, 0;15.46738504
1678961315.927746262;2023-03-16 10:08:35;-74;16.4, 10;4.6, 0;15.46738504
1678961315.949321280;2023-03-16 10:08:35;-73;16.4, 10;4.6, 0;15.46738504
1678961316.407837243;2023-03-16 10:08:36;-73;16.4, 10;4.6, 0;15.46738504
1678961316.430311002;2023-03-16 10:08:36;-73;16.4, 10;4.6, 0;15.46738504
1678961321.413113555;2023-03-16 10:08:41;-76;16.4, 10;4.6, 0;15.46738504
1678961321.431869425;2023-03-16 10:08:41;-75;16.4, 10;4.6, 0;15.46738504
1678961321.653723222;2023-03-16 10:08:41;-71;16.4, 10;4.6, 0;15.46738504
1678961322.005430629;2023-03-16 10:08:42;-73;16.4, 10;4.6, 0;15.46738504
1678961322.024618055;2023-03-16 10:08:42;-73;16.4, 10;4.6, 0;15.46738504
1678961323.119388498;2023-03-16 10:08:43;-75;16.4, 10;4.6, 0;15.46738504
1678961323.984369628;2023-03-16 10:08:43;-74;16.4, 10;4.6, 0;15.46738504
1678961324.018113720;2023-03-16 10:08:44;-73;16.4, 10;4.6, 0;15.46738504
1678961324.038441461;2023-03-16 10:08:44;-72;16.4, 10;4.6, 0;15.46738504
1678961324.911034664;2023-03-16 10:08:44;-74;16.4, 10;4.6, 0;15.46738504
1678961324.930503757;2023-03-16 10:08:44;-72;16.4, 10;4.6, 0;15.46738504
1678961325.683217015;2023-03-16 10:08:45;-74;16.4, 10;4.6, 0;15.46738504
1678961325.762076682;2023-03-16 10:08:45;-73;16.4, 10;4.6, 0;15.46738504
1678961326.490948941;2023-03-16 10:08:46;-74;16.4, 10;4.6, 0;15.46738504
1678961326.606831496;2023-03-16 10:08:46;-75;16.4, 10;4.6, 0;15.46738504
1678961326.807143959;2023-03-16 10:08:46;-78;16.4, 10;4.6, 0;15.46738504
1678961326.926917330;2023-03-16 10:08:46;-100;16.4, 10;4.6, 0;15.46738504
1678961328.025437792;2023-03-16 10:08:48;-70;16.4, 10;4.6, 0;15.46738504
1678961328.069232033;2023-03-16 10:08:48;-67;16.4, 10;4.6, 0;15.46738504
1678961331.669471845;2023-03-16 10:08:51;-73;16.4, 10;4.6, 0;15.46738504
1678961331.688168197;2023-03-16 10:08:51;-73;16.4, 10;4.6, 0;15.46738504
1678961331.916966197;2023-03-16 10:08:51;-72;16.4, 10;4.6, 0;15.46738504
1678961332.913212011;2023-03-16 10:08:52;-73;16.4, 10;4.6, 0;15.46738504
1678961332.932478085;2023-03-16 10:08:52;-74;16.4, 10;4.6, 0;15.46738504
1678961333.866306455;2023-03-16 10:08:53;-74;16.4, 10;4.6, 0;15.46738504
1678961335.915729991;2023-03-16 10:08:55;-73;16.4, 10;4.6, 0;15.46738504
1678961336.029300009;2023-03-16 10:08:56;-71;16.4, 10;4.6, 0;15.46738504
1678961336.092325657;2023-03-16 10:08:56;-73;16.4, 10;4.6, 0;15.46738504
1678961336.708278009;2023-03-16 10:08:56;-78;16.4, 10;4.6, 0;15.46738504
1678961341.153521747;2023-03-16 10:09:01;-74;16.4, 10;4.6, 0;15.46738504
1678961341.172141506;2023-03-16 10:09:01;-71;16.4, 10;4.6, 0;15.46738504
1678961341.479936228;2023-03-16 10:09:01;-71;16.4, 10;4.6, 0;15.46738504
1678961341.500775302;2023-03-16 10:09:01;-73;16.4, 10;4.6, 0;15.46738504
1678961341.610584321;2023-03-16 10:09:01;-73;16.4, 10;4.6, 0;15.46738504
1678961341.673635728;2023-03-16 10:09:01;-73;16.4, 10;4.6, 0;15.46738504
1678961342.356427691;2023-03-16 10:09:02;-73;16.4, 10;4.6, 0;15.46738504
1678961342.829575598;2023-03-16 10:09:02;-74;16.4, 10;4.6, 0;15.46738504
1678961342.849983542;2023-03-16 10:09:02;-71;16.4, 10;4.6, 0;15.46738504
1678961344.082055356;2023-03-16 10:09:04;-73;16.4, 10;4.6, 0;15.46738504
1678961344.101558893;2023-03-16 10:09:04;-73;16.4, 10;4.6, 0;15.46738504
1678961344.353560745;2023-03-16 10:09:04;-71;16.4, 10;4.6, 0;15.46738504
1678961344.374568356;2023-03-16 10:09:04;-73;16.4, 10;4.6, 0;15.46738504
1678961352.320065148;2023-03-16 10:09:12;-74;16.4, 10;4.6, 0;15.46738504
1678961352.340101500;2023-03-16 10:09:12;-72;16.4, 10;4.6, 0;15.46738504
1678961352.831439777;2023-03-16 10:09:12;-73;16.4, 10;4.6, 0;15.46738504
1678961352.852064647;2023-03-16 10:09:12;-71;16.4, 10;4.6, 0;15.46738504
1678961352.894322814;2023-03-16 10:09:12;-74;16.4, 10;4.6, 0;15.46738504
1678961352.937638166;2023-03-16 10:09:12;-78;16.4, 10;4.6, 0;15.46738504
1678961353.980920573;2023-03-16 10:09:13;-74;16.4, 10;4.6, 0;15.46738504
1678961354.262849628;2023-03-16 10:09:14;-73;16.4, 10;4.6, 0;15.46738504
1678961355.544657757;2023-03-16 10:09:15;-73;16.4, 10;4.6, 0;15.46738504
1678961360.579675365;2023-03-16 10:09:20;-71;16.4, 10;4.6, 0;15.46738504
1678961361.367855827;2023-03-16 10:09:21;-74;16.4, 10;4.6, 0;15.46738504
1678961362.155949568;2023-03-16 10:09:22;-73;16.4, 10;4.6, 0;15.46738504
1678961362.174667642;2023-03-16 10:09:22;-71;16.4, 10;4.6, 0;15.46738504
1678961362.648455512;2023-03-16 10:09:22;-73;16.4, 10;4.6, 0;15.46738504
1678961362.975634141;2023-03-16 10:09:22;-73;16.4, 10;4.6, 0;15.46738504
1678961384.503861314;2023-03-16 10:09:44;-75;16.4, 10;4.6, 0;15.46738504
1678961384.523867258;2023-03-16 10:09:44;-73;16.4, 10;4.6, 0;15.46738504
1678961391.022778384;2023-03-16 10:09:51;-73;16.4, 10;4.6, 0;15.46738504
1678961391.042693236;2023-03-16 10:09:51;-71;16.4, 10;4.6, 0;15.46738504
1678961401.616406655;2023-03-16 10:10:01;-73;16.4, 10;4.6, 0;15.46738504
1678961401.636910785;2023-03-16 10:10:01;-73;16.4, 10;4.6, 0;15.46738504
1678961401.659993100;2023-03-16 10:10:01;-73;16.4, 10;4.6, 0;15.46738504
1678961402.212812081;2023-03-16 10:10:02;-74;16.4, 10;4.6, 0;15.46738504
1678961402.232638229;2023-03-16 10:10:02;-73;16.4, 10;4.6, 0;15.46738504
1678961403.113935154;2023-03-16 10:10:03;-74;16.4, 10;4.6, 0;15.46738504
1678961403.135250432;2023-03-16 10:10:03;-72;16.4, 10;4.6, 0;15.46738504
1678961403.471810099;2023-03-16 10:10:03;-73;16.4, 10;4.6, 0;15.46738504
1678961403.490855302;2023-03-16 10:10:03;-72;16.4, 10;4.6, 0;15.46738504
1678961403.926418006;2023-03-16 10:10:03;-73;16.4, 10;4.6, 0;15.46738504
1678961404.292025006;2023-03-16 10:10:04;-75;16.4, 10;4.6, 0;15.46738504
1678961405.688804449;2023-03-16 10:10:05;-67;16.4, 10;4.6, 0;15.46738504
1678961409.012900632;2023-03-16 10:10:09;-73;16.4, 10;4.6, 0;15.46738504
1678961409.261023206;2023-03-16 10:10:09;-72;16.4, 10;4.6, 0;15.46738504
1678961409.967670780;2023-03-16 10:10:09;-73;16.4, 10;4.6, 0;15.46738504
1678961410.182175687;2023-03-16 10:10:10;-73;16.4, 10;4.6, 0;15.46738504
1678961410.203845817;2023-03-16 10:10:10;-73;16.4, 10;4.6, 0;15.46738504
1678961411.222597261;2023-03-16 10:10:11;-74;16.4, 10;4.6, 0;15.46738504
1678961411.242765724;2023-03-16 10:10:11;-72;16.4, 10;4.6, 0;15.46738504
1678961411.422155168;2023-03-16 10:10:11;-71;16.4, 10;4.6, 0;15.46738504
1678961411.443816557;2023-03-16 10:10:11;-72;16.4, 10;4.6, 0;15.46738504
1678961412.673594297;2023-03-16 10:10:12;-73;16.4, 10;4.6, 0;15.46738504
1678961412.694510667;2023-03-16 10:10:12;-71;16.4, 10;4.6, 0;15.46738504
1678961412.869877778;2023-03-16 10:10:12;-71;16.4, 10;4.6, 0;15.46738504
1678961414.571506851;2023-03-16 10:10:14;17;16.4, 10;4.6, 0;15.46738504
1678961415.365121388;2023-03-16 10:10:15;-68;16.4, 10;4.6, 0;15.46738504
1678961415.645271517;2023-03-16 10:10:15;-68;16.4, 10;4.6, 0;15.46738504
1678961419.280743256;2023-03-16 10:10:19;-76;16.4, 10;4.6, 0;15.46738504
1678961419.602659626;2023-03-16 10:10:19;-73;16.4, 10;4.6, 0;15.46738504
1678961421.104811422;2023-03-16 10:10:21;-71;16.4, 10;4.6, 0;15.46738504
1678961421.302892329;2023-03-16 10:10:21;-71;16.4, 10;4.6, 0;15.46738504
1678961421.321474607;2023-03-16 10:10:21;-72;16.4, 10;4.6, 0;15.46738504
1678961421.983183680;2023-03-16 10:10:21;-74;16.4, 10;4.6, 0;15.46738504
1678961422.133484976;2023-03-16 10:10:22;-73;16.4, 10;4.6, 0;15.46738504
1678961422.155169328;2023-03-16 10:10:22;-71;16.4, 10;4.6, 0;15.46738504
1678961422.827582198;2023-03-16 10:10:22;-73;16.4, 10;4.6, 0;15.46738504
1678961422.848934476;2023-03-16 10:10:22;-73;16.4, 10;4.6, 0;15.46738504
1678961422.992257587;2023-03-16 10:10:22;-71;16.4, 10;4.6, 0;15.46738504
1678961423.014577735;2023-03-16 10:10:23;-74;16.4, 10;4.6, 0;15.46738504
1678961464.095906044;2023-03-16 10:11:04;-72;16.4, 10;4.6, 0;15.46738504
1678961467.179120709;2023-03-16 10:11:07;-73;16.4, 10;4.6, 0;15.46738504
1678961467.959363023;2023-03-16 10:11:07;-73;16.4, 10;4.6, 0;15.46738504
1678961467.979823116;2023-03-16 10:11:07;-71;16.4, 10;4.6, 0;15.46738504
1678961470.563739188;2023-03-16 10:11:10;-73;16.4, 10;4.6, 0;15.46738504
1678961470.581836688;2023-03-16 10:11:10;-73;16.4, 10;4.6, 0;15.46738504
1678961472.227199428;2023-03-16 10:11:12;-75;16.4, 10;4.6, 0;15.46738504
1678961472.247645928;2023-03-16 10:11:12;-73;16.4, 10;4.6, 0;15.46738504
1678961473.052732816;2023-03-16 10:11:13;-71;16.4, 10;4.6, 0;15.46738504
1678961473.072723205;2023-03-16 10:11:13;-71;16.4, 10;4.6, 0;15.46738504
1678961473.095342983;2023-03-16 10:11:13;-69;16.4, 10;4.6, 0;15.46738504
1678961473.116201928;2023-03-16 10:11:13;-70;16.4, 10;4.6, 0;15.46738504
1678961473.138030631;2023-03-16 10:11:13;-74;16.4, 10;4.6, 0;15.46738504
1678961477.723413129;2023-03-16 10:11:17;-74;16.4, 10;4.6, 0;15.46738504
1678961477.745331240;2023-03-16 10:11:17;-72;16.4, 10;4.6, 0;15.46738504
1678961477.999531591;2023-03-16 10:11:17;-72;16.4, 10;4.6, 0;15.46738504
1678961478.020683962;2023-03-16 10:11:18;-73;16.4, 10;4.6, 0;15.46738504
1678961478.445435054;2023-03-16 10:11:18;-74;16.4, 10;4.6, 0;15.46738504
1678961479.453197387;2023-03-16 10:11:19;-74;16.4, 10;4.6, 0;15.46738504
1678961479.472644961;2023-03-16 10:11:19;-71;16.4, 10;4.6, 0;15.46738504
