TIMESTAMP;DATA_ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678963281.684255461;2023-03-16 10:41:21;-63;-0.4, 15;4.6, 0;15.8113883
1678963281.703555516;2023-03-16 10:41:21;-61;-0.4, 15;4.6, 0;15.8113883
1678963282.464848923;2023-03-16 10:41:22;-65;-0.4, 15;4.6, 0;15.8113883
1678963282.484367775;2023-03-16 10:41:22;-63;-0.4, 15;4.6, 0;15.8113883
1678963282.533294219;2023-03-16 10:41:22;-62;-0.4, 15;4.6, 0;15.8113883
1678963282.554851442;2023-03-16 10:41:22;-61;-0.4, 15;4.6, 0;15.8113883
1678963283.691788256;2023-03-16 10:41:23;-61;-0.4, 15;4.6, 0;15.8113883
1678963283.715516071;2023-03-16 10:41:23;-60;-0.4, 15;4.6, 0;15.8113883
1678963283.960485033;2023-03-16 10:41:23;-62;-0.4, 15;4.6, 0;15.8113883
1678963283.980304256;2023-03-16 10:41:23;-57;-0.4, 15;4.6, 0;15.8113883
1678963284.063241348;2023-03-16 10:41:24;-57;-0.4, 15;4.6, 0;15.8113883
1678963284.085799941;2023-03-16 10:41:24;-57;-0.4, 15;4.6, 0;15.8113883
1678963287.543406976;2023-03-16 10:41:27;-65;-0.4, 15;4.6, 0;15.8113883
1678963287.685548531;2023-03-16 10:41:27;-69;-0.4, 15;4.6, 0;15.8113883
1678963287.798085309;2023-03-16 10:41:27;-65;-0.4, 15;4.6, 0;15.8113883
1678963287.950130901;2023-03-16 10:41:27;-61;-0.4, 15;4.6, 0;15.8113883
1678963287.972329920;2023-03-16 10:41:27;-61;-0.4, 15;4.6, 0;15.8113883
1678963288.902150327;2023-03-16 10:41:28;-63;-0.4, 15;4.6, 0;15.8113883
1678963291.876245306;2023-03-16 10:41:31;-63;-0.4, 15;4.6, 0;15.8113883
1678963291.898118510;2023-03-16 10:41:31;-62;-0.4, 15;4.6, 0;15.8113883
1678963292.742106584;2023-03-16 10:41:32;-63;-0.4, 15;4.6, 0;15.8113883
1678963292.946834454;2023-03-16 10:41:32;-64;-0.4, 15;4.6, 0;15.8113883
1678963293.665649731;2023-03-16 10:41:33;-63;-0.4, 15;4.6, 0;15.8113883
1678963293.804400861;2023-03-16 10:41:33;-64;-0.4, 15;4.6, 0;15.8113883
1678963294.602359971;2023-03-16 10:41:34;-63;-0.4, 15;4.6, 0;15.8113883
1678963294.766213231;2023-03-16 10:41:34;-63;-0.4, 15;4.6, 0;15.8113883
1678963295.453633045;2023-03-16 10:41:35;-63;-0.4, 15;4.6, 0;15.8113883
1678963295.659585545;2023-03-16 10:41:35;-61;-0.4, 15;4.6, 0;15.8113883
1678963296.281372230;2023-03-16 10:41:36;-63;-0.4, 15;4.6, 0;15.8113883
1678963296.473004396;2023-03-16 10:41:36;-61;-0.4, 15;4.6, 0;15.8113883
1678963296.492325322;2023-03-16 10:41:36;-61;-0.4, 15;4.6, 0;15.8113883
1678963296.515372619;2023-03-16 10:41:36;-64;-0.4, 15;4.6, 0;15.8113883
1678963296.534719785;2023-03-16 10:41:36;-64;-0.4, 15;4.6, 0;15.8113883
1678963296.560384341;2023-03-16 10:41:36;-68;-0.4, 15;4.6, 0;15.8113883
1678963297.224678063;2023-03-16 10:41:37;-70;-0.4, 15;4.6, 0;15.8113883
1678963297.377703988;2023-03-16 10:41:37;-61;-0.4, 15;4.6, 0;15.8113883
1678963297.621118266;2023-03-16 10:41:37;-60;-0.4, 15;4.6, 0;15.8113883
1678963298.064599229;2023-03-16 10:41:38;-62;-0.4, 15;4.6, 0;15.8113883
1678963301.950662041;2023-03-16 10:41:41;-63;-0.4, 15;4.6, 0;15.8113883
1678963302.044408874;2023-03-16 10:41:42;-61;-0.4, 15;4.6, 0;15.8113883
1678963302.212222671;2023-03-16 10:41:42;-67;-0.4, 15;4.6, 0;15.8113883
1678963304.020829836;2023-03-16 10:41:44;-63;-0.4, 15;4.6, 0;15.8113883
1678963304.823822502;2023-03-16 10:41:44;-63;-0.4, 15;4.6, 0;15.8113883
1678963304.943230428;2023-03-16 10:41:44;-61;-0.4, 15;4.6, 0;15.8113883
1678963304.962736576;2023-03-16 10:41:44;-62;-0.4, 15;4.6, 0;15.8113883
1678963305.645956150;2023-03-16 10:41:45;-63;-0.4, 15;4.6, 0;15.8113883
1678963305.773269113;2023-03-16 10:41:45;-61;-0.4, 15;4.6, 0;15.8113883
1678963306.524458372;2023-03-16 10:41:46;-63;-0.4, 15;4.6, 0;15.8113883
1678963306.885767390;2023-03-16 10:41:46;-65;-0.4, 15;4.6, 0;15.8113883
1678963307.614531853;2023-03-16 10:41:47;-60;-0.4, 15;4.6, 0;15.8113883
1678963307.637027130;2023-03-16 10:41:47;-61;-0.4, 15;4.6, 0;15.8113883
1678963308.034405445;2023-03-16 10:41:48;-65;-0.4, 15;4.6, 0;15.8113883
1678963308.052995167;2023-03-16 10:41:48;-64;-0.4, 15;4.6, 0;15.8113883
1678963308.076773038;2023-03-16 10:41:48;-60;-0.4, 15;4.6, 0;15.8113883
1678963308.144306982;2023-03-16 10:41:48;-58;-0.4, 15;4.6, 0;15.8113883
1678963308.169307908;2023-03-16 10:41:48;-57;-0.4, 15;4.6, 0;15.8113883
1678963308.251765074;2023-03-16 10:41:48;-56;-0.4, 15;4.6, 0;15.8113883
1678963311.915759017;2023-03-16 10:41:51;-63;-0.4, 15;4.6, 0;15.8113883
1678963311.938254591;2023-03-16 10:41:51;-63;-0.4, 15;4.6, 0;15.8113883
1678963312.995828090;2023-03-16 10:41:52;-63;-0.4, 15;4.6, 0;15.8113883
1678963314.089551923;2023-03-16 10:41:54;-64;-0.4, 15;4.6, 0;15.8113883
1678963315.323510885;2023-03-16 10:41:55;-63;-0.4, 15;4.6, 0;15.8113883
1678963315.344294422;2023-03-16 10:41:55;-63;-0.4, 15;4.6, 0;15.8113883
1678963315.493547829;2023-03-16 10:41:55;-62;-0.4, 15;4.6, 0;15.8113883
1678963315.511722441;2023-03-16 10:41:55;-61;-0.4, 15;4.6, 0;15.8113883
1678963316.239317477;2023-03-16 10:41:56;-64;-0.4, 15;4.6, 0;15.8113883
1678963316.284349533;2023-03-16 10:41:56;-69;-0.4, 15;4.6, 0;15.8113883
1678963316.888327347;2023-03-16 10:41:56;-61;-0.4, 15;4.6, 0;15.8113883
1678963316.961255162;2023-03-16 10:41:56;-61;-0.4, 15;4.6, 0;15.8113883
1678963316.982065366;2023-03-16 10:41:56;-59;-0.4, 15;4.6, 0;15.8113883
1678963317.389796551;2023-03-16 10:41:57;-62;-0.4, 15;4.6, 0;15.8113883
1678963321.257344919;2023-03-16 10:42:01;-63;-0.4, 15;4.6, 0;15.8113883
1678963321.857459196;2023-03-16 10:42:01;-63;-0.4, 15;4.6, 0;15.8113883
1678963321.923143566;2023-03-16 10:42:01;-69;-0.4, 15;4.6, 0;15.8113883
1678963322.514071362;2023-03-16 10:42:02;-62;-0.4, 15;4.6, 0;15.8113883
1678963322.535866881;2023-03-16 10:42:02;-63;-0.4, 15;4.6, 0;15.8113883
1678963323.514720528;2023-03-16 10:42:03;-63;-0.4, 15;4.6, 0;15.8113883
1678963323.534209121;2023-03-16 10:42:03;-63;-0.4, 15;4.6, 0;15.8113883
1678963323.750856139;2023-03-16 10:42:03;-61;-0.4, 15;4.6, 0;15.8113883
1678963323.765868899;2023-03-16 10:42:03;-61;-0.4, 15;4.6, 0;15.8113883
1678963324.420550657;2023-03-16 10:42:04;-64;-0.4, 15;4.6, 0;15.8113883
1678963325.247163935;2023-03-16 10:42:05;-63;-0.4, 15;4.6, 0;15.8113883
1678963325.385884786;2023-03-16 10:42:05;-63;-0.4, 15;4.6, 0;15.8113883
1678963326.478171860;2023-03-16 10:42:06;-61;-0.4, 15;4.6, 0;15.8113883
1678963326.497456934;2023-03-16 10:42:06;-60;-0.4, 15;4.6, 0;15.8113883
1678963326.613416712;2023-03-16 10:42:06;-59;-0.4, 15;4.6, 0;15.8113883
1678963326.633587823;2023-03-16 10:42:06;17;-0.4, 15;4.6, 0;15.8113883
1678963331.772203301;2023-03-16 10:42:11;-63;-0.4, 15;4.6, 0;15.8113883
1678963331.828416986;2023-03-16 10:42:11;-63;-0.4, 15;4.6, 0;15.8113883
1678963332.925092838;2023-03-16 10:42:12;-63;-0.4, 15;4.6, 0;15.8113883
1678963332.945708856;2023-03-16 10:42:12;-61;-0.4, 15;4.6, 0;15.8113883
1678963333.035829430;2023-03-16 10:42:13;-61;-0.4, 15;4.6, 0;15.8113883
1678963333.055362134;2023-03-16 10:42:13;-62;-0.4, 15;4.6, 0;15.8113883
1678963333.109273115;2023-03-16 10:42:13;-61;-0.4, 15;4.6, 0;15.8113883
1678963333.152840356;2023-03-16 10:42:13;-65;-0.4, 15;4.6, 0;15.8113883
1678963333.895993244;2023-03-16 10:42:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963333.915674041;2023-03-16 10:42:13;-62;-0.4, 15;4.6, 0;15.8113883
1678963334.124775115;2023-03-16 10:42:14;-63;-0.4, 15;4.6, 0;15.8113883
1678963335.856052391;2023-03-16 10:42:15;-64;-0.4, 15;4.6, 0;15.8113883
1678963335.995155225;2023-03-16 10:42:15;-68;-0.4, 15;4.6, 0;15.8113883
1678963336.152265225;2023-03-16 10:42:16;-109;-0.4, 15;4.6, 0;15.8113883
1678963336.293554539;2023-03-16 10:42:16;-60;-0.4, 15;4.6, 0;15.8113883
1678963337.257813539;2023-03-16 10:42:17;-57;-0.4, 15;4.6, 0;15.8113883
1678963337.281419002;2023-03-16 10:42:17;-56;-0.4, 15;4.6, 0;15.8113883
1678963337.428856187;2023-03-16 10:42:17;-58;-0.4, 15;4.6, 0;15.8113883
1678963337.446190446;2023-03-16 10:42:17;-58;-0.4, 15;4.6, 0;15.8113883
1678963341.177653296;2023-03-16 10:42:21;-63;-0.4, 15;4.6, 0;15.8113883
1678963341.233657684;2023-03-16 10:42:21;-64;-0.4, 15;4.6, 0;15.8113883
1678963342.717807813;2023-03-16 10:42:22;-63;-0.4, 15;4.6, 0;15.8113883
1678963342.759976684;2023-03-16 10:42:22;-63;-0.4, 15;4.6, 0;15.8113883
1678963342.778821684;2023-03-16 10:42:22;-61;-0.4, 15;4.6, 0;15.8113883
1678963343.476831720;2023-03-16 10:42:23;-65;-0.4, 15;4.6, 0;15.8113883
1678963343.498600294;2023-03-16 10:42:23;-63;-0.4, 15;4.6, 0;15.8113883
1678963343.592350757;2023-03-16 10:42:23;-62;-0.4, 15;4.6, 0;15.8113883
1678963344.388357368;2023-03-16 10:42:24;-63;-0.4, 15;4.6, 0;15.8113883
1678963344.454581183;2023-03-16 10:42:24;-69;-0.4, 15;4.6, 0;15.8113883
1678963344.473911423;2023-03-16 10:42:24;-68;-0.4, 15;4.6, 0;15.8113883
1678963345.544931960;2023-03-16 10:42:25;-63;-0.4, 15;4.6, 0;15.8113883
1678963345.849980997;2023-03-16 10:42:25;-65;-0.4, 15;4.6, 0;15.8113883
1678963345.924311367;2023-03-16 10:42:25;-65;-0.4, 15;4.6, 0;15.8113883
1678963346.970666107;2023-03-16 10:42:26;-63;-0.4, 15;4.6, 0;15.8113883
1678963350.079617716;2023-03-16 10:42:30;-64;-0.4, 15;4.6, 0;15.8113883
1678963350.125018272;2023-03-16 10:42:30;-68;-0.4, 15;4.6, 0;15.8113883
1678963351.078618771;2023-03-16 10:42:31;-63;-0.4, 15;4.6, 0;15.8113883
1678963351.093877956;2023-03-16 10:42:31;-63;-0.4, 15;4.6, 0;15.8113883
1678963351.176276271;2023-03-16 10:42:31;-62;-0.4, 15;4.6, 0;15.8113883
1678963351.197350586;2023-03-16 10:42:31;-61;-0.4, 15;4.6, 0;15.8113883
1678963352.139885122;2023-03-16 10:42:32;-64;-0.4, 15;4.6, 0;15.8113883
1678963352.868650418;2023-03-16 10:42:32;-63;-0.4, 15;4.6, 0;15.8113883
1678963353.697434177;2023-03-16 10:42:33;-62;-0.4, 15;4.6, 0;15.8113883
1678963354.474057769;2023-03-16 10:42:34;-63;-0.4, 15;4.6, 0;15.8113883
1678963354.494947880;2023-03-16 10:42:34;-61;-0.4, 15;4.6, 0;15.8113883
1678963354.537794232;2023-03-16 10:42:34;-60;-0.4, 15;4.6, 0;15.8113883
1678963354.557470565;2023-03-16 10:42:34;-61;-0.4, 15;4.6, 0;15.8113883
1678963355.312927454;2023-03-16 10:42:35;-70;-0.4, 15;4.6, 0;15.8113883
1678963355.595034454;2023-03-16 10:42:35;-60;-0.4, 15;4.6, 0;15.8113883
1678963355.792397583;2023-03-16 10:42:35;-71;-0.4, 15;4.6, 0;15.8113883
1678963355.832226620;2023-03-16 10:42:35;-61;-0.4, 15;4.6, 0;15.8113883
1678963355.851619009;2023-03-16 10:42:35;-60;-0.4, 15;4.6, 0;15.8113883
1678963355.896079824;2023-03-16 10:42:35;-60;-0.4, 15;4.6, 0;15.8113883
1678963355.919842565;2023-03-16 10:42:35;17;-0.4, 15;4.6, 0;15.8113883
1678963355.964742602;2023-03-16 10:42:35;-59;-0.4, 15;4.6, 0;15.8113883
1678963355.983428787;2023-03-16 10:42:35;-59;-0.4, 15;4.6, 0;15.8113883
1678963356.026379546;2023-03-16 10:42:36;-64;-0.4, 15;4.6, 0;15.8113883
1678963356.639912953;2023-03-16 10:42:36;-58;-0.4, 15;4.6, 0;15.8113883
1678963356.798856749;2023-03-16 10:42:36;-63;-0.4, 15;4.6, 0;15.8113883
1678963360.256598729;2023-03-16 10:42:40;-64;-0.4, 15;4.6, 0;15.8113883
1678963360.275474618;2023-03-16 10:42:40;-62;-0.4, 15;4.6, 0;15.8113883
1678963361.065331450;2023-03-16 10:42:41;-63;-0.4, 15;4.6, 0;15.8113883
1678963361.085022839;2023-03-16 10:42:41;-64;-0.4, 15;4.6, 0;15.8113883
1678963361.228705376;2023-03-16 10:42:41;-61;-0.4, 15;4.6, 0;15.8113883
1678963361.318484987;2023-03-16 10:42:41;-64;-0.4, 15;4.6, 0;15.8113883
1678963362.113926246;2023-03-16 10:42:42;-63;-0.4, 15;4.6, 0;15.8113883
1678963362.460352024;2023-03-16 10:42:42;-63;-0.4, 15;4.6, 0;15.8113883
1678963363.965754541;2023-03-16 10:42:43;-62;-0.4, 15;4.6, 0;15.8113883
1678963363.987486449;2023-03-16 10:42:43;-63;-0.4, 15;4.6, 0;15.8113883
1678963365.818774559;2023-03-16 10:42:45;-60;-0.4, 15;4.6, 0;15.8113883
1678963365.842926799;2023-03-16 10:42:45;-60;-0.4, 15;4.6, 0;15.8113883
1678963369.777543279;2023-03-16 10:42:49;-63;-0.4, 15;4.6, 0;15.8113883
1678963370.157701389;2023-03-16 10:42:50;-63;-0.4, 15;4.6, 0;15.8113883
1678963370.566175741;2023-03-16 10:42:50;-63;-0.4, 15;4.6, 0;15.8113883
1678963371.297906944;2023-03-16 10:42:51;-63;-0.4, 15;4.6, 0;15.8113883
1678963372.075245981;2023-03-16 10:42:52;-63;-0.4, 15;4.6, 0;15.8113883
1678963372.597580092;2023-03-16 10:42:52;-64;-0.4, 15;4.6, 0;15.8113883
1678963373.231518091;2023-03-16 10:42:53;-63;-0.4, 15;4.6, 0;15.8113883
1678963373.796898498;2023-03-16 10:42:53;-63;-0.4, 15;4.6, 0;15.8113883
1678963374.406877368;2023-03-16 10:42:54;-63;-0.4, 15;4.6, 0;15.8113883
1678963374.426671257;2023-03-16 10:42:54;-63;-0.4, 15;4.6, 0;15.8113883
1678963374.974443664;2023-03-16 10:42:54;-69;-0.4, 15;4.6, 0;15.8113883
1678963375.325092590;2023-03-16 10:42:55;-59;-0.4, 15;4.6, 0;15.8113883
1678963375.345241553;2023-03-16 10:42:55;-60;-0.4, 15;4.6, 0;15.8113883
1678963375.786654423;2023-03-16 10:42:55;-57;-0.4, 15;4.6, 0;15.8113883
1678963375.808781645;2023-03-16 10:42:55;-60;-0.4, 15;4.6, 0;15.8113883
1678963379.191672903;2023-03-16 10:42:59;-64;-0.4, 15;4.6, 0;15.8113883
1678963379.486808143;2023-03-16 10:42:59;-63;-0.4, 15;4.6, 0;15.8113883
1678963380.350704291;2023-03-16 10:43:00;-62;-0.4, 15;4.6, 0;15.8113883
1678963380.635403198;2023-03-16 10:43:00;-63;-0.4, 15;4.6, 0;15.8113883
1678963381.826899420;2023-03-16 10:43:01;-65;-0.4, 15;4.6, 0;15.8113883
1678963383.714126937;2023-03-16 10:43:03;-62;-0.4, 15;4.6, 0;15.8113883
1678963389.675315767;2023-03-16 10:43:09;-64;-0.4, 15;4.6, 0;15.8113883
1678963389.814176915;2023-03-16 10:43:09;-62;-0.4, 15;4.6, 0;15.8113883
1678963389.837716674;2023-03-16 10:43:09;-64;-0.4, 15;4.6, 0;15.8113883
1678963390.806436340;2023-03-16 10:43:10;-62;-0.4, 15;4.6, 0;15.8113883
1678963392.476799172;2023-03-16 10:43:12;-62;-0.4, 15;4.6, 0;15.8113883
1678963392.980571005;2023-03-16 10:43:12;-64;-0.4, 15;4.6, 0;15.8113883
1678963393.000278246;2023-03-16 10:43:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963393.023245561;2023-03-16 10:43:13;-65;-0.4, 15;4.6, 0;15.8113883
1678963393.043673783;2023-03-16 10:43:13;-64;-0.4, 15;4.6, 0;15.8113883
1678963393.741945357;2023-03-16 10:43:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963395.087957819;2023-03-16 10:43:15;-65;-0.4, 15;4.6, 0;15.8113883
1678963395.482200097;2023-03-16 10:43:15;-57;-0.4, 15;4.6, 0;15.8113883
1678963395.669041911;2023-03-16 10:43:15;-58;-0.4, 15;4.6, 0;15.8113883
1678963395.689037022;2023-03-16 10:43:15;-62;-0.4, 15;4.6, 0;15.8113883
1678963400.019749298;2023-03-16 10:43:20;-63;-0.4, 15;4.6, 0;15.8113883
1678963400.382812908;2023-03-16 10:43:20;-62;-0.4, 15;4.6, 0;15.8113883
1678963400.945322982;2023-03-16 10:43:20;-64;-0.4, 15;4.6, 0;15.8113883
1678963402.742829055;2023-03-16 10:43:22;-62;-0.4, 15;4.6, 0;15.8113883
1678963402.763292870;2023-03-16 10:43:22;-61;-0.4, 15;4.6, 0;15.8113883
1678963404.348915480;2023-03-16 10:43:24;-66;-0.4, 15;4.6, 0;15.8113883
1678963404.393865980;2023-03-16 10:43:24;-61;-0.4, 15;4.6, 0;15.8113883
1678963404.482594128;2023-03-16 10:43:24;-59;-0.4, 15;4.6, 0;15.8113883
1678963404.501951406;2023-03-16 10:43:24;-58;-0.4, 15;4.6, 0;15.8113883
1678963404.527790276;2023-03-16 10:43:24;-59;-0.4, 15;4.6, 0;15.8113883
1678963404.613916591;2023-03-16 10:43:24;-64;-0.4, 15;4.6, 0;15.8113883
1678963405.232871572;2023-03-16 10:43:25;-63;-0.4, 15;4.6, 0;15.8113883
1678963409.867728236;2023-03-16 10:43:29;-64;-0.4, 15;4.6, 0;15.8113883
1678963410.485686717;2023-03-16 10:43:30;-63;-0.4, 15;4.6, 0;15.8113883
1678963411.624638068;2023-03-16 10:43:31;-63;-0.4, 15;4.6, 0;15.8113883
1678963413.010738419;2023-03-16 10:43:33;-63;-0.4, 15;4.6, 0;15.8113883
1678963413.809971419;2023-03-16 10:43:33;-61;-0.4, 15;4.6, 0;15.8113883
1678963414.122543141;2023-03-16 10:43:34;-60;-0.4, 15;4.6, 0;15.8113883
1678963418.170499861;2023-03-16 10:43:38;-63;-0.4, 15;4.6, 0;15.8113883
1678963418.193260639;2023-03-16 10:43:38;-63;-0.4, 15;4.6, 0;15.8113883
1678963418.430639527;2023-03-16 10:43:38;-61;-0.4, 15;4.6, 0;15.8113883
1678963419.016709305;2023-03-16 10:43:39;-64;-0.4, 15;4.6, 0;15.8113883
1678963419.036094638;2023-03-16 10:43:39;-63;-0.4, 15;4.6, 0;15.8113883
1678963419.286785675;2023-03-16 10:43:39;-63;-0.4, 15;4.6, 0;15.8113883
1678963419.306812582;2023-03-16 10:43:39;-61;-0.4, 15;4.6, 0;15.8113883
1678963420.624208489;2023-03-16 10:43:40;-63;-0.4, 15;4.6, 0;15.8113883
1678963420.919991674;2023-03-16 10:43:40;-63;-0.4, 15;4.6, 0;15.8113883
1678963421.037018933;2023-03-16 10:43:41;-64;-0.4, 15;4.6, 0;15.8113883
1678963421.715507877;2023-03-16 10:43:41;-64;-0.4, 15;4.6, 0;15.8113883
1678963422.336840081;2023-03-16 10:43:42;-63;-0.4, 15;4.6, 0;15.8113883
1678963422.356466451;2023-03-16 10:43:42;-62;-0.4, 15;4.6, 0;15.8113883
1678963423.608032172;2023-03-16 10:43:43;-61;-0.4, 15;4.6, 0;15.8113883
1678963423.630583876;2023-03-16 10:43:43;-61;-0.4, 15;4.6, 0;15.8113883
1678963424.109323154;2023-03-16 10:43:44;-65;-0.4, 15;4.6, 0;15.8113883
1678963424.429756764;2023-03-16 10:43:44;-57;-0.4, 15;4.6, 0;15.8113883
1678963427.824163614;2023-03-16 10:43:47;-63;-0.4, 15;4.6, 0;15.8113883
1678963427.845540040;2023-03-16 10:43:47;-63;-0.4, 15;4.6, 0;15.8113883
1678963428.286262021;2023-03-16 10:43:48;-64;-0.4, 15;4.6, 0;15.8113883
1678963428.309601484;2023-03-16 10:43:48;-63;-0.4, 15;4.6, 0;15.8113883
1678963429.236892910;2023-03-16 10:43:49;-63;-0.4, 15;4.6, 0;15.8113883
1678963430.559786390;2023-03-16 10:43:50;-63;-0.4, 15;4.6, 0;15.8113883
1678963430.611778372;2023-03-16 10:43:50;-61;-0.4, 15;4.6, 0;15.8113883
1678963430.634063557;2023-03-16 10:43:50;-61;-0.4, 15;4.6, 0;15.8113883
1678963430.656603946;2023-03-16 10:43:50;-63;-0.4, 15;4.6, 0;15.8113883
1678963430.679111687;2023-03-16 10:43:50;-65;-0.4, 15;4.6, 0;15.8113883
1678963431.372286501;2023-03-16 10:43:51;-65;-0.4, 15;4.6, 0;15.8113883
1678963431.393486297;2023-03-16 10:43:51;-63;-0.4, 15;4.6, 0;15.8113883
1678963431.716238871;2023-03-16 10:43:51;-62;-0.4, 15;4.6, 0;15.8113883
1678963432.851862945;2023-03-16 10:43:52;-64;-0.4, 15;4.6, 0;15.8113883
1678963433.253108685;2023-03-16 10:43:53;-65;-0.4, 15;4.6, 0;15.8113883
1678963433.272935241;2023-03-16 10:43:53;-65;-0.4, 15;4.6, 0;15.8113883
1678963434.348139962;2023-03-16 10:43:54;-62;-0.4, 15;4.6, 0;15.8113883
1678963434.367930296;2023-03-16 10:43:54;-63;-0.4, 15;4.6, 0;15.8113883
1678963440.014403070;2023-03-16 10:44:00;-63;-0.4, 15;4.6, 0;15.8113883
1678963443.759207790;2023-03-16 10:44:03;-57;-0.4, 15;4.6, 0;15.8113883
1678963448.019936306;2023-03-16 10:44:08;-63;-0.4, 15;4.6, 0;15.8113883
1678963448.040547584;2023-03-16 10:44:08;-63;-0.4, 15;4.6, 0;15.8113883
1678963450.545237156;2023-03-16 10:44:10;-71;-0.4, 15;4.6, 0;15.8113883
1678963450.565741990;2023-03-16 10:44:10;-62;-0.4, 15;4.6, 0;15.8113883
1678963452.046585230;2023-03-16 10:44:12;-62;-0.4, 15;4.6, 0;15.8113883
1678963452.517492803;2023-03-16 10:44:12;-65;-0.4, 15;4.6, 0;15.8113883
1678963452.543095859;2023-03-16 10:44:12;-65;-0.4, 15;4.6, 0;15.8113883
1678963453.266990470;2023-03-16 10:44:13;17;-0.4, 15;4.6, 0;15.8113883
1678963453.290031525;2023-03-16 10:44:13;17;-0.4, 15;4.6, 0;15.8113883
1678963453.334318210;2023-03-16 10:44:13;-58;-0.4, 15;4.6, 0;15.8113883
1678963453.397368395;2023-03-16 10:44:13;-61;-0.4, 15;4.6, 0;15.8113883
1678963453.466832932;2023-03-16 10:44:13;-62;-0.4, 15;4.6, 0;15.8113883
1678963453.709537173;2023-03-16 10:44:13;-56;-0.4, 15;4.6, 0;15.8113883
1678963453.733494136;2023-03-16 10:44:13;-57;-0.4, 15;4.6, 0;15.8113883
1678963457.656902967;2023-03-16 10:44:17;-63;-0.4, 15;4.6, 0;15.8113883
1678963457.678288282;2023-03-16 10:44:17;-63;-0.4, 15;4.6, 0;15.8113883
1678963457.955796633;2023-03-16 10:44:17;-63;-0.4, 15;4.6, 0;15.8113883
1678963458.684325651;2023-03-16 10:44:18;-65;-0.4, 15;4.6, 0;15.8113883
1678963458.703650485;2023-03-16 10:44:18;-64;-0.4, 15;4.6, 0;15.8113883
1678963459.479579410;2023-03-16 10:44:19;-62;-0.4, 15;4.6, 0;15.8113883
1678963461.533370668;2023-03-16 10:44:21;-63;-0.4, 15;4.6, 0;15.8113883
1678963497.191960962;2023-03-16 10:44:57;17;-0.4, 15;4.6, 0;15.8113883
1678963501.657781144;2023-03-16 10:45:01;-63;-0.4, 15;4.6, 0;15.8113883
1678963501.676318200;2023-03-16 10:45:01;-60;-0.4, 15;4.6, 0;15.8113883
1678963501.758228996;2023-03-16 10:45:01;-61;-0.4, 15;4.6, 0;15.8113883
1678963502.685504718;2023-03-16 10:45:02;-63;-0.4, 15;4.6, 0;15.8113883
1678963502.895365329;2023-03-16 10:45:02;-63;-0.4, 15;4.6, 0;15.8113883
1678963502.917445255;2023-03-16 10:45:02;-63;-0.4, 15;4.6, 0;15.8113883
1678963503.725754069;2023-03-16 10:45:03;-63;-0.4, 15;4.6, 0;15.8113883
1678963503.745307976;2023-03-16 10:45:03;-61;-0.4, 15;4.6, 0;15.8113883
1678963503.927652587;2023-03-16 10:45:03;-62;-0.4, 15;4.6, 0;15.8113883
1678963505.277942901;2023-03-16 10:45:05;-62;-0.4, 15;4.6, 0;15.8113883
1678963505.530031420;2023-03-16 10:45:05;-61;-0.4, 15;4.6, 0;15.8113883
1678963505.550766883;2023-03-16 10:45:05;-61;-0.4, 15;4.6, 0;15.8113883
1678963506.011283957;2023-03-16 10:45:06;-62;-0.4, 15;4.6, 0;15.8113883
1678963506.032570253;2023-03-16 10:45:06;-63;-0.4, 15;4.6, 0;15.8113883
1678963512.070886860;2023-03-16 10:45:12;-64;-0.4, 15;4.6, 0;15.8113883
1678963512.089236638;2023-03-16 10:45:12;-63;-0.4, 15;4.6, 0;15.8113883
1678963512.324320860;2023-03-16 10:45:12;-61;-0.4, 15;4.6, 0;15.8113883
1678963512.344397805;2023-03-16 10:45:12;-61;-0.4, 15;4.6, 0;15.8113883
1678963513.029931082;2023-03-16 10:45:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963513.049179638;2023-03-16 10:45:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963513.073573341;2023-03-16 10:45:13;-64;-0.4, 15;4.6, 0;15.8113883
1678963513.092941934;2023-03-16 10:45:13;-64;-0.4, 15;4.6, 0;15.8113883
1678963513.137332378;2023-03-16 10:45:13;-68;-0.4, 15;4.6, 0;15.8113883
1678963513.848863322;2023-03-16 10:45:13;-62;-0.4, 15;4.6, 0;15.8113883
1678963513.868134267;2023-03-16 10:45:13;-63;-0.4, 15;4.6, 0;15.8113883
1678963514.144310933;2023-03-16 10:45:14;-61;-0.4, 15;4.6, 0;15.8113883
1678963515.636682803;2023-03-16 10:45:15;-63;-0.4, 15;4.6, 0;15.8113883
1678963516.610121747;2023-03-16 10:45:16;-60;-0.4, 15;4.6, 0;15.8113883
1678963516.633388358;2023-03-16 10:45:16;-61;-0.4, 15;4.6, 0;15.8113883
1678963517.146374265;2023-03-16 10:45:17;-57;-0.4, 15;4.6, 0;15.8113883
1678963520.468171411;2023-03-16 10:45:20;-64;-0.4, 15;4.6, 0;15.8113883
1678963520.485460966;2023-03-16 10:45:20;-63;-0.4, 15;4.6, 0;15.8113883
1678963520.881142207;2023-03-16 10:45:20;-63;-0.4, 15;4.6, 0;15.8113883
