Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678962123.375019558;2023-03-16 10:22:03;-69;-11.4, 15;4.6, 0;21.9317122
1678962123.398818058;2023-03-16 10:22:03;-70;-11.4, 15;4.6, 0;21.9317122
1678962124.162568725;2023-03-16 10:22:04;-69;-11.4, 15;4.6, 0;21.9317122
1678962124.264551151;2023-03-16 10:22:04;-78;-11.4, 15;4.6, 0;21.9317122
1678962124.993495706;2023-03-16 10:22:04;-71;-11.4, 15;4.6, 0;21.9317122
1678962125.844195520;2023-03-16 10:22:05;-70;-11.4, 15;4.6, 0;21.9317122
1678962125.972863612;2023-03-16 10:22:05;-68;-11.4, 15;4.6, 0;21.9317122
1678962127.107636427;2023-03-16 10:22:07;-62;-11.4, 15;4.6, 0;21.9317122
1678962127.130057149;2023-03-16 10:22:07;-62;-11.4, 15;4.6, 0;21.9317122
1678962127.227893982;2023-03-16 10:22:07;-65;-11.4, 15;4.6, 0;21.9317122
1678962127.791079056;2023-03-16 10:22:07;-59;-11.4, 15;4.6, 0;21.9317122
1678962127.833541223;2023-03-16 10:22:07;-57;-11.4, 15;4.6, 0;21.9317122
1678962132.405729423;2023-03-16 10:22:12;-74;-11.4, 15;4.6, 0;21.9317122
1678962132.423249405;2023-03-16 10:22:12;-72;-11.4, 15;4.6, 0;21.9317122
1678962132.632879479;2023-03-16 10:22:12;-70;-11.4, 15;4.6, 0;21.9317122
1678962133.072375460;2023-03-16 10:22:13;-75;-11.4, 15;4.6, 0;21.9317122
1678962135.446364181;2023-03-16 10:22:15;-68;-11.4, 15;4.6, 0;21.9317122
1678962135.469013588;2023-03-16 10:22:15;-67;-11.4, 15;4.6, 0;21.9317122
1678962136.146413532;2023-03-16 10:22:16;-75;-11.4, 15;4.6, 0;21.9317122
1678962136.421465051;2023-03-16 10:22:16;-65;-11.4, 15;4.6, 0;21.9317122
1678962136.445384180;2023-03-16 10:22:16;-65;-11.4, 15;4.6, 0;21.9317122
1678962136.619161588;2023-03-16 10:22:16;-63;-11.4, 15;4.6, 0;21.9317122
1678962137.597107476;2023-03-16 10:22:17;-64;-11.4, 15;4.6, 0;21.9317122
1678962140.629925067;2023-03-16 10:22:20;-71;-11.4, 15;4.6, 0;21.9317122
1678962140.652632511;2023-03-16 10:22:20;-70;-11.4, 15;4.6, 0;21.9317122
1678962141.256457863;2023-03-16 10:22:21;-71;-11.4, 15;4.6, 0;21.9317122
1678962141.375607048;2023-03-16 10:22:21;-68;-11.4, 15;4.6, 0;21.9317122
1678962184.274380689;2023-03-16 10:23:04;-69;-11.4, 15;4.6, 0;21.9317122
1678962184.295629096;2023-03-16 10:23:04;-69;-11.4, 15;4.6, 0;21.9317122
1678962185.341965985;2023-03-16 10:23:05;-63;-11.4, 15;4.6, 0;21.9317122
1678962185.364965299;2023-03-16 10:23:05;-63;-11.4, 15;4.6, 0;21.9317122
1678962185.614597392;2023-03-16 10:23:05;-68;-11.4, 15;4.6, 0;21.9317122
1678962185.633890095;2023-03-16 10:23:05;-71;-11.4, 15;4.6, 0;21.9317122
1678962186.023969114;2023-03-16 10:23:06;-60;-11.4, 15;4.6, 0;21.9317122
1678962189.367921056;2023-03-16 10:23:09;-71;-11.4, 15;4.6, 0;21.9317122
1678962189.704621278;2023-03-16 10:23:09;-69;-11.4, 15;4.6, 0;21.9317122
1678962191.555539036;2023-03-16 10:23:11;-70;-11.4, 15;4.6, 0;21.9317122
1678962192.680386776;2023-03-16 10:23:12;-71;-11.4, 15;4.6, 0;21.9317122
1678962192.889268184;2023-03-16 10:23:12;-68;-11.4, 15;4.6, 0;21.9317122
1678962193.488287239;2023-03-16 10:23:13;-69;-11.4, 15;4.6, 0;21.9317122
1678962193.807827831;2023-03-16 10:23:13;-71;-11.4, 15;4.6, 0;21.9317122
1678962194.728172275;2023-03-16 10:23:14;-65;-11.4, 15;4.6, 0;21.9317122
1678962194.747961257;2023-03-16 10:23:14;-65;-11.4, 15;4.6, 0;21.9317122
1678962194.986912812;2023-03-16 10:23:14;-62;-11.4, 15;4.6, 0;21.9317122
1678962195.718276830;2023-03-16 10:23:15;-60;-11.4, 15;4.6, 0;21.9317122
1678962195.738214534;2023-03-16 10:23:15;-60;-11.4, 15;4.6, 0;21.9317122
1678962199.863643087;2023-03-16 10:23:19;-69;-11.4, 15;4.6, 0;21.9317122
1678962200.164924753;2023-03-16 10:23:20;-69;-11.4, 15;4.6, 0;21.9317122
1678962201.033160660;2023-03-16 10:23:21;-71;-11.4, 15;4.6, 0;21.9317122
1678962201.506062790;2023-03-16 10:23:21;-70;-11.4, 15;4.6, 0;21.9317122
1678962201.877399549;2023-03-16 10:23:21;-69;-11.4, 15;4.6, 0;21.9317122
1678962202.291038734;2023-03-16 10:23:22;-71;-11.4, 15;4.6, 0;21.9317122
1678962202.310671900;2023-03-16 10:23:22;-71;-11.4, 15;4.6, 0;21.9317122
1678962202.709441048;2023-03-16 10:23:22;-68;-11.4, 15;4.6, 0;21.9317122
1678962203.124678974;2023-03-16 10:23:23;-70;-11.4, 15;4.6, 0;21.9317122
1678962204.199633492;2023-03-16 10:23:24;-72;-11.4, 15;4.6, 0;21.9317122
1678962204.222991640;2023-03-16 10:23:24;-70;-11.4, 15;4.6, 0;21.9317122
1678962204.242304418;2023-03-16 10:23:24;-71;-11.4, 15;4.6, 0;21.9317122
1678962204.268073362;2023-03-16 10:23:24;-69;-11.4, 15;4.6, 0;21.9317122
1678962204.378017492;2023-03-16 10:23:24;-65;-11.4, 15;4.6, 0;21.9317122
1678962204.401776714;2023-03-16 10:23:24;-66;-11.4, 15;4.6, 0;21.9317122
1678962204.881999973;2023-03-16 10:23:24;17;-11.4, 15;4.6, 0;21.9317122
1678962205.287011695;2023-03-16 10:23:25;-68;-11.4, 15;4.6, 0;21.9317122
1678962205.759582454;2023-03-16 10:23:25;-64;-11.4, 15;4.6, 0;21.9317122
1678962205.785760861;2023-03-16 10:23:25;-65;-11.4, 15;4.6, 0;21.9317122
1678962209.572756507;2023-03-16 10:23:29;-70;-11.4, 15;4.6, 0;21.9317122
1678962209.775511507;2023-03-16 10:23:29;-69;-11.4, 15;4.6, 0;21.9317122
1678962209.818778414;2023-03-16 10:23:29;-70;-11.4, 15;4.6, 0;21.9317122
1678962209.844298488;2023-03-16 10:23:29;-75;-11.4, 15;4.6, 0;21.9317122
1678962211.623253617;2023-03-16 10:23:31;-70;-11.4, 15;4.6, 0;21.9317122
1678962211.848324413;2023-03-16 10:23:31;-67;-11.4, 15;4.6, 0;21.9317122
1678962212.632942098;2023-03-16 10:23:32;-68;-11.4, 15;4.6, 0;21.9317122
1678962212.656874320;2023-03-16 10:23:32;-69;-11.4, 15;4.6, 0;21.9317122
1678962213.903594930;2023-03-16 10:23:33;-70;-11.4, 15;4.6, 0;21.9317122
1678962214.265819449;2023-03-16 10:23:34;-64;-11.4, 15;4.6, 0;21.9317122
1678962215.248341819;2023-03-16 10:23:35;-64;-11.4, 15;4.6, 0;21.9317122
1678962215.268744559;2023-03-16 10:23:35;-64;-11.4, 15;4.6, 0;21.9317122
1678962218.328582113;2023-03-16 10:23:38;-71;-11.4, 15;4.6, 0;21.9317122
1678962219.160125650;2023-03-16 10:23:39;-69;-11.4, 15;4.6, 0;21.9317122
1678962219.179611242;2023-03-16 10:23:39;-69;-11.4, 15;4.6, 0;21.9317122
1678962219.314815261;2023-03-16 10:23:39;-67;-11.4, 15;4.6, 0;21.9317122
1678962219.338760927;2023-03-16 10:23:39;-73;-11.4, 15;4.6, 0;21.9317122
1678962220.017363205;2023-03-16 10:23:40;-69;-11.4, 15;4.6, 0;21.9317122
1678962220.042665668;2023-03-16 10:23:40;-69;-11.4, 15;4.6, 0;21.9317122
1678962220.134026353;2023-03-16 10:23:40;-68;-11.4, 15;4.6, 0;21.9317122
