TIMESTAMP;DATA_ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678964408.070261030;2023-03-16 11:00:08;-72;-5.4, -15;4.6, 0;18.02775638
1678964408.938191826;2023-03-16 11:00:08;-65;-5.4, -15;4.6, 0;18.02775638
1678964408.960562752;2023-03-16 11:00:08;-66;-5.4, -15;4.6, 0;18.02775638
1678964409.611892270;2023-03-16 11:00:09;-66;-5.4, -15;4.6, 0;18.02775638
1678964410.256818084;2023-03-16 11:00:10;-65;-5.4, -15;4.6, 0;18.02775638
1678964410.278045140;2023-03-16 11:00:10;-65;-5.4, -15;4.6, 0;18.02775638
1678964410.849374639;2023-03-16 11:00:10;-65;-5.4, -15;4.6, 0;18.02775638
1678964410.869052269;2023-03-16 11:00:10;-66;-5.4, -15;4.6, 0;18.02775638
1678964411.466889306;2023-03-16 11:00:11;-65;-5.4, -15;4.6, 0;18.02775638
1678964411.488094343;2023-03-16 11:00:11;-66;-5.4, -15;4.6, 0;18.02775638
1678964412.066485898;2023-03-16 11:00:12;-72;-5.4, -15;4.6, 0;18.02775638
1678964412.086604731;2023-03-16 11:00:12;-68;-5.4, -15;4.6, 0;18.02775638
1678964412.520797009;2023-03-16 11:00:12;17;-5.4, -15;4.6, 0;18.02775638
1678964412.542354731;2023-03-16 11:00:12;-61;-5.4, -15;4.6, 0;18.02775638
1678964412.983376749;2023-03-16 11:00:12;17;-5.4, -15;4.6, 0;18.02775638
1678964413.288453008;2023-03-16 11:00:13;-64;-5.4, -15;4.6, 0;18.02775638
1678964416.718244580;2023-03-16 11:00:16;-66;-5.4, -15;4.6, 0;18.02775638
1678964416.740708247;2023-03-16 11:00:16;-64;-5.4, -15;4.6, 0;18.02775638
1678964417.147447636;2023-03-16 11:00:17;-66;-5.4, -15;4.6, 0;18.02775638
1678964417.556954617;2023-03-16 11:00:17;-65;-5.4, -15;4.6, 0;18.02775638
1678964417.986858598;2023-03-16 11:00:17;-66;-5.4, -15;4.6, 0;18.02775638
1678964418.397848709;2023-03-16 11:00:18;-65;-5.4, -15;4.6, 0;18.02775638
1678964418.802046375;2023-03-16 11:00:18;-65;-5.4, -15;4.6, 0;18.02775638
1678964418.821925375;2023-03-16 11:00:18;-66;-5.4, -15;4.6, 0;18.02775638
1678964419.239352523;2023-03-16 11:00:19;-65;-5.4, -15;4.6, 0;18.02775638
1678964419.315391431;2023-03-16 11:00:19;-67;-5.4, -15;4.6, 0;18.02775638
1678964419.359149486;2023-03-16 11:00:19;-72;-5.4, -15;4.6, 0;18.02775638
1678964419.378492264;2023-03-16 11:00:19;-72;-5.4, -15;4.6, 0;18.02775638
1678964420.020933653;2023-03-16 11:00:20;-66;-5.4, -15;4.6, 0;18.02775638
1678964420.043315153;2023-03-16 11:00:20;-65;-5.4, -15;4.6, 0;18.02775638
1678964420.401080949;2023-03-16 11:00:20;-64;-5.4, -15;4.6, 0;18.02775638
1678964420.423397726;2023-03-16 11:00:20;-63;-5.4, -15;4.6, 0;18.02775638
1678964421.095355226;2023-03-16 11:00:21;-66;-5.4, -15;4.6, 0;18.02775638
1678964421.376832059;2023-03-16 11:00:21;-66;-5.4, -15;4.6, 0;18.02775638
1678964422.398640170;2023-03-16 11:00:22;-61;-5.4, -15;4.6, 0;18.02775638
1678964422.418301929;2023-03-16 11:00:22;17;-5.4, -15;4.6, 0;18.02775638
1678964422.638151151;2023-03-16 11:00:22;17;-5.4, -15;4.6, 0;18.02775638
1678964426.706976649;2023-03-16 11:00:26;-66;-5.4, -15;4.6, 0;18.02775638
1678964426.726845612;2023-03-16 11:00:26;-64;-5.4, -15;4.6, 0;18.02775638
1678964428.439781833;2023-03-16 11:00:28;-70;-5.4, -15;4.6, 0;18.02775638
1678964428.458033962;2023-03-16 11:00:28;-70;-5.4, -15;4.6, 0;18.02775638
1678964428.719793166;2023-03-16 11:00:28;-63;-5.4, -15;4.6, 0;18.02775638
1678964432.093670719;2023-03-16 11:00:32;-66;-5.4, -15;4.6, 0;18.02775638
1678964432.385895201;2023-03-16 11:00:32;-65;-5.4, -15;4.6, 0;18.02775638
1678964433.878414478;2023-03-16 11:00:33;-65;-5.4, -15;4.6, 0;18.02775638
1678964433.898412755;2023-03-16 11:00:33;-66;-5.4, -15;4.6, 0;18.02775638
1678964434.182123107;2023-03-16 11:00:34;-64;-5.4, -15;4.6, 0;18.02775638
1678964434.205965755;2023-03-16 11:00:34;-64;-5.4, -15;4.6, 0;18.02775638
1678964435.428329180;2023-03-16 11:00:35;-65;-5.4, -15;4.6, 0;18.02775638
1678964435.448293384;2023-03-16 11:00:35;-66;-5.4, -15;4.6, 0;18.02775638
1678964435.663085032;2023-03-16 11:00:35;-66;-5.4, -15;4.6, 0;18.02775638
1678964435.680966236;2023-03-16 11:00:35;-64;-5.4, -15;4.6, 0;18.02775638
1678964436.225586180;2023-03-16 11:00:36;-66;-5.4, -15;4.6, 0;18.02775638
1678964436.282235643;2023-03-16 11:00:36;-72;-5.4, -15;4.6, 0;18.02775638
1678964436.936491605;2023-03-16 11:00:36;-65;-5.4, -15;4.6, 0;18.02775638
1678964437.258304642;2023-03-16 11:00:37;-72;-5.4, -15;4.6, 0;18.02775638
1678964437.338623624;2023-03-16 11:00:37;-65;-5.4, -15;4.6, 0;18.02775638
1678964437.629619549;2023-03-16 11:00:37;-62;-5.4, -15;4.6, 0;18.02775638
1678964437.648895012;2023-03-16 11:00:37;-61;-5.4, -15;4.6, 0;18.02775638
1678964438.702856586;2023-03-16 11:00:38;-62;-5.4, -15;4.6, 0;18.02775638
1678964441.873378380;2023-03-16 11:00:41;-67;-5.4, -15;4.6, 0;18.02775638
1678964441.913609751;2023-03-16 11:00:41;-72;-5.4, -15;4.6, 0;18.02775638
1678964442.624002009;2023-03-16 11:00:42;-65;-5.4, -15;4.6, 0;18.02775638
1678964442.646429232;2023-03-16 11:00:42;-65;-5.4, -15;4.6, 0;18.02775638
1678964442.915893583;2023-03-16 11:00:42;-64;-5.4, -15;4.6, 0;18.02775638
1678964442.935660361;2023-03-16 11:00:42;-64;-5.4, -15;4.6, 0;18.02775638
1678964444.458184323;2023-03-16 11:00:44;-66;-5.4, -15;4.6, 0;18.02775638
1678964444.824915138;2023-03-16 11:00:44;-63;-5.4, -15;4.6, 0;18.02775638
1678964445.323857193;2023-03-16 11:00:45;-66;-5.4, -15;4.6, 0;18.02775638
1678964445.325866175;2023-03-16 11:00:45;-65;-5.4, -15;4.6, 0;18.02775638
1678964445.700023434;2023-03-16 11:00:45;-64;-5.4, -15;4.6, 0;18.02775638
1678964445.720890859;2023-03-16 11:00:45;-65;-5.4, -15;4.6, 0;18.02775638
1678964446.132838193;2023-03-16 11:00:46;-66;-5.4, -15;4.6, 0;18.02775638
1678964446.547164044;2023-03-16 11:00:46;-65;-5.4, -15;4.6, 0;18.02775638
1678964446.569664618;2023-03-16 11:00:46;-66;-5.4, -15;4.6, 0;18.02775638
1678964446.949719822;2023-03-16 11:00:46;-67;-5.4, -15;4.6, 0;18.02775638
1678964447.225900618;2023-03-16 11:00:47;-63;-5.4, -15;4.6, 0;18.02775638
1678964447.248540025;2023-03-16 11:00:47;-65;-5.4, -15;4.6, 0;18.02775638
1678964447.664475636;2023-03-16 11:00:47;-60;-5.4, -15;4.6, 0;18.02775638
1678964447.709612821;2023-03-16 11:00:47;17;-5.4, -15;4.6, 0;18.02775638
1678964448.273987210;2023-03-16 11:00:48;-64;-5.4, -15;4.6, 0;18.02775638
1678964451.887592541;2023-03-16 11:00:51;-79;-5.4, -15;4.6, 0;18.02775638
1678964452.039926911;2023-03-16 11:00:52;-64;-5.4, -15;4.6, 0;18.02775638
1678964452.067471782;2023-03-16 11:00:52;-64;-5.4, -15;4.6, 0;18.02775638
1678964453.039724762;2023-03-16 11:00:53;-66;-5.4, -15;4.6, 0;18.02775638
1678964453.059396725;2023-03-16 11:00:53;-65;-5.4, -15;4.6, 0;18.02775638
1678964453.253511762;2023-03-16 11:00:53;-65;-5.4, -15;4.6, 0;18.02775638
1678964454.237011188;2023-03-16 11:00:54;-66;-5.4, -15;4.6, 0;18.02775638
1678964454.397234725;2023-03-16 11:00:54;-66;-5.4, -15;4.6, 0;18.02775638
1678964454.419727651;2023-03-16 11:00:54;-66;-5.4, -15;4.6, 0;18.02775638
1678964456.666975575;2023-03-16 11:00:56;-65;-5.4, -15;4.6, 0;18.02775638
1678964456.789513075;2023-03-16 11:00:56;-66;-5.4, -15;4.6, 0;18.02775638
1678964456.808853223;2023-03-16 11:00:56;-66;-5.4, -15;4.6, 0;18.02775638
1678964456.833256057;2023-03-16 11:00:56;-65;-5.4, -15;4.6, 0;18.02775638
1678964456.852588501;2023-03-16 11:00:56;-65;-5.4, -15;4.6, 0;18.02775638
1678964456.923246075;2023-03-16 11:00:56;-64;-5.4, -15;4.6, 0;18.02775638
1678964461.278603480;2023-03-16 11:01:01;-64;-5.4, -15;4.6, 0;18.02775638
1678964461.499644776;2023-03-16 11:01:01;-63;-5.4, -15;4.6, 0;18.02775638
1678964463.483837923;2023-03-16 11:01:03;-65;-5.4, -15;4.6, 0;18.02775638
1678964463.503765645;2023-03-16 11:01:03;-66;-5.4, -15;4.6, 0;18.02775638
1678964463.829961293;2023-03-16 11:01:03;-64;-5.4, -15;4.6, 0;18.02775638
1678964464.613623144;2023-03-16 11:01:04;-66;-5.4, -15;4.6, 0;18.02775638
1678964464.631995182;2023-03-16 11:01:04;-66;-5.4, -15;4.6, 0;18.02775638
1678964464.796962978;2023-03-16 11:01:04;-64;-5.4, -15;4.6, 0;18.02775638
1678964464.818554478;2023-03-16 11:01:04;-63;-5.4, -15;4.6, 0;18.02775638
1678964465.498577200;2023-03-16 11:01:05;-66;-5.4, -15;4.6, 0;18.02775638
1678964465.699210033;2023-03-16 11:01:05;-66;-5.4, -15;4.6, 0;18.02775638
1678964465.717950162;2023-03-16 11:01:05;-64;-5.4, -15;4.6, 0;18.02775638
1678964466.445882051;2023-03-16 11:01:06;-75;-5.4, -15;4.6, 0;18.02775638
1678964466.467367643;2023-03-16 11:01:06;-73;-5.4, -15;4.6, 0;18.02775638
1678964466.752329458;2023-03-16 11:01:06;-61;-5.4, -15;4.6, 0;18.02775638
1678964467.831252235;2023-03-16 11:01:07;-62;-5.4, -15;4.6, 0;18.02775638
1678964472.011514399;2023-03-16 11:01:12;-66;-5.4, -15;4.6, 0;18.02775638
1678964472.039886585;2023-03-16 11:01:12;-66;-5.4, -15;4.6, 0;18.02775638
1678964472.186924751;2023-03-16 11:01:12;-64;-5.4, -15;4.6, 0;18.02775638
1678964473.297285362;2023-03-16 11:01:13;-65;-5.4, -15;4.6, 0;18.02775638
1678964473.319210954;2023-03-16 11:01:13;-64;-5.4, -15;4.6, 0;18.02775638
1678964473.478918047;2023-03-16 11:01:13;-65;-5.4, -15;4.6, 0;18.02775638
1678964474.277437824;2023-03-16 11:01:14;-65;-5.4, -15;4.6, 0;18.02775638
1678964475.401517490;2023-03-16 11:01:15;-65;-5.4, -15;4.6, 0;18.02775638
1678964475.427659212;2023-03-16 11:01:15;-72;-5.4, -15;4.6, 0;18.02775638
1678964477.431204211;2023-03-16 11:01:17;-65;-5.4, -15;4.6, 0;18.02775638
1678964477.451258063;2023-03-16 11:01:17;-64;-5.4, -15;4.6, 0;18.02775638
1678964481.527496412;2023-03-16 11:01:21;-65;-5.4, -15;4.6, 0;18.02775638
1678964481.788910912;2023-03-16 11:01:21;-63;-5.4, -15;4.6, 0;18.02775638
1678964481.808182153;2023-03-16 11:01:21;-64;-5.4, -15;4.6, 0;18.02775638
1678964484.024560837;2023-03-16 11:01:24;-65;-5.4, -15;4.6, 0;18.02775638
1678964484.388830522;2023-03-16 11:01:24;-65;-5.4, -15;4.6, 0;18.02775638
1678964485.595963632;2023-03-16 11:01:25;-65;-5.4, -15;4.6, 0;18.02775638
1678964486.581859798;2023-03-16 11:01:26;-61;-5.4, -15;4.6, 0;18.02775638
1678964486.601264002;2023-03-16 11:01:26;-61;-5.4, -15;4.6, 0;18.02775638
1678964486.860031872;2023-03-16 11:01:26;-64;-5.4, -15;4.6, 0;18.02775638
1678964487.252549816;2023-03-16 11:01:27;-66;-5.4, -15;4.6, 0;18.02775638
1678964487.275002872;2023-03-16 11:01:27;-65;-5.4, -15;4.6, 0;18.02775638
1678964490.434817740;2023-03-16 11:01:30;-68;-5.4, -15;4.6, 0;18.02775638
1678964490.499158870;2023-03-16 11:01:30;-72;-5.4, -15;4.6, 0;18.02775638
1678964491.158442092;2023-03-16 11:01:31;-65;-5.4, -15;4.6, 0;18.02775638
1678964491.836405554;2023-03-16 11:01:31;-66;-5.4, -15;4.6, 0;18.02775638
1678964492.246339147;2023-03-16 11:01:32;-65;-5.4, -15;4.6, 0;18.02775638
1678964492.266216647;2023-03-16 11:01:32;-66;-5.4, -15;4.6, 0;18.02775638
1678964492.692547443;2023-03-16 11:01:32;-65;-5.4, -15;4.6, 0;18.02775638
1678964492.715138165;2023-03-16 11:01:32;-66;-5.4, -15;4.6, 0;18.02775638
1678964493.097573924;2023-03-16 11:01:33;-66;-5.4, -15;4.6, 0;18.02775638
1678964493.507600553;2023-03-16 11:01:33;-65;-5.4, -15;4.6, 0;18.02775638
1678964493.527954664;2023-03-16 11:01:33;-65;-5.4, -15;4.6, 0;18.02775638
1678964493.886347720;2023-03-16 11:01:33;-65;-5.4, -15;4.6, 0;18.02775638
1678964494.359179849;2023-03-16 11:01:34;-65;-5.4, -15;4.6, 0;18.02775638
1678964494.379545590;2023-03-16 11:01:34;-66;-5.4, -15;4.6, 0;18.02775638
1678964495.813694867;2023-03-16 11:01:35;17;-5.4, -15;4.6, 0;18.02775638
1678964496.247411107;2023-03-16 11:01:36;17;-5.4, -15;4.6, 0;18.02775638
1678964496.271314811;2023-03-16 11:01:36;-61;-5.4, -15;4.6, 0;18.02775638
1678964496.293613663;2023-03-16 11:01:36;17;-5.4, -15;4.6, 0;18.02775638
1678964496.335473866;2023-03-16 11:01:36;-59;-5.4, -15;4.6, 0;18.02775638
1678964496.453638977;2023-03-16 11:01:36;-69;-5.4, -15;4.6, 0;18.02775638
1678964496.833898570;2023-03-16 11:01:36;-63;-5.4, -15;4.6, 0;18.02775638
1678964500.298284845;2023-03-16 11:01:40;-71;-5.4, -15;4.6, 0;18.02775638
1678964501.117674771;2023-03-16 11:01:41;-65;-5.4, -15;4.6, 0;18.02775638
1678964501.627658326;2023-03-16 11:01:41;-66;-5.4, -15;4.6, 0;18.02775638
1678964501.714928900;2023-03-16 11:01:41;-67;-5.4, -15;4.6, 0;18.02775638
1678964501.758650845;2023-03-16 11:01:41;-71;-5.4, -15;4.6, 0;18.02775638
1678964503.347831936;2023-03-16 11:01:43;-65;-5.4, -15;4.6, 0;18.02775638
1678964504.242683510;2023-03-16 11:01:44;-66;-5.4, -15;4.6, 0;18.02775638
1678964504.266523473;2023-03-16 11:01:44;-65;-5.4, -15;4.6, 0;18.02775638
1678964504.618900435;2023-03-16 11:01:44;-65;-5.4, -15;4.6, 0;18.02775638
1678964505.165987583;2023-03-16 11:01:45;-65;-5.4, -15;4.6, 0;18.02775638
1678964505.186567213;2023-03-16 11:01:45;-64;-5.4, -15;4.6, 0;18.02775638
1678964505.456980472;2023-03-16 11:01:45;-66;-5.4, -15;4.6, 0;18.02775638
1678964505.831493213;2023-03-16 11:01:45;17;-5.4, -15;4.6, 0;18.02775638
1678964506.282276638;2023-03-16 11:01:46;17;-5.4, -15;4.6, 0;18.02775638
1678964506.931483341;2023-03-16 11:01:46;-64;-5.4, -15;4.6, 0;18.02775638
1678964506.951837434;2023-03-16 11:01:46;-65;-5.4, -15;4.6, 0;18.02775638
1678964510.365925062;2023-03-16 11:01:50;-65;-5.4, -15;4.6, 0;18.02775638
1678964510.393307154;2023-03-16 11:01:50;-65;-5.4, -15;4.6, 0;18.02775638
1678964510.789011228;2023-03-16 11:01:50;-65;-5.4, -15;4.6, 0;18.02775638
1678964511.226269432;2023-03-16 11:01:51;-67;-5.4, -15;4.6, 0;18.02775638
1678964511.248747339;2023-03-16 11:01:51;-72;-5.4, -15;4.6, 0;18.02775638
1678964511.268075117;2023-03-16 11:01:51;-71;-5.4, -15;4.6, 0;18.02775638
1678964511.941472579;2023-03-16 11:01:51;-65;-5.4, -15;4.6, 0;18.02775638
1678964511.962767190;2023-03-16 11:01:51;-66;-5.4, -15;4.6, 0;18.02775638
1678964512.577779912;2023-03-16 11:01:52;-65;-5.4, -15;4.6, 0;18.02775638
1678964512.597725394;2023-03-16 11:01:52;-66;;;
1678964513.762750708;2023-03-16 11:01:53;-65;;;
1678964515.999048429;2023-03-16 11:01:55;-61;;;
1678964520.166977241;2023-03-16 11:02:00;-66;;;
1678964520.773024592;2023-03-16 11:02:00;-65;;;
1678964521.327080370;2023-03-16 11:02:01;-65;;;
1678964521.347822351;2023-03-16 11:02:01;-63;;;
1678964522.478821277;2023-03-16 11:02:02;-65;;;
1678964523.358910554;2023-03-16 11:02:03;-65;;;
1678964524.142863035;2023-03-16 11:02:04;-65;;;
1678964524.776980849;2023-03-16 11:02:04;-67;;;
1678964524.799326368;2023-03-16 11:02:04;-65;;;
1678964525.317853293;2023-03-16 11:02:05;-72;;;
1678964525.604051701;2023-03-16 11:02:05;-61;;;
1678964529.802218846;2023-03-16 11:02:09;-67;;;
1678964529.824202198;2023-03-16 11:02:09;-67;;;
1678964530.645939753;2023-03-16 11:02:10;-66;;;
1678964530.674210938;2023-03-16 11:02:10;-66;;;
1678964533.010894919;2023-03-16 11:02:13;-65;;;
1678964533.031229437;2023-03-16 11:02:13;-63;;;
1678964533.521513844;2023-03-16 11:02:13;-65;;;
1678964534.276053084;2023-03-16 11:02:14;-65;;;
1678964534.530212344;2023-03-16 11:02:14;-68;;;
1678964534.617863973;2023-03-16 11:02:14;-65;;;
1678964534.662744695;2023-03-16 11:02:14;-65;;;
1678964535.309883750;2023-03-16 11:02:15;-60;;;
1678964536.318225472;2023-03-16 11:02:16;-64;;;
1678964539.387797026;2023-03-16 11:02:19;-65;;;
1678964539.409988804;2023-03-16 11:02:19;-65;;;
1678964539.797232581;2023-03-16 11:02:19;-65;;;
1678964539.819524655;2023-03-16 11:02:19;-65;;;
1678964540.220355192;2023-03-16 11:02:20;-70;;;
1678964540.931930784;2023-03-16 11:02:20;-65;;;
1678964540.954275006;2023-03-16 11:02:20;-65;;;
1678964542.429279691;2023-03-16 11:02:22;-65;;;
1678964542.449179172;2023-03-16 11:02:22;-66;;;
1678964542.780569950;2023-03-16 11:02:22;-66;;;
1678964543.550556542;2023-03-16 11:02:23;-65;;;
1678964543.959390282;2023-03-16 11:02:23;-66;;;
1678964543.988054356;2023-03-16 11:02:23;-66;;;
1678964544.547866560;2023-03-16 11:02:24;-67;;;
1678964544.566932338;2023-03-16 11:02:24;-66;;;
1678964544.839352337;2023-03-16 11:02:24;-65;;;
1678964544.859002893;2023-03-16 11:02:24;-66;;;
1678964545.271814152;2023-03-16 11:02:25;-61;;;
1678964545.663099022;2023-03-16 11:02:25;-65;;;
1678964546.134117670;2023-03-16 11:02:26;-72;;;
1678964546.177832800;2023-03-16 11:02:26;17;;;
1678964546.264120114;2023-03-16 11:02:26;-58;;;
1678964546.283419929;2023-03-16 11:02:26;-57;;;
1678964549.588236798;2023-03-16 11:02:29;-65;;;
1678964549.608231501;2023-03-16 11:02:29;-64;;;
1678964549.921700001;2023-03-16 11:02:29;-65;;;
1678964550.705631686;2023-03-16 11:02:30;-65;;;
1678964551.131887741;2023-03-16 11:02:31;-66;;;
1678964551.151768537;2023-03-16 11:02:31;-72;;;
1678964551.341602000;2023-03-16 11:02:31;-65;;;
1678964551.385419185;2023-03-16 11:02:31;-68;;;
1678964551.427873963;2023-03-16 11:02:31;-71;;;
1678964552.385991611;2023-03-16 11:02:32;-65;;;
1678964552.920755499;2023-03-16 11:02:32;-65;;;
1678964553.358705092;2023-03-16 11:02:33;-65;;;
1678964553.737326369;2023-03-16 11:02:33;-65;;;
1678964554.164433869;2023-03-16 11:02:34;-66;;;
1678964554.186986147;2023-03-16 11:02:34;-65;;;
1678964554.608650609;2023-03-16 11:02:34;-71;;;
1678964554.840708017;2023-03-16 11:02:34;-62;;;
1678964554.860831368;2023-03-16 11:02:34;-62;;;
1678964555.610706775;2023-03-16 11:02:35;-63;;;
1678964555.631024312;2023-03-16 11:02:35;-63;;;
1678964559.053716884;2023-03-16 11:02:39;-66;;;
1678964559.075997088;2023-03-16 11:02:39;-65;;;
1678964559.379468347;2023-03-16 11:02:39;-64;;;
1678964560.761939532;2023-03-16 11:02:40;-66;;;
1678964561.777171901;2023-03-16 11:02:41;-66;;;
1678964561.801049864;2023-03-16 11:02:41;-64;;;
1678964562.438747771;2023-03-16 11:02:42;-71;;;
1678964562.460810438;2023-03-16 11:02:42;-65;;;
1678964562.554259679;2023-03-16 11:02:42;-63;;;
1678964562.599635993;2023-03-16 11:02:42;-67;;;
1678964563.193086438;2023-03-16 11:02:43;-65;;;
1678964563.305952567;2023-03-16 11:02:43;-66;;;
1678964564.855809918;2023-03-16 11:02:44;-61;;;
1678964565.114875844;2023-03-16 11:02:45;-72;;;
1678964565.343660677;2023-03-16 11:02:45;-75;;;
1678964568.798273823;2023-03-16 11:02:48;-66;;;
1678964568.818215119;2023-03-16 11:02:48;-66;;;
1678964569.934356341;2023-03-16 11:02:49;-65;;;
1678964570.000752859;2023-03-16 11:02:50;-64;;;
1678964570.020627434;2023-03-16 11:02:50;-64;;;
1678964570.768684266;2023-03-16 11:02:50;-66;;;
1678964570.792515896;2023-03-16 11:02:50;-66;;;
1678964570.883539803;2023-03-16 11:02:50;-64;;;
1678964571.198055118;2023-03-16 11:02:51;-65;;;
1678964571.241842896;2023-03-16 11:02:51;-67;;;
1678964571.304939562;2023-03-16 11:02:51;-71;;;
1678964573.478354283;2023-03-16 11:02:53;-65;;;
1678964574.160857005;2023-03-16 11:02:54;-61;;;
1678964579.369685113;2023-03-16 11:02:59;-65;;;
1678964579.389712317;2023-03-16 11:02:59;-66;;;
1678964579.606149817;2023-03-16 11:02:59;-64;;;
1678964579.629936761;2023-03-16 11:02:59;-64;;;
1678964580.555985224;2023-03-16 11:03:00;-67;;;
1678964580.805128020;2023-03-16 11:03:00;-66;;;
1678964582.447155815;2023-03-16 11:03:02;-66;;;
1678964582.490668759;2023-03-16 11:03:02;-67;;;
1678964582.509969000;2023-03-16 11:03:02;-67;;;
1678964584.499685388;2023-03-16 11:03:04;-70;;;
1678964584.519137851;2023-03-16 11:03:04;-72;;;
1678964584.742358258;2023-03-16 11:03:04;-64;;;
1678964588.074480756;2023-03-16 11:03:08;-64;;;
1678964588.095710089;2023-03-16 11:03:08;-67;;;
1678964588.836132719;2023-03-16 11:03:08;-65;;;
1678964588.856281719;2023-03-16 11:03:08;-65;;;
1678964589.537256052;2023-03-16 11:03:09;-65;;;
1678964590.223568403;2023-03-16 11:03:10;-65;;;
1678964590.242216273;2023-03-16 11:03:10;-65;;;
1678964591.426005236;2023-03-16 11:03:11;-65;;;
1678964591.445919310;2023-03-16 11:03:11;-66;;;
1678964592.029730235;2023-03-16 11:03:12;-65;;;
1678964592.050452161;2023-03-16 11:03:12;-64;;;
1678964592.606058772;2023-03-16 11:03:12;-66;;;
1678964592.626827920;2023-03-16 11:03:12;-63;;;
1678964593.496087697;2023-03-16 11:03:13;-65;;;
1678964593.900877512;2023-03-16 11:03:13;-61;;;
1678964593.920239882;2023-03-16 11:03:13;-61;;;
1678964594.034537697;2023-03-16 11:03:14;17;;;
1678964594.662298993;2023-03-16 11:03:14;-63;;;
1678964597.898517454;2023-03-16 11:03:17;-65;;;
1678964598.295515102;2023-03-16 11:03:18;-65;;;
1678964598.315290380;2023-03-16 11:03:18;-65;;;
1678964598.682303528;2023-03-16 11:03:18;-65;;;
1678964598.704774546;2023-03-16 11:03:18;-66;;;
1678964599.097310342;2023-03-16 11:03:19;-66;;;
1678964599.119820361;2023-03-16 11:03:19;-65;;;
1678964599.314592638;2023-03-16 11:03:19;-65;;;
1678964599.358363490;2023-03-16 11:03:19;-68;;;
1678964599.402110268;2023-03-16 11:03:19;-71;;;
1678964602.317321174;2023-03-16 11:03:22;-66;;;
1678964602.337290118;2023-03-16 11:03:22;-66;;;
1678964602.609882655;2023-03-16 11:03:22;-66;;;
1678964603.729713247;2023-03-16 11:03:23;-60;;;
1678964603.750652228;2023-03-16 11:03:23;-61;;;
1678964608.163615059;2023-03-16 11:03:28;-65;;;
1678964609.418831706;2023-03-16 11:03:29;-66;;;
1678964609.447433225;2023-03-16 11:03:29;-66;;;
1678964609.814908484;2023-03-16 11:03:29;-66;;;
1678964610.249942910;2023-03-16 11:03:30;-65;;;
1678964610.580946595;2023-03-16 11:03:30;-66;;;
1678964610.624677891;2023-03-16 11:03:30;-68;;;
1678964610.668633428;2023-03-16 11:03:30;-72;;;
1678964612.010182760;2023-03-16 11:03:32;-66;;;
1678964612.310840001;2023-03-16 11:03:32;-65;;;
1678964612.337146149;2023-03-16 11:03:32;-65;;;
1678964613.171214982;2023-03-16 11:03:33;-65;;;
1678964613.190773074;2023-03-16 11:03:33;-65;;;
1678964613.407760722;2023-03-16 11:03:33;-62;;;
1678964614.210655685;2023-03-16 11:03:34;-73;;;
1678964619.687492996;2023-03-16 11:03:39;-65;;;
1678964620.467564903;2023-03-16 11:03:40;-66;;;
1678964621.202536477;2023-03-16 11:03:41;-66;;;
1678964621.222390033;2023-03-16 11:03:41;-65;;;
1678964621.838513403;2023-03-16 11:03:41;-66;;;
1678964621.852303440;2023-03-16 11:03:41;-68;;;
1678964622.852262365;2023-03-16 11:03:42;-66;;;
1678964622.874559050;2023-03-16 11:03:42;-67;;;
1678964623.239854309;2023-03-16 11:03:43;-61;;;
1678964624.014859161;2023-03-16 11:03:44;-62;;;
1678964624.030175698;2023-03-16 11:03:44;-71;;;
1678964627.311334936;2023-03-16 11:03:47;-66;;;
1678964627.319872640;2023-03-16 11:03:47;-66;;;
1678964627.447545288;2023-03-16 11:03:47;-66;;;
1678964628.371455899;2023-03-16 11:03:48;-65;;;
1678964628.925140472;2023-03-16 11:03:48;-65;;;
1678964629.396443491;2023-03-16 11:03:49;-66;;;
1678964629.416594194;2023-03-16 11:03:49;-66;;;
1678964629.849618694;2023-03-16 11:03:49;-66;;;
1678964630.208980231;2023-03-16 11:03:50;-66;;;
1678964631.011333027;2023-03-16 11:03:51;-66;;;
1678964631.231851360;2023-03-16 11:03:51;-65;;;
1678964631.261126953;2023-03-16 11:03:51;-68;;;
1678964631.276201582;2023-03-16 11:03:51;-67;;;
1678964631.298642064;2023-03-16 11:03:51;-71;;;
1678964631.318009267;2023-03-16 11:03:51;-71;;;
1678964632.334087711;2023-03-16 11:03:52;-66;;;
1678964632.354346674;2023-03-16 11:03:52;-67;;;
1678964634.069975932;2023-03-16 11:03:54;-66;;;
1678964637.883540615;2023-03-16 11:03:57;-66;;;
1678964638.221431967;2023-03-16 11:03:58;-66;;;
1678964638.242740263;2023-03-16 11:03:58;-66;;;
1678964639.256435207;2023-03-16 11:03:59;-66;;;
1678964640.148237947;2023-03-16 11:04:00;-65;;;
1678964640.168976095;2023-03-16 11:04:00;-65;;;
1678964640.393969743;2023-03-16 11:04:00;-64;;;
1678964641.298213428;2023-03-16 11:04:01;-65;;;
1678964642.466199872;2023-03-16 11:04:02;-62;;;
1678964642.511249501;2023-03-16 11:04:02;-81;;;
1678964642.600017112;2023-03-16 11:04:02;-65;;;
1678964642.644458872;2023-03-16 11:04:02;17;;;
1678964642.662767464;2023-03-16 11:04:02;-65;;;
1678964643.062710038;2023-03-16 11:04:03;-61;;;
1678964643.068232390;2023-03-16 11:04:03;-61;;;
