Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674665493.869259434;2023-01-25 16:51:33;17;-10.55, -7.5;0, 0;12.944
1674665493.891738785;2023-01-25 16:51:33;17;-10.55, -7.5;0, 0;12.944
1674665498.640542634;2023-01-25 16:51:38;-61;-10.55, -7.5;0, 0;12.944
1674665499.136738579;2023-01-25 16:51:39;-62;-10.55, -7.5;0, 0;12.944
1674665499.157019875;2023-01-25 16:51:39;-61;-10.55, -7.5;0, 0;12.944
1674665500.382956152;2023-01-25 16:51:40;-61;-10.55, -7.5;0, 0;12.944
1674665500.447221726;2023-01-25 16:51:40;-61;-10.55, -7.5;0, 0;12.944
1674665500.471588893;2023-01-25 16:51:40;-64;-10.55, -7.5;0, 0;12.944
1674665501.295571503;2023-01-25 16:51:41;-62;-10.55, -7.5;0, 0;12.944
1674665501.315542744;2023-01-25 16:51:41;-62;-10.55, -7.5;0, 0;12.944
1674665502.467515947;2023-01-25 16:51:42;-61;-10.55, -7.5;0, 0;12.944
1674665503.151833780;2023-01-25 16:51:43;-65;-10.55, -7.5;0, 0;12.944
1674665503.984282798;2023-01-25 16:51:43;-58;-10.55, -7.5;0, 0;12.944
1674665504.003944946;2023-01-25 16:51:44;-57;-10.55, -7.5;0, 0;12.944
1674665514.425781403;2023-01-25 16:51:54;-56;-10.55, -7.5;0, 0;12.944
1674665514.446898495;2023-01-25 16:51:54;-61;-10.55, -7.5;0, 0;12.944
1674665519.068237252;2023-01-25 16:51:59;-61;-10.55, -7.5;0, 0;12.944
1674665520.064738807;2023-01-25 16:52:00;-61;-10.55, -7.5;0, 0;12.944
1674665520.087339399;2023-01-25 16:52:00;-61;-10.55, -7.5;0, 0;12.944
1674665520.340706381;2023-01-25 16:52:00;-61;-10.55, -7.5;0, 0;12.944
1674665520.361041122;2023-01-25 16:52:00;-61;-10.55, -7.5;0, 0;12.944
1674665521.252428880;2023-01-25 16:52:01;-61;-10.55, -7.5;0, 0;12.944
1674665521.697136047;2023-01-25 16:52:01;-61;-10.55, -7.5;0, 0;12.944
1674665521.719476936;2023-01-25 16:52:01;-62;-10.55, -7.5;0, 0;12.944
1674665522.481128565;2023-01-25 16:52:02;-61;-10.55, -7.5;0, 0;12.944
1674665522.507103991;2023-01-25 16:52:02;-73;-10.55, -7.5;0, 0;12.944
1674665522.809852676;2023-01-25 16:52:02;-67;-10.55, -7.5;0, 0;12.944
1674665522.873674194;2023-01-25 16:52:02;-65;-10.55, -7.5;0, 0;12.944
1674665522.898576139;2023-01-25 16:52:02;-61;-10.55, -7.5;0, 0;12.944
1674665522.941794953;2023-01-25 16:52:02;-60;-10.55, -7.5;0, 0;12.944
1674665522.964777898;2023-01-25 16:52:02;-62;-10.55, -7.5;0, 0;12.944
1674665523.030806787;2023-01-25 16:52:03;17;-10.55, -7.5;0, 0;12.944
1674665523.049805472;2023-01-25 16:52:03;17;-10.55, -7.5;0, 0;12.944
1674665523.552004731;2023-01-25 16:52:03;-59;-10.55, -7.5;0, 0;12.944
1674665523.925768231;2023-01-25 16:52:03;-64;-10.55, -7.5;0, 0;12.944
1674665524.269550582;2023-01-25 16:52:04;-57;-10.55, -7.5;0, 0;12.944
1674665524.289267619;2023-01-25 16:52:04;-59;-10.55, -7.5;0, 0;12.944
1674665528.219549117;2023-01-25 16:52:08;-62;-10.55, -7.5;0, 0;12.944
1674665528.428060135;2023-01-25 16:52:08;-62;-10.55, -7.5;0, 0;12.944
1674665528.446850191;2023-01-25 16:52:08;-61;-10.55, -7.5;0, 0;12.944
1674665528.490600598;2023-01-25 16:52:08;-61;-10.55, -7.5;0, 0;12.944
1674665528.515614043;2023-01-25 16:52:08;-66;-10.55, -7.5;0, 0;12.944
1674665529.446108912;2023-01-25 16:52:09;-61;-10.55, -7.5;0, 0;12.944
1674665529.474514264;2023-01-25 16:52:09;-61;-10.55, -7.5;0, 0;12.944
1674665530.005798357;2023-01-25 16:52:10;-62;-10.55, -7.5;0, 0;12.944
1674665530.528312727;2023-01-25 16:52:10;-62;-10.55, -7.5;0, 0;12.944
1674665530.805783819;2023-01-25 16:52:10;-62;-10.55, -7.5;0, 0;12.944
1674665531.997104170;2023-01-25 16:52:11;-61;-10.55, -7.5;0, 0;12.944
1674665532.324590207;2023-01-25 16:52:12;-62;-10.55, -7.5;0, 0;12.944
1674665532.348240077;2023-01-25 16:52:12;-62;-10.55, -7.5;0, 0;12.944
1674665533.086491966;2023-01-25 16:52:13;-59;-10.55, -7.5;0, 0;12.944
1674665533.339575003;2023-01-25 16:52:13;-59;-10.55, -7.5;0, 0;12.944
1674665533.359913688;2023-01-25 16:52:13;-64;-10.55, -7.5;0, 0;12.944
1674665537.265872426;2023-01-25 16:52:17;-61;-10.55, -7.5;0, 0;12.944
1674665537.522340982;2023-01-25 16:52:17;-61;-10.55, -7.5;0, 0;12.944
1674665537.540621389;2023-01-25 16:52:17;-61;-10.55, -7.5;0, 0;12.944
1674665538.009733037;2023-01-25 16:52:18;-61;-10.55, -7.5;0, 0;12.944
1674665538.386405203;2023-01-25 16:52:18;-62;-10.55, -7.5;0, 0;12.944
1674665538.407737277;2023-01-25 16:52:18;-60;-10.55, -7.5;0, 0;12.944
1674665538.787180870;2023-01-25 16:52:18;-61;-10.55, -7.5;0, 0;12.944
1674665538.806494333;2023-01-25 16:52:18;-61;-10.55, -7.5;0, 0;12.944
1674665539.225905758;2023-01-25 16:52:19;-62;-10.55, -7.5;0, 0;12.944
1674665539.246280444;2023-01-25 16:52:19;-60;-10.55, -7.5;0, 0;12.944
1674665539.638535462;2023-01-25 16:52:19;-58;-10.55, -7.5;0, 0;12.944
1674665539.681958703;2023-01-25 16:52:19;-61;-10.55, -7.5;0, 0;12.944
1674665539.725668740;2023-01-25 16:52:19;-64;-10.55, -7.5;0, 0;12.944
1674665539.745014036;2023-01-25 16:52:19;-64;-10.55, -7.5;0, 0;12.944
1674665541.075887461;2023-01-25 16:52:21;-61;-10.55, -7.5;0, 0;12.944
1674665542.110952942;2023-01-25 16:52:22;-67;-10.55, -7.5;0, 0;12.944
1674665542.438452831;2023-01-25 16:52:22;-60;-10.55, -7.5;0, 0;12.944
1674665542.458188516;2023-01-25 16:52:22;-58;-10.55, -7.5;0, 0;12.944
1674665543.199701663;2023-01-25 16:52:23;-59;-10.55, -7.5;0, 0;12.944
1674665557.666227229;2023-01-25 16:52:37;-61;-10.55, -7.5;0, 0;12.944
