Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674661589.112606946;2023-01-25 15:46:29;-66;5.55, 15;0, 0;15.994
1674661589.500126687;2023-01-25 15:46:29;-67;5.55, 15;0, 0;15.994
1674661589.520122779;2023-01-25 15:46:29;-66;5.55, 15;0, 0;15.994
1674661589.987732798;2023-01-25 15:46:29;-65;5.55, 15;0, 0;15.994
1674661591.672791482;2023-01-25 15:46:31;-67;5.55, 15;0, 0;15.994
1674661591.722856797;2023-01-25 15:46:31;-67;5.55, 15;0, 0;15.994
1674661591.743845204;2023-01-25 15:46:31;-66;5.55, 15;0, 0;15.994
1674661591.776187611;2023-01-25 15:46:31;-66;5.55, 15;0, 0;15.994
1674661591.819851167;2023-01-25 15:46:31;-71;5.55, 15;0, 0;15.994
1674661591.840101167;2023-01-25 15:46:31;-70;5.55, 15;0, 0;15.994
1674661592.321281222;2023-01-25 15:46:32;-67;5.55, 15;0, 0;15.994
1674661599.423509625;2023-01-25 15:46:39;-71;5.55, 15;0, 0;15.994
1674661607.856313842;2023-01-25 15:46:47;-67;5.55, 15;0, 0;15.994
1674661608.352071101;2023-01-25 15:46:48;-66;5.55, 15;0, 0;15.994
1674661608.702140842;2023-01-25 15:46:48;-67;5.55, 15;0, 0;15.994
1674661608.721529749;2023-01-25 15:46:48;-66;5.55, 15;0, 0;15.994
1674661610.094349841;2023-01-25 15:46:50;-67;5.55, 15;0, 0;15.994
1674661610.512899008;2023-01-25 15:46:50;-67;5.55, 15;0, 0;15.994
1674661610.532249637;2023-01-25 15:46:50;-67;5.55, 15;0, 0;15.994
1674661610.556653026;2023-01-25 15:46:50;-71;5.55, 15;0, 0;15.994
1674661610.575929415;2023-01-25 15:46:50;-72;5.55, 15;0, 0;15.994
1674661611.327317877;2023-01-25 15:46:51;-67;5.55, 15;0, 0;15.994
1674661613.011870543;2023-01-25 15:46:53;-69;5.55, 15;0, 0;15.994
1674661613.031768136;2023-01-25 15:46:53;-70;5.55, 15;0, 0;15.994
1674661613.309967932;2023-01-25 15:46:53;-62;5.55, 15;0, 0;15.994
1674661617.594484281;2023-01-25 15:46:57;-71;5.55, 15;0, 0;15.994
1674661618.452032244;2023-01-25 15:46:58;-67;5.55, 15;0, 0;15.994
1674661619.339782521;2023-01-25 15:46:59;-67;5.55, 15;0, 0;15.994
1674661620.078960150;2023-01-25 15:47:00;-67;5.55, 15;0, 0;15.994
1674661620.187191502;2023-01-25 15:47:00;-67;5.55, 15;0, 0;15.994
1674661620.957318668;2023-01-25 15:47:00;-67;5.55, 15;0, 0;15.994
1674661621.719248297;2023-01-25 15:47:01;-67;5.55, 15;0, 0;15.994
1674661621.807991130;2023-01-25 15:47:01;-71;5.55, 15;0, 0;15.994
1674661621.827288797;2023-01-25 15:47:01;-70;5.55, 15;0, 0;15.994
1674661622.477163556;2023-01-25 15:47:02;-67;5.55, 15;0, 0;15.994
1674661622.534224408;2023-01-25 15:47:02;-67;5.55, 15;0, 0;15.994
1674661622.555776778;2023-01-25 15:47:02;-66;5.55, 15;0, 0;15.994
1674661622.855802204;2023-01-25 15:47:02;-72;5.55, 15;0, 0;15.994
1674661622.875944908;2023-01-25 15:47:02;-73;5.55, 15;0, 0;15.994
1674661627.128285720;2023-01-25 15:47:07;-67;5.55, 15;0, 0;15.994
1674661627.147577979;2023-01-25 15:47:07;-66;5.55, 15;0, 0;15.994
1674661627.274677609;2023-01-25 15:47:07;-67;5.55, 15;0, 0;15.994
1674661627.369594794;2023-01-25 15:47:07;-66;5.55, 15;0, 0;15.994
1674661627.412147238;2023-01-25 15:47:07;-65;5.55, 15;0, 0;15.994
1674661627.435553868;2023-01-25 15:47:07;-70;5.55, 15;0, 0;15.994
1674661628.820906737;2023-01-25 15:47:08;-66;5.55, 15;0, 0;15.994
1674661628.843065219;2023-01-25 15:47:08;-67;5.55, 15;0, 0;15.994
1674661629.110665830;2023-01-25 15:47:09;-65;5.55, 15;0, 0;15.994
1674661629.135825237;2023-01-25 15:47:09;-66;5.55, 15;0, 0;15.994
1674661629.999076848;2023-01-25 15:47:09;-67;5.55, 15;0, 0;15.994
1674661630.458558181;2023-01-25 15:47:10;-67;5.55, 15;0, 0;15.994
1674661630.481028829;2023-01-25 15:47:10;-66;5.55, 15;0, 0;15.994
1674661631.334866865;2023-01-25 15:47:11;-67;5.55, 15;0, 0;15.994
1674661631.757095439;2023-01-25 15:47:11;-66;5.55, 15;0, 0;15.994
1674661631.777020032;2023-01-25 15:47:11;-67;5.55, 15;0, 0;15.994
1674661632.228385198;2023-01-25 15:47:12;-71;5.55, 15;0, 0;15.994
1674661632.248534902;2023-01-25 15:47:12;-70;5.55, 15;0, 0;15.994
1674661632.536009068;2023-01-25 15:47:12;-62;5.55, 15;0, 0;15.994
1674661633.192129920;2023-01-25 15:47:13;-67;5.55, 15;0, 0;15.994
1674661633.236901235;2023-01-25 15:47:13;-65;5.55, 15;0, 0;15.994
1674661633.280626438;2023-01-25 15:47:13;-62;5.55, 15;0, 0;15.994
1674661633.300102642;2023-01-25 15:47:13;-62;5.55, 15;0, 0;15.994
1674661633.324340549;2023-01-25 15:47:13;-61;5.55, 15;0, 0;15.994
1674661633.343656568;2023-01-25 15:47:13;-61;5.55, 15;0, 0;15.994
1674661633.388741142;2023-01-25 15:47:13;-60;5.55, 15;0, 0;15.994
1674661633.413109401;2023-01-25 15:47:13;-61;5.55, 15;0, 0;15.994
1674661633.456842975;2023-01-25 15:47:13;-65;5.55, 15;0, 0;15.994
1674661637.330935806;2023-01-25 15:47:17;-67;5.55, 15;0, 0;15.994
1674661637.556117065;2023-01-25 15:47:17;-66;5.55, 15;0, 0;15.994
1674661637.576203251;2023-01-25 15:47:17;-67;5.55, 15;0, 0;15.994
1674661638.216354454;2023-01-25 15:47:18;-67;5.55, 15;0, 0;15.994
1674661638.238649213;2023-01-25 15:47:18;-66;5.55, 15;0, 0;15.994
1674661638.679425806;2023-01-25 15:47:18;-70;5.55, 15;0, 0;15.994
1674661639.208428805;2023-01-25 15:47:19;-66;5.55, 15;0, 0;15.994
1674661639.918703657;2023-01-25 15:47:19;-67;5.55, 15;0, 0;15.994
1674661640.217217175;2023-01-25 15:47:20;-67;5.55, 15;0, 0;15.994
1674661640.237425379;2023-01-25 15:47:20;-66;5.55, 15;0, 0;15.994
1674661641.619644045;2023-01-25 15:47:21;-67;5.55, 15;0, 0;15.994
1674661643.182242877;2023-01-25 15:47:23;-67;5.55, 15;0, 0;15.994
1674661647.013492930;2023-01-25 15:47:27;-67;5.55, 15;0, 0;15.994
1674661647.033138652;2023-01-25 15:47:27;-66;5.55, 15;0, 0;15.994
1674661647.780608189;2023-01-25 15:47:27;-67;5.55, 15;0, 0;15.994
1674661647.803084152;2023-01-25 15:47:27;-66;5.55, 15;0, 0;15.994
1674661647.878575226;2023-01-25 15:47:27;-66;5.55, 15;0, 0;15.994
1674661648.592236818;2023-01-25 15:47:28;-67;5.55, 15;0, 0;15.994
1674661648.615641818;2023-01-25 15:47:28;-66;5.55, 15;0, 0;15.994
1674661648.664239466;2023-01-25 15:47:28;-67;5.55, 15;0, 0;15.994
1674661649.822204743;2023-01-25 15:47:29;-63;5.55, 15;0, 0;15.994
1674661649.865801206;2023-01-25 15:47:29;-65;5.55, 15;0, 0;15.994
1674661649.909541151;2023-01-25 15:47:29;-70;5.55, 15;0, 0;15.994
1674661649.928840169;2023-01-25 15:47:29;-70;5.55, 15;0, 0;15.994
1674661651.134778798;2023-01-25 15:47:31;-67;5.55, 15;0, 0;15.994
1674661651.313557502;2023-01-25 15:47:31;-68;5.55, 15;0, 0;15.994
1674661652.349799816;2023-01-25 15:47:32;-63;5.55, 15;0, 0;15.994
1674661652.485263520;2023-01-25 15:47:32;-68;5.55, 15;0, 0;15.994
1674661652.634830390;2023-01-25 15:47:32;-65;5.55, 15;0, 0;15.994
1674661652.655252075;2023-01-25 15:47:32;-66;5.55, 15;0, 0;15.994
1674661656.793891628;2023-01-25 15:47:36;-68;5.55, 15;0, 0;15.994
1674661658.326420016;2023-01-25 15:47:38;-67;5.55, 15;0, 0;15.994
1674661658.348892720;2023-01-25 15:47:38;-66;5.55, 15;0, 0;15.994
1674661659.339638645;2023-01-25 15:47:39;-65;5.55, 15;0, 0;15.994
1674661660.392853848;2023-01-25 15:47:40;-67;5.55, 15;0, 0;15.994
1674661661.113803440;2023-01-25 15:47:41;-67;5.55, 15;0, 0;15.994
1674661662.721133773;2023-01-25 15:47:42;-58;5.55, 15;0, 0;15.994
1674661662.741054643;2023-01-25 15:47:42;-62;5.55, 15;0, 0;15.994
1674661666.477482826;2023-01-25 15:47:46;-67;5.55, 15;0, 0;15.994
1674661667.396437677;2023-01-25 15:47:47;-67;5.55, 15;0, 0;15.994
1674661667.418875492;2023-01-25 15:47:47;-66;5.55, 15;0, 0;15.994
1674661667.488705918;2023-01-25 15:47:47;-66;5.55, 15;0, 0;15.994
1674661668.239875158;2023-01-25 15:47:48;-67;5.55, 15;0, 0;15.994
1674661668.397714584;2023-01-25 15:47:48;-66;5.55, 15;0, 0;15.994
1674661669.055915102;2023-01-25 15:47:49;-66;5.55, 15;0, 0;15.994
1674661669.077460269;2023-01-25 15:47:49;-65;5.55, 15;0, 0;15.994
1674661669.249992787;2023-01-25 15:47:49;-67;5.55, 15;0, 0;15.994
1674661670.222295305;2023-01-25 15:47:50;-67;5.55, 15;0, 0;15.994
1674661670.244371879;2023-01-25 15:47:50;-67;5.55, 15;0, 0;15.994
1674661670.489766472;2023-01-25 15:47:50;-67;5.55, 15;0, 0;15.994
1674661670.552725694;2023-01-25 15:47:50;-65;5.55, 15;0, 0;15.994
1674661670.577241527;2023-01-25 15:47:50;-65;5.55, 15;0, 0;15.994
1674661671.119999805;2023-01-25 15:47:51;-70;5.55, 15;0, 0;15.994
1674661671.661443156;2023-01-25 15:47:51;-63;5.55, 15;0, 0;15.994
1674661671.941265286;2023-01-25 15:47:51;-64;5.55, 15;0, 0;15.994
1674661676.206076487;2023-01-25 15:47:56;-71;5.55, 15;0, 0;15.994
1674661676.225406191;2023-01-25 15:47:56;-71;5.55, 15;0, 0;15.994
1674661677.177580338;2023-01-25 15:47:57;-67;5.55, 15;0, 0;15.994
1674661678.157977819;2023-01-25 15:47:58;-66;5.55, 15;0, 0;15.994
1674661678.177941467;2023-01-25 15:47:58;-77;5.55, 15;0, 0;15.994
1674661678.236443708;2023-01-25 15:47:58;-67;5.55, 15;0, 0;15.994
1674661679.828829744;2023-01-25 15:47:59;-66;5.55, 15;0, 0;15.994
1674661680.602606966;2023-01-25 15:48:00;-67;5.55, 15;0, 0;15.994
1674661680.622592225;2023-01-25 15:48:00;-66;5.55, 15;0, 0;15.994
1674661682.177391465;2023-01-25 15:48:02;-66;5.55, 15;0, 0;15.994
1674661682.221518187;2023-01-25 15:48:02;-62;5.55, 15;0, 0;15.994
1674661685.196329315;2023-01-25 15:48:05;-66;5.55, 15;0, 0;15.994
1674661686.452643184;2023-01-25 15:48:06;-67;5.55, 15;0, 0;15.994
1674661686.790124481;2023-01-25 15:48:06;-67;5.55, 15;0, 0;15.994
1674661688.371399535;2023-01-25 15:48:08;-67;5.55, 15;0, 0;15.994
1674661695.239771624;2023-01-25 15:48:15;-67;5.55, 15;0, 0;15.994
1674661695.486506827;2023-01-25 15:48:15;-67;5.55, 15;0, 0;15.994
1674661696.046776808;2023-01-25 15:48:16;-67;5.55, 15;0, 0;15.994
1674661696.294076549;2023-01-25 15:48:16;-67;5.55, 15;0, 0;15.994
1674661698.748144955;2023-01-25 15:48:18;-69;5.55, 15;0, 0;15.994
1674661700.982631435;2023-01-25 15:48:20;-63;5.55, 15;0, 0;15.994
1674661701.230243361;2023-01-25 15:48:21;-68;5.55, 15;0, 0;15.994
1674661704.906519877;2023-01-25 15:48:24;-66;5.55, 15;0, 0;15.994
1674661710.723058189;2023-01-25 15:48:30;-67;5.55, 15;0, 0;15.994
1674661710.745197892;2023-01-25 15:48:30;-66;5.55, 15;0, 0;15.994
1674661710.750435577;2023-01-25 15:48:30;-66;5.55, 15;0, 0;15.994
1674661711.096545096;2023-01-25 15:48:31;-67;5.55, 15;0, 0;15.994
1674661711.116530022;2023-01-25 15:48:31;-66;5.55, 15;0, 0;15.994
1674661712.089709873;2023-01-25 15:48:32;-67;5.55, 15;0, 0;15.994
1674661712.112631077;2023-01-25 15:48:32;-67;5.55, 15;0, 0;15.994
1674661714.395793835;2023-01-25 15:48:34;-66;5.55, 15;0, 0;15.994
1674661714.431742872;2023-01-25 15:48:34;-67;5.55, 15;0, 0;15.994
1674661714.482600001;2023-01-25 15:48:34;-67;5.55, 15;0, 0;15.994
1674661714.670156353;2023-01-25 15:48:34;-67;5.55, 15;0, 0;15.994
1674661715.863941093;2023-01-25 15:48:35;-64;5.55, 15;0, 0;15.994
1674661715.884767945;2023-01-25 15:48:35;-65;5.55, 15;0, 0;15.994
1674661729.810338473;2023-01-25 15:48:49;-67;5.55, 15;0, 0;15.994
1674661730.778149584;2023-01-25 15:48:50;-67;5.55, 15;0, 0;15.994
1674661731.412301454;2023-01-25 15:48:51;-67;5.55, 15;0, 0;15.994
1674661731.499094084;2023-01-25 15:48:51;-67;5.55, 15;0, 0;15.994
1674661731.566571621;2023-01-25 15:48:51;-71;5.55, 15;0, 0;15.994
1674661731.586073861;2023-01-25 15:48:51;-70;5.55, 15;0, 0;15.994
1674661732.196870139;2023-01-25 15:48:52;-67;5.55, 15;0, 0;15.994
1674661732.219515805;2023-01-25 15:48:52;-67;5.55, 15;0, 0;15.994
1674661733.686614323;2023-01-25 15:48:53;-67;5.55, 15;0, 0;15.994
1674661733.707281267;2023-01-25 15:48:53;-66;5.55, 15;0, 0;15.994
1674661734.076148712;2023-01-25 15:48:54;-67;5.55, 15;0, 0;15.994
1674661736.118146747;2023-01-25 15:48:56;-67;5.55, 15;0, 0;15.994
1674661739.106901653;2023-01-25 15:48:59;-67;5.55, 15;0, 0;15.994
1674661739.853091597;2023-01-25 15:48:59;-67;5.55, 15;0, 0;15.994
1674661739.874437264;2023-01-25 15:48:59;-67;5.55, 15;0, 0;15.994
1674661740.953128226;2023-01-25 15:49:00;-67;5.55, 15;0, 0;15.994
1674661742.239779096;2023-01-25 15:49:02;-68;5.55, 15;0, 0;15.994
1674661742.601259633;2023-01-25 15:49:02;-67;5.55, 15;0, 0;15.994
1674661742.729226077;2023-01-25 15:49:02;-67;5.55, 15;0, 0;15.994
1674661742.748278244;2023-01-25 15:49:02;-67;5.55, 15;0, 0;15.994
1674661742.771749021;2023-01-25 15:49:02;-67;5.55, 15;0, 0;15.994
1674661742.815458892;2023-01-25 15:49:02;-70;5.55, 15;0, 0;15.994
1674661743.456450354;2023-01-25 15:49:03;-67;5.55, 15;0, 0;15.994
1674661743.476110836;2023-01-25 15:49:03;-67;5.55, 15;0, 0;15.994
1674661743.737633132;2023-01-25 15:49:03;-67;5.55, 15;0, 0;15.994
1674661743.759418095;2023-01-25 15:49:03;-67;5.55, 15;0, 0;15.994
1674661744.380728706;2023-01-25 15:49:04;-72;5.55, 15;0, 0;15.994
1674661749.362163814;2023-01-25 15:49:09;-67;5.55, 15;0, 0;15.994
1674661750.030980276;2023-01-25 15:49:10;-67;5.55, 15;0, 0;15.994
1674661751.019525702;2023-01-25 15:49:11;-67;5.55, 15;0, 0;15.994
1674661752.296742942;2023-01-25 15:49:12;-67;5.55, 15;0, 0;15.994
1674661752.319587367;2023-01-25 15:49:12;-67;5.55, 15;0, 0;15.994
1674661752.498772756;2023-01-25 15:49:12;-67;5.55, 15;0, 0;15.994
1674661752.518577127;2023-01-25 15:49:12;-66;5.55, 15;0, 0;15.994
1674661753.067267348;2023-01-25 15:49:13;-67;5.55, 15;0, 0;15.994
1674661753.299522756;2023-01-25 15:49:13;-66;5.55, 15;0, 0;15.994
1674661754.290771422;2023-01-25 15:49:14;-65;5.55, 15;0, 0;15.994
1674661755.160631532;2023-01-25 15:49:15;-68;5.55, 15;0, 0;15.994
1674661755.204356014;2023-01-25 15:49:15;-69;5.55, 15;0, 0;15.994
1674661755.291861532;2023-01-25 15:49:15;-63;5.55, 15;0, 0;15.994
1674661755.381301366;2023-01-25 15:49:15;-61;5.55, 15;0, 0;15.994
1674661759.528340271;2023-01-25 15:49:19;-67;5.55, 15;0, 0;15.994
1674661759.548720067;2023-01-25 15:49:19;-67;5.55, 15;0, 0;15.994
1674661760.443398863;2023-01-25 15:49:20;-67;5.55, 15;0, 0;15.994
1674661760.448751066;2023-01-25 15:49:20;-66;5.55, 15;0, 0;15.994
1674661760.569447566;2023-01-25 15:49:20;-63;5.55, 15;0, 0;15.994
1674661760.611839566;2023-01-25 15:49:20;-66;5.55, 15;0, 0;15.994
1674661760.631165418;2023-01-25 15:49:20;-66;5.55, 15;0, 0;15.994
1674661760.655654659;2023-01-25 15:49:20;-70;5.55, 15;0, 0;15.994
1674661761.938389732;2023-01-25 15:49:21;-67;5.55, 15;0, 0;15.994
1674661761.958651306;2023-01-25 15:49:21;-67;5.55, 15;0, 0;15.994
1674661762.509625824;2023-01-25 15:49:22;-67;5.55, 15;0, 0;15.994
1674661762.532311954;2023-01-25 15:49:22;-66;5.55, 15;0, 0;15.994
1674661762.776977824;2023-01-25 15:49:22;-66;5.55, 15;0, 0;15.994
1674661762.798848324;2023-01-25 15:49:22;-66;5.55, 15;0, 0;15.994
1674661764.405910101;2023-01-25 15:49:24;-65;5.55, 15;0, 0;15.994
1674661764.425668008;2023-01-25 15:49:24;-63;5.55, 15;0, 0;15.994
1674661764.623302249;2023-01-25 15:49:24;-65;5.55, 15;0, 0;15.994
1674661768.515700432;2023-01-25 15:49:28;-67;5.55, 15;0, 0;15.994
1674661768.538441136;2023-01-25 15:49:28;-67;5.55, 15;0, 0;15.994
1674661769.385986598;2023-01-25 15:49:29;-66;5.55, 15;0, 0;15.994
1674661770.148549283;2023-01-25 15:49:30;-67;5.55, 15;0, 0;15.994
1674661770.860088671;2023-01-25 15:49:30;-67;5.55, 15;0, 0;15.994
1674661770.955194690;2023-01-25 15:49:30;-67;5.55, 15;0, 0;15.994
1674661771.679730189;2023-01-25 15:49:31;-67;5.55, 15;0, 0;15.994
1674661771.819488485;2023-01-25 15:49:31;-67;5.55, 15;0, 0;15.994
1674661771.888224745;2023-01-25 15:49:31;-70;5.55, 15;0, 0;15.994
1674661771.907556152;2023-01-25 15:49:31;-70;5.55, 15;0, 0;15.994
1674661772.463514189;2023-01-25 15:49:32;-67;5.55, 15;0, 0;15.994
1674661773.517514188;2023-01-25 15:49:33;-72;5.55, 15;0, 0;15.994
1674661773.536880614;2023-01-25 15:49:33;-70;5.55, 15;0, 0;15.994
1674661773.869473521;2023-01-25 15:49:33;-65;5.55, 15;0, 0;15.994
1674661774.000776040;2023-01-25 15:49:34;-69;5.55, 15;0, 0;15.994
1674661774.552310447;2023-01-25 15:49:34;-69;5.55, 15;0, 0;15.994
1674661774.572287928;2023-01-25 15:49:34;-67;5.55, 15;0, 0;15.994
1674661775.010765576;2023-01-25 15:49:35;-62;5.55, 15;0, 0;15.994
1674661775.056070891;2023-01-25 15:49:35;-61;5.55, 15;0, 0;15.994
1674661775.075352743;2023-01-25 15:49:35;-65;5.55, 15;0, 0;15.994
1674661778.537293000;2023-01-25 15:49:38;-67;5.55, 15;0, 0;15.994
1674661778.557074963;2023-01-25 15:49:38;-67;5.55, 15;0, 0;15.994
1674661779.318316777;2023-01-25 15:49:39;-67;5.55, 15;0, 0;15.994
1674661779.405848629;2023-01-25 15:49:39;-70;5.55, 15;0, 0;15.994
1674661779.425130703;2023-01-25 15:49:39;-69;5.55, 15;0, 0;15.994
1674661780.227291906;2023-01-25 15:49:40;-67;5.55, 15;0, 0;15.994
1674661781.172265239;2023-01-25 15:49:41;-75;5.55, 15;0, 0;15.994
1674661781.192766980;2023-01-25 15:49:41;-66;5.55, 15;0, 0;15.994
1674661781.507310035;2023-01-25 15:49:41;-67;5.55, 15;0, 0;15.994
1674661782.471510887;2023-01-25 15:49:42;-67;5.55, 15;0, 0;15.994
1674661783.558792590;2023-01-25 15:49:43;-71;5.55, 15;0, 0;15.994
1674661783.879862534;2023-01-25 15:49:43;-62;5.55, 15;0, 0;15.994
1674661783.899204219;2023-01-25 15:49:43;-63;5.55, 15;0, 0;15.994
1674661788.165238754;2023-01-25 15:49:48;-68;5.55, 15;0, 0;15.994
1674661789.436777382;2023-01-25 15:49:49;-67;5.55, 15;0, 0;15.994
1674661790.298612271;2023-01-25 15:49:50;-66;5.55, 15;0, 0;15.994
1674661790.318779178;2023-01-25 15:49:50;-66;5.55, 15;0, 0;15.994
1674661790.543947789;2023-01-25 15:49:50;-67;5.55, 15;0, 0;15.994
1674661790.609634900;2023-01-25 15:49:50;-70;5.55, 15;0, 0;15.994
1674661791.447940659;2023-01-25 15:49:51;-67;5.55, 15;0, 0;15.994
1674661791.470192918;2023-01-25 15:49:51;-67;5.55, 15;0, 0;15.994
1674661792.510626658;2023-01-25 15:49:52;-66;5.55, 15;0, 0;15.994
1674661792.897316214;2023-01-25 15:49:52;-66;5.55, 15;0, 0;15.994
1674661792.917075954;2023-01-25 15:49:52;-67;5.55, 15;0, 0;15.994
1674661798.819744173;2023-01-25 15:49:58;-63;5.55, 15;0, 0;15.994
1674661799.597968136;2023-01-25 15:49:59;-67;5.55, 15;0, 0;15.994
1674661800.352718394;2023-01-25 15:50:00;-66;5.55, 15;0, 0;15.994
1674661801.089908875;2023-01-25 15:50:01;-67;5.55, 15;0, 0;15.994
1674661801.763562931;2023-01-25 15:50:01;-67;5.55, 15;0, 0;15.994
1674661801.807984801;2023-01-25 15:50:01;-65;5.55, 15;0, 0;15.994
1674661801.827606690;2023-01-25 15:50:01;-65;5.55, 15;0, 0;15.994
1674661801.849777245;2023-01-25 15:50:01;-69;5.55, 15;0, 0;15.994
1674661802.842554763;2023-01-25 15:50:02;-71;5.55, 15;0, 0;15.994
1674661802.861811300;2023-01-25 15:50:02;-72;5.55, 15;0, 0;15.994
1674661803.147511208;2023-01-25 15:50:03;-63;5.55, 15;0, 0;15.994
1674661807.466097335;2023-01-25 15:50:07;-69;5.55, 15;0, 0;15.994
1674661808.132037334;2023-01-25 15:50:08;-66;5.55, 15;0, 0;15.994
