Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
10/05/23 00:39;-80;-5.55, 15;0, 0;15.994
10/05/23 00:39;-83;-5.55, 15;0, 0;15.994
10/05/23 00:39;-76;-5.55, 15;0, 0;15.994
10/05/23 00:39;-83;-5.55, 15;0, 0;15.994
10/05/23 00:40;-81;-5.55, 15;0, 0;15.994
10/05/23 00:40;-79;-5.55, 15;0, 0;15.994
10/05/23 00:40;-79;-5.55, 15;0, 0;15.994
10/05/23 00:40;-79;-5.55, 15;0, 0;15.994
10/05/23 00:40;-79;-5.55, 15;0, 0;15.994
10/05/23 00:40;-73;-5.55, 15;0, 0;15.994
10/05/23 00:40;-82;-5.55, 15;0, 0;15.994
10/05/23 00:40;-80;-5.55, 15;0, 0;15.994
10/05/23 00:40;-79;-5.55, 15;0, 0;15.994
10/05/23 00:40;-80;-5.55, 15;0, 0;15.994
10/05/23 00:40;-76;-5.55, 15;0, 0;15.994
10/05/23 00:40;-76;-5.55, 15;0, 0;15.994
10/05/23 00:40;-81;-5.55, 15;0, 0;15.994
10/05/23 00:40;-81;-5.55, 15;0, 0;15.994
10/05/23 00:41;-82;-5.55, 15;0, 0;15.994
10/05/23 00:41;-80;-5.55, 15;0, 0;15.994
10/05/23 00:41;-79;-5.55, 15;0, 0;15.994
10/05/23 00:41;-81;-5.55, 15;0, 0;15.994
10/05/23 00:41;-80;-5.55, 15;0, 0;15.994
10/05/23 00:41;-82;-5.55, 15;0, 0;15.994
10/05/23 00:41;-81;-5.55, 15;0, 0;15.994
10/05/23 00:41;-80;-5.55, 15;0, 0;15.994
10/05/23 00:41;-83;-5.55, 15;0, 0;15.994
10/05/23 00:41;-82;-5.55, 15;0, 0;15.994
10/05/23 00:41;-82;-5.55, 15;0, 0;15.994
10/05/23 00:42;-82;-5.55, 15;0, 0;15.994
10/05/23 00:42;-81;-5.55, 15;0, 0;15.994
10/05/23 00:42;-80;-5.55, 15;0, 0;15.994
