Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Wed Jan 25 16:01:49 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:50 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:52 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:53 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:54 2023;-70;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:55 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:56 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:57 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:01:58 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:00 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:01 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:02 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:03 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:05 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:06 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:07 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:09 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:10 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:14 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:16 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:17 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:19 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:20 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:22 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:25 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:26 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:29 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:30 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:34 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:36 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:37 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:38 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:39 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:42 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:43 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:44 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:45 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:46 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:50 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:51 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:52 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:55 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:56 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:58 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:02:59 2023;-82;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:01 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:02 2023;-81;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:04 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:05 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:06 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:09 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:10 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:11 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:14 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:15 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:17 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:18 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:19 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:23 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:24 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:26 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:27 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:31 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:32 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:35 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:37 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:38 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:40 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:41 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:42 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:43 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:47 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:48 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:50 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:51 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:52 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:54 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:58 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:03:59 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:01 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:02 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:05 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:07 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:11 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:12 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:13 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:16 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:17 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:19 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:20 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:21 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:22 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:25 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:28 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:29 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:30 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:33 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:36 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:37 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:38 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:39 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:42 2023;-82;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:43 2023;-71;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:44 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:46 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:48 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:51 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:52 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:53 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:55 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:56 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:58 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:04:59 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:00 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:01 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:03 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:04 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:05 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:07 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:08 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:09 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:11 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:12 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:13 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:14 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:16 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:17 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:21 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:22 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:23 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:24 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:26 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:27 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:28 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:31 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:34 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:35 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:36 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:37 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:38 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:39 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:40 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:42 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:44 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:45 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:47 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:48 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:50 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:51 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:52 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:53 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:54 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:58 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:05:59 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:00 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:01 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:03 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:04 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:05 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:07 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:09 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:10 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:12 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:13 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:14 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:16 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:17 2023;-72;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:18 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:21 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:22 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:23 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:27 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:30 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:31 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:33 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:36 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:37 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:38 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:40 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:41 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:43 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:44 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:45 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:46 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:47 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:48 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:50 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:52 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:54 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:56 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:58 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:06:59 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:00 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:03 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:04 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:06 2023;-86;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:08 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:09 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:12 2023;-86;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:13 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:15 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:16 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:17 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:18 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:19 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:22 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:23 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:24 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:26 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:27 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:30 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:35 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:36 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:38 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:39 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:40 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:41 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:45 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:46 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:47 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:49 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:50 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:51 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:53 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:54 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:55 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:57 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:07:59 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:00 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:02 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:03 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:05 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:06 2023;-82;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:07 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:08 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:13 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:15 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:17 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:19 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:21 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:26 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:27 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:28 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:30 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:31 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:33 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:34 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:35 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:36 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:37 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:38 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:39 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:40 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:42 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:43 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:45 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:46 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:47 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:48 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:49 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:53 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:54 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:55 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:57 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:08:58 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:00 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:01 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:02 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:05 2023;-71;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:07 2023;-83;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:08 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:09 2023;-85;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:10 2023;-81;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:11 2023;-81;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:12 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:14 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:15 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:16 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:17 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:18 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:19 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:20 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:21 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:22 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:23 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:24 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:25 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:26 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:27 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:28 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:29 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:30 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:31 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:33 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:36 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:37 2023;-85;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:39 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:42 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:43 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:45 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:46 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:48 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:50 2023;-80;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:51 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:52 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:53 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:55 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:56 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:09:58 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:00 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:01 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:03 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:05 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:07 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:10 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:12 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:13 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:14 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:17 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:18 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:19 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:20 2023;-76;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:23 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:24 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:25 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:26 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:27 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:28 2023;-78;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:29 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:30 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:31 2023;-75;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:32 2023;-79;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:35 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:37 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:38 2023;-73;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:39 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:40 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:43 2023;-77;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:44 2023;-74;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:46 2023;-83;5.55, 15;0, 0;15.994
Wed Jan 25 16:10:48 2023;-75;5.55, 15;0, 0;15.994
