Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Wed Jan 25 17:14:32 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:35 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:36 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:37 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:39 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:40 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:41 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:42 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:43 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:45 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:47 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:48 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:52 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:53 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:54 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:56 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:14:59 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:00 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:02 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:03 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:04 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:05 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:06 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:09 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:10 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:11 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:13 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:14 2023;-57;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:15 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:16 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:19 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:20 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:21 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:22 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:24 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:27 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:28 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:29 2023;-57;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:31 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:32 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:35 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:36 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:38 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:39 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:40 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:41 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:43 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:45 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:46 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:48 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:49 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:50 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:51 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:52 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:55 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:57 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:58 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:15:59 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:00 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:03 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:04 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:05 2023;-57;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:06 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:07 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:09 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:12 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:13 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:14 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:16 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:19 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:20 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:21 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:23 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:25 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:26 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:27 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:28 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:29 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:30 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:31 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:32 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:34 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:35 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:36 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:37 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:39 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:41 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:42 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:44 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:45 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:46 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:48 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:50 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:52 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:54 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:16:58 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:02 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:04 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:06 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:07 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:08 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:09 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:11 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:12 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:13 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:14 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:17 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:18 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:19 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:20 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:21 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:22 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:23 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:26 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:27 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:28 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:30 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:31 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:32 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:34 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:35 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:36 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:37 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:38 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:40 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:45 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:46 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:48 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:49 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:50 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:51 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:53 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:55 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:56 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:57 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:17:58 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:02 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:03 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:04 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:07 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:08 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:09 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:10 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:11 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:13 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:14 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:15 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:16 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:17 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:18 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:19 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:20 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:21 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:22 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:23 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:24 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:26 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:27 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:28 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:29 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:30 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:31 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:32 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:33 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:35 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:37 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:38 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:39 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:42 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:43 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:44 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:45 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:46 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:48 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:49 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:50 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:51 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:52 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:53 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:54 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:55 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:56 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:58 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:18:59 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:00 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:03 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:04 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:05 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:09 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:10 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:11 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:13 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:14 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:15 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:17 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:18 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:19 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:20 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:22 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:23 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:24 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:25 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:27 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:28 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:30 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:31 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:33 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:34 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:35 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:36 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:38 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:39 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:42 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:43 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:44 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:45 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:46 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:47 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:50 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:51 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:52 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:54 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:57 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:19:59 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:00 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:02 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:03 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:04 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:06 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:08 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:11 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:12 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:13 2023;-56;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:16 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:17 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:18 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:19 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:20 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:21 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:22 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:23 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:26 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:27 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:28 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:31 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:32 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:33 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:35 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:37 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:38 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:39 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:40 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:41 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:42 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:43 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:45 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:46 2023;-63;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:48 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:49 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:51 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:52 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:53 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:54 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:55 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:56 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:57 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:20:59 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:02 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:03 2023;-58;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:05 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:06 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:08 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:09 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:10 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:12 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:13 2023;-60;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:15 2023;-61;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:16 2023;-59;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:17 2023;-62;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:21:18 2023;-61;-10.55, -7.5;0, 0;12.944
